Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,ATH_Sales_Flag,Signal
HINDALCO,Hindalco Industries Limited,Basic Materials,Aluminum,1046.25,False,13391.0,False,True,45.22,45.13,True,238496.0,True,HOLD
TATASTEEL,Tata Steel Limited,Basic Materials,Steel,184.85000610351562,False,11034.54,False,False,11.17,11.17,True,243959.0,False,EXIT
ADANIGREEN,Adani Green Energy Limited,Utilities,Utilities - Renewable,1319.0,False,1283.0,False,True,51.66,38.5,True,11212.0,True,HOLD
GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,3257.0,True,5908.91,False,True,14.39,14.38,True,148478.0,True,HOLD
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,8100.0,True,5772.5199999999995,True,True,31.87,37.52,True,18451.0,True,ADD
DIVISLAB,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8500.0,True,2541.0,False,True,23.97,35.1,True,9360.0,True,HOLD
INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,5370.0,False,5500.0,False,True,-15.28,-14.27,False,80803.0,True,EXIT
ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,1583.0,False,2897.6299999999997,True,True,111.84,97.09,True,23767.0,True,HOLD
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4914.5,True,2181.0,True,True,20.46,31.61,True,11516.0,True,ADD
SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,1812.0,False,2700.68,False,False,-6.72,-5.77,False,,False,EXIT
WIPRO,Wipro Limited,Technology,Information Technology Services,183.10000610351562,False,13219.0,True,False,-28.11,-28.46,False,90488.0,False,EXIT
VAML,Vedanta Aluminium Metal Limited,Basic Materials,Aluminum,450.6499938964844,False,7410.0,False,False,,,False,,False,EXIT
HYUNDAI,HYUNDAI,Consumer Cyclical,Auto Manufacturers,2237.10009765625,False,4747.88,False,True,-10.41,-4.66,False,69829.0,False,EXIT
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,167.39999389648438,True,3859.6800000000003,True,True,69.46,75.02,True,113663.0,True,ADD
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,255.60000610351562,False,1696.1100000000001,True,False,-27.96,-26.92,False,2043.0,True,EXIT
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,1696.0999755859375,True,2742.0999999999995,True,True,6.54,6.56,True,13140.0,True,ADD
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,20324.0,True,1677.55,True,True,30.97,30.91,True,7540.0,True,ADD
TMCV,TMCV,Consumer Cyclical,Auto Manufacturers,474.79998779296875,False,5193.0,False,False,,,False,,False,EXIT
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,7710.0,False,2930.54,True,True,46.47,47.33,True,13203.0,True,HOLD
TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,2990.0,False,1719.65,False,False,-54.7,-48.84,False,17135.0,True,EXIT
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1927.9000244140625,True,5729.22,True,True,26.97,27.77,True,,False,ADD
DLF,DLF Limited,Real Estate,Real Estate - Development,664.0,False,4028.49,False,True,-1.06,-16.59,False,9926.0,False,EXIT
TATACAP,TATACAP,Financial Services,Credit Services,363.75,True,4306.27,True,True,,,False,,False,HOLD
ICICIAMC,ICICIAMC,Financial Services,Asset Management,3147.0,False,3479.24,False,False,,,False,4977.0,True,EXIT
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,5315.0,False,2268.92,True,True,35.04,35.93,True,10391.0,True,HOLD
VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,440.5,False,3961.97,True,False,-13.75,-18.04,False,21685.0,True,EXIT
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,35360.0,False,907.37,False,True,62.36,63.19,True,,False,HOLD
TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1639.0,False,5081.5,True,True,5.14,4.58,True,53290.0,False,HOLD
BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,420.0,True,2513.08,False,True,82.49,83.28,True,39561.0,False,HOLD
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,3502.800048828125,False,2831.5899999999997,True,True,35.32,36.08,True,3212.0,True,HOLD
SIEMENS,Siemens Limited,Industrials,Specialty Industrial Machinery,3987.0,False,1555.2000000000003,False,True,21.39,22.31,True,22240.0,False,HOLD
UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,186.5,False,20645.76,False,True,32.44,33.22,True,,False,HOLD
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,9297.0,False,2770.92,True,True,28.32,29.23,True,22408.0,True,HOLD
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,378.95001220703125,False,25900.96,True,False,-14.5,-13.52,False,,False,EXIT
CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,886.5499877929688,False,1232.56,False,True,27.09,28.0,True,13632.0,False,HOLD
LTM,LTM Limited,Technology,Information Technology Services,4765.0,False,5083.299999999999,False,False,-10.6,-11.06,False,38008.0,True,EXIT
IDEA,Vodafone Idea Limited,Communication Services,Telecom Services,13.510000228881836,False,69388.3,True,True,128.92,108.19,True,44958.0,False,HOLD
BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,315.0,False,21524.66,False,False,-15.88,-6.56,False,473187.0,False,EXIT
BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,5615.0,False,2438.9700000000003,True,False,4.65,0.23,True,17943.0,True,HOLD
PNB,Punjab National Bank,Financial Services,Banks - Regional,117.58999633789062,False,19082.13,False,True,5.14,6.04,True,,False,HOLD
ENRIN,Siemens Energy India Limited,Utilities,Utilities - Renewable,3561.199951171875,False,1309.8,False,True,20.73,8.38,True,,False,HOLD
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,248.0,False,16496.15,False,False,-2.6,-1.67,False,,False,EXIT
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,8600.0,True,1854.0,True,True,-5.42,5.91,False,21794.0,True,HOLD
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,349.6000061035156,False,89363.0,True,False,-57.42,-51.56,False,439695.0,True,EXIT
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,11500.0,False,8856.69,True,True,-22.62,-21.6,False,1702.0,False,HOLD
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,1232.300048828125,False,4011.6000000000004,True,True,12.0,-3.7,False,13780.0,True,HOLD
TATAPOWER,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,382.79998779296875,False,3863.26,False,False,6.61,-5.37,False,65478.0,True,EXIT
INDIANB,Indian Bank,Financial Services,Banks - Regional,897.0,False,11952.93,True,True,28.72,29.51,True,,False,HOLD
CANBK,Canara Bank,Financial Services,Banks - Regional,131.8000030517578,False,18203.559999999998,True,False,15.85,16.7,True,,False,HOLD
CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1458.800048828125,False,3317.1099999999997,False,True,-22.22,-10.78,False,27548.0,True,EXIT
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,1898.4000244140625,False,3680.8400000000006,True,True,30.21,30.15,True,6721.0,True,HOLD
GROWW,GROWW,Financial Services,Capital Markets,197.99000549316406,False,2346.6699999999996,False,False,,,False,4061.0,True,EXIT
HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,538.0499877929688,False,2075.2200000000003,True,False,-36.03,-34.95,False,101482.0,False,EXIT
SBIFUNDS,SBIFUNDS,Financial Services,Asset Management,563.5,False,1241.6,False,False,,,False,,False,EXIT
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,2875.699951171875,False,11373.2,True,False,9.46,10.34,True,,False,HOLD
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,88.3499984741211,False,7159.4,False,False,-34.99,-33.92,False,,False,EXIT
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,5850.0,False,5741.7300000000005,True,True,12.75,18.45,True,40923.0,True,HOLD
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,175.89999389648438,False,10275.45,False,True,9.28,-2.76,False,145668.0,False,EXIT
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,103.0,False,672.86,True,True,11.01,11.96,True,11088.0,False,HOLD
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1099.9000244140625,False,3573.9399999999996,False,False,6.15,6.16,True,53212.0,False,EXIT
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,864.4500122070312,True,1888.0,True,True,22.03,17.49,True,10831.0,True,ADD
ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,407.70001220703125,True,4087.51,False,True,46.22,46.94,True,,False,HOLD
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1167.300048828125,False,4952.299999999999,True,True,2.57,13.85,True,23242.0,True,HOLD
GVT&D,GE Vernova T&D India Ltd,Industrials,Specialty Industrial Machinery,4304.7001953125,False,1120.26,True,True,42.47,43.35,True,4020.0,True,HOLD
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,2499.5,False,2229.21,False,False,-14.02,-13.03,False,4051.0,True,EXIT
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,271.1000061035156,False,21066.0,True,False,-42.59,-42.44,False,152968.0,True,EXIT
BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,2088.0,False,1079.65,False,True,66.93,72.5,True,15682.0,False,HOLD
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2250.300048828125,False,4627.4400000000005,True,True,-2.45,8.86,False,22708.0,True,HOLD
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,419.3999938964844,False,2610.85,False,False,-32.15,-32.02,False,19985.0,False,EXIT
LGEINDIA,LGEINDIA,Technology,Consumer Electronics,1578.300048828125,False,1770.3999999999999,False,True,,,False,,False,EXIT
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,936.9000244140625,False,1814.0300000000002,False,False,-21.83,-26.08,False,14364.0,True,EXIT
UNITDSPR,UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1515.0,False,1837.0,True,True,16.25,11.76,True,12069.0,True,HOLD
TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1090.5,False,1564.8200000000002,True,False,3.44,-0.97,False,17618.0,True,EXIT
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1803.5999755859375,False,410.75,False,False,-14.79,-33.58,False,1388.0,True,EXIT
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,1013.2999877929688,False,1442.41,True,False,-35.79,-24.26,False,7028.0,True,EXIT
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,721.75,False,2157.36,True,True,-16.23,-10.47,False,8335.0,True,HOLD
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,558.5999755859375,False,2005.6,False,True,12.31,0.18,True,11745.0,True,HOLD
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,11420.0,False,3508.7,True,True,29.35,28.65,True,6847.0,True,HOLD
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,383.20001220703125,False,7051.400000000001,False,False,28.75,9.38,True,30123.0,True,EXIT
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,2571.0,False,2560.52,False,True,-11.7,-10.7,False,11432.0,True,EXIT
MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2404.39990234375,False,1969.4799999999998,False,True,-18.14,-6.73,False,12207.0,True,EXIT
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1851.699951171875,True,1061.42,True,True,99.67,110.3,True,6041.0,False,ADD
LENSKART,LENSKART,Healthcare,Medical Instruments & Supplies,596.9000244140625,True,552.0400000000001,False,False,,,False,6653.0,True,EXIT
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1206.0,False,3311.3999999999996,False,False,-19.43,-8.01,False,32644.0,True,EXIT
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1663.4000244140625,True,3559.7700000000004,False,True,39.01,50.05,True,31724.0,True,HOLD
NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,Internet Retail,331.1499938964844,False,256.16,False,True,44.15,49.77,True,7950.0,True,HOLD
SHREECEM,Shree Cement Limited,Basic Materials,Building Materials,25245.0,False,1964.2400000000002,False,False,-21.31,-21.21,False,20404.0,False,EXIT
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,1649.5,True,752.0,True,True,39.35,38.58,True,9978.0,False,ADD
IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,82.87999725341797,False,8107.52,True,False,-10.85,-9.88,False,,False,EXIT
MEESHO,MEESHO,Consumer Cyclical,Internet Retail,193.6199951171875,False,1201.22,True,False,,,False,9390.0,True,EXIT
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,352.45001220703125,False,4609.45,True,True,74.83,75.42,True,,False,HOLD
DIXON,Dixon Technologies (India) Limited,Technology,Consumer Electronics,14035.0,False,1432.06,True,True,-15.82,-16.25,False,38860.0,True,HOLD
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,5523.0,False,1876.69,True,True,1.55,1.02,True,11939.0,True,HOLD
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,392.8999938964844,False,26452.260000000002,True,False,-18.04,-8.66,False,440403.0,False,EXIT
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,1628.0,False,2355.57,False,False,-20.13,-19.11,False,,False,EXIT
HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,1270.0,False,1661.9399999999998,True,False,-18.61,-17.59,False,21778.0,True,EXIT
AUBANK,AUBANK,Financial Services,Banks - Regional,1098.0,True,2876.34,True,True,43.82,44.55,True,,False,ADD
INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,1024.699951171875,False,2363.27,False,True,27.45,28.25,True,,False,HOLD
NAUKRI,Info Edge (India) Limited,Communication Services,Internet Content & Information,1357.300048828125,False,1449.8200000000002,False,True,17.36,-1.86,False,2850.0,True,EXIT
COFORGE,Coforge Limited,Technology,Information Technology Services,1829.0,False,1698.5,True,True,9.13,8.55,True,5557.0,True,HOLD
WAAREEENER,WAAREEENER,Technology,Solar,2687.0,False,3718.9799999999996,True,False,-12.45,-12.89,False,14444.0,True,EXIT
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,341.3500061035156,True,1508.7,False,True,8.68,9.63,True,4476.0,True,HOLD
SRF,SRF Limited,Industrials,Conglomerates,2608.699951171875,False,2205.87,True,False,-13.87,-12.86,False,14870.0,False,EXIT
NHPC,NHPC Limited,Utilities,Utilities - Renewable,77.5,False,3597.94,False,False,-1.4,-13.17,False,10607.0,False,EXIT
LTF,L&T Finance Limited,Financial Services,Credit Services,315.3500061035156,False,3148.81,True,True,51.7,52.4,True,,False,HOLD
NTPCGREEN,NTPCGREEN,Utilities,Utilities - Renewable,92.36000061035156,False,668.23,True,False,-0.67,-12.46,False,2210.0,True,EXIT
BHARTIHEXA,BHARTIHEXA,Communication Services,Telecom Services,1565.5,False,1794.4,False,False,7.07,-12.01,False,,False,EXIT
ASTERDM,Aster DM Quality Care Limited,Healthcare,Medical Care Facilities,824.2999877929688,False,294.2,False,True,19.06,30.23,True,10253.0,False,HOLD
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,1177.0,True,1688.44,False,True,42.23,42.97,True,2344.0,True,HOLD
NMDC,NMDC Limited,Basic Materials,Steel,85.0,False,7229.24,False,True,12.89,12.88,True,25965.0,False,HOLD
UNOMINDA,Uno Minda Limited,Consumer Cyclical,Auto Parts,1240.0,False,1197.13,True,True,1.32,7.04,True,16775.0,True,HOLD
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,1744.0,False,697.97,True,True,-11.03,-10.06,False,4977.0,True,HOLD
SWIGGY,SWIGGY,Consumer Cyclical,Internet Retail,279.79998779296875,False,2656.0,True,False,-40.17,-34.35,False,15227.0,True,EXIT
IDFCFIRSTB,IDFC First Bank Limited,Financial Services,Banks - Regional,86.55000305175781,False,2410.58,False,True,18.75,19.59,True,,False,HOLD
SAIL,Steel Authority of India Limited,Basic Materials,Steel,168.67999267578125,False,4598.13,False,True,31.81,31.75,True,105378.0,False,HOLD
DABUR,Dabur India Limited,Consumer Defensive,Household & Personal Products,410.0,False,2033.3600000000001,True,False,-18.53,-22.8,False,12563.0,True,EXIT
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Financial Services,Insurance - Life,507.0,False,1699.3199999999997,True,False,-23.65,-22.63,False,89683.0,False,EXIT
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,655.0499877929688,False,633.95,False,True,15.5,3.29,True,5000.0,True,HOLD
FORTIS,Fortis Healthcare Limited,Healthcare,Medical Care Facilities,906.1500244140625,False,1041.78,True,False,-19.85,-8.42,False,7783.0,True,EXIT
OIL,Oil India Limited,Energy,Oil & Gas Integrated,479.79998779296875,False,6619.9400000000005,False,True,4.91,13.66,True,36084.0,False,HOLD
BAJAJHFL,BAJAJHFL,Financial Services,Mortgage Finance,84.37000274658203,False,2632.66,False,False,-27.56,-26.51,False,,False,EXIT
YESBANK,YESBANK,Financial Services,Banks - Regional,22.979999542236328,False,3919.19,False,True,16.96,17.81,True,,False,HOLD
NATIONALUM,National Aluminium Company Limited,Basic Materials,Aluminum,400.5,False,6077.709999999999,True,True,106.9,106.63,True,16788.0,True,HOLD
PRESTIGE,Prestige Estates Projects Limited,Real Estate,Real Estate - Diversified,1618.9000244140625,False,1138.9,False,True,10.84,-4.84,False,8315.0,False,EXIT
TORNTPOWER,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,1318.0,False,2323.84,False,False,4.45,-7.47,False,29165.0,True,EXIT
PHOENIXLTD,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,1898.5,False,1216.69,False,True,43.99,27.9,True,3972.0,False,HOLD
ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5449.5,False,2301.8,False,False,-14.49,-3.1,False,12965.0,True,EXIT
APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,17225.0,True,1192.73,True,True,91.9,92.66,True,18581.0,True,ADD
BANKINDIA,Bank of India Limited,Financial Services,Banks - Regional,144.8699951171875,False,11032.19,False,False,22.52,23.34,True,,False,EXIT
IOB,Indian Overseas Bank,Financial Services,Banks - Regional,33.72999954223633,False,5878.05,True,False,-11.82,-10.85,False,,False,EXIT
OBEROIRLTY,Oberoi Realty Limited,Real Estate,Real Estate - Development,1846.0,False,2290.68,True,True,25.11,9.25,True,5286.0,True,HOLD
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2320.0,True,1797.8899999999999,True,True,-1.21,10.1,False,13322.0,True,HOLD
SCHAEFFLER,Schaeffler India Limited,Consumer Cyclical,Auto Parts,4111.2001953125,False,1251.32,True,True,-4.91,0.82,False,9686.0,True,HOLD
SBICARD,SBI Cards and Payment Services Limited,Financial Services,Credit Services,641.0,False,2386.34,False,False,-24.13,-23.1,False,,False,EXIT
GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,348.20001220703125,False,9662.380000000001,False,False,-16.82,-15.82,False,50345.0,False,EXIT
KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,613.4000244140625,False,1434.96,True,True,9.02,14.73,True,25045.0,True,HOLD
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,2028.0,False,1827.1499999999999,True,True,14.97,-0.77,False,4923.0,True,HOLD
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,546.3499755859375,False,1182.6100000000001,True,True,-2.6,-2.56,False,11545.0,True,HOLD
COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2088.800048828125,False,1531.64,False,False,-11.78,-11.71,False,29628.0,False,EXIT
LINDEINDIA,Linde India Limited,Basic Materials,Specialty Chemicals,6688.5,False,496.37,False,True,3.18,3.2,True,3136.0,False,HOLD
JSL,Jindal Stainless Limited,Basic Materials,Steel,735.4000244140625,False,3248.65,False,False,-2.38,-2.34,False,39312.0,True,EXIT
RBLBANK,RBL Bank Limited,Financial Services,Banks - Regional,387.25,False,920.8199999999999,False,True,47.64,48.35,True,,False,HOLD
RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,4675.2001953125,True,694.51,True,True,66.16,61.33,True,4843.0,True,ADD
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,81.6500015258789,False,7371.5599999999995,True,True,43.33,44.06,True,,False,HOLD
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27620.0,False,1552.02,False,True,-31.88,-20.38,False,,False,EXIT
ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,1526.5,True,390.02,False,True,260.91,266.01,True,,False,HOLD
MRF,MRF Limited,Consumer Cyclical,Auto Parts,130985.0,False,2420.1899999999996,False,False,-15.65,-9.89,False,28152.0,True,EXIT
M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,396.3999938964844,True,3216.08,True,True,48.2,48.91,True,,False,ADD
