Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,ATH_Sales_Flag,Signal
HINDZINC,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,561.9000244140625,False,16652.0,True,False,27.27,27.67,True,34098.0,False,HOLD
DMART,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,4060.0,False,3146.09,True,True,-7.63,-10.88,False,59358.0,True,HOLD
POWERGRID,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,266.04998779296875,False,16504.74,False,False,-0.93,-11.88,False,45843.0,False,EXIT
HINDALCO,Hindalco Industries Limited,Basic Materials,Aluminum,1029.5,False,13391.0,False,True,43.69,44.04,True,238496.0,True,HOLD
TATASTEEL,Tata Steel Limited,Basic Materials,Steel,183.5,False,11034.54,False,False,13.68,14.13,True,243959.0,False,EXIT
ADANIGREEN,Adani Green Energy Limited,Utilities,Utilities - Renewable,1348.0,False,1283.0,False,True,55.32,42.89,True,11212.0,True,HOLD
GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,3248.699951171875,True,5908.91,False,True,13.02,13.47,True,148478.0,True,HOLD
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,8066.5,True,5772.5199999999995,True,True,29.95,35.91,True,18451.0,True,ADD
DIVISLAB,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8477.0,True,2541.0,False,True,22.9,34.2,True,9360.0,True,HOLD
INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,5310.0,False,5500.0,False,True,-17.29,-15.57,False,80803.0,True,EXIT
ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,1616.0,False,2897.6299999999997,True,True,118.36,104.27,True,23767.0,True,HOLD
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4833.0,False,2181.0,True,True,18.04,29.36,True,11516.0,True,HOLD
SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,1795.0,False,2700.68,False,False,-7.5,-6.51,False,,False,EXIT
WIPRO,Wipro Limited,Technology,Information Technology Services,184.0,False,13219.0,True,False,-28.81,-29.48,False,90488.0,False,EXIT
VAML,Vedanta Aluminium Metal Limited,Basic Materials,Aluminum,443.79998779296875,False,7410.0,False,False,,,False,,False,EXIT
HYUNDAI,HYUNDAI,Consumer Cyclical,Auto Manufacturers,2199.0,False,4747.88,False,True,-11.96,-5.89,False,69829.0,False,EXIT
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,168.3000030517578,True,3859.6800000000003,True,True,70.88,76.74,True,113663.0,True,ADD
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,249.0500030517578,False,1696.1100000000001,True,False,-29.05,-27.96,False,2043.0,True,EXIT
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,1693.0,True,2742.0999999999995,True,True,5.25,5.71,True,13140.0,True,ADD
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,19969.0,True,1677.55,True,True,27.81,28.21,True,7540.0,True,ADD
TMCV,TMCV,Consumer Cyclical,Auto Manufacturers,474.29998779296875,False,5193.0,False,False,,,False,,False,EXIT
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,7649.0,False,2930.54,True,True,46.45,48.03,True,13203.0,True,HOLD
TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,2978.0,False,1719.65,False,False,-54.75,-48.58,False,17135.0,True,EXIT
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1894.4000244140625,True,5729.22,True,True,24.74,25.59,True,,False,ADD
DLF,DLF Limited,Real Estate,Real Estate - Development,665.0,False,4028.49,False,True,-0.76,-15.55,False,9926.0,False,EXIT
TATACAP,TATACAP,Financial Services,Credit Services,364.20001220703125,True,4306.27,True,True,,,False,,False,HOLD
ICICIAMC,ICICIAMC,Financial Services,Asset Management,3097.89990234375,False,3479.24,False,False,,,False,4977.0,True,EXIT
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,5400.0,False,2268.92,True,True,37.05,38.65,True,10391.0,True,HOLD
VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,435.0,False,3961.97,True,False,-14.15,-17.35,False,21685.0,True,EXIT
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,35700.0,False,907.37,False,True,69.48,71.01,True,,False,HOLD
TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1632.800048828125,False,5081.5,True,True,6.68,5.79,True,53290.0,False,HOLD
BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,421.70001220703125,True,2513.08,False,True,85.0,86.5,True,39561.0,False,HOLD
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,3447.0,False,2831.5899999999997,True,True,34.04,34.85,True,3212.0,True,HOLD
SIEMENS,Siemens Limited,Industrials,Specialty Industrial Machinery,3940.0,False,1555.2000000000003,False,True,18.65,20.3,True,22240.0,False,HOLD
UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,187.3800048828125,False,20645.76,False,True,34.13,34.93,True,,False,HOLD
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,9240.0,False,2770.92,True,True,26.91,28.54,True,22408.0,True,HOLD
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,376.0,False,25900.96,True,False,-14.78,-13.76,False,,False,EXIT
CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,890.1500244140625,False,1232.56,False,True,28.01,29.63,True,13632.0,False,HOLD
LTM,LTM Limited,Technology,Information Technology Services,4715.0,False,5083.299999999999,False,False,-10.95,-11.73,False,38008.0,True,EXIT
IDEA,Vodafone Idea Limited,Communication Services,Telecom Services,14.109999656677246,False,69388.3,True,True,145.79,125.4,True,44958.0,False,HOLD
BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,319.45001220703125,False,21524.66,False,False,-13.9,-3.59,False,473187.0,False,EXIT
BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,5558.0,False,2438.9700000000003,True,False,4.11,0.79,True,17943.0,True,HOLD
PNB,Punjab National Bank,Financial Services,Banks - Regional,118.0,False,19082.13,False,True,6.07,6.99,True,,False,HOLD
ENRIN,Siemens Energy India Limited,Utilities,Utilities - Renewable,3536.300048828125,False,1309.8,False,True,18.88,7.41,True,,False,HOLD
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,248.22000122070312,False,16496.15,False,False,-2.76,-1.79,False,,False,EXIT
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,8920.5,True,1854.0,True,True,-1.44,10.02,False,21794.0,True,HOLD
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,334.5,False,89363.0,True,False,-59.88,-53.7,False,439695.0,True,EXIT
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,11475.0,False,8856.69,True,True,-23.92,-22.86,False,1702.0,False,HOLD
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,1243.9000244140625,False,4011.6000000000004,True,True,11.91,-3.03,False,13780.0,True,HOLD
TATAPOWER,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,382.04998779296875,False,3863.26,False,False,6.27,-4.88,False,65478.0,True,EXIT
INDIANB,Indian Bank,Financial Services,Banks - Regional,894.9500122070312,False,11952.93,True,True,29.07,29.89,True,,False,HOLD
CANBK,Canara Bank,Financial Services,Banks - Regional,131.25,False,18203.559999999998,True,False,15.21,16.09,True,,False,HOLD
CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1450.0,False,3317.1099999999997,False,True,-22.92,-11.32,False,27548.0,True,EXIT
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,1918.5999755859375,False,3680.8400000000006,True,True,32.75,33.14,True,6721.0,True,HOLD
GROWW,GROWW,Financial Services,Capital Markets,196.1699981689453,False,2346.6699999999996,False,False,,,False,4061.0,True,EXIT
HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,535.8499755859375,False,2075.2200000000003,True,False,-37.22,-36.1,False,101482.0,False,EXIT
SBIFUNDS,SBIFUNDS,Financial Services,Asset Management,559.0999755859375,False,1241.6,False,False,,,False,,False,EXIT
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,2842.0,False,11373.2,True,False,-1.93,-0.96,False,,False,EXIT
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,87.56999969482422,False,7159.4,False,False,-34.81,-33.7,False,,False,EXIT
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,5790.0,False,5741.7300000000005,True,True,12.94,18.95,True,40923.0,True,HOLD
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,174.89999389648438,False,10275.45,False,True,7.7,-3.48,False,145668.0,False,EXIT
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,101.51000213623047,False,672.86,True,True,6.13,7.8,True,11088.0,False,HOLD
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1091.5,False,3573.9399999999996,False,False,7.41,7.87,True,53212.0,False,EXIT
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,865.2000122070312,True,1888.0,True,True,21.17,17.73,True,10831.0,True,ADD
ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,401.0,False,4087.51,False,True,42.09,42.85,True,,False,HOLD
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1135.199951171875,False,4952.299999999999,True,True,-0.68,10.77,False,23242.0,True,HOLD
GVT&D,GE Vernova T&D India Ltd,Industrials,Specialty Industrial Machinery,4350.0,False,1120.26,True,True,47.33,48.91,True,4020.0,True,HOLD
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,2485.0,False,2229.21,False,False,-14.54,-13.52,False,4051.0,True,EXIT
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,267.5,False,21066.0,True,False,-42.45,-41.85,False,152968.0,True,EXIT
BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,2065.0,False,1079.65,False,True,65.01,70.89,True,15682.0,False,HOLD
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2235.0,False,4627.4400000000005,True,True,-1.55,9.9,False,22708.0,True,HOLD
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,417.5,False,2610.85,False,False,-32.38,-31.81,False,19985.0,False,EXIT
LGEINDIA,LGEINDIA,Technology,Consumer Electronics,1729.699951171875,True,1770.3999999999999,False,True,,,False,,False,EXIT
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,934.2999877929688,False,1814.0300000000002,False,False,-22.03,-25.18,False,14364.0,True,EXIT
UNITDSPR,UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1536.0,False,1837.0,True,True,15.79,12.39,True,12069.0,True,HOLD
TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1079.5,False,1564.8200000000002,True,False,1.97,-1.34,False,17618.0,True,EXIT
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1789.9000244140625,False,410.75,False,False,-15.51,-33.72,False,1388.0,True,EXIT
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,1008.5999755859375,False,1442.41,True,False,-33.07,-21.41,False,7028.0,True,EXIT
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,720.0,False,2157.36,True,True,-17.13,-11.05,False,8335.0,True,HOLD
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,560.0,False,2005.6,False,True,13.12,1.8,True,11745.0,True,HOLD
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,11828.0,False,3508.7,True,True,34.78,33.72,True,6847.0,True,HOLD
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,384.3500061035156,False,7051.400000000001,False,False,30.22,11.39,True,30123.0,True,EXIT
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,2580.0,False,2560.52,False,True,-10.94,-9.23,False,11432.0,True,EXIT
MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2425.199951171875,False,1969.4799999999998,False,True,-17.51,-5.95,False,12207.0,True,EXIT
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1787.300048828125,True,1061.42,True,True,93.03,103.87,True,6041.0,False,ADD
LENSKART,LENSKART,Healthcare,Medical Instruments & Supplies,611.8499755859375,True,552.0400000000001,False,False,,,False,6653.0,True,EXIT
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1200.0,False,3311.3999999999996,False,False,-20.41,-8.82,False,32644.0,True,EXIT
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1622.0999755859375,True,3559.7700000000004,False,True,34.44,45.66,True,31724.0,True,HOLD
NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,Internet Retail,331.0,False,256.16,False,True,43.89,49.82,True,7950.0,True,HOLD
SHREECEM,Shree Cement Limited,Basic Materials,Building Materials,24795.0,False,1964.2400000000002,False,False,-23.01,-22.47,False,20404.0,False,EXIT
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,1603.0,False,752.0,True,True,36.27,35.2,True,9978.0,False,HOLD
IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,82.44999694824219,False,8107.52,True,False,-10.64,-9.64,False,,False,EXIT
MEESHO,MEESHO,Consumer Cyclical,Internet Retail,191.16000366210938,False,1201.22,True,False,,,False,9390.0,True,EXIT
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,351.29998779296875,False,4609.45,True,True,74.71,75.33,True,,False,HOLD
DIXON,Dixon Technologies (India) Limited,Technology,Consumer Electronics,14130.0,False,1432.06,True,True,-16.01,-16.76,False,38860.0,True,HOLD
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,5580.0,False,1876.69,True,True,2.33,1.47,True,11939.0,True,HOLD
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,373.5,False,26452.260000000002,True,False,-19.79,-9.32,False,440403.0,False,EXIT
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,1630.0,False,2355.57,False,False,-19.21,-18.17,False,,False,EXIT
HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,1298.0,False,1661.9399999999998,True,False,-18.01,-16.28,False,21778.0,True,EXIT
AUBANK,AUBANK,Financial Services,Banks - Regional,1081.9000244140625,True,2876.34,True,True,39.32,40.11,True,,False,ADD
INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,1020.7999877929688,False,2363.27,False,True,27.75,28.58,True,,False,HOLD
NAUKRI,Info Edge (India) Limited,Communication Services,Internet Content & Information,1343.0,False,1449.8200000000002,False,True,12.92,-5.67,False,2850.0,True,EXIT
COFORGE,Coforge Limited,Technology,Information Technology Services,1812.0,False,1698.5,True,True,7.21,6.32,True,5557.0,True,HOLD
WAAREEENER,WAAREEENER,Technology,Solar,2682.0,False,3718.9799999999996,True,False,-10.21,-11.0,False,14444.0,True,EXIT
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,339.1499938964844,True,1508.7,False,True,6.28,7.95,True,4476.0,True,HOLD
SRF,SRF Limited,Industrials,Conglomerates,2606.0,False,2205.87,True,False,-14.05,-12.33,False,14870.0,False,EXIT
NHPC,NHPC Limited,Utilities,Utilities - Renewable,76.9000015258789,False,3597.94,False,False,0.37,-10.62,False,10607.0,False,EXIT
LTF,L&T Finance Limited,Financial Services,Credit Services,306.29998779296875,False,3148.81,True,True,46.79,47.54,True,,False,HOLD
NTPCGREEN,NTPCGREEN,Utilities,Utilities - Renewable,91.93000030517578,False,668.23,True,False,-1.91,-12.83,False,2210.0,True,EXIT
BHARTIHEXA,BHARTIHEXA,Communication Services,Telecom Services,1621.0999755859375,False,1794.4,False,False,9.83,-8.72,False,,False,EXIT
ASTERDM,Aster DM Quality Care Limited,Healthcare,Medical Care Facilities,822.3499755859375,False,294.2,False,True,20.45,31.76,True,10253.0,False,HOLD
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,1167.9000244140625,True,1688.44,False,True,40.35,41.13,True,2344.0,True,HOLD
NMDC,NMDC Limited,Basic Materials,Steel,84.4000015258789,False,7229.24,False,True,17.15,17.58,True,25965.0,False,HOLD
UNOMINDA,Uno Minda Limited,Consumer Cyclical,Auto Parts,1240.0,False,1197.13,True,True,-2.23,3.81,False,16775.0,True,HOLD
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,1741.0,False,697.97,True,True,-10.11,-9.11,False,4977.0,True,HOLD
SWIGGY,SWIGGY,Consumer Cyclical,Internet Retail,276.29998779296875,False,2656.0,True,False,-40.81,-34.68,False,15227.0,True,EXIT
IDFCFIRSTB,IDFC First Bank Limited,Financial Services,Banks - Regional,85.69000244140625,False,2410.58,False,True,19.7,20.57,True,,False,HOLD
SAIL,Steel Authority of India Limited,Basic Materials,Steel,169.50999450683594,False,4598.13,False,True,36.42,36.79,True,105378.0,False,HOLD
DABUR,Dabur India Limited,Consumer Defensive,Household & Personal Products,405.25,False,2033.3600000000001,True,False,-19.97,-23.13,False,12563.0,True,EXIT
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Financial Services,Insurance - Life,509.1499938964844,False,1699.3199999999997,True,False,-23.84,-22.78,False,89683.0,False,EXIT
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,654.0499877929688,False,633.95,False,True,15.03,3.66,True,5000.0,True,HOLD
FORTIS,Fortis Healthcare Limited,Healthcare,Medical Care Facilities,929.0,False,1041.78,True,True,-15.91,-4.35,False,7783.0,True,HOLD
OIL,Oil India Limited,Energy,Oil & Gas Integrated,468.5,False,6619.9400000000005,False,True,3.04,12.87,True,36084.0,False,HOLD
BAJAJHFL,BAJAJHFL,Financial Services,Mortgage Finance,84.33000183105469,False,2632.66,False,False,-30.31,-29.22,False,,False,EXIT
YESBANK,YESBANK,Financial Services,Banks - Regional,22.670000076293945,False,3919.19,False,True,15.8,16.68,True,,False,HOLD
NATIONALUM,National Aluminium Company Limited,Basic Materials,Aluminum,376.0,False,6077.709999999999,True,True,96.21,96.42,True,16788.0,True,HOLD
PRESTIGE,Prestige Estates Projects Limited,Real Estate,Real Estate - Diversified,1592.5,False,1138.9,False,True,10.37,-4.56,False,8315.0,False,EXIT
TORNTPOWER,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,1309.0999755859375,False,2323.84,False,False,5.55,-5.57,False,29165.0,True,EXIT
PHOENIXLTD,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,1890.0,False,1216.69,False,True,43.48,28.14,True,3972.0,False,HOLD
ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5368.0,False,2301.8,False,False,-15.2,-3.65,False,12965.0,True,EXIT
APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,16691.0,False,1192.73,True,True,89.35,90.83,True,18581.0,True,HOLD
BANKINDIA,Bank of India Limited,Financial Services,Banks - Regional,144.10000610351562,False,11032.19,False,False,22.42,23.28,True,,False,EXIT
IOB,Indian Overseas Bank,Financial Services,Banks - Regional,33.59000015258789,False,5878.05,True,False,-12.17,-11.17,False,,False,EXIT
OBEROIRLTY,Oberoi Realty Limited,Real Estate,Real Estate - Development,1846.0,False,2290.68,True,True,25.09,9.97,True,5286.0,True,HOLD
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2318.39990234375,True,1797.8899999999999,True,True,-2.1,9.36,False,13322.0,True,HOLD
SCHAEFFLER,Schaeffler India Limited,Consumer Cyclical,Auto Parts,4043.199951171875,False,1251.32,True,True,-5.28,0.77,False,9686.0,True,HOLD
SBICARD,SBI Cards and Payment Services Limited,Financial Services,Credit Services,633.0,False,2386.34,False,False,-24.91,-23.84,False,,False,EXIT
GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,352.1000061035156,False,9662.380000000001,False,False,-13.89,-12.87,False,50345.0,False,EXIT
KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,608.25,False,1434.96,True,True,3.95,9.98,True,25045.0,True,HOLD
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,1990.0,False,1827.1499999999999,True,True,13.69,-1.28,False,4923.0,True,HOLD
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,545.0999755859375,False,1182.6100000000001,True,True,-2.33,-1.85,False,11545.0,True,HOLD
COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2095.300048828125,False,1531.64,False,False,-15.52,-14.99,False,29628.0,False,EXIT
LINDEINDIA,Linde India Limited,Basic Materials,Specialty Chemicals,6696.0,False,496.37,False,True,3.28,3.75,True,3136.0,False,HOLD
JSL,Jindal Stainless Limited,Basic Materials,Steel,737.8499755859375,False,3248.65,False,False,-3.43,-2.94,False,39312.0,True,EXIT
RBLBANK,RBL Bank Limited,Financial Services,Banks - Regional,385.0,False,920.8199999999999,False,True,48.09,48.84,True,,False,HOLD
RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,4650.0,True,694.51,True,True,62.4,58.69,True,4843.0,True,ADD
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,80.12000274658203,False,7371.5599999999995,True,True,42.51,43.27,True,,False,HOLD
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27060.0,False,1552.02,False,False,-34.36,-22.69,False,,False,EXIT
ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,1511.5,True,390.02,False,True,253.49,258.92,True,,False,HOLD
MRF,MRF Limited,Consumer Cyclical,Auto Parts,133490.0,False,2420.1899999999996,False,False,-13.7,-7.63,False,28152.0,True,EXIT
M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,390.1000061035156,False,3216.08,True,True,48.15,48.89,True,,False,HOLD
