Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA200_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,Signal
ADANIPORTS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,1701.0,False,13317.560000000001,True,True,24.7,21.29,True,30475.0,HOLD
KOTAKBANK,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,397.5,False,15827.900000000001,False,False,-4.98,-5.23,False,,EXIT
AXISBANK,Axis Bank Limited,Financial Services,Banks - Regional,1272.0,False,28489.31,True,False,15.08,14.75,True,,HOLD
HCLTECH,HCL Technologies Limited,Technology,Information Technology Services,1377.0,False,13188.0,False,False,-9.24,-10.15,False,117055.0,EXIT
ITC,ITC Limited,Consumer Defensive,Tobacco,287.0,False,20494.55,False,False,-28.13,-36.06,False,75323.0,EXIT
ULTRACEMCO,UltraTech Cement Limited,Basic Materials,Building Materials,12054.0,False,9533.34,True,True,-1.65,-5.47,False,75955.0,HOLD
NTPC,NTPC Limited,Utilities,Utilities - Regulated Electric,350.8999938964844,False,28706.79,True,False,12.03,1.06,True,188138.0,HOLD
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,2096.0,False,9800.970000000001,True,True,4.68,4.4,True,133822.0,HOLD
BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,11856.0,False,11759.400000000001,True,True,39.61,42.4,True,50995.0,HOLD
HAL,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,4690.0,False,9115.6,True,True,4.05,0.68,True,30981.0,HOLD
JSWSTEEL,JSW Steel Limited,Basic Materials,Steel,1292.300048828125,True,25344.0,True,True,24.64,20.75,True,175006.0,ADD
ONGC,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,242.0,False,41424.38,False,False,-10.76,-2.78,False,632291.0,EXIT
NESTLEIND,Nestlé India Limited,Consumer Defensive,Packaged Foods,1530.0,True,3477.1800000000003,False,True,37.81,29.44,True,24394.0,HOLD
BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,392.1499938964844,False,5828.57,True,False,2.34,-1.02,False,23769.0,EXIT
ETERNAL,Eternal Limited,Consumer Cyclical,Internet Retail,310.5,False,393.0,False,True,-6.0,-3.09,False,20243.0,EXIT
LICI,Life Insurance Corporation of India,Financial Services,Insurance - Life,428.5,False,47354.67,False,True,-7.9,-8.13,False,889970.0,EXIT
POWERGRID,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,287.0,False,16504.74,False,True,4.31,-6.44,False,45843.0,EXIT
ASIANPAINT,Asian Paints Limited,Basic Materials,Specialty Chemicals,2810.0,False,4764.83,False,True,14.47,10.61,True,35495.0,HOLD
DMART,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,4015.0,False,3146.09,True,False,-1.18,-9.29,False,59358.0,EXIT
COALINDIA,Coal India Limited,Energy,Thermal Coal,416.0,False,35645.79,False,False,-1.02,6.7,False,144762.0,EXIT
SHRIRAMFIN,Shriram Finance Limited,Financial Services,Credit Services,1090.199951171875,True,11162.76,False,True,73.11,72.52,True,,HOLD
TATASTEEL,Tata Steel Limited,Basic Materials,Steel,191.0,False,11034.54,False,False,23.74,19.85,True,243959.0,EXIT
HINDZINC,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,547.0,False,16652.0,True,False,30.61,26.7,True,34098.0,HOLD
ADANIGREEN,Adani Green Energy Limited,Utilities,Utilities - Renewable,1395.0,False,1283.0,False,True,50.45,38.45,True,11212.0,HOLD
HINDALCO,Hindalco Industries Limited,Basic Materials,Aluminum,994.9000244140625,False,13391.0,False,True,46.92,42.97,True,238496.0,HOLD
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,8050.0,True,5772.5199999999995,True,True,37.84,40.64,True,18451.0,ADD
DIVISLAB,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8585.0,True,2541.0,False,True,24.51,29.97,True,9360.0,HOLD
GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,3260.0,True,5908.91,False,True,18.65,14.78,True,148478.0,HOLD
TVSMOTOR,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,4389.0,True,3242.2799999999997,True,True,45.8,48.58,True,44089.0,ADD
INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,5400.0,False,5500.0,False,True,-8.36,-11.69,False,80803.0,EXIT
IOC,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,143.6999969482422,False,42402.35,True,False,-11.08,-3.09,False,841756.0,EXIT
ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,1647.0,False,2897.6299999999997,True,True,116.48,102.7,True,23767.0,HOLD
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5050.0,True,2181.0,True,True,26.87,32.32,True,11516.0,ADD
SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,1915.0,False,2700.68,False,False,1.91,1.63,True,,EXIT
WIPRO,Wipro Limited,Technology,Information Technology Services,188.66000366210938,False,13219.0,True,False,-26.46,-27.26,False,90488.0,EXIT
VAML,Vedanta Aluminium Metal Limited,Basic Materials,Aluminum,459.95001220703125,False,7410.0,False,False,,,False,,EXIT
HYUNDAI,HYUNDAI,Consumer Cyclical,Auto Manufacturers,2207.0,False,4747.88,False,True,-6.69,-3.79,False,69829.0,EXIT
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,263.0,False,1696.1100000000001,True,True,-25.01,-25.16,False,2043.0,HOLD
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,18659.0,True,1677.55,True,True,34.08,30.16,True,7540.0,ADD
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,1642.5,True,2292.03,True,True,13.78,9.92,True,13140.0,ADD
DLF,DLF Limited,Real Estate,Real Estate - Development,668.5499877929688,False,4516.79,False,True,-1.21,-18.98,False,9926.0,EXIT
TMCV,TMCV,Consumer Cyclical,Auto Manufacturers,452.5,False,5193.0,False,False,,,False,,EXIT
TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,3050.0,False,1719.65,False,False,-49.11,-46.1,False,17135.0,EXIT
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,155.00999450683594,True,3859.6800000000003,True,True,54.51,57.27,True,113663.0,ADD
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1888.199951171875,True,5729.22,True,True,28.15,27.76,True,,ADD
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,7601.0,False,3042.87,True,True,39.55,36.11,True,13203.0,HOLD
TATACAP,TATACAP,Financial Services,Credit Services,364.75,True,4306.27,True,True,,,False,,HOLD
ICICIAMC,ICICIAMC,Financial Services,Asset Management,3099.10009765625,False,3479.24,False,False,,,False,4977.0,EXIT
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,5550.0,False,2268.92,True,True,54.02,50.54,True,10391.0,HOLD
VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,445.0,False,3961.97,True,False,-10.0,-18.05,False,21685.0,EXIT
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,3575.0,False,2496.9799999999996,True,True,43.74,43.28,True,3212.0,HOLD
TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1649.0,False,5081.5,True,True,10.66,9.63,True,53290.0,HOLD
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,32000.0,False,907.37,False,True,54.22,50.74,True,,HOLD
BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,411.1499938964844,False,2513.08,False,True,76.08,72.55,True,39561.0,HOLD
IDEA,Vodafone Idea Limited,Communication Services,Telecom Services,12.859999656677246,False,69388.3,True,True,110.99,89.87,True,44958.0,HOLD
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,421.5,False,25900.96,True,True,-0.35,-0.61,False,,HOLD
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,9034.0,False,2770.92,True,True,33.33,29.9,True,22408.0,HOLD
BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,329.95001220703125,False,21524.66,False,False,-9.11,-1.17,False,473187.0,EXIT
CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,826.0999755859375,False,1232.56,False,True,25.27,21.86,True,13632.0,HOLD
SIEMENS,Siemens Limited,Industrials,Specialty Industrial Machinery,3900.0,False,1555.2000000000003,False,True,27.42,24.01,True,22240.0,HOLD
UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,174.0,False,20645.76,False,True,31.26,30.85,True,,HOLD
BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,5531.0,False,2438.9700000000003,True,False,-1.48,-9.59,False,17943.0,EXIT
PNB,Punjab National Bank,Financial Services,Banks - Regional,113.0,False,19082.13,False,False,4.82,4.54,True,,EXIT
LTM,LTM Limited,Technology,Information Technology Services,4690.0,False,5083.299999999999,False,False,-10.61,-11.51,False,38008.0,EXIT
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,8820.0,True,1854.0,True,True,9.44,15.0,True,21794.0,ADD
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,11599.0,False,9636.75,True,True,-21.05,-21.22,False,1702.0,HOLD
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,247.25,False,16496.15,False,False,0.44,0.17,True,,EXIT
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,2890.89990234375,False,10590.330000000002,True,False,6.82,6.52,True,,HOLD
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,349.29998779296875,False,89363.0,True,False,-54.17,-51.15,False,439695.0,EXIT
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,1239.800048828125,False,4011.6000000000004,True,True,15.64,-2.34,False,13780.0,HOLD
TATAPOWER,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,382.0,False,3863.26,False,False,3.89,-6.86,False,65478.0,EXIT
BOSCHLTD,Bosch Limited,Consumer Cyclical,Auto Parts,41300.0,True,2773.2,True,True,-5.63,-2.73,False,18087.0,HOLD
GROWW,GROWW,Financial Services,Capital Markets,192.60000610351562,False,2346.6699999999996,False,False,,,False,4061.0,EXIT
SBIFUNDS,SBIFUNDS,Financial Services,Asset Management,588.0499877929688,True,1241.6,False,False,,,False,,EXIT
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,174.3000030517578,False,8101.85,False,True,5.76,-5.03,False,145668.0,EXIT
HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,553.0999755859375,False,2075.2200000000003,True,False,-30.28,-30.41,False,101482.0,EXIT
CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1474.4000244140625,False,3317.1099999999997,False,True,-12.58,-6.87,False,27548.0,EXIT
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,90.25,False,7159.4,False,False,-33.74,-33.86,False,,EXIT
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,2050.60009765625,True,3680.8400000000006,True,True,40.81,36.87,True,6721.0,ADD
ENRIN,Siemens Energy India Limited,Utilities,Utilities - Renewable,3256.0,False,1309.8,False,True,8.64,-2.23,False,,EXIT
CANBK,Canara Bank,Financial Services,Banks - Regional,127.0999984741211,False,18203.559999999998,True,False,15.38,15.05,True,,HOLD
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,880.9500122070312,True,1762.0,True,True,27.19,18.89,True,10831.0,ADD
INDIANB,Indian Bank,Financial Services,Banks - Regional,845.0,False,11952.93,True,False,31.45,31.05,True,,HOLD
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1121.0,False,4952.299999999999,True,True,7.57,13.14,True,23242.0,HOLD
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1105.0999755859375,False,3573.9399999999996,False,False,15.76,11.9,True,53212.0,EXIT
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,2600.60009765625,False,2229.21,False,False,-12.14,-12.35,False,4051.0,EXIT
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,105.55000305175781,False,672.86,True,True,16.45,13.06,True,11088.0,HOLD
GVT&D,GE Vernova T&D India Limited,Industrials,Specialty Industrial Machinery,4370.0,False,1120.26,True,True,51.12,47.65,True,4020.0,HOLD
ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,424.3500061035156,True,3773.86,False,True,64.33,63.78,True,,HOLD
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2393.0,True,4627.4400000000005,True,True,17.67,23.17,True,22708.0,ADD
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,1085.9000244140625,False,1814.0300000000002,False,False,-11.2,-19.24,False,14364.0,EXIT
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1798.5999755859375,False,410.75,False,False,-16.34,-35.77,False,1388.0,EXIT
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,5460.0,False,5741.7300000000005,True,True,18.81,21.65,True,40923.0,HOLD
UNITDSPR,UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1530.0,False,1837.0,True,True,18.96,10.72,True,12069.0,HOLD
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,444.0,False,2610.85,False,False,-28.21,-31.95,False,19985.0,EXIT
TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1110.0,False,1564.8200000000002,True,False,6.88,-1.28,False,17618.0,EXIT
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,1100.4000244140625,False,1442.41,True,True,-22.44,-16.67,False,7028.0,HOLD
BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,2211.0,True,1079.65,False,True,85.25,87.93,True,15682.0,HOLD
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,752.0,False,2157.36,True,True,-6.42,-3.52,False,8335.0,HOLD
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,267.25,False,21066.0,True,False,-38.31,-42.02,False,152968.0,EXIT
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,395.29998779296875,False,7051.400000000001,False,False,29.61,9.57,True,30123.0,EXIT
MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2483.0,False,1969.4799999999998,False,True,-13.94,-8.23,False,12207.0,EXIT
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,569.0,False,2005.6,True,True,17.33,6.23,True,11745.0,HOLD
LGEINDIA,LGEINDIA,Technology,Consumer Electronics,1569.800048828125,False,1770.3999999999999,False,True,,,False,,EXIT
RECLTD,REC Limited,Financial Services,Credit Services,368.1000061035156,False,16085.990000000002,False,True,-10.06,-10.28,False,,EXIT
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1811.4000244140625,True,1061.42,True,True,103.35,108.29,True,6041.0,ADD
ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,174.5500030517578,False,3471.03,True,True,43.51,40.06,True,48535.0,HOLD
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,11332.0,False,3508.7,True,True,31.43,30.27,True,6847.0,HOLD
LENSKART,LENSKART,Healthcare,Medical Instruments & Supplies,568.3499755859375,True,552.0400000000001,False,False,,,False,6653.0,EXIT
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,2390.0,False,2560.52,False,False,-13.85,-17.17,False,11432.0,EXIT
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1180.0,False,3311.3999999999996,False,False,-14.02,-8.31,False,32644.0,EXIT
NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,Internet Retail,344.8999938964844,False,199.44,False,True,56.46,59.21,True,7950.0,HOLD
SHREECEM,Shree Cement Limited,Basic Materials,Building Materials,27000.0,False,2009.3700000000003,False,True,-13.18,-16.96,False,20404.0,EXIT
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1554.699951171875,True,3559.7700000000004,False,True,33.6,39.0,True,31724.0,HOLD
IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,84.70999908447266,False,8107.52,True,False,-10.84,-11.06,False,,EXIT
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,371.70001220703125,True,4609.45,True,True,85.25,84.6,True,,ADD
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,5575.0,False,1789.41,True,True,6.17,5.16,True,11939.0,HOLD
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,1410.0,False,752.0,True,True,27.14,26.01,True,9978.0,HOLD
DIXON,Dixon Technologies (India) Limited,Technology,Consumer Electronics,13892.0,False,1169.46,True,True,-21.69,-22.53,False,38860.0,HOLD
MEESHO,MEESHO,Consumer Cyclical,Internet Retail,191.57000732421875,False,1201.22,True,False,,,False,9390.0,EXIT
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,395.0,False,26452.260000000002,True,False,-15.27,-7.16,False,440403.0,EXIT
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,1675.0,False,2355.57,False,False,-15.08,-15.28,False,,EXIT
BHARTIHEXA,BHARTIHEXA,Communication Services,Telecom Services,1645.800048828125,False,1780.4,False,True,3.94,-15.76,False,,EXIT
NAUKRI,Info Edge (India) Limited,Communication Services,Internet Content & Information,1268.800048828125,False,1449.8200000000002,False,True,7.52,-12.22,False,2850.0,EXIT
HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,1285.0,False,1661.9399999999998,True,False,-14.99,-18.31,False,21778.0,EXIT
NHPC,NHPC Limited,Utilities,Utilities - Renewable,79.25,False,3597.94,False,True,0.89,-9.77,False,10607.0,EXIT
INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,1028.9000244140625,False,2363.27,False,True,26.69,26.31,True,,HOLD
AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,1060.0,True,2876.34,True,True,38.5,38.06,True,,ADD
LTF,L&T Finance Limited,Financial Services,Credit Services,318.0,False,3148.81,True,True,53.62,53.12,True,,HOLD
SRF,SRF Limited,Industrials,Conglomerates,2645.0,False,2205.87,True,False,-13.05,-16.38,False,14870.0,EXIT
WAAREEENER,WAAREEENER,Technology,Solar,2676.0,False,3718.9799999999996,True,False,-17.91,-18.77,False,14444.0,EXIT
COFORGE,Coforge Limited,Technology,Information Technology Services,1768.0,False,1698.5,True,True,-0.4,-1.36,False,5557.0,HOLD
NTPCGREEN,NTPCGREEN,Utilities,Utilities - Renewable,90.69999694824219,False,668.23,True,False,-7.78,-18.21,False,2210.0,EXIT
NMDC,NMDC Limited,Basic Materials,Steel,83.80000305175781,False,7229.24,False,True,17.82,13.95,True,25965.0,HOLD
DABUR,Dabur India Limited,Consumer Defensive,Household & Personal Products,425.79998779296875,False,2033.3600000000001,True,False,-17.29,-25.29,False,12563.0,EXIT
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Financial Services,Insurance - Life,522.3499755859375,False,1699.3199999999997,True,False,-17.89,-18.07,False,89683.0,EXIT
SWIGGY,SWIGGY,Consumer Cyclical,Internet Retail,288.0,False,2656.0,True,False,-34.55,-31.58,False,15227.0,EXIT
OIL,Oil India Limited,Energy,Oil & Gas Integrated,452.0,False,6619.9400000000005,False,True,-8.77,-0.84,False,36084.0,EXIT
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,1165.0,True,1688.44,False,True,40.4,39.96,True,2344.0,HOLD
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,1650.0,False,704.78,True,False,-12.12,-12.33,False,4977.0,EXIT
IDFCFIRSTB,IDFC First Bank Limited,Financial Services,Banks - Regional,86.0,False,2410.58,False,True,22.64,22.28,True,,HOLD
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,329.0,False,1508.7,False,True,6.6,3.23,True,4476.0,HOLD
ASTERDM,Aster DM Quality Care Limited,Healthcare,Medical Care Facilities,815.1500244140625,True,357.15999999999997,False,True,26.48,31.93,True,10253.0,HOLD
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,667.5999755859375,False,633.95,False,True,18.28,7.15,True,5000.0,HOLD
BAJAJHFL,BAJAJHFL,Financial Services,Mortgage Finance,86.8499984741211,False,2632.66,False,False,-27.92,-28.06,False,,EXIT
YESBANK,Yes Bank Limited,Financial Services,Banks - Regional,23.0,False,3919.19,False,True,19.03,18.68,True,,HOLD
FORTIS,Fortis Healthcare Limited,Healthcare,Medical Care Facilities,940.0,False,1041.78,True,True,-1.21,4.42,False,7783.0,HOLD
TORNTPOWER,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,1391.699951171875,False,2416.4300000000003,False,False,14.07,3.05,True,29165.0,EXIT
SAIL,Steel Authority of India Limited,Basic Materials,Steel,165.0,False,4598.13,False,True,36.31,32.38,True,105378.0,HOLD
PRESTIGE,Prestige Estates Projects Limited,Real Estate,Real Estate - Diversified,1670.0,False,1138.9,False,True,17.63,-0.38,False,8315.0,EXIT
BIOCON,Biocon Limited,Healthcare,Biotechnology,427.0,False,385.6,False,True,0.86,6.48,True,15262.0,HOLD
ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5707.0,False,2301.8,False,True,5.93,11.51,True,12965.0,HOLD
MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,2642.10009765625,False,1134.08,True,True,69.52,68.95,True,1113.0,HOLD
UNOMINDA,Uno Minda Limited,Consumer Cyclical,Auto Parts,1210.0,False,1197.13,True,True,8.06,10.93,True,16775.0,HOLD
PHOENIXLTD,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,1955.0,False,1216.69,False,True,48.04,29.64,True,3972.0,HOLD
OBEROIRLTY,Oberoi Realty Limited,Real Estate,Real Estate - Development,1861.0999755859375,False,2290.68,True,True,30.29,12.11,True,5286.0,HOLD
SUZLON,Suzlon Energy Limited,Industrials,Specialty Industrial Machinery,48.099998474121094,False,2189.17,False,False,-28.76,-32.05,False,20403.0,EXIT
IOB,Indian Overseas Bank,Financial Services,Banks - Regional,34.099998474121094,False,5878.05,True,False,-12.13,-12.34,False,,EXIT
NATIONALUM,National Aluminium Company Limited,Basic Materials,Aluminum,369.0,False,6141.8,True,True,103.34,99.23,True,16788.0,HOLD
SCHAEFFLER,Schaeffler India Limited,Consumer Cyclical,Auto Parts,4069.199951171875,False,1251.32,True,True,-8.66,-5.75,False,9686.0,HOLD
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,2089.699951171875,False,1827.1499999999999,True,True,14.9,-3.07,False,4923.0,HOLD
KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,608.0,False,1350.3799999999999,True,True,-3.56,-0.67,False,25045.0,HOLD
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2230.0,False,1361.84,True,True,-2.78,2.86,False,13322.0,HOLD
SBICARD,SBI Cards and Payment Services Limited,Financial Services,Credit Services,665.0499877929688,False,2386.34,False,False,-22.09,-22.26,False,,EXIT
BANKINDIA,Bank of India Limited,Financial Services,Banks - Regional,140.5,False,11032.19,False,False,23.95,23.58,True,,EXIT
GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,358.04998779296875,False,9662.380000000001,False,False,-11.48,-11.69,False,50345.0,EXIT
COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2115.300048828125,False,1531.64,False,True,-19.56,-23.32,False,29628.0,EXIT
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,79.56999969482422,False,7371.5599999999995,True,True,42.09,41.64,True,,HOLD
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,526.5499877929688,False,1182.6100000000001,True,True,-8.3,-12.1,False,11545.0,HOLD
JSL,Jindal Stainless Limited,Basic Materials,Steel,731.7000122070312,False,3193.45,False,False,2.48,-1.35,False,39312.0,EXIT
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27895.0,False,1552.02,False,True,-27.75,-21.95,False,,EXIT
RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,4459.10009765625,True,694.51,True,True,60.62,52.1,True,4843.0,ADD
RBLBANK,RBL Bank Limited,Financial Services,Banks - Regional,379.95001220703125,False,920.8199999999999,False,True,42.12,41.66,True,,HOLD
APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,14746.0,False,1192.73,True,True,66.43,62.92,True,18581.0,HOLD
