Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_Peer_Group,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
CENTURYPLY,Century Plyboards (India) Limited,Basic Materials,Lumber & Wood Production,748.25,False,303.0,False,False,Sector: Basic Materials,-6.8,-2.71,False,4977.0,4646.0,True,EXIT
ABDL,ABDL,Consumer Defensive,Beverages - Wineries & Distilleries,612.5999755859375,False,276.0,True,True,Sector: Consumer Defensive,3.21,14.75,True,3931.0,8115.0,False,HOLD
PSB,Punjab & Sind Bank,Financial Services,Banks - Regional,23.219999313354492,False,1384.0,True,False,Sector: Financial Services,-24.63,-21.18,False,12284.0,11982.0,True,EXIT
KPITTECH,KPIT Technologies Limited,Technology,Software - Infrastructure,596.6500244140625,False,413.0,False,False,Sector: Technology,-60.94,-51.28,False,2633.0,2608.0,True,EXIT
ZENTEC,Zen Technologies Limited,Industrials,Aerospace & Defense,1982.4000244140625,False,138.0,False,True,Sector: Industrials,21.59,31.39,True,416.0,931.0,False,HOLD
KANSAINER,Kansai Nerolac Paints Limited,Basic Materials,Specialty Chemicals,201.0500030517578,False,631.0,False,False,Sector: Basic Materials,-21.3,-17.15,False,7951.0,7739.0,True,EXIT
ASTRAMICRO,Astra Microwave Products Limited,Technology,Communication Equipment,1767.4000244140625,False,175.0,False,True,Sector: Technology,65.15,73.6,True,1135.0,1156.0,False,HOLD
RATNAMANI,Ratnamani Metals & Tubes Limited,Basic Materials,Steel,2368.60009765625,False,343.0,False,False,Sector: Basic Materials,-8.64,-4.55,False,3368.0,4876.0,False,EXIT
GRWRHITECH,Garware Hi-Tech Films Limited,Basic Materials,Specialty Chemicals,7101.0,True,387.0,True,True,Sector: Basic Materials,131.09,134.61,True,2079.0,1995.0,True,ADD
HONASA,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,474.6000061035156,False,235.0,True,True,Sector: Consumer Defensive,48.18,59.1,True,2418.0,2305.0,True,HOLD
AEQUS,AEQUS,Industrials,Aerospace & Defense,259.8500061035156,True,50.0,True,False,Sector: Industrials,,,False,134.0,124.0,True,EXIT
APLLTD,Alembic Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,824.5499877929688,False,734.0,False,True,Sector: Healthcare,-31.72,-18.38,False,7025.0,6651.0,True,EXIT
KFINTECH,KFin Technologies Limited,Technology,Software - Application,957.5999755859375,False,350.0,True,False,Sector: Technology,-24.45,-15.14,False,1181.0,1159.0,True,EXIT
FIVESTAR,Five-Star Business Finance Limited,Financial Services,Credit Services,535.3499755859375,False,1104.0,True,True,Sector: Financial Services,-14.76,-11.36,False,3260.0,3218.0,True,HOLD
ZYDUSWELL,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,496.6499938964844,False,38.0,False,True,Sector: Consumer Defensive,13.55,24.95,True,594.0,582.0,True,HOLD
NAVA,Nava Limited,Industrials,Conglomerates,558.9000244140625,False,1036.0,True,False,Sector: Industrials,-28.51,-18.54,False,1917.0,1925.0,False,EXIT
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,898.3499755859375,False,892.0,False,False,Sector: Healthcare,-13.96,-0.79,False,2998.0,4094.0,False,EXIT
SYNGENE,Syngene International Limited,Healthcare,Diagnostics & Research,404.1000061035156,False,229.0,False,False,Sector: Healthcare,-55.83,-42.26,False,3288.0,3424.0,False,EXIT
SHILPAMED,Shilpa Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,809.7999877929688,True,183.0,False,True,Sector: Healthcare,69.58,81.97,True,691.0,806.0,False,HOLD
MEDPLUS,MedPlus Health Services Limited,Healthcare,Pharmaceutical Retailers,664.8499755859375,False,66.0,True,False,Sector: Healthcare,-35.17,-21.8,False,899.0,861.0,True,EXIT
AGARWALEYE,AGARWALEYE,Healthcare,Medical Instruments & Supplies,502.6000061035156,False,46.0,True,True,Sector: Healthcare,-4.2,8.88,False,1374.0,1293.0,True,HOLD
CROMPTON,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",244.8000030517578,False,-228.0,False,False,Sector: Consumer Cyclical,-35.03,-26.61,False,7397.0,7193.0,True,EXIT
DCMSHRIRAM,DCM Shriram Limited,Industrials,Conglomerates,1026.4000244140625,False,1452.0,True,False,Sector: Industrials,-30.56,-20.59,False,13355.0,13071.0,True,EXIT
FINEORG,Fine Organic Industries Limited,Basic Materials,Specialty Chemicals,5093.10009765625,False,389.0,False,True,Sector: Basic Materials,-0.31,3.75,False,2385.0,3029.0,False,EXIT
BEML,BEML Limited,Industrials,Conglomerates,1965.5,False,184.0,False,True,Sector: Industrials,-15.96,-6.03,False,4536.0,4351.0,True,EXIT
ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,526.5,False,277.0,False,True,Sector: Consumer Cyclical,71.45,79.45,True,7465.0,7723.0,False,HOLD
ABREL,Aditya Birla Real Estate Limited,Real Estate,Real Estate Services,1390.800048828125,False,368.0,False,False,NIFTY REALTY,-24.6,-25.82,False,257.0,7967.0,False,EXIT
WELSPUNLIV,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,177.7899932861328,False,320.0,False,True,Sector: Consumer Cyclical,36.22,44.35,True,7793.0,8622.0,False,HOLD
SHAILY,Shaily Engineering Plastics Limited,Basic Materials,Specialty Chemicals,3373.699951171875,True,178.0,True,True,Sector: Basic Materials,56.22,60.04,True,971.0,921.0,True,ADD
CIEINDIA,CIE Automotive India Limited,Consumer Cyclical,Auto Parts,409.70001220703125,False,654.0,True,False,Sector: Consumer Cyclical,-8.09,0.22,False,5185.0,4896.0,True,EXIT
BIKAJI,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,608.6500244140625,False,270.0,True,False,Sector: Consumer Defensive,-36.56,-24.47,False,2872.0,2817.0,True,EXIT
PARADEEP,Paradeep Phosphates Limited,Basic Materials,Agricultural Inputs,147.82000732421875,False,1072.0,True,True,Sector: Basic Materials,-38.48,-34.27,False,23447.0,21826.0,True,HOLD
GPIL,Godawari Power & Ispat Limited,Basic Materials,Steel,255.22000122070312,False,918.0,False,False,Sector: Basic Materials,1.49,5.54,True,5067.0,5278.0,False,EXIT
NIVABUPA,Niva Bupa Health Insurance Company Limited,Financial Services,Insurance - Life,83.73999786376953,False,174.0,False,True,Sector: Financial Services,-7.73,-4.38,False,7907.0,6695.0,True,EXIT
MAHSCOOTER,Maharashtra Scooters Ltd.,Financial Services,Asset Management,13226.0,False,279.0,False,False,Sector: Financial Services,-21.49,-18.05,False,289.0,313.0,False,EXIT
CONCORDBIO,Concord Biotech Limited,Healthcare,Biotechnology,1565.699951171875,False,282.0,False,True,Sector: Healthcare,-26.13,-12.84,False,1112.0,1200.0,False,EXIT
VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,1497.300048828125,True,193.0,True,True,Sector: Healthcare,28.11,40.88,True,808.0,768.0,True,ADD
KIRLOSBROS,Kirloskar Brothers Limited,Industrials,Specialty Industrial Machinery,1910.0,False,246.0,False,True,Sector: Industrials,-13.57,-3.65,False,2881.0,2901.0,False,EXIT
CCL,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,1132.0999755859375,False,278.0,False,True,Sector: Consumer Defensive,10.12,21.56,True,2258.0,2216.0,True,HOLD
MARKSANS,Marksans Pharma Limited,Healthcare,Drug Manufacturers - General,326.5,False,322.0,True,True,Sector: Healthcare,66.02,78.44,True,1343.0,1341.0,True,HOLD
IGIL,International Gemological Institute Limited,Basic Materials,Other Precious Metals & Mining,349.70001220703125,False,599.0,False,True,Sector: Basic Materials,-5.21,-1.13,False,1070.0,1252.0,False,EXIT
CEATLTD,CEAT Limited,Consumer Cyclical,Auto Parts,3605.39990234375,False,775.0,False,False,Sector: Consumer Cyclical,1.94,10.21,True,15857.0,15215.0,True,EXIT
USHAMART,Usha Martin Limited,Basic Materials,Steel,498.79998779296875,True,380.0,False,True,Sector: Basic Materials,26.94,30.89,True,2414.0,3746.0,False,HOLD
RAINBOW,Rainbow Children's Medicare Limited,Healthcare,Medical Care Facilities,1458.699951171875,False,251.0,True,True,Sector: Healthcare,-21.48,-8.24,False,1621.0,1546.0,True,HOLD
SHADOWFAX,SHADOWFAX,Industrials,Integrated Freight & Logistics,257.3800048828125,True,172.0,True,False,Sector: Industrials,,,False,4608.0,4080.0,True,EXIT
JBMA,JBM Auto Limited,Consumer Cyclical,Auto Parts,619.8499755859375,False,148.0,False,False,Sector: Consumer Cyclical,-13.1,-4.77,False,5523.0,5402.0,True,EXIT
CLEANMAX,CLEANMAX,Utilities,Utilities - Renewable,1244.699951171875,False,984.0,True,False,Sector: Utilities,,,False,7001.0,6003.0,True,EXIT
APOLLO,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,387.8500061035156,False,129.0,True,True,Sector: Industrials,53.81,63.51,True,787.0,765.0,True,HOLD
LTFOODS,LT Foods Limited,Consumer Defensive,Packaged Foods,426.29998779296875,False,277.0,True,True,Sector: Consumer Defensive,-19.49,-7.63,False,4162.0,4085.0,True,HOLD
INGERRAND,Ingersoll-Rand (India) Limited,Industrials,Specialty Industrial Machinery,4691.0,True,268.0,True,True,Sector: Industrials,12.9,22.73,True,1457.0,1392.0,True,ADD
VOGL,Vedanta Oil and Gas Limited,Basic Materials,Other Industrial Metals & Mining,37.13999938964844,False,,False,False,Sector: Basic Materials,,,False,,888.0,False,EXIT
JSWDULUX,JSW Dulux Limited,Unknown,Unknown,3110.39990234375,False,1962.0,True,True,Sector: Unknown,,-10.36,False,3578.0,4069.0,False,HOLD
VISL,VISL,Basic Materials,Steel,37.40999984741211,False,,False,False,Sector: Basic Materials,,,False,,6088.0,False,EXIT
FRACTAL,FRACTAL,Technology,Software - Infrastructure,825.5,False,221.0,True,False,Sector: Technology,,,False,1950.0,1866.0,True,EXIT
JNPR,JNPR,Utilities,Utilities - Renewable,240.58999633789062,False,,False,False,Sector: Utilities,,,False,,324.0,False,EXIT
VGUARD,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,333.3999938964844,False,311.0,True,True,Sector: Industrials,-19.25,-9.31,False,6022.0,5692.0,True,HOLD
VEDPOWER,Vedanta Power Limited,Utilities,Utilities - Independent Power Producers,36.18000030517578,False,,False,False,Sector: Utilities,,,False,,5486.0,False,EXIT
SOBHA,Sobha Limited,Real Estate,Real Estate - Development,1308.300048828125,False,314.0,True,False,NIFTY REALTY,-11.97,-14.46,False,5706.0,5368.0,True,EXIT
BBOX,Black Box Limited,Technology,Software - Application,777.4000244140625,False,15.0,False,True,Sector: Technology,47.65,56.26,True,426.0,406.0,True,HOLD
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,72.33000183105469,True,906.0,False,True,Sector: Financial Services,60.72,63.64,True,7338.0,6931.0,True,HOLD
GRAPHITE,Graphite India Limited,Industrials,Electrical Equipment & Parts,737.1500244140625,False,276.0,False,True,Sector: Industrials,21.95,31.76,True,2934.0,6737.0,False,HOLD
CANHLIFE,CANHLIFE,Financial Services,Insurance - Life,149.27000427246094,True,131.0,True,True,Sector: Financial Services,,,False,12275.0,11841.0,True,HOLD
TI,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,582.7999877929688,True,-35.0,False,True,Sector: Consumer Defensive,-2.53,9.09,False,3016.0,2346.0,True,EXIT
GALLANTT,Gallantt Ispat Limited,Basic Materials,Steel,576.2999877929688,False,434.0,False,False,Sector: Basic Materials,-14.71,-10.59,False,4437.0,4419.0,True,EXIT
KSB,KSB Limited,Industrials,Specialty Industrial Machinery,794.5,False,240.0,False,False,Sector: Industrials,-13.96,-4.04,False,2726.0,2696.0,True,EXIT
SEDEMAC,SEDEMAC,Consumer Cyclical,Auto Parts,3244.699951171875,True,,False,False,Sector: Consumer Cyclical,,,False,,1058.0,False,EXIT
VINATIORGA,Vinati Organics Limited,Basic Materials,Specialty Chemicals,1338.5,False,499.0,True,False,Sector: Basic Materials,-28.84,-24.66,False,2384.0,2248.0,True,EXIT
LLOYDSENGG,Lloyds Engineering Works Limited,Industrials,Specialty Industrial Machinery,93.66000366210938,True,144.0,True,True,Sector: Industrials,22.35,32.15,True,1234.0,1052.0,True,ADD
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,2014.699951171875,True,200.0,False,True,Sector: Consumer Cyclical,66.85,74.87,True,3437.0,3605.0,False,HOLD
EIDPARRY,E.I.D.- Parry (India) Limited,Basic Materials,Agricultural Inputs,780.5999755859375,False,-770.0,False,False,Sector: Basic Materials,-38.4,-34.19,False,3102.0,3168.0,False,EXIT
ANURAS,Anupam Rasayan India Ltd,Basic Materials,Specialty Chemicals,1210.5,False,164.0,False,False,Sector: Basic Materials,-0.06,3.99,False,1689.0,1676.0,True,EXIT
JUBLPHARMA,Jubilant Pharmova Limited,Healthcare,Drug Manufacturers - Specialty & Generic,866.0,False,65.0,False,False,Sector: Healthcare,-34.82,-21.45,False,271.0,3439.0,False,EXIT
E2E,E2E Networks Limited,Technology,Software - Infrastructure,664.5499877929688,True,31.0,False,True,Sector: Technology,184.02,191.33,True,366.0,246.0,True,HOLD
ENGINERSIN,Engineers India Limited,Industrials,Engineering & Construction,244.77999877929688,False,677.0,True,True,Sector: Industrials,13.65,23.48,True,3794.0,3850.0,False,HOLD
NAZARA,Nazara Technologies Limited,Communication Services,Electronic Gaming & Multimedia,355.54998779296875,True,-1026.0,False,True,Sector: Communication Services,13.5,0.18,True,71.0,117.0,False,HOLD
SPLPETRO,Supreme Petrochem Limited,Basic Materials,Specialty Chemicals,707.0,False,483.0,False,True,Sector: Basic Materials,-18.33,-14.2,False,5645.0,6023.0,False,EXIT
VENTIVE,VENTIVE,Consumer Cyclical,Lodging,585.7000122070312,False,239.0,True,False,Sector: Consumer Cyclical,-30.86,-22.46,False,650.0,638.0,True,EXIT
SCI,The Shipping Corporation of India Limited,Industrials,Marine Shipping,295.75,False,1647.0,True,True,Sector: Industrials,25.41,35.2,True,6307.0,5794.0,True,HOLD
PRIVISCL,Privi Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,3454.60009765625,False,373.0,True,True,Sector: Basic Materials,35.62,39.54,True,2490.0,2456.0,True,HOLD
CARTRADE,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,2802.60009765625,False,118.0,True,True,Sector: Consumer Cyclical,3.19,11.46,True,320.0,308.0,True,HOLD
HEG,HEG Limited,Industrials,Electrical Equipment & Parts,739.25,False,218.0,False,True,Sector: Industrials,32.66,42.43,True,2637.0,6591.0,False,HOLD
PRUDENT,Prudent Corporate Advisory Services Limited,Financial Services,Asset Management,3354.10009765625,True,236.0,True,True,Sector: Financial Services,11.33,14.56,True,1327.0,1284.0,True,ADD
TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,847.0999755859375,False,1444.0,True,True,Sector: Financial Services,93.37,96.08,True,6096.0,5819.0,True,HOLD
DOMS,DOMS Industries Limited,Industrials,Business Equipment & Supplies,2218.60009765625,False,207.0,False,False,Sector: Industrials,-22.75,-12.8,False,2145.0,2050.0,True,EXIT
INDGN,INDGN,Healthcare,Health Information Services,567.7000122070312,False,227.0,True,True,Sector: Healthcare,-18.34,-5.13,False,1306.0,1221.0,True,HOLD
RKFORGE,Ramkrishna Forgings Limited,Industrials,Metal Fabrication,754.3499755859375,False,117.0,False,True,Sector: Industrials,17.89,27.7,True,3915.0,3755.0,True,HOLD
SKFINDUS,SKFINDUS,Industrials,Tools & Accessories,2667.60009765625,False,208.0,False,False,Sector: Industrials,,,False,3590.0,3440.0,True,EXIT
BALRAMCHIN,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,653.25,True,343.0,False,True,Sector: Consumer Defensive,-0.9,10.7,False,6366.0,6271.0,True,EXIT
JSWHL,JSW Holdings Limited,Financial Services,Asset Management,11489.0,False,123.0,False,False,Sector: Financial Services,-40.4,-36.85,False,184.0,407.0,False,EXIT
AMAGI,AMAGI,Technology,Software - Application,579.1500244140625,False,55.0,True,False,Sector: Technology,,,False,1018.0,949.0,True,EXIT
GRAVITA,Gravita India Limited,Industrials,Metal Fabrication,1814.0999755859375,False,297.0,True,True,Sector: Industrials,-7.23,2.67,False,3491.0,3481.0,True,HOLD
NSLNISP,NMDC Steel Limited,Basic Materials,Steel,40.4900016784668,False,84.0,True,False,Sector: Basic Materials,-1.24,2.82,False,13938.0,13642.0,True,EXIT
UTLSOLAR,UTLSOLAR,Technology,Solar,468.29998779296875,True,294.0,False,False,Sector: Technology,,,False,3403.0,2655.0,True,EXIT
AVALON,Avalon Technologies Limited,Technology,Electronic Components,2197.300048828125,True,95.0,True,True,Sector: Technology,144.98,152.66,True,865.0,821.0,True,ADD
VARROC,Varroc Engineering Limited,Consumer Cyclical,Auto Parts,843.9000244140625,False,300.0,False,True,Sector: Consumer Cyclical,43.71,51.82,True,8666.0,8146.0,True,HOLD
ATLANTAELE,ATLANTAELE,Industrials,Electrical Equipment & Parts,1774.4000244140625,False,239.0,True,True,Sector: Industrials,,,False,2003.0,1851.0,True,HOLD
ACE,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,1184.800048828125,False,447.0,True,True,Sector: Industrials,7.23,17.08,True,3403.0,3320.0,True,HOLD
BLUESTONE,BLUESTONE,Consumer Cyclical,Luxury Goods,820.4000244140625,False,70.0,True,True,Sector: Consumer Cyclical,36.34,44.48,True,2682.0,2441.0,True,HOLD
MANYAVAR,Vedant Fashions Limited,Consumer Cyclical,Apparel Manufacturing,536.9000244140625,False,386.0,False,True,Sector: Consumer Cyclical,-40.23,-31.8,False,1456.0,1435.0,True,EXIT
TEGA,Tega Industries Limited,Industrials,Specialty Industrial Machinery,1735.4000244140625,False,162.0,False,False,Sector: Industrials,-18.32,-8.38,False,890.0,895.0,False,EXIT
SWANDEF,SWANDEF,Industrials,Aerospace & Defense,2379.199951171875,False,-238.0,False,True,Sector: Industrials,532.67,540.84,True,312.0,831.0,False,HOLD
INOXWIND,Inox Wind Limited,Industrials,Specialty Industrial Machinery,74.94999694824219,False,532.0,False,False,NIFTY ENERGY,-58.5,-47.35,False,3924.0,3896.0,True,EXIT
ASKAUTOLTD,ASKAUTOLTD,Consumer Cyclical,Auto Parts,638.25,False,237.0,True,True,Sector: Consumer Cyclical,15.99,24.21,True,3565.0,3305.0,True,HOLD
APTUS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,257.0,False,731.0,True,False,Sector: Financial Services,-33.42,-29.91,False,1547.0,1510.0,True,EXIT
SUDEEPPHRM,SUDEEPPHRM,Healthcare,Drug Manufacturers - Specialty & Generic,1104.0999755859375,True,116.0,True,False,Sector: Healthcare,,,False,364.0,404.0,False,EXIT
TRIDENT,Trident Limited,Consumer Cyclical,Textile Manufacturing,24.469999313354492,False,390.0,False,False,Sector: Consumer Cyclical,-24.87,-16.49,False,6763.0,6966.0,False,EXIT
HOMEFIRST,Home First Finance Company India Limited,Financial Services,Mortgage Finance,1177.0999755859375,False,581.0,True,True,Sector: Financial Services,-14.57,-11.17,False,1999.0,1921.0,True,HOLD
BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,5085.5,False,279.0,False,False,Sector: Industrials,-23.8,-13.85,False,6357.0,6141.0,True,EXIT
PCBL,PCBL Chemical Limited,Basic Materials,Specialty Chemicals,326.54998779296875,False,250.0,False,True,Sector: Basic Materials,-22.52,-18.37,False,5777.0,5905.0,False,EXIT
PARKHOSPS,PARKHOSPS,Healthcare,Medical Care Facilities,276.8500061035156,False,33.0,False,False,Sector: Healthcare,,,False,140.0,129.0,True,EXIT
JMFINANCIL,JM Financial Limited,Financial Services,Capital Markets,125.4000015258789,False,562.0,False,False,Sector: Financial Services,-38.7,-35.15,False,672.0,1200.0,False,EXIT
SKYGOLD,Sky Gold and Diamonds Limited,Consumer Cyclical,Luxury Goods,795.0499877929688,True,241.0,True,True,Sector: Consumer Cyclical,144.46,152.18,True,5338.0,4708.0,True,ADD
SOUTHBANK,The South Indian Bank Limited,Financial Services,Banks - Regional,45.09000015258789,False,1511.0,True,True,Sector: Financial Services,45.7,48.71,True,10112.0,9846.0,True,HOLD
JPPOWER,Jaiprakash Power Ventures Limited,Utilities,Utilities - Independent Power Producers,17.31999969482422,False,633.0,False,False,NIFTY ENERGY,-20.85,-10.66,False,5756.0,6763.0,False,EXIT
WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,1980.5999755859375,False,353.0,True,True,Sector: Industrials,11.13,20.97,True,3384.0,3284.0,True,HOLD
NUVOCO,Nuvoco Vistas Corporation Limited,Basic Materials,Building Materials,326.45001220703125,False,267.0,False,False,Sector: Basic Materials,-34.62,-30.42,False,10050.0,9762.0,True,EXIT
IRCON,Ircon International Limited,Industrials,Engineering & Construction,123.62000274658203,False,631.0,False,False,Sector: Industrials,-39.01,-29.01,False,8615.0,11950.0,False,EXIT
AVANTIFEED,Avanti Feeds Limited,Consumer Defensive,Packaged Foods,866.1500244140625,False,455.0,False,False,Sector: Consumer Defensive,19.6,30.91,True,4705.0,4419.0,True,EXIT
KTKBANK,The Karnataka Bank Limited,Financial Services,Banks - Regional,310.75,True,1437.0,True,True,Sector: Financial Services,75.94,78.76,True,9039.0,9014.0,True,ADD
KEC,KEC International Limited,Industrials,Engineering & Construction,428.6000061035156,False,392.0,False,False,Sector: Industrials,-59.01,-48.95,False,18915.0,19178.0,False,EXIT
LLOYDSENT,Lloyds Enterprises Limited,Basic Materials,Steel,79.02999877929688,False,49.0,False,True,Sector: Basic Materials,-3.15,0.92,False,408.0,593.0,False,EXIT
UTIAMC,UTI Asset Management Company Limited,Financial Services,Asset Management,894.5999755859375,False,541.0,False,False,Sector: Financial Services,-40.54,-36.99,False,1568.0,1482.0,True,EXIT
SIGMAADV,Sigma Advanced Systems Limited,Industrials,Aerospace & Defense,658.4500122070312,False,73.0,False,True,Sector: Industrials,386.02,394.66,True,194.0,158.0,True,HOLD
JUBLINGREA,Jubilant Ingrevia Limited,Basic Materials,Specialty Chemicals,726.7000122070312,False,335.0,False,True,Sector: Basic Materials,-3.3,0.77,False,4418.0,4860.0,False,EXIT
EDELWEISS,Edelweiss Financial Services Limited,Financial Services,Financial Conglomerates,121.4000015258789,False,452.0,False,True,Sector: Financial Services,20.22,23.39,True,626.0,3089.0,False,HOLD
PVRINOX,PVR INOX Limited,Communication Services,Entertainment,1205.0,False,371.0,True,True,Sector: Communication Services,18.54,5.1,True,6601.0,6391.0,True,HOLD
BLS,BLS International Services Limited,Industrials,Specialty Business Services,267.739990234375,False,147.0,True,False,Sector: Industrials,-38.29,-28.29,False,235.0,210.0,True,EXIT
PGIL,Pearl Global Industries Limited,Consumer Cyclical,Apparel Manufacturing,2360.800048828125,True,55.0,False,True,Sector: Consumer Cyclical,65.24,73.26,True,1154.0,1196.0,False,HOLD
SIGNATURE,Signatureglobal (India) Limited,Real Estate,Real Estate - Development,800.9500122070312,False,-22.0,False,False,Sector: Real Estate,-16.58,-30.25,False,1240.0,1825.0,False,EXIT
METROPOLIS,Metropolis Healthcare Limited,Healthcare,Diagnostics & Research,551.9500122070312,False,172.0,False,True,Sector: Healthcare,-13.09,0.08,False,1415.0,1365.0,True,EXIT
TECHNOE,Techno Electric & Engineering Company Limited,Industrials,Engineering & Construction,1002.4500122070312,False,515.0,False,False,Sector: Industrials,-46.56,-36.54,False,3380.0,3252.0,True,EXIT
MGL,Mahanagar Gas Limited,Utilities,Utilities - Regulated Gas,1111.4000244140625,False,721.0,False,False,NIFTY ENERGY,-27.51,-17.16,False,8531.0,8240.0,True,EXIT
VIYASH,Viyash Scientific Limited,Healthcare,Drug Manufacturers - Specialty & Generic,254.9499969482422,False,79.0,False,True,Sector: Healthcare,29.83,42.58,True,1408.0,1382.0,True,HOLD
TITAGARH,Titagarh Rail Systems Limited,Industrials,Railroads,841.4000244140625,False,214.0,False,True,Sector: Industrials,-13.37,-3.45,False,3205.0,3866.0,False,EXIT
GODREJAGRO,Godrej Agrovet Limited,Consumer Defensive,Packaged Foods,588.7000122070312,False,541.0,True,True,Sector: Consumer Defensive,-35.11,-23.04,False,7943.0,7744.0,True,HOLD
RATEGAIN,RateGain Travel Technologies Limited,Technology,Software - Application,935.9500122070312,True,36.0,False,True,Sector: Technology,80.92,89.22,True,258.0,249.0,True,HOLD
ZENSARTECH,Zensar Technologies Limited,Technology,Information Technology Services,484.8999938964844,False,698.0,True,False,Sector: Technology,-50.79,-41.22,False,2880.0,2739.0,True,EXIT
AKUMS,AKUMS,Healthcare,Drug Manufacturers - Specialty & Generic,744.1500244140625,False,112.0,False,True,Sector: Healthcare,40.37,53.03,True,1409.0,1444.0,False,HOLD
PARAS,Paras Defence and Space Technologies Limited,Industrials,Aerospace & Defense,1527.300048828125,True,89.0,True,True,Sector: Industrials,112.4,121.92,True,447.0,417.0,True,ADD
IEX,Indian Energy Exchange Limited,Financial Services,Capital Markets,124.4000015258789,False,487.0,True,False,Sector: Financial Services,-18.2,-14.78,False,624.0,608.0,True,EXIT
AAVAS,Aavas Financiers Limited,Financial Services,Mortgage Finance,1388.300048828125,False,687.0,True,False,Sector: Financial Services,-22.28,-18.84,False,2765.0,2683.0,True,EXIT
JKTYRE,JK Tyre & Industries Limited,Consumer Cyclical,Auto Parts,383.1499938964844,False,666.0,False,False,Sector: Consumer Cyclical,6.48,14.74,True,15083.0,14613.0,True,EXIT
MANORAMA,Manorama Industries Limited,Consumer Defensive,Packaged Foods,1901.0,True,264.0,True,True,Sector: Consumer Defensive,24.77,36.02,True,1472.0,1358.0,True,ADD
JWL,Jupiter Wagons Limited,Industrials,Railroads,250.6999969482422,False,188.0,False,False,Sector: Industrials,-37.81,-27.82,False,2747.0,3871.0,False,EXIT
CANFINHOME,Can Fin Homes Limited,Financial Services,Mortgage Finance,824.1500244140625,False,1130.0,True,False,Sector: Financial Services,0.66,3.95,True,4292.0,4217.0,True,HOLD
OLECTRA,Olectra Greentech Limited,Industrials,Farm & Heavy Construction Machinery,1324.0999755859375,False,174.0,True,True,Sector: Industrials,-26.15,-16.19,False,2503.0,2274.0,True,HOLD
ABLBL,ABLBL,Consumer Cyclical,Apparel Retail,88.72000122070312,False,144.0,True,False,Sector: Consumer Cyclical,-46.92,-38.46,False,8582.0,8373.0,True,EXIT
HCG,HealthCare Global Enterprises Limited,Healthcare,Medical Care Facilities,713.6500244140625,False,17.0,False,True,Sector: Healthcare,-9.97,3.16,False,1415.0,1365.0,True,EXIT
SHREEJISPG,SHREEJISPG,Industrials,Marine Shipping,625.8499755859375,False,164.0,True,True,Sector: Industrials,,,False,743.0,731.0,True,HOLD
RITES,RITES Limited,Industrials,Engineering & Construction,218.49000549316406,False,406.0,False,False,Sector: Industrials,-25.89,-15.93,False,2318.0,2575.0,False,EXIT
IIFLCAPS,IIFL Capital Services Limited,Financial Services,Capital Markets,335.04998779296875,False,561.0,False,True,Sector: Financial Services,-3.6,-0.28,False,2123.0,2156.0,False,EXIT
SBFC,SBFC Finance Limited,Financial Services,Credit Services,93.66999816894531,False,480.0,True,False,Sector: Financial Services,-22.15,-18.71,False,1782.0,1679.0,True,EXIT
BLACKBUCK,BlackBuck Limited,Technology,Software - Application,588.7999877929688,False,171.0,True,False,Sector: Technology,-19.28,-10.02,False,701.0,2230.0,False,EXIT
JLHL,Jupiter Life Line Hospitals Limited,Healthcare,Medical Care Facilities,318.20001220703125,False,185.0,False,True,Sector: Healthcare,-2.52,10.54,False,1248.0,1198.0,True,EXIT
