Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA200_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,Signal
ULTRACEMCO,UltraTech Cement Limited,Basic Materials,Building Materials,12075.0,False,9533.34,True,True,-4.81,-5.92,False,75955.0,HOLD
NTPC,NTPC Limited,Utilities,Utilities - Regulated Electric,345.0,False,28706.79,True,False,8.37,-0.8,False,188138.0,EXIT
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,2086.0,False,9800.970000000001,True,True,3.23,3.73,True,133822.0,HOLD
BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,11620.0,False,11759.400000000001,True,True,32.71,37.39,True,50995.0,HOLD
HAL,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,4920.0,False,9115.6,True,True,4.02,3.72,True,30981.0,HOLD
JSWSTEEL,JSW Steel Limited,Basic Materials,Steel,1307.9000244140625,True,25344.0,True,True,20.75,19.57,True,175006.0,ADD
ONGC,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,237.8000030517578,False,41424.38,False,False,-11.29,-2.96,False,632291.0,EXIT
NESTLEIND,Nestlé India Limited,Consumer Defensive,Packaged Foods,1535.0,True,3477.1800000000003,False,True,38.95,32.78,True,24394.0,HOLD
BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,399.20001220703125,False,5828.57,True,False,-1.96,-2.25,False,23769.0,EXIT
ETERNAL,Eternal Limited,Consumer Cyclical,Internet Retail,316.25,False,393.0,False,True,-3.63,1.13,False,20243.0,EXIT
LICI,Life Insurance Corporation of India,Financial Services,Insurance - Life,387.54998779296875,False,47354.67,False,False,-18.47,-17.87,False,889970.0,EXIT
POWERGRID,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,270.75,False,16504.74,False,False,-0.69,-9.62,False,45843.0,EXIT
ASIANPAINT,Asian Paints Limited,Basic Materials,Specialty Chemicals,2755.0,False,4764.83,False,True,7.05,5.9,True,35495.0,HOLD
DMART,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,3931.199951171875,False,3146.09,True,False,-6.14,-12.01,False,59358.0,EXIT
COALINDIA,Coal India Limited,Energy,Thermal Coal,415.6000061035156,False,35645.79,False,False,-2.49,5.59,False,144762.0,EXIT
SHRIRAMFIN,Shriram Finance Limited,Financial Services,Credit Services,1141.0,True,11162.76,False,True,76.07,76.25,True,,HOLD
TATASTEEL,Tata Steel Limited,Basic Materials,Steel,189.3000030517578,False,11034.54,False,False,15.8,14.62,True,243959.0,EXIT
HINDZINC,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,590.0,False,16652.0,True,True,37.04,35.81,True,34098.0,HOLD
ADANIGREEN,Adani Green Energy Limited,Utilities,Utilities - Renewable,1371.5,False,1283.0,False,True,48.81,38.54,True,11212.0,HOLD
HINDALCO,Hindalco Industries Limited,Basic Materials,Aluminum,1027.0,False,13391.0,False,True,46.53,45.27,True,238496.0,HOLD
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,7967.5,True,5772.5199999999995,True,True,31.2,35.88,True,18451.0,ADD
DIVISLAB,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8349.0,True,2541.0,False,True,21.94,31.43,True,9360.0,HOLD
GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,3220.0,True,5908.91,False,True,12.9,11.73,True,148478.0,HOLD
TVSMOTOR,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,4375.0,True,3242.2799999999997,True,True,38.82,43.48,True,44089.0,ADD
INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,5318.5,False,5500.0,False,True,-14.19,-14.44,False,80803.0,EXIT
IOC,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,142.66000366210938,False,42402.35,True,False,-12.79,-4.41,False,841756.0,EXIT
ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,1620.0,False,2897.6299999999997,True,True,112.07,100.09,True,23767.0,HOLD
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4956.0,True,2181.0,False,True,26.48,35.94,True,11516.0,HOLD
SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,1861.5,False,2700.68,False,False,-4.84,-4.3,False,,EXIT
WIPRO,Wipro Limited,Technology,Information Technology Services,186.1199951171875,False,13219.0,True,False,-27.72,-27.12,False,90488.0,EXIT
VAML,Vedanta Aluminium Metal Limited,Basic Materials,Aluminum,480.6499938964844,True,7410.0,False,False,,,False,,EXIT
HYUNDAI,HYUNDAI,Consumer Cyclical,Auto Manufacturers,2212.0,False,4747.88,False,True,-7.4,-2.63,False,69829.0,EXIT
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,263.1000061035156,False,1696.1100000000001,True,True,-24.75,-24.12,False,2043.0,HOLD
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,18496.0,True,1677.55,True,True,19.69,18.5,True,7540.0,ADD
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,1686.0,True,2292.03,True,True,7.32,6.17,True,13140.0,ADD
DLF,DLF Limited,Real Estate,Real Estate - Development,642.0,False,4516.79,False,True,-4.04,-20.71,False,9926.0,EXIT
TMCV,TMCV,Consumer Cyclical,Auto Manufacturers,459.6499938964844,False,5193.0,False,False,,,False,,EXIT
TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,3107.10009765625,False,1719.65,False,False,-51.56,-46.68,False,17135.0,EXIT
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,155.0,True,3859.6800000000003,True,True,53.24,57.87,True,113663.0,ADD
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1940.0,True,5729.22,True,True,28.26,28.65,True,,ADD
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,7735.0,False,3042.87,True,True,47.47,47.07,True,13203.0,HOLD
TATACAP,TATACAP,Financial Services,Credit Services,382.70001220703125,True,4306.27,True,True,,,False,,HOLD
ICICIAMC,ICICIAMC,Financial Services,Asset Management,3080.39990234375,False,3479.24,False,False,,,False,4977.0,EXIT
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,5402.0,False,2268.92,True,True,44.29,43.89,True,10391.0,HOLD
VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,444.0,False,3961.97,True,False,-9.9,-15.75,False,21685.0,EXIT
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,3435.0,False,2496.9799999999996,True,True,38.83,39.18,True,3212.0,HOLD
TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1632.199951171875,False,5081.5,False,True,6.8,7.18,True,53290.0,HOLD
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,31900.0,False,907.37,False,True,51.94,51.53,True,,HOLD
BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,408.1499938964844,False,2513.08,False,True,65.94,65.5,True,39561.0,HOLD
IDEA,Vodafone Idea Limited,Communication Services,Telecom Services,12.630000114440918,False,69388.3,True,True,101.34,81.32,True,44958.0,HOLD
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,418.0,False,25900.96,True,True,-4.69,-4.15,False,,HOLD
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,9315.0,False,2770.92,True,True,32.16,31.8,True,22408.0,HOLD
BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,323.70001220703125,False,21524.66,False,False,-10.48,-2.17,False,473187.0,EXIT
CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,876.0,False,1232.56,False,True,24.38,24.03,True,13632.0,HOLD
SIEMENS,Siemens Limited,Industrials,Specialty Industrial Machinery,3952.0,False,1555.2000000000003,False,True,23.81,23.46,True,22240.0,HOLD
UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,182.5,False,20645.76,True,True,34.24,34.6,True,,HOLD
BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,5404.0,False,2438.9700000000003,True,False,1.26,-4.66,False,17943.0,EXIT
PNB,Punjab National Bank,Financial Services,Banks - Regional,114.30000305175781,False,19082.13,False,False,4.9,5.4,True,,EXIT
LTM,LTM Limited,Technology,Information Technology Services,4528.0,False,5083.299999999999,False,False,-15.29,-14.77,False,38008.0,EXIT
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,8974.5,True,1854.0,True,True,10.57,20.14,True,21794.0,ADD
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,11387.0,False,9636.75,True,True,-21.62,-21.0,False,1702.0,HOLD
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,251.0,False,16496.15,False,False,-1.39,-0.86,False,,EXIT
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,2894.199951171875,False,10590.330000000002,True,False,5.08,5.58,True,,HOLD
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,345.3500061035156,False,89363.0,True,False,-56.68,-51.79,False,439695.0,EXIT
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,1214.0,False,4011.6000000000004,True,True,11.08,-5.79,False,13780.0,HOLD
TATAPOWER,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,378.6000061035156,False,3863.26,False,False,2.53,-6.49,False,65478.0,EXIT
BOSCHLTD,Bosch Limited,Consumer Cyclical,Auto Parts,42000.0,True,2773.2,True,True,0.34,5.1,True,18087.0,ADD
GROWW,GROWW,Financial Services,Capital Markets,189.0399932861328,False,2346.6699999999996,False,False,,,False,4061.0,EXIT
SBIFUNDS,SBIFUNDS,Financial Services,Asset Management,568.9500122070312,False,1241.6,False,False,,,False,,EXIT
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,176.39999389648438,False,8101.85,False,True,8.3,-0.87,False,145668.0,EXIT
HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,542.5,False,2075.2200000000003,True,False,-33.27,-32.6,False,101482.0,EXIT
CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1477.0,False,3317.1099999999997,False,True,-15.08,-5.34,False,27548.0,EXIT
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,89.29000091552734,False,7159.4,False,False,-35.34,-34.67,False,,EXIT
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,2059.0,True,3680.8400000000006,True,True,37.97,36.74,True,6721.0,ADD
ENRIN,Siemens Energy India Limited,Utilities,Utilities - Renewable,3252.199951171875,False,1309.8,False,True,7.32,-1.83,False,,EXIT
CANBK,Canara Bank,Financial Services,Banks - Regional,131.6999969482422,False,18203.559999999998,True,False,15.94,16.39,True,,HOLD
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,860.0,True,1762.0,True,True,21.71,15.65,True,10831.0,ADD
INDIANB,Indian Bank,Financial Services,Banks - Regional,877.9000244140625,False,11952.93,True,True,32.65,33.02,True,,HOLD
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1108.0,False,4952.299999999999,True,True,4.5,14.11,True,23242.0,HOLD
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1101.0,False,3573.9399999999996,False,False,8.14,6.99,True,53212.0,EXIT
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,2538.10009765625,False,2229.21,False,False,-15.92,-15.33,False,4051.0,EXIT
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,106.58999633789062,False,672.86,True,True,12.26,11.94,True,11088.0,HOLD
GVT&D,GE Vernova T&D India Limited,Industrials,Specialty Industrial Machinery,4366.7001953125,False,1120.26,True,True,51.7,51.29,True,4020.0,HOLD
ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,421.5,True,3773.86,False,True,47.09,47.4,True,,HOLD
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2385.0,False,4627.4400000000005,True,True,14.56,24.11,True,22708.0,HOLD
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,1077.300048828125,False,1814.0300000000002,False,False,-9.25,-15.11,False,14364.0,EXIT
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1763.5,False,410.75,False,False,-16.23,-34.68,False,1388.0,EXIT
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,5550.5,False,5741.7300000000005,True,True,14.63,19.35,True,40923.0,HOLD
UNITDSPR,UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1525.0,False,1837.0,True,True,17.92,11.88,True,12069.0,HOLD
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,436.5,False,2610.85,False,False,-29.65,-30.69,False,19985.0,EXIT
TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1090.0,False,1564.8200000000002,True,False,4.79,-1.15,False,17618.0,EXIT
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,1072.4000244140625,False,1442.41,True,True,-30.16,-20.32,False,7028.0,HOLD
BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,2210.0,True,1079.65,False,True,84.72,89.27,True,15682.0,HOLD
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,736.0,False,2157.36,True,True,-10.89,-6.11,False,8335.0,HOLD
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,275.0,False,21066.0,True,False,-41.25,-42.27,False,152968.0,EXIT
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,383.29998779296875,False,7051.400000000001,False,False,26.76,7.73,True,30123.0,EXIT
MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2420.300048828125,False,1969.4799999999998,False,True,-19.78,-10.0,False,12207.0,EXIT
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,561.5,False,2005.6,False,True,9.66,0.45,True,11745.0,HOLD
LGEINDIA,LGEINDIA,Technology,Consumer Electronics,1578.300048828125,False,1770.3999999999999,False,True,,,False,,EXIT
RECLTD,REC Limited,Financial Services,Credit Services,361.5,False,16085.990000000002,False,True,-12.43,-11.85,False,,EXIT
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1830.0,True,1061.42,True,True,105.21,114.16,True,6041.0,ADD
ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,177.5,False,3471.03,True,True,42.72,42.33,True,48535.0,HOLD
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,11735.0,False,3508.7,True,True,32.87,33.1,True,6847.0,HOLD
LENSKART,LENSKART,Healthcare,Medical Instruments & Supplies,565.0,True,552.0400000000001,False,False,,,False,6653.0,EXIT
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,2530.0,False,2560.52,False,True,-12.91,-13.17,False,11432.0,EXIT
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1171.0,False,3311.3999999999996,False,False,-16.59,-6.84,False,32644.0,EXIT
NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,Internet Retail,331.95001220703125,False,199.44,False,True,49.79,54.43,True,7950.0,HOLD
SHREECEM,Shree Cement Limited,Basic Materials,Building Materials,26245.0,False,2009.3700000000003,False,True,-17.76,-18.84,False,20404.0,EXIT
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1588.9000244140625,True,3559.7700000000004,False,True,34.07,43.49,True,31724.0,HOLD
IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,84.54000091552734,False,8107.52,True,False,-10.89,-10.32,False,,EXIT
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,353.54998779296875,True,4609.45,True,True,74.25,74.44,True,,ADD
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,5459.5,False,1789.41,True,False,3.08,3.49,True,11939.0,HOLD
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,1442.0,False,752.0,True,True,31.71,31.94,True,9978.0,HOLD
DIXON,Dixon Technologies (India) Limited,Technology,Consumer Electronics,14200.0,False,1169.46,True,True,-19.24,-18.7,False,38860.0,HOLD
MEESHO,MEESHO,Consumer Cyclical,Internet Retail,186.1699981689453,False,1201.22,True,False,,,False,9390.0,EXIT
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,395.0,False,26452.260000000002,True,False,-14.71,-6.28,False,440403.0,EXIT
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,1658.0,False,2355.57,False,False,-17.28,-16.68,False,,EXIT
BHARTIHEXA,BHARTIHEXA,Communication Services,Telecom Services,1514.5,False,1780.4,False,False,-1.67,-20.32,False,,EXIT
NAUKRI,Info Edge (India) Limited,Communication Services,Internet Content & Information,1240.0,False,1449.8200000000002,False,True,7.86,-10.92,False,2850.0,EXIT
HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,1282.4000244140625,False,1661.9399999999998,True,False,-18.3,-18.55,False,21778.0,EXIT
NHPC,NHPC Limited,Utilities,Utilities - Renewable,77.5,False,3597.94,False,False,-3.56,-12.42,False,10607.0,EXIT
INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,1016.2000122070312,False,2363.27,False,True,21.38,21.81,True,,HOLD
AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,1087.5999755859375,True,2876.34,True,True,42.92,43.24,True,,ADD
LTF,L&T Finance Limited,Financial Services,Credit Services,316.6499938964844,False,3148.81,True,True,52.04,52.33,True,,HOLD
SRF,SRF Limited,Industrials,Conglomerates,2624.89990234375,False,2205.87,True,False,-16.02,-16.27,False,14870.0,EXIT
WAAREEENER,WAAREEENER,Technology,Solar,2660.89990234375,False,3718.9799999999996,True,False,-22.58,-22.01,False,14444.0,EXIT
COFORGE,Coforge Limited,Technology,Information Technology Services,1772.800048828125,False,1698.5,True,True,3.11,3.52,True,5557.0,HOLD
NTPCGREEN,NTPCGREEN,Utilities,Utilities - Renewable,91.33000183105469,False,668.23,True,False,-8.45,-17.17,False,2210.0,EXIT
NMDC,NMDC Limited,Basic Materials,Steel,86.19999694824219,False,7229.24,False,True,16.44,15.27,True,25965.0,HOLD
DABUR,Dabur India Limited,Consumer Defensive,Household & Personal Products,411.29998779296875,False,2033.3600000000001,True,False,-18.88,-24.67,False,12563.0,EXIT
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Financial Services,Insurance - Life,507.0,False,1699.3199999999997,False,False,-23.46,-22.83,False,89683.0,EXIT
SWIGGY,SWIGGY,Consumer Cyclical,Internet Retail,288.6499938964844,False,2656.0,True,False,-36.26,-31.42,False,15227.0,EXIT
OIL,Oil India Limited,Energy,Oil & Gas Integrated,444.0,False,6619.9400000000005,False,False,-10.21,-1.91,False,36084.0,EXIT
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,1200.0,True,1688.44,False,True,42.6,42.93,True,2344.0,HOLD
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,1599.0,False,704.78,True,False,-13.13,-12.55,False,4977.0,EXIT
IDFCFIRSTB,IDFC First Bank Limited,Financial Services,Banks - Regional,85.3499984741211,False,2410.58,False,True,19.04,19.48,True,,HOLD
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,327.5,False,1508.7,False,True,4.63,4.33,True,4476.0,HOLD
ASTERDM,Aster DM Quality Care Limited,Healthcare,Medical Care Facilities,844.4500122070312,True,357.15999999999997,False,True,27.26,36.73,True,10253.0,HOLD
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,660.25,False,633.95,False,True,16.81,7.41,True,5000.0,HOLD
BAJAJHFL,BAJAJHFL,Financial Services,Mortgage Finance,86.41000366210938,False,2632.66,False,False,-29.07,-28.42,False,,EXIT
YESBANK,Yes Bank Limited,Financial Services,Banks - Regional,22.68000030517578,False,3919.19,False,True,15.95,16.4,True,,HOLD
FORTIS,Fortis Healthcare Limited,Healthcare,Medical Care Facilities,920.0,False,1041.78,True,False,-7.17,2.52,False,7783.0,EXIT
TORNTPOWER,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,1325.199951171875,False,2416.4300000000003,False,False,4.79,-4.29,False,29165.0,EXIT
SAIL,Steel Authority of India Limited,Basic Materials,Steel,176.74000549316406,False,4598.13,False,True,39.72,38.48,True,105378.0,HOLD
PRESTIGE,Prestige Estates Projects Limited,Real Estate,Real Estate - Diversified,1578.0,False,1138.9,False,True,10.51,-6.35,False,8315.0,EXIT
BIOCON,Biocon Limited,Healthcare,Biotechnology,436.6000061035156,False,385.6,False,True,6.86,16.46,True,15262.0,HOLD
ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5597.5,False,2301.8,False,True,0.59,10.23,True,12965.0,HOLD
MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,2640.0,False,1134.08,True,True,65.56,65.79,True,1113.0,HOLD
UNOMINDA,Uno Minda Limited,Consumer Cyclical,Auto Parts,1278.0,False,1197.13,True,True,8.21,12.95,True,16775.0,HOLD
PHOENIXLTD,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,1913.0,False,1216.69,False,True,44.7,27.41,True,3972.0,HOLD
OBEROIRLTY,Oberoi Realty Limited,Real Estate,Real Estate - Development,1777.0,False,2290.68,True,True,23.08,6.06,True,5286.0,HOLD
SUZLON,Suzlon Energy Limited,Industrials,Specialty Industrial Machinery,48.099998474121094,False,2189.17,False,False,-30.76,-30.98,False,20403.0,EXIT
IOB,Indian Overseas Bank,Financial Services,Banks - Regional,34.79999923706055,False,5878.05,True,False,-9.65,-9.08,False,,EXIT
NATIONALUM,National Aluminium Company Limited,Basic Materials,Aluminum,381.0,False,6141.8,True,True,98.7,97.29,True,16788.0,HOLD
SCHAEFFLER,Schaeffler India Limited,Consumer Cyclical,Auto Parts,4036.300048828125,False,1251.32,True,True,-10.4,-5.62,False,9686.0,HOLD
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,2081.89990234375,False,1827.1499999999999,True,True,13.19,-3.7,False,4923.0,HOLD
KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,598.0,False,1350.3799999999999,True,True,-8.14,-3.37,False,25045.0,HOLD
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2270.0,False,1361.84,True,True,-2.28,7.38,False,13322.0,HOLD
SBICARD,SBI Cards and Payment Services Limited,Financial Services,Credit Services,660.0,False,2386.34,False,False,-22.08,-21.46,False,,EXIT
BANKINDIA,Bank of India Limited,Financial Services,Banks - Regional,142.66000366210938,False,11032.19,False,False,22.6,23.02,True,,EXIT
GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,358.8500061035156,False,9662.380000000001,False,False,-10.9,-10.33,False,50345.0,EXIT
COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2061.699951171875,False,1531.64,False,False,-21.3,-22.36,False,29628.0,EXIT
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,78.16999816894531,False,7371.5599999999995,True,True,39.84,40.18,True,,HOLD
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,537.5999755859375,False,1182.6100000000001,True,True,-8.48,-9.59,False,11545.0,HOLD
JSL,Jindal Stainless Limited,Basic Materials,Steel,732.5,False,3193.45,False,False,-3.77,-4.89,False,39312.0,EXIT
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27855.0,False,1552.02,False,True,-29.09,-19.26,False,,EXIT
RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,4470.0,True,694.51,True,True,59.15,52.84,True,4843.0,ADD
RBLBANK,RBL Bank Limited,Financial Services,Banks - Regional,392.0,False,920.8199999999999,False,True,45.74,46.05,True,,HOLD
APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,16126.0,True,1192.73,True,True,77.22,76.76,True,18581.0,ADD
