Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA200_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,Signal
ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,1645.4000244140625,False,2897.6299999999997,True,True,115.29,101.16,True,23767.0,HOLD
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5122.7998046875,True,2181.0,True,True,30.18,34.52,True,11516.0,ADD
SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,1877.5,False,2700.68,False,False,0.5,-0.29,False,,EXIT
WIPRO,Wipro Limited,Technology,Information Technology Services,183.64999389648438,False,13219.0,True,False,-25.82,-28.42,False,90488.0,EXIT
VAML,Vedanta Aluminium Metal Limited,Basic Materials,Aluminum,454.20001220703125,False,7410.0,False,False,,,False,,EXIT
HYUNDAI,HYUNDAI,Consumer Cyclical,Auto Manufacturers,2180.699951171875,False,4747.88,False,True,-2.02,-1.04,False,69829.0,EXIT
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,256.4599914550781,False,1696.1100000000001,True,False,-23.8,-24.49,False,2043.0,EXIT
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,18053.0,False,1677.55,True,True,27.53,22.39,True,7540.0,HOLD
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,1629.9000244140625,True,2292.03,True,True,16.15,11.04,True,13140.0,ADD
DLF,DLF Limited,Real Estate,Real Estate - Development,659.2999877929688,False,4516.79,False,True,-1.05,-18.31,False,9926.0,EXIT
TMCV,TMCV,Consumer Cyclical,Auto Manufacturers,436.79998779296875,False,5193.0,False,False,,,False,,EXIT
TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,2999.199951171875,False,1719.65,False,False,-44.0,-42.91,False,17135.0,EXIT
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,150.75,True,3859.6800000000003,True,True,51.9,52.76,True,113663.0,ADD
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1849.9000244140625,True,5729.22,True,True,26.71,25.8,True,,ADD
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,7291.5,False,3042.87,True,True,33.06,28.9,True,13203.0,HOLD
TATACAP,TATACAP,Financial Services,Credit Services,365.3999938964844,True,4306.27,True,True,,,False,,HOLD
ICICIAMC,ICICIAMC,Financial Services,Asset Management,3115.89990234375,False,3479.24,False,False,,,False,4977.0,EXIT
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,5519.0,False,2268.92,True,True,57.06,52.84,True,10391.0,HOLD
VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,442.29998779296875,False,3961.97,True,False,-9.76,-17.75,False,21685.0,EXIT
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,3646.199951171875,False,2496.9799999999996,True,True,48.84,47.83,True,3212.0,HOLD
TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1651.300048828125,False,5081.5,True,True,13.27,10.44,True,53290.0,HOLD
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,31250.0,False,907.37,False,True,51.88,47.68,True,,HOLD
BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,407.0,False,2513.08,False,True,72.55,68.3,True,39561.0,HOLD
IDEA,Vodafone Idea Limited,Communication Services,Telecom Services,13.010000228881836,False,69388.3,True,True,106.31,85.9,True,44958.0,HOLD
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,424.3500061035156,False,25900.96,True,True,1.93,1.13,True,,HOLD
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,8896.0,False,2770.92,True,True,30.12,25.97,True,22408.0,HOLD
BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,319.75,False,21524.66,False,False,-9.77,-5.28,False,473187.0,EXIT
CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,863.4000244140625,False,1232.56,False,True,32.26,28.1,True,13632.0,HOLD
SIEMENS,Siemens Limited,Industrials,Specialty Industrial Machinery,3658.800048828125,False,1555.2000000000003,False,True,20.87,16.74,True,22240.0,HOLD
UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,170.39999389648438,False,20645.76,False,True,28.86,27.93,True,,HOLD
BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,5524.5,False,2438.9700000000003,True,False,1.81,-6.25,False,17943.0,EXIT
PNB,Punjab National Bank,Financial Services,Banks - Regional,112.70999908447266,False,19082.13,False,False,5.39,4.57,True,,EXIT
LTM,LTM Limited,Technology,Information Technology Services,4362.10009765625,False,5083.299999999999,False,False,-14.28,-16.95,False,38008.0,EXIT
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,8988.0,True,1854.0,True,True,13.81,18.26,True,21794.0,ADD
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,10970.0,False,9636.75,True,True,-23.66,-24.35,False,1702.0,HOLD
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,242.60000610351562,False,16496.15,False,False,0.4,-0.39,False,,EXIT
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,3119.60009765625,False,10590.330000000002,True,False,17.91,17.04,True,,HOLD
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,339.75,False,89363.0,True,False,-52.47,-51.36,False,439695.0,EXIT
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,1243.949951171875,False,4011.6000000000004,True,True,16.11,-1.38,False,13780.0,HOLD
TATAPOWER,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,380.70001220703125,False,3863.26,False,False,4.47,-6.67,False,65478.0,EXIT
BOSCHLTD,Bosch Limited,Consumer Cyclical,Auto Parts,41550.0,True,2773.2,True,True,0.36,1.34,True,18087.0,ADD
GROWW,GROWW,Financial Services,Capital Markets,194.3699951171875,False,2346.6699999999996,False,False,,,False,4061.0,EXIT
SBIFUNDS,SBIFUNDS,Financial Services,Asset Management,589.1500244140625,True,1241.6,False,False,,,False,,EXIT
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,181.44000244140625,False,8101.85,False,True,11.05,-0.27,False,145668.0,EXIT
HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,548.5,False,2075.2200000000003,True,False,-29.12,-29.78,False,101482.0,EXIT
CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1473.199951171875,False,3317.1099999999997,False,True,-12.25,-7.62,False,27548.0,EXIT
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,89.1500015258789,False,7159.4,False,False,-32.27,-32.92,False,,EXIT
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,2047.0,True,3680.8400000000006,True,True,38.83,33.66,True,6721.0,ADD
ENRIN,Siemens Energy India Limited,Utilities,Utilities - Renewable,3121.699951171875,False,1309.8,False,True,5.53,-5.64,False,,EXIT
CANBK,Canara Bank,Financial Services,Banks - Regional,124.9800033569336,False,18203.559999999998,True,False,15.01,14.15,True,,HOLD
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,885.3499755859375,True,1762.0,True,True,31.81,23.55,True,10831.0,ADD
INDIANB,Indian Bank,Financial Services,Banks - Regional,827.25,False,11952.93,True,False,33.16,32.22,True,,HOLD
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1115.0999755859375,False,4952.299999999999,True,True,5.16,9.67,True,23242.0,HOLD
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1093.699951171875,False,3573.9399999999996,False,False,14.0,8.9,True,53212.0,EXIT
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,2615.800048828125,False,2229.21,False,False,-9.03,-9.79,False,4051.0,EXIT
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,103.91000366210938,False,672.86,True,True,17.4,13.28,True,11088.0,HOLD
GVT&D,GE Vernova T&D India Limited,Industrials,Specialty Industrial Machinery,4323.2998046875,False,1120.26,True,True,60.39,56.17,True,4020.0,HOLD
ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,394.04998779296875,True,3773.86,False,True,57.05,56.0,True,,HOLD
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2421.199951171875,True,4627.4400000000005,True,True,15.17,19.62,True,22708.0,ADD
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,1070.4000244140625,False,1814.0300000000002,False,False,-9.38,-17.36,False,14364.0,EXIT
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1799.800048828125,False,410.75,False,False,-14.06,-32.87,False,1388.0,EXIT
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,5386.0,False,5741.7300000000005,True,False,23.1,24.03,True,40923.0,HOLD
UNITDSPR,UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1531.9000244140625,False,1837.0,True,True,22.24,14.04,True,12069.0,HOLD
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,432.20001220703125,False,2610.85,False,False,-24.47,-29.46,False,19985.0,EXIT
TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1083.0999755859375,False,1564.8200000000002,True,False,6.63,-1.46,False,17618.0,EXIT
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,1098.5,False,1442.41,True,True,-18.89,-14.22,False,7028.0,HOLD
BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,2199.800048828125,True,1079.65,False,True,85.0,85.78,True,15682.0,HOLD
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,738.5499877929688,False,2157.36,True,True,-3.67,-2.68,False,8335.0,HOLD
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,264.25,False,21066.0,True,False,-35.34,-40.3,False,152968.0,EXIT
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,392.8999938964844,False,7051.400000000001,False,False,19.24,-0.01,False,30123.0,EXIT
MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2469.60009765625,False,1969.4799999999998,False,True,-10.8,-6.18,False,12207.0,EXIT
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,543.7000122070312,False,2005.6,False,True,12.24,0.89,True,11745.0,HOLD
LGEINDIA,LGEINDIA,Technology,Consumer Electronics,1490.5,False,1770.3999999999999,False,False,,,False,,EXIT
RECLTD,REC Limited,Financial Services,Credit Services,372.95001220703125,False,16085.990000000002,True,True,-7.25,-8.01,False,,HOLD
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1816.199951171875,True,1061.42,True,True,101.46,105.34,True,6041.0,ADD
ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,166.17999267578125,False,3471.03,True,False,39.07,34.9,True,48535.0,HOLD
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,11186.0,False,3508.7,True,True,32.56,29.61,True,6847.0,HOLD
LENSKART,LENSKART,Healthcare,Medical Instruments & Supplies,561.4000244140625,True,552.0400000000001,False,False,,,False,6653.0,EXIT
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,2381.800048828125,False,2560.52,False,False,-12.38,-16.43,False,11432.0,EXIT
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1148.0999755859375,False,3311.3999999999996,False,False,-16.66,-12.0,False,32644.0,EXIT
NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,Internet Retail,333.75,False,199.44,False,True,52.84,53.69,True,7950.0,HOLD
SHREECEM,Shree Cement Limited,Basic Materials,Building Materials,26455.0,False,2009.3700000000003,False,True,-10.87,-15.9,False,20404.0,EXIT
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1576.300048828125,True,3559.7700000000004,False,True,29.39,33.74,True,31724.0,HOLD
IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,83.75,False,8107.52,True,False,-11.26,-12.01,False,,EXIT
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,354.1499938964844,True,4609.45,True,True,71.76,70.64,True,,ADD
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,5514.7001953125,False,1789.41,True,True,7.24,4.44,True,11939.0,HOLD
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,1343.0,False,752.0,True,True,23.8,20.9,True,9978.0,HOLD
DIXON,Dixon Technologies (India) Limited,Technology,Consumer Electronics,14049.0,False,1169.46,True,True,-16.31,-18.96,False,38860.0,HOLD
MEESHO,MEESHO,Consumer Cyclical,Internet Retail,182.14999389648438,False,1201.22,True,False,,,False,9390.0,EXIT
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,389.75,False,26452.260000000002,True,False,-13.84,-9.24,False,440403.0,EXIT
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,1637.9000244140625,False,2355.57,False,False,-16.37,-17.09,False,,EXIT
BHARTIHEXA,BHARTIHEXA,Communication Services,Telecom Services,1607.5,False,1780.4,False,False,3.66,-15.38,False,,EXIT
NAUKRI,Info Edge (India) Limited,Communication Services,Internet Content & Information,1244.050048828125,False,1449.8200000000002,False,True,5.83,-13.24,False,2850.0,EXIT
HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,1261.699951171875,False,1661.9399999999998,True,False,-15.76,-19.81,False,21778.0,EXIT
NHPC,NHPC Limited,Utilities,Utilities - Renewable,78.7300033569336,False,3597.94,False,False,3.3,-7.81,False,10607.0,EXIT
INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,1011.4500122070312,False,2363.27,False,True,24.66,23.75,True,,HOLD
AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,1047.300048828125,True,2876.34,True,True,39.83,38.86,True,,ADD
LTF,L&T Finance Limited,Financial Services,Credit Services,306.25,False,3148.81,True,True,49.2,48.18,True,,HOLD
SRF,SRF Limited,Industrials,Conglomerates,2604.800048828125,False,2205.87,True,False,-13.94,-17.99,False,14870.0,EXIT
WAAREEENER,WAAREEENER,Technology,Solar,2680.199951171875,False,3718.9799999999996,True,False,-10.12,-12.81,False,14444.0,EXIT
COFORGE,Coforge Limited,Technology,Information Technology Services,1721.0,False,1698.5,True,True,-1.19,-3.94,False,5557.0,HOLD
NTPCGREEN,NTPCGREEN,Utilities,Utilities - Renewable,90.02999877929688,False,668.23,True,False,-5.16,-16.04,False,2210.0,EXIT
NMDC,NMDC Limited,Basic Materials,Steel,85.04000091552734,False,7229.24,False,True,22.88,17.75,True,25965.0,HOLD
DABUR,Dabur India Limited,Consumer Defensive,Household & Personal Products,426.1000061035156,False,2033.3600000000001,True,False,-12.79,-20.75,False,12563.0,EXIT
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Financial Services,Insurance - Life,515.4000244140625,False,1699.3199999999997,True,False,-17.99,-18.71,False,89683.0,EXIT
SWIGGY,SWIGGY,Consumer Cyclical,Internet Retail,284.8599853515625,False,2656.0,True,False,-32.89,-31.83,False,15227.0,EXIT
OIL,Oil India Limited,Energy,Oil & Gas Integrated,458.6000061035156,False,6619.9400000000005,False,True,-2.44,1.85,False,36084.0,EXIT
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,1146.9000244140625,False,1688.44,False,True,37.85,36.88,True,2344.0,HOLD
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,1593.5,False,704.78,True,False,-14.16,-14.89,False,4977.0,EXIT
IDFCFIRSTB,IDFC First Bank Limited,Financial Services,Banks - Regional,84.68000030517578,False,2410.58,False,True,21.66,20.77,True,,HOLD
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,319.04998779296875,False,1508.7,False,True,5.96,1.87,True,4476.0,HOLD
ASTERDM,Aster DM Quality Care Limited,Healthcare,Medical Care Facilities,822.1500244140625,True,357.15999999999997,False,True,29.18,33.53,True,10253.0,HOLD
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,651.4500122070312,False,633.95,False,True,16.93,5.46,True,5000.0,HOLD
BAJAJHFL,BAJAJHFL,Financial Services,Mortgage Finance,86.0199966430664,False,2632.66,False,False,-26.16,-26.84,False,,EXIT
YESBANK,Yes Bank Limited,Financial Services,Banks - Regional,22.770000457763672,False,3919.19,False,True,18.85,17.97,True,,HOLD
FORTIS,Fortis Healthcare Limited,Healthcare,Medical Care Facilities,948.8499755859375,False,1041.78,True,True,5.71,10.21,True,7783.0,HOLD
TORNTPOWER,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,1423.5,False,2416.4300000000003,False,True,15.57,4.13,True,29165.0,HOLD
SAIL,Steel Authority of India Limited,Basic Materials,Steel,169.02999877929688,False,4598.13,False,True,38.89,33.71,True,105378.0,HOLD
PRESTIGE,Prestige Estates Projects Limited,Real Estate,Real Estate - Diversified,1594.800048828125,False,1138.9,False,True,13.22,-4.23,False,8315.0,EXIT
BIOCON,Biocon Limited,Healthcare,Biotechnology,425.3500061035156,False,385.6,False,True,0.13,4.68,True,15262.0,HOLD
ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5816.5,False,2301.8,False,True,7.18,11.68,True,12965.0,HOLD
MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,2692.199951171875,False,1134.08,True,True,73.72,72.6,True,1113.0,HOLD
UNOMINDA,Uno Minda Limited,Consumer Cyclical,Auto Parts,1180.5,False,1197.13,True,True,10.02,10.98,True,16775.0,HOLD
PHOENIXLTD,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,1887.9000244140625,False,1216.69,False,True,41.14,23.33,True,3972.0,HOLD
OBEROIRLTY,Oberoi Realty Limited,Real Estate,Real Estate - Development,1814.4000244140625,False,2290.68,True,True,25.32,7.72,True,5286.0,HOLD
SUZLON,Suzlon Energy Limited,Industrials,Specialty Industrial Machinery,48.0099983215332,False,2189.17,False,False,-20.41,-24.44,False,20403.0,EXIT
IOB,Indian Overseas Bank,Financial Services,Banks - Regional,33.72999954223633,False,5878.05,True,False,-12.76,-13.5,False,,EXIT
NATIONALUM,National Aluminium Company Limited,Basic Materials,Aluminum,350.04998779296875,False,6141.8,True,True,92.1,86.77,True,16788.0,HOLD
SCHAEFFLER,Schaeffler India Limited,Consumer Cyclical,Auto Parts,4040.10009765625,False,1251.32,True,True,-4.07,-3.07,False,9686.0,HOLD
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,2105.699951171875,False,1827.1499999999999,True,True,15.23,-2.25,False,4923.0,HOLD
KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,612.5999755859375,False,1350.3799999999999,True,True,-0.35,0.63,False,25045.0,HOLD
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2190.300048828125,False,1361.84,True,True,-5.26,-0.68,False,13322.0,HOLD
SBICARD,SBI Cards and Payment Services Limited,Financial Services,Credit Services,660.1500244140625,False,2386.34,False,False,-19.91,-20.62,False,,EXIT
BANKINDIA,Bank of India Limited,Financial Services,Banks - Regional,137.9499969482422,False,11032.19,False,False,22.37,21.47,True,,EXIT
GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,356.70001220703125,False,9662.380000000001,False,False,-8.23,-8.99,False,50345.0,EXIT
COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2073.60009765625,False,1531.64,False,False,-20.33,-25.34,False,29628.0,EXIT
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,79.26000213623047,False,7371.5599999999995,True,True,38.8,37.83,True,,HOLD
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,521.3499755859375,False,1182.6100000000001,True,True,-6.66,-11.7,False,11545.0,HOLD
JSL,Jindal Stainless Limited,Basic Materials,Steel,737.75,False,3193.45,False,False,11.03,5.94,True,39312.0,EXIT
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27555.0,False,1552.02,False,True,-28.83,-24.09,False,,EXIT
