Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_Peer_Group,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
ADANIPORTS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,1681.9000244140625,False,2631.0,False,True,Sector: Industrials,21.43,21.56,True,8937.0,8535.0,True,HOLD
KOTAKBANK,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,390.25,False,14849.0,False,False,NIFTY BANK,-23.53,-5.09,False,56205.0,55564.0,True,EXIT
AXISBANK,Axis Bank Limited,Financial Services,Banks - Regional,1235.0,False,25764.0,False,False,NIFTY BANK,-4.12,12.93,False,129954.0,127032.0,True,EXIT
HCLTECH,HCL Technologies Limited,Technology,Information Technology Services,1324.800048828125,False,11764.0,False,False,NIFTY IT,-5.72,-13.25,False,56295.0,55031.0,True,EXIT
ITC,ITC Limited,Consumer Defensive,Tobacco,267.04998779296875,False,18959.0,False,False,NIFTY FMCG,-26.05,-35.08,False,69071.0,71984.0,False,EXIT
ULTRACEMCO,UltraTech Cement Limited,Basic Materials,Building Materials,11450.0,False,7571.0,True,False,Sector: Basic Materials,-10.54,-11.09,False,86070.0,82170.0,True,EXIT
HAL,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,5017.0,True,9279.0,True,True,Sector: Industrials,10.98,11.13,True,33786.0,33090.0,True,ADD
NTPC,NTPC Limited,Utilities,Utilities - Regulated Electric,336.54998779296875,False,23730.0,True,False,NIFTY ENERGY,-12.96,-3.25,False,166752.0,170037.0,False,EXIT
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,2012.0,False,2219.0,True,True,Sector: Financial Services,-0.91,-0.89,False,3115.0,2299.0,True,HOLD
BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,11645.0,False,10712.0,True,True,NIFTY AUTO,9.28,30.3,True,63392.0,58732.0,True,HOLD
JSWSTEEL,JSW Steel Limited,Basic Materials,Steel,1285.800048828125,True,7232.0,False,True,NIFTY METAL,-21.8,16.95,False,136770.0,135180.0,True,EXIT
BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,409.20001220703125,False,6128.0,True,False,Sector: Industrials,5.85,6.01,True,28596.0,27480.0,True,HOLD
ONGC,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,238.0,False,41904.0,True,False,NIFTY ENERGY,-10.97,-1.31,False,146966.0,144513.0,True,EXIT
ETERNAL,Eternal Limited,Consumer Cyclical,Internet Retail,320.0,False,2638.0,False,True,Sector: Consumer Cyclical,-0.14,-3.83,False,11835.0,10899.0,True,EXIT
NESTLEIND,Nestlé India Limited,Consumer Defensive,Packaged Foods,1465.0,True,3860.0,False,True,NIFTY FMCG,34.76,21.68,True,24437.0,24394.0,True,HOLD
DMART,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,3965.0,False,3330.0,True,False,Sector: Consumer Defensive,-15.63,-17.5,False,69379.0,66968.0,True,EXIT
SHRIRAMFIN,Shriram Finance Limited,Financial Services,Credit Services,1106.0,True,11287.0,True,True,Sector: Financial Services,77.54,77.18,True,49976.0,48120.0,True,ADD
LICI,Life Insurance Corporation of India,Financial Services,Insurance - Life,413.1000061035156,False,59924.0,True,False,Sector: Financial Services,-10.02,-9.95,False,991507.0,976280.0,True,EXIT
ASIANPAINT,Asian Paints Limited,Basic Materials,Specialty Chemicals,2630.800048828125,False,4621.0,False,True,Sector: Basic Materials,2.64,2.05,True,32084.0,31227.0,True,HOLD
COALINDIA,Coal India Limited,Energy,Thermal Coal,400.0,False,18901.0,True,False,NIFTY ENERGY,-6.02,3.5,False,1549.0,1951.0,False,EXIT
POWERGRID,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,263.5,False,15679.0,False,False,NIFTY ENERGY,-19.39,-9.52,False,40771.0,43343.0,False,EXIT
HINDZINC,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,557.0,False,16933.0,True,False,NIFTY METAL,-7.93,29.9,False,46622.0,40658.0,True,EXIT
TATASTEEL,Tata Steel Limited,Basic Materials,Steel,184.0,False,17077.0,False,False,NIFTY METAL,-25.98,13.05,False,145602.0,142913.0,True,EXIT
HINDALCO,Hindalco Industries Limited,Basic Materials,Aluminum,1038.949951171875,False,13001.0,True,True,NIFTY METAL,8.46,45.19,True,118803.0,112553.0,True,HOLD
DIVISLAB,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8560.0,True,2941.0,False,True,NIFTY PHARMA,18.27,37.49,True,11005.0,10388.0,True,HOLD
ADANIGREEN,Adani Green Energy Limited,Utilities,Utilities - Renewable,1293.0,False,519.0,False,True,NIFTY ENERGY,25.49,34.21,True,19757.0,19613.0,True,HOLD
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,7990.5,True,5241.0,True,True,NIFTY AUTO,12.08,32.91,True,24005.0,22700.0,True,ADD
GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,3270.0,True,713.0,False,True,Sector: Basic Materials,12.59,11.98,True,43611.0,41039.0,True,HOLD
TENNIND,TENNIND,Consumer Cyclical,Auto Parts,556.8499755859375,False,1181.0,False,False,Sector: Consumer Cyclical,,,False,2369.0,3057.0,False,EXIT
INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,5193.0,False,-5045.0,False,True,Sector: Industrials,-16.33,-16.12,False,89050.0,84962.0,True,EXIT
TVSMOTOR,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,4361.10009765625,True,4016.0,True,True,NIFTY AUTO,10.36,31.3,True,51085.0,47270.0,True,ADD
ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,1540.699951171875,False,464.0,False,True,NIFTY ENERGY,84.53,91.73,True,3476.0,3383.0,True,HOLD
IOC,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,136.3000030517578,False,28452.0,False,False,NIFTY ENERGY,-13.95,-4.21,False,853623.0,839472.0,True,EXIT
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5013.0,True,1975.0,False,True,NIFTY PHARMA,14.8,34.21,True,12964.0,10712.0,True,HOLD
WIPRO,Wipro Limited,Technology,Information Technology Services,179.5500030517578,False,11299.0,False,False,NIFTY IT,-23.56,-29.3,False,72568.0,71345.0,True,EXIT
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,19721.0,True,1301.0,True,True,Sector: Basic Materials,34.45,33.77,True,5848.0,5579.0,True,ADD
SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,1780.4000244140625,False,2601.0,True,False,Sector: Financial Services,-6.5,-6.45,False,119656.0,131988.0,False,EXIT
HYUNDAI,HYUNDAI,Consumer Cyclical,Auto Manufacturers,2174.5,False,4870.0,False,True,Sector: Consumer Cyclical,-13.32,-16.98,False,68831.0,68991.0,False,EXIT
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,170.2899932861328,True,1789.0,False,True,NIFTY AUTO,51.4,69.61,True,13247.0,12374.0,True,HOLD
TMCV,TMCV,Consumer Cyclical,Auto Manufacturers,478.29998779296875,False,3474.0,False,False,Sector: Consumer Cyclical,,,False,81046.0,77399.0,True,EXIT
VAML,Vedanta Aluminium Metal Limited,Basic Materials,Aluminum,436.20001220703125,False,,False,False,Sector: Basic Materials,,,False,,0.0,False,EXIT
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,1650.0,True,2564.0,True,True,Sector: Basic Materials,6.95,6.35,True,14258.0,13488.0,True,ADD
DLF,DLF Limited,Real Estate,Real Estate - Development,669.9000244140625,False,3775.0,True,True,NIFTY REALTY,-12.62,-15.36,False,3774.0,4482.0,False,HOLD
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,243.14999389648438,False,715.0,True,False,Sector: Financial Services,-26.58,-26.44,False,1034.0,949.0,True,EXIT
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,7430.0,False,2988.0,True,True,NIFTY ENERGY,38.78,47.16,True,13477.0,13203.0,True,HOLD
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1873.5,True,5737.0,True,True,Sector: Financial Services,21.62,21.53,True,32570.0,31025.0,True,ADD
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,33800.0,False,1150.0,True,True,NIFTY ENERGY,66.98,74.64,True,9162.0,8148.0,True,HOLD
TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,2953.0,False,2077.0,True,False,Sector: Consumer Cyclical,-44.74,-48.31,False,20586.0,19701.0,True,EXIT
TATACAP,TATACAP,Financial Services,Credit Services,365.54998779296875,True,3633.0,True,True,Sector: Financial Services,,,False,23811.0,23076.0,True,HOLD
ICICIAMC,ICICIAMC,Financial Services,Asset Management,3260.89990234375,False,3486.0,True,False,Sector: Financial Services,,,False,6040.0,5999.0,True,EXIT
IDEA,Vodafone Idea Limited,Communication Services,Telecom Services,14.069999694824219,False,37402.0,True,True,Sector: Communication Services,118.85,97.9,True,45018.0,44715.0,True,HOLD
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,5220.0,False,2284.0,False,True,Sector: Industrials,37.26,37.35,True,12662.0,12143.0,True,HOLD
VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,431.8500061035156,False,2951.0,True,False,NIFTY FMCG,-6.64,-16.96,False,15696.0,14557.0,True,EXIT
BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,419.79998779296875,True,2415.0,True,True,NIFTY ENERGY,88.64,95.74,True,35993.0,33782.0,True,ADD
TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1589.800048828125,False,3819.0,False,True,NIFTY IT,13.24,3.82,True,50551.0,48927.0,True,HOLD
UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,186.89999389648438,False,19914.0,True,True,NIFTY BANK,20.22,35.53,True,106276.0,105992.0,True,HOLD
SIEMENS,Siemens Limited,Industrials,Specialty Industrial Machinery,3898.89990234375,False,3062.0,True,True,NIFTY ENERGY,12.9,21.94,True,16065.0,22025.0,False,HOLD
CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,863.0499877929688,False,1394.0,True,True,NIFTY ENERGY,21.56,30.39,True,11748.0,11331.0,True,HOLD
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,3352.0,False,2667.0,True,True,Sector: Financial Services,31.17,31.04,True,5070.0,4801.0,True,HOLD
LTM,LTM Limited,Technology,Information Technology Services,4564.39990234375,False,4877.0,False,False,NIFTY IT,-4.38,-12.04,False,42049.0,40482.0,True,EXIT
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,9140.0,False,2806.0,True,True,Sector: Industrials,28.97,29.08,True,30479.0,28185.0,True,HOLD
BOSCHLTD,Bosch Limited,Consumer Cyclical,Auto Parts,48460.0,True,2357.0,False,True,NIFTY AUTO,-1.53,20.2,False,21088.0,20035.0,True,EXIT
BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,307.0,False,13217.0,False,False,NIFTY ENERGY,-13.02,-3.31,False,493790.0,473125.0,True,EXIT
PNB,Punjab National Bank,Financial Services,Banks - Regional,117.4800033569336,False,20482.0,True,True,NIFTY BANK,-10.45,7.06,False,129157.0,128223.0,True,HOLD
BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,5453.0,False,2640.0,True,False,NIFTY FMCG,6.2,-4.98,False,18827.0,18446.0,True,EXIT
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,245.0,False,16758.0,False,False,NIFTY BANK,-20.23,-2.02,False,129113.0,126994.0,True,EXIT
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,8750.0,True,1571.0,True,True,Sector: Healthcare,-0.5,9.52,False,9814.0,9794.0,True,HOLD
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,11380.0,False,3016.0,False,True,Sector: Financial Services,-23.59,-23.46,False,3222.0,3184.0,True,EXIT
ENRIN,Siemens Energy India Limited,Utilities,Utilities - Renewable,3483.0,False,1488.0,True,True,NIFTY ENERGY,-4.44,5.05,False,9436.0,7827.0,True,HOLD
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,1210.0,False,3325.0,True,True,NIFTY REALTY,-1.5,-5.36,False,15570.0,14542.0,True,HOLD
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,374.45001220703125,False,20295.0,True,False,Sector: Financial Services,-10.56,-10.49,False,58723.0,58504.0,True,EXIT
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,321.29998779296875,False,82378.0,False,False,NIFTY AUTO,-81.75,-54.67,False,64356.0,73303.0,False,EXIT
TATAPOWER,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,378.8999938964844,False,882.0,False,False,NIFTY ENERGY,-13.87,-4.14,False,13629.0,22359.0,False,EXIT
GROWW,GROWW,Financial Services,Capital Markets,194.13999938964844,False,1879.0,True,False,Sector: Financial Services,,,False,3389.0,3331.0,True,EXIT
INDIANB,Indian Bank,Financial Services,Banks - Regional,873.1500244140625,False,12456.0,True,True,Sector: Financial Services,28.6,28.48,True,69258.0,67451.0,True,HOLD
CANBK,Canara Bank,Financial Services,Banks - Regional,129.0800018310547,False,19290.0,True,False,NIFTY BANK,-1.96,14.94,False,128320.0,126366.0,True,EXIT
LGEINDIA,LGEINDIA,Technology,Consumer Electronics,1645.0999755859375,True,1825.0,False,True,Sector: Technology,,,False,25575.0,24605.0,True,EXIT
CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1422.0,False,3074.0,False,True,NIFTY PHARMA,-33.92,-11.95,False,19011.0,19045.0,False,EXIT
HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,536.2999877929688,False,1975.0,True,False,Sector: Financial Services,-33.83,-33.65,False,103132.0,101316.0,True,EXIT
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,5709.5,False,5597.0,True,True,NIFTY AUTO,-12.42,10.05,False,50250.0,46830.0,True,HOLD
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,172.5,False,9374.0,False,True,NIFTY ENERGY,-14.15,-4.41,False,142785.0,144250.0,False,EXIT
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,85.18000030517578,False,7191.0,True,False,Sector: Financial Services,-33.34,-33.17,False,28630.0,27285.0,True,EXIT
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,2859.0,False,10638.0,True,False,Sector: Financial Services,2.72,2.72,True,29444.0,27558.0,True,HOLD
SBIFUNDS,SBIFUNDS,Financial Services,Asset Management,553.9500122070312,False,,False,False,Sector: Financial Services,,,False,,4970.0,False,EXIT
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1104.5,False,3515.0,False,True,NIFTY PHARMA,-8.08,12.54,False,11768.0,15116.0,False,EXIT
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,850.0,True,1640.0,False,True,NIFTY FMCG,23.86,11.51,True,9966.0,9402.0,True,HOLD
GVT&D,GE Vernova T&D India Limited,Industrials,Specialty Industrial Machinery,4100.0,False,1305.0,True,True,NIFTY ENERGY,41.42,49.73,True,6712.0,6206.0,True,HOLD
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1115.0,False,2536.0,False,False,NIFTY METAL,-31.39,8.0,False,56878.0,54215.0,True,EXIT
ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,396.0,False,3327.0,True,True,Sector: Financial Services,36.34,36.18,True,18453.0,17473.0,True,HOLD
UNITDSPR,UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1524.0,False,1963.0,True,True,NIFTY FMCG,26.25,13.74,True,12602.0,12448.0,True,HOLD
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,1919.0,False,4087.0,True,True,NIFTY METAL,-2.22,35.23,False,16714.0,13681.0,True,HOLD
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1734.300048828125,False,535.0,False,False,Sector: Communication Services,-16.44,-35.54,False,1472.0,1443.0,True,EXIT
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,102.5,False,378.0,True,True,Sector: Industrials,10.65,10.8,True,4991.0,4242.0,True,HOLD
TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1068.0,False,1635.0,True,False,NIFTY FMCG,6.41,-4.78,False,15199.0,14700.0,True,EXIT
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,2551.699951171875,False,2950.0,True,False,Sector: Financial Services,-14.34,-14.25,False,4249.0,4611.0,False,EXIT
LENSKART,LENSKART,Healthcare,Medical Instruments & Supplies,639.5999755859375,True,523.0,True,False,Sector: Healthcare,,,False,5605.0,5248.0,True,EXIT
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,262.6000061035156,False,16333.0,False,False,NIFTY METAL,-84.87,-41.91,False,27299.0,70757.0,False,EXIT
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,2563.800048828125,False,2526.0,True,True,Sector: Industrials,-8.72,-8.52,False,12985.0,12840.0,True,HOLD
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,407.5,False,3495.0,False,False,Sector: Basic Materials,-31.23,-31.72,False,24803.0,25062.0,False,EXIT
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,11774.0,False,3551.0,True,True,NIFTY IT,45.35,32.71,True,6887.0,5717.0,True,HOLD
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,1583.5,False,185.0,True,True,Sector: Technology,25.58,23.4,True,5308.0,7661.0,False,HOLD
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,543.9500122070312,False,885.0,False,True,NIFTY ENERGY,-7.28,2.28,False,3215.0,6302.0,False,EXIT
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,723.3499755859375,False,2105.0,True,True,Sector: Consumer Cyclical,-8.5,-12.16,False,5567.0,5380.0,True,HOLD
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2225.0,False,6953.0,True,True,NIFTY PHARMA,-8.03,12.58,False,20976.0,19513.0,True,HOLD
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,372.3999938964844,False,7146.0,False,False,Sector: Communication Services,25.33,5.66,True,32867.0,32493.0,True,EXIT
ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,173.10000610351562,False,3581.0,True,True,NIFTY AUTO,10.1,31.06,True,44917.0,44007.0,True,HOLD
MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2394.0,False,2180.0,True,True,NIFTY PHARMA,-31.85,-9.98,False,10787.0,10421.0,True,HOLD
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1170.0,False,663.0,False,False,NIFTY PHARMA,-30.3,-8.52,False,17860.0,23115.0,False,EXIT
BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,2069.0,False,802.0,False,True,NIFTY AUTO,56.94,74.78,True,8638.0,8969.0,False,HOLD
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,997.0,False,718.0,True,False,Sector: Healthcare,-30.93,-20.67,False,2963.0,2874.0,True,EXIT
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1801.800048828125,True,872.0,False,True,NIFTY PHARMA,86.38,102.02,True,6413.0,6089.0,True,HOLD
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,930.0,False,1524.0,False,False,NIFTY FMCG,-18.22,-27.77,False,9773.0,9474.0,True,EXIT
NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,Internet Retail,327.3500061035156,False,85.0,False,True,Sector: Consumer Cyclical,46.3,42.49,True,350.0,420.0,False,HOLD
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1624.5,True,2593.0,False,True,NIFTY PHARMA,30.56,49.14,True,11123.0,15824.0,False,HOLD
SHREECEM,Shree Cement Limited,Basic Materials,Building Materials,24340.0,False,1526.0,False,False,Sector: Basic Materials,-22.41,-22.93,False,19985.0,19477.0,True,EXIT
IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,80.72000122070312,False,9621.0,True,False,Sector: Financial Services,-17.7,-17.6,False,29518.0,28997.0,True,EXIT
MEESHO,MEESHO,Consumer Cyclical,Internet Retail,196.8800048828125,False,1429.0,False,False,Sector: Consumer Cyclical,,,False,6442.0,9388.0,False,EXIT
RECLTD,REC Limited,Financial Services,Credit Services,337.0,False,15981.0,False,False,Sector: Financial Services,-12.96,-12.89,False,58710.0,59142.0,False,EXIT
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,5510.0,False,1669.0,True,True,NIFTY IT,11.14,1.92,True,15288.0,14428.0,True,HOLD
NAUKRI,Info Edge (India) Limited,Communication Services,Internet Content & Information,1378.4000244140625,False,5522.0,False,True,Sector: Communication Services,15.28,-4.26,False,3140.0,3052.0,True,EXIT
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,358.79998779296875,True,4432.0,True,True,NIFTY BANK,65.45,77.53,True,28247.0,27695.0,True,ADD
DIXON,Dixon Technologies (India) Limited,Technology,Consumer Electronics,14462.0,False,1242.0,True,True,Sector: Technology,-14.35,-16.27,False,4119.0,7484.0,False,HOLD
HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,1287.0,False,1652.0,False,False,Sector: Industrials,-19.26,-19.04,False,23538.0,22466.0,True,EXIT
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,1615.699951171875,False,2428.0,False,False,Sector: Financial Services,-19.31,-19.2,False,27687.0,26994.0,True,EXIT
BHARTIHEXA,BHARTIHEXA,Communication Services,Telecom Services,1596.300048828125,False,1824.0,True,False,Sector: Communication Services,5.83,-13.58,False,9601.0,9354.0,True,EXIT
AUBANK,AU Small Finance Bank Limited,Financial Services,Banks - Regional,1075.0,True,2856.0,True,True,NIFTY BANK,24.42,39.43,True,19561.0,18636.0,True,ADD
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,1782.0999755859375,False,442.0,True,True,Sector: Financial Services,-9.15,-9.09,False,566.0,208.0,True,HOLD
COFORGE,Coforge Limited,Technology,Information Technology Services,1813.0999755859375,False,1208.0,False,True,NIFTY IT,11.14,1.92,True,10205.0,9572.0,True,HOLD
INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,1016.7000122070312,False,1252.0,False,True,NIFTY BANK,11.13,27.1,True,45297.0,48668.0,False,HOLD
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,366.45001220703125,False,1278.0,False,False,NIFTY ENERGY,-17.87,-8.04,False,471166.0,441448.0,True,EXIT
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,329.8999938964844,False,170.0,False,True,Sector: Industrials,5.29,5.46,True,624.0,601.0,True,HOLD
NTPCGREEN,NTPCGREEN,Utilities,Utilities - Renewable,91.69999694824219,False,394.0,False,False,NIFTY ENERGY,-24.18,-14.19,False,1977.0,2023.0,False,EXIT
NHPC,NHPC Limited,Utilities,Utilities - Renewable,76.16999816894531,False,3659.0,False,False,NIFTY ENERGY,-18.99,-9.13,False,10888.0,10328.0,True,EXIT
SRF,SRF Limited,Industrials,Conglomerates,2578.60009765625,False,1894.0,False,False,Sector: Industrials,-12.26,-12.05,False,13182.0,12421.0,True,EXIT
WAAREEENER,WAAREEENER,Technology,Solar,2679.0,False,3842.0,True,False,Sector: Technology,-15.86,-17.78,False,23842.0,20991.0,True,EXIT
LTF,L&T Finance Limited,Financial Services,Credit Services,315.3999938964844,False,3302.0,True,True,Sector: Financial Services,44.36,44.16,True,19045.0,18050.0,True,HOLD
OIL,Oil India Limited,Energy,Oil & Gas Integrated,474.8500061035156,False,6512.0,False,True,NIFTY ENERGY,5.92,15.15,True,24291.0,21372.0,True,HOLD
