Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-31,808418,164091,20.3
21STCENMGM,2026-07-31,7817,7489,95.8
360ONE,2026-07-31,1168016,700183,59.95
3BBLACKBIO,2026-07-31,3475,2183,62.82
3IINFOLTD,2026-07-31,1599202,1109536,69.38
3MINDIA,2026-07-31,6328,2900,45.83
3PLAND,2026-07-31,2081,1915,92.02
5PAISA,2026-07-31,34543,22574,65.35
63MOONS,2026-07-31,13988219,1140688,8.15
A2ZINFRA,2026-07-31,1556942,877967,56.39
AAATECH,2026-07-31,7156,2070,28.93
AADHARHFC,2026-07-31,224744,105164,46.79
AAKASH,2026-07-31,115079,74295,64.56
AARNAV,2026-07-31,88784,38987,43.91
AARON,2026-07-31,21371,12264,57.39
AARTIDRUGS,2026-07-31,187361,100896,53.85
AARTIIND,2026-07-31,11292862,1717375,15.21
AARTIPHARM,2026-07-31,155910,74788,47.97
AARTISURF,2026-07-31,13178,9421,71.49
AARVI,2026-07-31,170050,50588,29.75
AASTHA,2026-07-31,797524,405850,50.89
AAVAS,2026-07-31,27076,16390,60.53
ABB,2026-07-31,348950,103232,29.58
ABBOTINDIA,2026-07-31,6208,4113,66.25
ABCAPITAL,2026-07-31,10947542,3595296,32.84
ABCOTS,2026-07-31,5640,2096,37.16
ABDL,2026-07-31,338507,158415,46.8
ABFRL,2026-07-31,14239491,6124499,43.01
ABGSEC,2026-07-31,30102,30055,99.84
ABINFRA,2026-07-31,1503933,1406929,93.55
ABLBL,2026-07-31,849945,473617,55.72
ABMINTLLTD,2026-07-31,281,160,56.94
ABMKNO,2026-07-31,489,477,97.55
ABREL,2026-07-31,267520,86610,32.38
ABSL10BANK,2026-07-31,66753,66253,99.25
ABSLAMC,2026-07-31,266022,161973,60.89
ABSLBANETF,2026-07-31,13346,7719,57.84
ABSLLIQUID,2026-07-31,886,505,57.0
ABSLMSCIN,2026-07-31,722,722,100.0
ABSLNN50ET,2026-07-31,78124,42391,54.26
ABSLPSE,2026-07-31,159900,123479,77.22
ACC,2026-07-31,136288,60002,44.03
ACCELYA,2026-07-31,6364,4083,64.16
ACE,2026-07-31,297207,162824,54.78
ACEINTEG,2026-07-31,6188,5723,92.49
ACI,2026-07-31,766730,432764,56.44
ACL,2026-07-31,8970,5950,66.33
ACMESOLAR,2026-07-31,1446698,567800,39.25
ACSTECH,2026-07-31,89567,60619,67.68
ACUTAAS,2026-07-31,904413,528713,58.46
ADANIENSOL,2026-07-31,1779312,670934,37.71
ADANIENT,2026-07-31,866401,287675,33.2
ADANIGREEN,2026-07-31,1571946,497974,31.68
ADANIPORTS,2026-07-31,4703646,2970424,63.15
ADANIPOWER,2026-07-31,15216198,6095280,40.06
ADFFOODS,2026-07-31,514460,203858,39.63
ADL,2026-07-31,1935,1802,93.13
ADOR,2026-07-31,37365,17045,45.62
ADROITINFO,2026-07-31,56642,48353,85.37
ADSL,2026-07-31,73855,37749,51.11
ADVAIT,2026-07-31,42666,22224,52.09
ADVANCE,2026-07-31,624106,281387,45.09
ADVANIHOTR,2026-07-31,11798,7378,62.54
ADVENTHTL,2026-07-31,41985,23006,54.8
ADVENZYMES,2026-07-31,234021,134726,57.57
AEGISLOG,2026-07-31,832634,332719,39.96
AEGISVOPAK,2026-07-31,843953,355451,42.12
AEPL,2026-07-31,6026,5042,83.67
AEQUS,2026-07-31,1145958,477023,41.63
AEROENTER,2026-07-31,227550,95041,41.77
AEROFLEX,2026-07-31,925704,289263,31.25
AERONEU,2026-07-31,48368,7485,15.48
AEROPLANE,2026-07-31,994073,567951,57.13
AETHER,2026-07-31,2452619,498376,20.32
AFCONS,2026-07-31,1007153,700014,69.5
AFFLE,2026-07-31,303279,142227,46.9
AFIL,2026-07-31,776291,456505,58.81
AFSL,2026-07-31,8711,6512,74.76
AGARIND,2026-07-31,21814,8411,38.56
AGARWALEYE,2026-07-31,43758,27994,63.97
AGI,2026-07-31,74650,38097,51.03
AGIIL,2026-07-31,5105755,820101,16.06
AGL,2026-07-31,901226,674714,74.87
AGROPHOS,2026-07-31,10545,8131,77.11
AHCL,2026-07-31,4814365,1799395,37.38
AHLADA,2026-07-31,10041,7318,72.88
AHLEAST,2026-07-31,1184,464,39.19
AHLUCONT,2026-07-31,15056,8123,53.95
AIAENG,2026-07-31,131078,74481,56.82
AIIL,2026-07-31,111238,46209,41.54
AIRAN,2026-07-31,40262,26934,66.9
AIROLAM,2026-07-31,1504,1342,89.23
AJANTPHARM,2026-07-31,211274,78259,37.04
AJAXENGG,2026-07-31,21094,13288,62.99
AJMERA,2026-07-31,166799,91500,54.86
AJOONI,2026-07-31,97601,85634,87.74
AKASH,2026-07-31,9600,3769,39.26
AKCAPIT,2026-07-31,5762,3672,63.73
AKG,2026-07-31,3090,2773,89.74
AKI,2026-07-31,87427,53556,61.26
AKSHAR,2026-07-31,771059,535043,69.39
AKUMS,2026-07-31,82455,37839,45.89
ALANKIT,2026-07-31,96063,83365,86.78
ALBERTDAVD,2026-07-31,732,480,65.57
ALEMBICLTD,2026-07-31,223183,128796,57.71
ALGOQUANT,2026-07-31,994738,343547,34.54
ALICON,2026-07-31,9056,5796,64.0
ALIVUS,2026-07-31,237291,61843,26.06
ALKEM,2026-07-31,116595,68689,58.91
ALKYLAMINE,2026-07-31,74745,42538,56.91
ALLCARGO,2026-07-31,1820808,1166974,64.09
ALLDIGI,2026-07-31,30029,13588,45.25
ALLTIME,2026-07-31,111300,70039,62.93
ALMONDZ,2026-07-31,199183,130828,65.68
ALOKINDS,2026-07-31,1657064,970150,58.55
ALPA,2026-07-31,11978,8198,68.44
ALPHA,2026-07-31,764169,489563,64.06
ALPHAETF,2026-07-31,447362,297483,66.5
ALPHAGEO,2026-07-31,36405,22270,61.17
ALPL30IETF,2026-07-31,263946,171954,65.15
AMAGI,2026-07-31,155289,66758,42.99
AMBALALSA,2026-07-31,273499,195240,71.39
AMBER,2026-07-31,161195,44471,27.59
AMBICAAGAR,2026-07-31,6031,4848,80.38
AMBIKCO,2026-07-31,3856,2692,69.81
AMBUJACEM,2026-07-31,1202393,635514,52.85
AMDIND,2026-07-31,4098,3599,87.82
AMJLAND,2026-07-31,11138,9317,83.65
AMNPLST,2026-07-31,7240,2857,39.46
AMRUTANJAN,2026-07-31,79699,75813,95.12
ANANDRATHI,2026-07-31,153712,82410,53.61
ANANTRAJ,2026-07-31,4084776,2280530,55.83
ANDHRAPAP,2026-07-31,228014,163600,71.75
ANDHRSUGAR,2026-07-31,171871,91799,53.41
ANGELONE,2026-07-31,4626956,1464664,31.66
ANIKINDS,2026-07-31,5185,1954,37.69
ANMOL,2026-07-31,48289,38693,80.13
ANTELOPUS,2026-07-31,139005,53509,38.49
ANTGRAPHIC,2026-07-31,73451,59065,80.41
ANTHEM,2026-07-31,981739,473459,48.23
ANUHPHR,2026-07-31,20526,13352,65.05
ANUP,2026-07-31,20055,9762,48.68
ANURAS,2026-07-31,143529,105604,73.58
AONEGOLD,2026-07-31,424656,189752,44.68
AONELIQUID,2026-07-31,5808,4658,80.2
AONENIFTY,2026-07-31,139413,111195,79.76
AONESILVER,2026-07-31,197371,137164,69.5
AONETMMQ50,2026-07-31,663911,411433,61.97
AONETOTAL,2026-07-31,245906,208108,84.63
APARINDS,2026-07-31,181364,73054,40.28
APCL,2026-07-31,11551,7968,68.98
APCOTEXIND,2026-07-31,856399,315939,36.89
APEX,2026-07-31,70216,38427,54.73
APLAPOLLO,2026-07-31,883345,513684,58.15
APLLTD,2026-07-31,50542,31174,61.68
APOLLO,2026-07-31,5752476,1446768,25.15
