Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-02,105655,41808,39.57
21STCENMGM,2026-04-02,2087,2086,99.95
360ONE,2026-04-02,636396,370038,58.15
3IINFOLTD,2026-04-02,1209437,563338,46.58
3MINDIA,2026-04-02,8060,3150,39.08
3PLAND,2026-04-02,1781,1685,94.61
5PAISA,2026-04-02,124929,24565,19.66
63MOONS,2026-04-02,230611,148321,64.32
AAATECH,2026-04-02,6485,4520,69.7
AADHARHFC,2026-04-02,158838,73616,46.35
AAREYDRUGS,2026-04-02,47694,24077,50.48
AARNAV,2026-04-02,21432,7216,33.67
AARON,2026-04-02,32998,13445,40.74
AARTECH,2026-04-02,50652,17551,34.65
AARTIDRUGS,2026-04-02,104633,42843,40.95
AARTIIND,2026-04-02,981591,555843,56.63
AARTIPHARM,2026-04-02,176765,69316,39.21
AARTISURF,2026-04-02,13152,6375,48.47
AARVI,2026-04-02,7844,4509,57.48
AAVAS,2026-04-02,149467,64723,43.3
ABB,2026-04-02,275527,102405,37.17
ABBOTINDIA,2026-04-02,4065,1888,46.45
ABCAPITAL,2026-04-02,3682327,1146596,31.14
ABCOTS,2026-04-02,29285,13123,44.81
ABDL,2026-04-02,351760,112050,31.85
ABFRL,2026-04-02,3563992,1193068,33.48
ABGSEC,2026-04-02,271,225,83.03
ABINFRA,2026-04-02,808441,463999,57.39
ABLBL,2026-04-02,806175,369940,45.89
ABREL,2026-04-02,144851,62628,43.24
ABSL10BANK,2026-04-02,4889,3259,66.66
ABSLAMC,2026-04-02,356975,147645,41.36
ABSLBANETF,2026-04-02,339530,225733,66.48
ABSLLIQUID,2026-04-02,2872,2129,74.13
ABSLMSCIN,2026-04-02,5298,5283,99.72
ABSLNN50ET,2026-04-02,24695,20565,83.28
ABSLPSE,2026-04-02,151333,93399,61.72
ACC,2026-04-02,190185,72847,38.3
ACCELYA,2026-04-02,18926,10137,53.56
ACCURACY,2026-04-02,105051,76533,72.85
ACE,2026-04-02,237221,96313,40.6
ACEINTEG,2026-04-02,4678,4198,89.74
ACI,2026-04-02,98808,23519,23.8
ACL,2026-04-02,33005,29346,88.91
ACMESOLAR,2026-04-02,3270668,1042705,31.88
ACUTAAS,2026-04-02,1285985,440830,34.28
ADANIENSOL,2026-04-02,1748061,331011,18.94
ADANIENT,2026-04-02,1830598,427018,23.33
ADANIGREEN,2026-04-02,9516053,6308581,66.29
ADANIPORTS,2026-04-02,3210456,1369843,42.67
ADANIPOWER,2026-04-02,59833120,25408555,42.47
ADFFOODS,2026-04-02,80266,30585,38.1
ADL,2026-04-02,471,440,93.42
ADOR,2026-04-02,18725,11014,58.82
