Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-02-19,90929,29873,32.85
21STCENMGM,2026-02-19,2365,2293,96.96
360ONE,2026-02-19,648460,325715,50.23
3IINFOLTD,2026-02-19,497616,432339,86.88
3MINDIA,2026-02-19,3550,1314,37.01
3PLAND,2026-02-19,739,518,70.09
5PAISA,2026-02-19,58720,25953,44.2
63MOONS,2026-02-19,78676,44583,56.67
A2ZINFRA,2026-02-19,137590,91740,66.68
AADHARHFC,2026-02-19,323130,180414,55.83
AAKASH,2026-02-19,117651,75863,64.48
AAREYDRUGS,2026-02-19,137427,73577,53.54
AARON,2026-02-19,14280,8743,61.23
AARTECH,2026-02-19,13967,8101,58.0
AARTIDRUGS,2026-02-19,93552,53010,56.66
AARTIIND,2026-02-19,621000,332345,53.52
AARTIPHARM,2026-02-19,88984,40815,45.87
AARTISURF,2026-02-19,3758,2156,57.37
AARVI,2026-02-19,8153,6098,74.79
AAVAS,2026-02-19,86209,48096,55.79
ABB,2026-02-19,136031,45793,33.66
ABBOTINDIA,2026-02-19,4981,3932,78.94
ABCAPITAL,2026-02-19,6020376,3112971,51.71
ABCOTS,2026-02-19,2228,2118,95.06
ABDL,2026-02-19,227682,101481,44.57
ABFRL,2026-02-19,1596883,670986,42.02
ABGSEC,2026-02-19,219,214,97.72
ABINFRA,2026-02-19,4017449,3484047,86.72
ABLBL,2026-02-19,660611,388951,58.88
ABREL,2026-02-19,389169,106145,27.27
ABSLAMC,2026-02-19,515420,227066,44.05
ABSLBANETF,2026-02-19,71137,62536,87.91
ABSLLIQUID,2026-02-19,816,617,75.61
ABSLNN50ET,2026-02-19,8304,4541,54.68
ABSLPSE,2026-02-19,327183,219391,67.05
ACC,2026-02-19,89225,50077,56.12
ACCELYA,2026-02-19,9932,5437,54.74
ACCURACY,2026-02-19,84148,71580,85.06
ACE,2026-02-19,124992,61381,49.11
ACEINTEG,2026-02-19,2415,1519,62.9
ACI,2026-02-19,113788,35085,30.83
ACL,2026-02-19,19387,13652,70.42
ACMESOLAR,2026-02-19,641963,239303,37.28
ACUTAAS,2026-02-19,315736,175849,55.69
ADANIENSOL,2026-02-19,917451,374986,40.87
ADANIENT,2026-02-19,1101633,308526,28.01
ADANIGREEN,2026-02-19,1500530,430377,28.68
ADANIPORTS,2026-02-19,984392,334090,33.94
ADANIPOWER,2026-02-19,14048153,5387640,38.35
ADFFOODS,2026-02-19,215380,86105,39.98
ADL,2026-02-19,1233,883,71.61
ADOR,2026-02-19,10435,5101,48.88
ADROITINFO,2026-02-19,69493,52268,75.21
ADSL,2026-02-19,688328,171420,24.9
ADVAIT,2026-02-19,14124,7786,55.13
ADVANCE,2026-02-19,402316,191874,47.69
ADVANIHOTR,2026-02-19,25575,17365,67.9
ADVENTHTL,2026-02-19,80231,46840,58.38
ADVENZYMES,2026-02-19,188771,64029,33.92
AEGISLOG,2026-02-19,105336,56147,53.3
AEGISVOPAK,2026-02-19,542436,310477,57.24
AEQUS,2026-02-19,637473,259313,40.68
AEROENTER,2026-02-19,257008,97560,37.96
AEROFLEX,2026-02-19,5147334,969923,18.84
AERONEU,2026-02-19,42331,24626,58.17
AETHER,2026-02-19,79209,42631,53.82
AFCONS,2026-02-19,178067,94413,53.02
AFFLE,2026-02-19,99743,42641,42.75
AFFORDABLE,2026-02-19,63231,29913,47.31
AFIL,2026-02-19,1143418,711355,62.21
AFSL,2026-02-19,52683,50400,95.67
AGARIND,2026-02-19,16285,8275,50.81
AGARWALEYE,2026-02-19,90342,38249,42.34
AGI,2026-02-19,124149,82113,66.14
AGIIL,2026-02-19,2825474,1102020,39.0
AGROPHOS,2026-02-19,11205,5809,51.84
AHCL,2026-02-19,96432,45445,47.13
AHLADA,2026-02-19,18817,14182,75.37
AHLEAST,2026-02-19,5604,4068,72.59
AHLUCONT,2026-02-19,118045,77402,65.57
AIAENG,2026-02-19,28394,16058,56.55
AIIL,2026-02-19,289158,127307,44.03
AIRAN,2026-02-19,113614,86653,76.27
AIROLAM,2026-02-19,1305,1146,87.82
AJANTPHARM,2026-02-19,76311,51892,68.0
AJAXENGG,2026-02-19,51221,25423,49.63
AJMERA,2026-02-19,223330,117898,52.79
AJOONI,2026-02-19,418733,232304,55.48
AKASH,2026-02-19,77278,42248,54.67
AKG,2026-02-19,47181,45274,95.96
AKI,2026-02-19,30547,21943,71.83
AKSHAR,2026-02-19,865383,640054,73.96
AKSHARCHEM,2026-02-19,408,300,73.53
AKSHOPTFBR,2026-02-19,166334,72179,43.39
AKUMS,2026-02-19,461288,142425,30.88
AKZOINDIA,2026-02-19,16277,8324,51.14
ALANKIT,2026-02-19,132888,94773,71.32
ALBERTDAVD,2026-02-19,1697,1071,63.11
ALEMBICLTD,2026-02-19,204725,128470,62.75
ALGOQUANT,2026-02-19,1329400,236994,17.83
ALICON,2026-02-19,9077,5225,57.56
ALIVUS,2026-02-19,79022,38293,48.46
ALKALI,2026-02-19,44863,41031,91.46
ALKEM,2026-02-19,190955,144729,75.79
ALKYLAMINE,2026-02-19,17874,8454,47.3
ALLCARGO,2026-02-19,5773657,3291502,57.01
ALLDIGI,2026-02-19,5953,4726,79.39
ALLTIME,2026-02-19,39079,21131,54.07
ALMONDZ,2026-02-19,202519,138668,68.47
ALOKINDS,2026-02-19,2674203,1545924,57.81
ALPA,2026-02-19,11027,8366,75.87
ALPHA,2026-02-19,1188152,765901,64.46
ALPHAETF,2026-02-19,598453,203746,34.05
ALPHAGEO,2026-02-19,2469,1849,74.89
ALPL30IETF,2026-02-19,231922,143618,61.93
AMAGI,2026-02-19,4494001,750358,16.7
AMANTA,2026-02-19,53048,31148,58.72
AMBER,2026-02-19,157629,57282,36.34
AMBICAAGAR,2026-02-19,4468,2593,58.03
AMBIKCO,2026-02-19,10745,8146,75.81
AMBUJACEM,2026-02-19,2535330,1828333,72.11
AMDIND,2026-02-19,23917,12622,52.77
AMJLAND,2026-02-19,13697,6526,47.65
AMNPLST,2026-02-19,10260,7809,76.11
AMRUTANJAN,2026-02-19,6327,3648,57.66
ANANDRATHI,2026-02-19,132240,91737,69.37
ANANTRAJ,2026-02-19,5545616,1107425,19.97
ANDHRAPAP,2026-02-19,166937,96975,58.09
ANDHRSUGAR,2026-02-19,66493,34859,52.43
ANGELONE,2026-02-19,853537,249928,29.28
ANIKINDS,2026-02-19,9529,3277,34.39
ANMOL,2026-02-19,22419,14721,65.66
ANTELOPUS,2026-02-19,967940,164712,17.02
ANTGRAPHIC,2026-02-19,136466,72819,53.36
ANTHEM,2026-02-19,172154,110249,64.04
ANUHPHR,2026-02-19,48166,32089,66.62
ANUP,2026-02-19,65159,36503,56.02
ANURAS,2026-02-19,282130,110093,39.02
AONEGOLD,2026-02-19,806363,430853,53.43
AONELIQUID,2026-02-19,31786,31739,99.85
AONENIFTY,2026-02-19,286060,245297,85.75
AONETMMQ50,2026-02-19,118975,106156,89.23
AONETOTAL,2026-02-19,372916,210487,56.44
APARINDS,2026-02-19,61670,19060,30.91
APCL,2026-02-19,2618,532,20.32
APCOTEXIND,2026-02-19,10354,7298,70.48
APEX,2026-02-19,4402541,373621,8.49
APLAPOLLO,2026-02-19,268013,151465,56.51
APLLTD,2026-02-19,32600,11383,34.92
APOLLO,2026-02-19,1253560,479669,38.26
APOLLOHOSP,2026-02-19,186713,104057,55.73
APOLLOPIPE,2026-02-19,227463,111483,49.01
APOLLOTYRE,2026-02-19,700482,359999,51.39
APOLSINHOT,2026-02-19,3348,3135,93.64
APTECHT,2026-02-19,152328,62265,40.88
APTUS,2026-02-19,899351,695685,77.35
ARCHIDPLY,2026-02-19,2604,1657,63.63
ARCHIES,2026-02-19,19344,13207,68.27
ARE&M,2026-02-19,212599,108514,51.04
ARENTERP,2026-02-19,1302,636,48.85
ARFIN,2026-02-19,499998,81546,16.31
ARIES,2026-02-19,66705,38926,58.36
ARIHANTCAP,2026-02-19,159270,89952,56.48
ARIHANTSUP,2026-02-19,40301,9047,22.45
ARIS,2026-02-19,709832,314577,44.32
ARKADE,2026-02-19,220679,121253,54.95
ARMANFIN,2026-02-19,28099,16533,58.84
AROGRANITE,2026-02-19,9070,6255,68.96
ARROWGREEN,2026-02-19,11881,7004,58.95
ARSSBL,2026-02-19,157469,77759,49.38
ARTEMISMED,2026-02-19,176241,78264,44.41
ARTNIRMAN,2026-02-19,2341,1476,63.05
ARVIND,2026-02-19,299950,149026,49.68
ARVINDFASN,2026-02-19,53295,31308,58.74
ARVSMART,2026-02-19,16352,8060,49.29
ASAHIINDIA,2026-02-19,22652,10854,47.92
ASAHISONG,2026-02-19,2458,1721,70.02
ASAL,2026-02-19,11104,5343,48.12
ASALCBR,2026-02-19,34394,20280,58.96
ASHAPURMIN,2026-02-19,512393,203025,39.62
ASHIANA,2026-02-19,75445,26111,34.61
ASHIMASYN,2026-02-19,236934,203016,85.68
ASHOKA,2026-02-19,719285,458494,63.74
ASHOKAMET,2026-02-19,37907,32402,85.48
ASHOKLEY,2026-02-19,9638504,3874755,40.2
ASIANENE,2026-02-19,152523,50157,32.88
ASIANHOTNR,2026-02-19,17006,6263,36.83
ASIANPAINT,2026-02-19,971600,629417,64.78
ASIANTILES,2026-02-19,2620287,1164897,44.46
ASKAUTOLTD,2026-02-19,855720,793517,92.73
ASMS,2026-02-19,2724305,903118,33.15
ASPINWALL,2026-02-19,8855,7060,79.73
ASTEC,2026-02-19,28050,9136,32.57
ASTERDM,2026-02-19,419054,237816,56.75
ASTRAL,2026-02-19,525038,287227,54.71
ASTRAMICRO,2026-02-19,99688,57959,58.14
ASTRAZEN,2026-02-19,2460,916,37.24
ASTRON,2026-02-19,21156,12542,59.28
ATALREAL,2026-02-19,2632101,656271,24.93
ATAM,2026-02-19,10576,7751,73.29
ATGL,2026-02-19,231919,114270,49.27
ATHERENERG,2026-02-19,2895730,904984,31.25
ATL,2026-02-19,394482,236240,59.89
ATLANTAA,2026-02-19,44993,28825,64.07
ATLANTAELE,2026-02-19,66295,29661,44.74
ATLASCYCLE,2026-02-19,8775,6390,72.82
ATUL,2026-02-19,17422,9465,54.33
ATULAUTO,2026-02-19,288053,113739,39.49
AUBANK,2026-02-19,2139829,938226,43.85
AURIONPRO,2026-02-19,442030,129587,29.32
AUROPHARMA,2026-02-19,3474036,1402593,40.37
AURUM,2026-02-19,36850,25058,68.0
AUTOAXLES,2026-02-19,9725,5708,58.69
AUTOBEES,2026-02-19,292952,174631,59.61
AUTOIETF,2026-02-19,353459,240895,68.15
AUTOIND,2026-02-19,61062,31378,51.39
AVADHSUGAR,2026-02-19,42311,19298,45.61
AVALON,2026-02-19,105725,36545,34.57
AVANTEL,2026-02-19,621132,285653,45.99
AVANTIFEED,2026-02-19,945592,209151,22.12
AVG,2026-02-19,25964,19479,75.02
AVL,2026-02-19,227195,124660,54.87
AVONMORE,2026-02-19,148172,104891,70.79
AVTNPL,2026-02-19,129067,103030,79.83
AWFIS,2026-02-19,436958,210669,48.21
AWHCL,2026-02-19,122414,33255,27.17
AWL,2026-02-19,916805,569813,62.15
AXISBANK,2026-02-19,2744704,1493150,54.4
AXISBNKETF,2026-02-19,29108,12189,41.88
AXISBPSETF,2026-02-19,24851,23409,94.2
AXISCADES,2026-02-19,309853,138811,44.8
AXISCETF,2026-02-19,909,730,80.31
AXISGOLD,2026-02-19,1632798,941070,57.64
AXISHCETF,2026-02-19,5448,5139,94.33
AXISILVER,2026-02-19,581190,195325,33.61
AXISNIFTY,2026-02-19,15044,10519,69.92
AXISTECETF,2026-02-19,45564,5057,11.1
AXISVALUE,2026-02-19,84014,59154,70.41
AXSENSEX,2026-02-19,1115,851,76.32
AYE,2026-02-19,1204432,337443,28.02
AYMSYNTEX,2026-02-19,343276,229036,66.72
AZAD,2026-02-19,293688,127000,43.24
BAGFILMS,2026-02-19,63426,47702,75.21
BAIDFIN,2026-02-19,105563,72065,68.27
BAJAJ-AUTO,2026-02-19,310761,143892,46.3
BAJAJCON,2026-02-19,1521344,404633,26.6
BAJAJELEC,2026-02-19,109055,38981,35.74
BAJAJFINSV,2026-02-19,659450,397109,60.22
BAJAJHCARE,2026-02-19,93884,22823,24.31
BAJAJHFL,2026-02-19,2915923,1645783,56.44
BAJAJHIND,2026-02-19,4893789,2754798,56.29
BAJAJHLDNG,2026-02-19,68967,46710,67.73
BAJAJINDEF,2026-02-19,9760,7192,73.69
BAJEL,2026-02-19,85403,36899,43.21
BAJFINANCE,2026-02-19,9866245,7817505,79.23
BALAJEE,2026-02-19,24631,15168,61.58
BALAJITELE,2026-02-19,946950,157072,16.59
BALAMINES,2026-02-19,101559,26537,26.13
BALAXI,2026-02-19,95470,69238,72.52
BALKRISHNA,2026-02-19,7095,3974,56.01
BALKRISIND,2026-02-19,172303,70650,41.0
BALMLAWRIE,2026-02-19,138616,73282,52.87
BALPHARMA,2026-02-19,8553,5429,63.47
BALRAMCHIN,2026-02-19,154449,87089,56.39
BALUFORGE,2026-02-19,869114,470698,54.16
BANARBEADS,2026-02-19,1053,542,51.47
BANARISUG,2026-02-19,216,126,58.33
BANCOINDIA,2026-02-19,210154,74865,35.62
BANDHANBNK,2026-02-19,4280941,1444009,33.73
BANG,2026-02-19,5818,5298,91.06
BANKA,2026-02-19,3096,2178,70.35
BANKADD,2026-02-19,621043,185516,29.87
BANKBARODA,2026-02-19,7342206,4089868,55.7
BANKBEES,2026-02-19,721811,391124,54.19
BANKBETA,2026-02-19,655185,84769,12.94
BANKBETF,2026-02-19,23347,19195,82.22
BANKETF,2026-02-19,4108,3449,83.96
BANKIETF,2026-02-19,377913,177772,47.04
BANKINDIA,2026-02-19,6852486,2376578,34.68
BANKNIFTY1,2026-02-19,62742,48179,76.79
BANKPSU,2026-02-19,68158,45981,67.46
BANSALWIRE,2026-02-19,25241,12097,47.93
BANSWRAS,2026-02-19,13281,8042,60.55
BASF,2026-02-19,26015,14805,56.91
BASML,2026-02-19,21497,18233,84.82
BATAINDIA,2026-02-19,102001,54885,53.81
BAYERCROP,2026-02-19,19071,9177,48.12
BBETF0432,2026-02-19,1585,1157,73.0
BBL,2026-02-19,10570,4706,44.52
BBNPNBETF,2026-02-19,7601,7350,96.7
BBNPPGOLD,2026-02-19,34247,10876,31.76
BBOX,2026-02-19,456125,185935,40.76
BBTC,2026-02-19,30127,15449,51.28
BBTCL,2026-02-19,1031,873,84.68
BCG,2026-02-19,9572907,4437878,46.36
BCLIND,2026-02-19,339581,190379,56.06
BCONCEPTS,2026-02-19,8916,5409,60.67
BDL,2026-02-19,693712,164493,23.71
BEARDSELL,2026-02-19,6887,3684,53.49
BECTORFOOD,2026-02-19,532176,301673,56.69
BEDMUTHA,2026-02-19,4219,3532,83.72
BEL,2026-02-19,9791516,4319415,44.11
BELLACASA,2026-02-19,7579,3858,50.9
BELRISE,2026-02-19,3105065,1107339,35.66
BEML,2026-02-19,133226,55637,41.76
BEPL,2026-02-19,171920,115473,67.17
BERGEPAINT,2026-02-19,163832,80117,48.9
BETA,2026-02-19,12527,7532,60.13
BFINVEST,2026-02-19,15438,7485,48.48
BFSI,2026-02-19,264681,175821,66.43
BGRENERGY,2026-02-19,289694,116163,40.1
BHAGCHEM,2026-02-19,78300,43200,55.17
BHAGERIA,2026-02-19,15116,10788,71.37
BHANDARI,2026-02-19,247652,194326,78.47
BHARATCOAL,2026-02-19,7232440,2160472,29.87
BHARATFORG,2026-02-19,1767490,1037788,58.72
BHARATGEAR,2026-02-19,38854,18051,46.46
BHARATRAS,2026-02-19,17416,8126,46.66
BHARATSE,2026-02-19,5675957,336708,5.93
BHARATWIRE,2026-02-19,1210526,272689,22.53
BHARTIARTL,2026-02-19,4712417,1754084,37.22
BHARTIHEXA,2026-02-19,36166,17172,47.48
BHEL,2026-02-19,10932988,4227841,38.67
BIGBLOC,2026-02-19,58454,37751,64.58
BIKAJI,2026-02-19,249808,188590,75.49
BIL,2026-02-19,1358,966,71.13
BIOCON,2026-02-19,2784719,1015870,36.48
BIOFILCHEM,2026-02-19,23954,16894,70.53
BIRLACABLE,2026-02-19,17781,9354,52.61
BIRLACORPN,2026-02-19,54824,29721,54.21
BIRLAMONEY,2026-02-19,25366,13515,53.28
BIRLANU,2026-02-19,10647,5466,51.34
BLACKBUCK,2026-02-19,356232,215891,60.6
BLAL,2026-02-19,28826,21048,73.02
BLBLIMITED,2026-02-19,923891,497883,53.89
BLISSGVS,2026-02-19,2445449,478031,19.55
BLKASHYAP,2026-02-19,10313712,1307457,12.68
BLS,2026-02-19,663063,218775,32.99
BLSE,2026-02-19,149090,57560,38.61
BLUECHIP,2026-02-19,12562,12562,100.0
BLUECOAST,2026-02-19,4361,1847,42.35
BLUEDART,2026-02-19,6213,2434,39.18
BLUEJET,2026-02-19,1523832,390495,25.63
BLUESTARCO,2026-02-19,243797,117443,48.17
BLUESTONE,2026-02-19,156891,61408,39.14
BLUSPRING,2026-02-19,105889,65040,61.42
BMWVENTLTD,2026-02-19,894121,453532,50.72
BODALCHEM,2026-02-19,104637,77657,74.22
BOMDYEING,2026-02-19,417380,207618,49.74
BOROLTD,2026-02-19,51316,23562,45.92
BORORENEW,2026-02-19,301637,180992,60.0
BOROSCI,2026-02-19,61695,41462,67.2
BOSCH-HCIL,2026-02-19,7473,4314,57.73
BOSCHLTD,2026-02-19,10448,3859,36.94
BPCL,2026-02-19,5506935,2661058,48.32
BPL,2026-02-19,51082,40053,78.41
BRIGADE,2026-02-19,495892,343595,69.29
BRIGHOTEL,2026-02-19,87094,50985,58.54
BRITANNIA,2026-02-19,127940,71314,55.74
BRNL,2026-02-19,11877,11322,95.33
BROOKS,2026-02-19,30721,17563,57.17
BSE,2026-02-19,4170153,1448869,34.74
BSE500IETF,2026-02-19,68879,48835,70.9
BSHSL,2026-02-19,13391,6741,50.34
BSL,2026-02-19,3991,2379,59.61
BSLGOLDETF,2026-02-19,282073,141893,50.3
BSLNIFTY,2026-02-19,351924,277415,78.83
BSLSENETFG,2026-02-19,1512,986,65.21
BSOFT,2026-02-19,2354128,408341,17.35
BTML,2026-02-19,491668,416866,84.79
BUILDPRO,2026-02-19,398130,118121,29.67
BUTTERFLY,2026-02-19,4154,2846,68.51
BVCL,2026-02-19,35279,19147,54.27
BYKE,2026-02-19,15789,8108,51.35
CALSOFT,2026-02-19,78444,43877,55.93
CAMLINFINE,2026-02-19,350719,170649,48.66
CAMPUS,2026-02-19,159843,70958,44.39
CAMS,2026-02-19,471815,199469,42.28
CANBK,2026-02-19,15847818,8431456,53.2
CANFINHOME,2026-02-19,59300,32117,54.16
CANHLIFE,2026-02-19,408680,153770,37.63
CANTABIL,2026-02-19,121244,72549,59.84
CAPACITE,2026-02-19,169909,95221,56.04
CAPILLARY,2026-02-19,128363,39885,31.07
CAPITALSFB,2026-02-19,10159,7533,74.15
CAPLIPOINT,2026-02-19,27814,15855,57.0
CAPTRUST,2026-02-19,31429,23974,76.28
CARBORUNIV,2026-02-19,250213,185238,74.03
CARERATING,2026-02-19,15639,9799,62.66
CARRARO,2026-02-19,49213,24252,49.28
CARTRADE,2026-02-19,297515,124203,41.75
CARYSIL,2026-02-19,73389,31094,42.37
CASHIETF,2026-02-19,485147,387117,79.79
CASTROLIND,2026-02-19,2122989,1108572,52.22
CCAVENUE,2026-02-19,6060463,2782756,45.92
CCCL,2026-02-19,228224,146737,64.3
CCHHL,2026-02-19,55460,31802,57.34
CCL,2026-02-19,145078,71470,49.26
CDSL,2026-02-19,1202401,465114,38.68
CEATLTD,2026-02-19,50436,19661,38.98
CEIGALL,2026-02-19,144238,82070,56.9
CEINSYS,2026-02-19,23221,12934,55.7
CELEBRITY,2026-02-19,16957,12025,70.91
CELLO,2026-02-19,142783,80488,56.37
CEMPRO,2026-02-19,151537,84686,55.88
CENTENKA,2026-02-19,8509,5378,63.2
CENTEXT,2026-02-19,68237,46178,67.67
CENTRALBK,2026-02-19,8226285,4079943,49.6
CENTRUM,2026-02-19,182930,92514,50.57
CENTUM,2026-02-19,10052,5381,53.53
CENTURYPLY,2026-02-19,18887,7991,42.31
