Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-24,73356,45586,62.14
21STCENMGM,2026-04-24,10954,10954,100.0
360ONE,2026-04-24,896365,363380,40.54
3BBLACKBIO,2026-04-24,4115,2443,59.37
3IINFOLTD,2026-04-24,790069,564386,71.44
3MINDIA,2026-04-24,3764,1588,42.19
3PLAND,2026-04-24,1390,778,55.97
5PAISA,2026-04-24,85299,29583,34.68
63MOONS,2026-04-24,141373,64143,45.37
AAATECH,2026-04-24,17207,13332,77.48
AADHARHFC,2026-04-24,165862,105425,63.56
AAREYDRUGS,2026-04-24,235965,150548,63.8
AARNAV,2026-04-24,65176,54997,84.38
AARON,2026-04-24,13746,9144,66.52
AARTECH,2026-04-24,22218,10735,48.32
AARTIDRUGS,2026-04-24,111576,63270,56.71
AARTIIND,2026-04-24,1186898,466600,39.31
AARTIPHARM,2026-04-24,162905,67630,41.51
AARTISURF,2026-04-24,10634,6262,58.89
AARVI,2026-04-24,10600,6029,56.88
AAVAS,2026-04-24,122362,85284,69.7
ABANSENT,2026-04-24,5977,4554,76.19
ABB,2026-04-24,343502,130130,37.88
ABBOTINDIA,2026-04-24,7767,5130,66.05
ABCAPITAL,2026-04-24,4618358,2896004,62.71
ABCOTS,2026-04-24,317713,149879,47.17
ABDL,2026-04-24,189555,88120,46.49
ABFRL,2026-04-24,2380448,893901,37.55
ABGSEC,2026-04-24,235,232,98.72
ABINFRA,2026-04-24,634825,261175,41.14
ABLBL,2026-04-24,308123,161412,52.39
ABMKNO,2026-04-24,908,889,97.91
ABREL,2026-04-24,196974,91036,46.22
ABSL10BANK,2026-04-24,6671,2289,34.31
ABSLAMC,2026-04-24,1770123,1114730,62.97
ABSLBANETF,2026-04-24,15160,9277,61.19
ABSLLIQUID,2026-04-24,2736,2040,74.56
ABSLMSCIN,2026-04-24,238,168,70.59
ABSLNN50ET,2026-04-24,8219,3754,45.67
ABSLPSE,2026-04-24,1303856,1036499,79.49
ACC,2026-04-24,173032,79330,45.85
ACCELYA,2026-04-24,13774,7483,54.33
ACE,2026-04-24,225153,111026,49.31
ACEINTEG,2026-04-24,12763,8819,69.1
ACI,2026-04-24,254018,187413,73.78
ACL,2026-04-24,14686,5847,39.81
ACMESOLAR,2026-04-24,1405123,549194,39.09
ACSTECH,2026-04-24,3185,3185,100.0
ACUTAAS,2026-04-24,351454,217810,61.97
ADANIENSOL,2026-04-24,7928505,1583244,19.97
ADANIENT,2026-04-24,2271317,535071,23.56
ADANIGREEN,2026-04-24,12960727,2929256,22.6
ADANIPORTS,2026-04-24,2290223,1016676,44.39
ADANIPOWER,2026-04-24,61885765,15612540,25.23
ADFFOODS,2026-04-24,2401269,1634003,68.05
ADL,2026-04-24,1917,1655,86.33
ADOR,2026-04-24,68152,46185,67.77
ADROITINFO,2026-04-24,8597,6723,78.2
ADSL,2026-04-24,166333,74983,45.08
ADVAIT,2026-04-24,49739,21499,43.22
ADVANCE,2026-04-24,748402,100729,13.46
ADVANIHOTR,2026-04-24,17861,13271,74.3
ADVENTHTL,2026-04-24,55462,37647,67.88
ADVENZYMES,2026-04-24,515682,353921,68.63
AEGISLOG,2026-04-24,520204,184388,35.45
AEGISVOPAK,2026-04-24,420955,139049,33.03
AEQUS,2026-04-24,4450159,772341,17.36
AEROENTER,2026-04-24,652059,309651,47.49
AEROFLEX,2026-04-24,2531145,1032504,40.79
AERONEU,2026-04-24,35775,5157,14.42
AETHER,2026-04-24,517032,234331,45.32
AFCONS,2026-04-24,559929,250547,44.75
AFFLE,2026-04-24,197880,94973,48.0
AFSL,2026-04-24,6768,4311,63.7
AGARIND,2026-04-24,44593,25139,56.37
AGARWALEYE,2026-04-24,271214,184472,68.02
AGI,2026-04-24,160610,85281,53.1
AGIIL,2026-04-24,2511339,523570,20.85
AGRITECH,2026-04-24,1132,964,85.16
AGROPHOS,2026-04-24,11108,7860,70.76
AHCL,2026-04-24,9472182,2663098,28.11
AHLADA,2026-04-24,11448,5300,46.3
AHLEAST,2026-04-24,3314,1932,58.3
AHLUCONT,2026-04-24,72215,29684,41.11
AIAENG,2026-04-24,24872,12793,51.44
AIIL,2026-04-24,229667,79440,34.59
AIRAN,2026-04-24,100753,67213,66.71
AIROLAM,2026-04-24,1564,1484,94.88
AJANTPHARM,2026-04-24,47736,25213,52.82
AJAXENGG,2026-04-24,158076,93111,58.9
AJMERA,2026-04-24,354689,128083,36.11
AJOONI,2026-04-24,447580,323750,72.33
AKASH,2026-04-24,9826,7701,78.37
AKCAPIT,2026-04-24,160,142,88.75
AKG,2026-04-24,13850,8808,63.6
AKI,2026-04-24,79585,62042,77.96
AKSHAR,2026-04-24,561093,289636,51.62
AKSHARCHEM,2026-04-24,3311,1975,59.65
AKUMS,2026-04-24,200792,109935,54.75
ALANKIT,2026-04-24,122273,96332,78.78
ALBERTDAVD,2026-04-24,3504,2042,58.28
ALEMBICLTD,2026-04-24,136073,68407,50.27
ALGOQUANT,2026-04-24,878957,81159,9.23
ALICON,2026-04-24,9893,5021,50.75
ALIVUS,2026-04-24,53727,30936,57.58
ALKALI,2026-04-24,4904,3382,68.96
ALKEM,2026-04-24,170430,56170,32.96
ALKYLAMINE,2026-04-24,67211,21968,32.69
ALLCARGO,2026-04-24,4191638,1872616,44.68
ALLDIGI,2026-04-24,5760,3412,59.24
ALLTIME,2026-04-24,98060,36204,36.92
ALMONDZ,2026-04-24,56921,38155,67.03
ALOKINDS,2026-04-24,4000628,2101257,52.52
ALPA,2026-04-24,11328,3190,28.16
ALPHA,2026-04-24,964215,545601,56.58
ALPHAETF,2026-04-24,896539,468555,52.26
ALPHAGEO,2026-04-24,5462,2849,52.16
ALPL30IETF,2026-04-24,898268,733735,81.68
AMAGI,2026-04-24,199796,117864,58.99
AMANTA,2026-04-24,148953,75266,50.53
AMBALALSA,2026-04-24,342648,186806,54.52
AMBER,2026-04-24,193996,39692,20.46
AMBICAAGAR,2026-04-24,3239,1950,60.2
AMBIKCO,2026-04-24,4887,3289,67.3
AMBUJACEM,2026-04-24,3729295,1679231,45.03
AMDIND,2026-04-24,9816,5744,58.52
AMIRCHAND,2026-04-24,848137,372421,43.91
AMJLAND,2026-04-24,5006,4464,89.17
AMNPLST,2026-04-24,1870,1148,61.39
AMRUTANJAN,2026-04-24,14971,8383,55.99
ANANDRATHI,2026-04-24,240604,166953,69.39
ANANTRAJ,2026-04-24,7150693,2245284,31.4
ANDHRAPAP,2026-04-24,94276,52798,56.0
ANDHRSUGAR,2026-04-24,974590,343155,35.21
ANGELONE,2026-04-24,9294838,2805266,30.18
ANMOL,2026-04-24,50766,37364,73.6
ANTELOPUS,2026-04-24,140499,63107,44.92
ANTGRAPHIC,2026-04-24,138490,78026,56.34
ANTHEM,2026-04-24,165542,77232,46.65
ANUHPHR,2026-04-24,21498,15956,74.22
ANUP,2026-04-24,44195,17697,40.04
ANURAS,2026-04-24,97403,60888,62.51
AONEGOLD,2026-04-24,434671,228152,52.49
AONELIQUID,2026-04-24,173812,170765,98.25
AONENIFTY,2026-04-24,488501,415825,85.12
AONESILVER,2026-04-24,337551,215109,63.73
AONETMMQ50,2026-04-24,56522,32337,57.21
AONETOTAL,2026-04-24,228067,141690,62.13
APARINDS,2026-04-24,94911,36486,38.44
APCL,2026-04-24,889,633,71.2
APCOTEXIND,2026-04-24,19495,10613,54.44
APEX,2026-04-24,587053,158825,27.05
APLAPOLLO,2026-04-24,581997,307440,52.83
APLLTD,2026-04-24,40724,18516,45.47
APOLLO,2026-04-24,8202914,2336656,28.49
APOLLOHOSP,2026-04-24,407458,236559,58.06
APOLLOPIPE,2026-04-24,284480,96835,34.04
APOLLOTYRE,2026-04-24,337070,178233,52.88
APOLSINHOT,2026-04-24,223,126,56.5
APTECHT,2026-04-24,572519,249703,43.61
APTUS,2026-04-24,1153538,743806,64.48
AQYLON,2026-04-24,20912186,12798504,61.2
ARCHIDPLY,2026-04-24,23705,15398,64.96
ARCHIES,2026-04-24,14343,9472,66.04
ARE&M,2026-04-24,2709627,544990,20.11
ARENTERP,2026-04-24,5132,2690,52.42
ARFIN,2026-04-24,1127516,195541,17.34
ARIES,2026-04-24,19216,8427,43.85
