Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-02-11,555072,114124,20.56
21STCENMGM,2026-02-11,3263,2980,91.33
360ONE,2026-02-11,766800,336556,43.89
3IINFOLTD,2026-02-11,316714,222615,70.29
3MINDIA,2026-02-11,4096,1767,43.14
3PLAND,2026-02-11,3227,2617,81.1
5PAISA,2026-02-11,37447,17057,45.55
63MOONS,2026-02-11,231249,103690,44.84
A2ZINFRA,2026-02-11,319878,240681,75.24
AADHARHFC,2026-02-11,271121,141731,52.28
AAKASH,2026-02-11,39964,28013,70.1
AAREYDRUGS,2026-02-11,809182,568988,70.32
AARON,2026-02-11,10455,5387,51.53
AARTECH,2026-02-11,18300,9278,50.7
AARTIDRUGS,2026-02-11,108792,65261,59.99
AARTIIND,2026-02-11,796989,376998,47.3
AARTIPHARM,2026-02-11,178515,103863,58.18
AARTISURF,2026-02-11,10989,5741,52.24
AARVI,2026-02-11,24605,13990,56.86
AAVAS,2026-02-11,362307,248413,68.56
ABB,2026-02-11,91365,35810,39.19
ABBOTINDIA,2026-02-11,9404,5568,59.21
ABCAPITAL,2026-02-11,6630768,3261505,49.19
ABCOTS,2026-02-11,39625,17059,43.05
ABDL,2026-02-11,189228,92265,48.76
ABFRL,2026-02-11,3577718,1325937,37.06
ABGSEC,2026-02-11,2582,2581,99.96
ABINFRA,2026-02-11,4347436,2306129,53.05
ABLBL,2026-02-11,985018,510382,51.81
ABMINTLLTD,2026-02-11,79429,14737,18.55
ABREL,2026-02-11,97003,34694,35.77
ABSLAMC,2026-02-11,672372,322657,47.99
ABSLBANETF,2026-02-11,21644,8942,41.31
ABSLLIQUID,2026-02-11,2796,1177,42.1
ABSLNN50ET,2026-02-11,13260,11048,83.32
ABSLPSE,2026-02-11,2273322,2132308,93.8
ACC,2026-02-11,92105,45517,49.42
ACCELYA,2026-02-11,15615,9252,59.25
ACCURACY,2026-02-11,61168,53744,87.86
ACE,2026-02-11,95626,46227,48.34
ACEINTEG,2026-02-11,9349,4547,48.64
ACI,2026-02-11,223013,87502,39.24
ACL,2026-02-11,12134,5994,49.4
ACMESOLAR,2026-02-11,801772,368344,45.94
ACUTAAS,2026-02-11,328566,160573,48.87
ADANIENSOL,2026-02-11,929372,388073,41.76
ADANIENT,2026-02-11,682320,263783,38.66
ADANIGREEN,2026-02-11,1489878,547204,36.73
ADANIPORTS,2026-02-11,1359416,746983,54.95
ADANIPOWER,2026-02-11,10695646,3830074,35.81
ADFFOODS,2026-02-11,110777,41259,37.25
ADL,2026-02-11,2119,1790,84.47
ADOR,2026-02-11,8143,3974,48.8
ADROITINFO,2026-02-11,168868,158145,93.65
ADSL,2026-02-11,118438,56971,48.1
ADVAIT,2026-02-11,133115,47074,35.36
ADVANCE,2026-02-11,219333,118558,54.05
ADVANIHOTR,2026-02-11,28462,15859,55.72
ADVENTHTL,2026-02-11,116965,55661,47.59
ADVENZYMES,2026-02-11,744544,290908,39.07
AEGISLOG,2026-02-11,279993,176138,62.91
AEGISVOPAK,2026-02-11,211207,83712,39.64
AEQUS,2026-02-11,658984,426536,64.73
AEROENTER,2026-02-11,153507,62445,40.68
AEROFLEX,2026-02-11,347887,165562,47.59
AERONEU,2026-02-11,26750,11556,43.2
AETHER,2026-02-11,292040,124683,42.69
AFCONS,2026-02-11,999561,379715,37.99
AFFLE,2026-02-11,249241,126184,50.63
AFFORDABLE,2026-02-11,82618,34585,41.86
AFIL,2026-02-11,729175,556322,76.29
AFSL,2026-02-11,12056,4913,40.75
AGARIND,2026-02-11,4013,2063,51.41
AGARWALEYE,2026-02-11,110095,58332,52.98
AGI,2026-02-11,102485,35199,34.35
AGIIL,2026-02-11,860820,316959,36.82
AGROPHOS,2026-02-11,21835,14394,65.92
AHCL,2026-02-11,54489,32458,59.57
AHLADA,2026-02-11,19672,12300,62.53
AHLEAST,2026-02-11,6179,4629,74.92
AHLUCONT,2026-02-11,106733,65407,61.28
AIAENG,2026-02-11,35128,21656,61.65
AIIL,2026-02-11,1133825,550853,48.58
AIRAN,2026-02-11,861363,409318,47.52
AIROLAM,2026-02-11,6305,5615,89.06
AJANTPHARM,2026-02-11,88723,55758,62.85
AJAXENGG,2026-02-11,116936,85077,72.76
AJMERA,2026-02-11,247887,94059,37.94
AJOONI,2026-02-11,460949,292803,63.52
AKASH,2026-02-11,4115,2635,64.03
AKG,2026-02-11,249809,240999,96.47
AKI,2026-02-11,98092,63067,64.29
AKSHAR,2026-02-11,1015095,799417,78.75
AKSHARCHEM,2026-02-11,1857,1287,69.31
AKSHOPTFBR,2026-02-11,123430,93732,75.94
AKUMS,2026-02-11,101932,53366,52.35
AKZOINDIA,2026-02-11,13261,7017,52.91
ALANKIT,2026-02-11,285132,194929,68.36
ALBERTDAVD,2026-02-11,2227,1774,79.66
ALEMBICLTD,2026-02-11,146907,79218,53.92
ALGOQUANT,2026-02-11,555463,175248,31.55
ALICON,2026-02-11,10420,6078,58.33
ALIVUS,2026-02-11,39127,19709,50.37
ALKALI,2026-02-11,3277,2269,69.24
ALKEM,2026-02-11,78718,26488,33.65
ALKYLAMINE,2026-02-11,17427,9144,52.47
ALLCARGO,2026-02-11,6823535,3397712,49.79
ALLDIGI,2026-02-11,6859,5099,74.34
ALLTIME,2026-02-11,48002,24385,50.8
ALMONDZ,2026-02-11,191175,99160,51.87
ALOKINDS,2026-02-11,3676956,1823891,49.6
ALPA,2026-02-11,24242,13779,56.84
ALPHA,2026-02-11,792872,501892,63.3
ALPHAETF,2026-02-11,828524,596601,72.01
ALPHAGEO,2026-02-11,12505,8501,67.98
ALPL30IETF,2026-02-11,257092,144630,56.26
AMAGI,2026-02-11,711277,276223,38.83
AMANTA,2026-02-11,59030,36164,61.26
AMBER,2026-02-11,557384,133425,23.94
AMBICAAGAR,2026-02-11,902,792,87.8
AMBIKCO,2026-02-11,10361,6222,60.05
AMBUJACEM,2026-02-11,1085688,623147,57.4
AMDIND,2026-02-11,11514,7749,67.3
AMJLAND,2026-02-11,56426,28756,50.96
AMNPLST,2026-02-11,3225,2125,65.89
AMRUTANJAN,2026-02-11,11719,7319,62.45
ANANDRATHI,2026-02-11,108318,59708,55.12
ANANTRAJ,2026-02-11,1758090,490708,27.91
ANDHRAPAP,2026-02-11,111719,58491,52.36
ANDHRSUGAR,2026-02-11,92700,50634,54.62
ANGELONE,2026-02-11,485122,173376,35.74
ANIKINDS,2026-02-11,19494,13951,71.57
ANMOL,2026-02-11,40119,27782,69.25
ANTELOPUS,2026-02-11,142575,40213,28.2
ANTGRAPHIC,2026-02-11,195037,173752,89.09
ANTHEM,2026-02-11,537006,342010,63.69
ANUHPHR,2026-02-11,52863,27539,52.1
ANUP,2026-02-11,21265,8907,41.89
ANURAS,2026-02-11,220000,98187,44.63
AONEGOLD,2026-02-11,1132919,688498,60.77
AONELIQUID,2026-02-11,40794,30573,74.94
AONENIFTY,2026-02-11,237950,161188,67.74
AONETMMQ50,2026-02-11,37831,28394,75.05
AONETOTAL,2026-02-11,322921,219248,67.9
APARINDS,2026-02-11,45189,24324,53.83
APCL,2026-02-11,1877,1062,56.58
APCOTEXIND,2026-02-11,30401,20342,66.91
APEX,2026-02-11,906533,168389,18.58
APLAPOLLO,2026-02-11,668687,458699,68.6
APLLTD,2026-02-11,26703,13239,49.58
APOLLO,2026-02-11,2129156,626764,29.44
APOLLOHOSP,2026-02-11,1496488,610323,40.78
APOLLOPIPE,2026-02-11,207438,53174,25.63
APOLLOTYRE,2026-02-11,2121693,797078,37.57
APOLSINHOT,2026-02-11,3818,3025,79.23
APTECHT,2026-02-11,1852536,317834,17.16
APTUS,2026-02-11,777321,463275,59.6
ARCHIDPLY,2026-02-11,9095,6356,69.88
ARCHIES,2026-02-11,15023,8499,56.57
ARE&M,2026-02-11,302560,125932,41.62
ARENTERP,2026-02-11,1689,800,47.37
ARFIN,2026-02-11,659209,232725,35.3
ARIES,2026-02-11,21440,12854,59.95
ARIHANTCAP,2026-02-11,316392,88325,27.92
ARIHANTSUP,2026-02-11,43458,15028,34.58
ARIS,2026-02-11,5073040,1529554,30.15
ARKADE,2026-02-11,220951,82462,37.32
ARMANFIN,2026-02-11,18255,10520,57.63
AROGRANITE,2026-02-11,14545,7954,54.69
ARROWGREEN,2026-02-11,12151,6738,55.45
ARSSBL,2026-02-11,350039,135033,38.58
ARTEMISMED,2026-02-11,255853,100538,39.3
ARTNIRMAN,2026-02-11,657,655,99.7
ARVIND,2026-02-11,656425,284495,43.34
ARVINDFASN,2026-02-11,161848,88939,54.95
ARVSMART,2026-02-11,29469,14725,49.97
ASAHIINDIA,2026-02-11,42869,24719,57.66
ASAHISONG,2026-02-11,13719,7152,52.13
ASAL,2026-02-11,12509,5552,44.38
ASALCBR,2026-02-11,57277,25235,44.06
ASHAPURMIN,2026-02-11,878334,443966,50.55
ASHIANA,2026-02-11,8126465,608664,7.49
ASHIMASYN,2026-02-11,48162,40662,84.43
ASHOKA,2026-02-11,517907,258879,49.99
ASHOKAMET,2026-02-11,6464,4268,66.03
ASHOKLEY,2026-02-11,53661132,13299833,24.78
ASIANENE,2026-02-11,159210,70169,44.07
ASIANHOTNR,2026-02-11,37158,17966,48.35
ASIANPAINT,2026-02-11,3177710,2421161,76.19
ASIANTILES,2026-02-11,3866322,2005978,51.88
ASKAUTOLTD,2026-02-11,113066,50334,44.52
ASMS,2026-02-11,6136692,2816782,45.9
ASPINWALL,2026-02-11,2274,1162,51.1
ASTEC,2026-02-11,34700,11533,33.24
ASTERDM,2026-02-11,2781341,914631,32.88
ASTRAL,2026-02-11,1584163,609748,38.49
ASTRAMICRO,2026-02-11,181464,110435,60.86
ASTRAZEN,2026-02-11,24185,6330,26.17
ASTRON,2026-02-11,53051,45474,85.72
ATALREAL,2026-02-11,2259533,677161,29.97
ATAM,2026-02-11,14268,8923,62.54
ATGL,2026-02-11,229071,97451,42.54
ATHERENERG,2026-02-11,1555260,421449,27.1
ATL,2026-02-11,1123941,299962,26.69
ATLANTAA,2026-02-11,38401,20542,53.49
ATLANTAELE,2026-02-11,36672,16711,45.57
ATLASCYCLE,2026-02-11,3986,1901,47.69
ATUL,2026-02-11,22912,9371,40.9
ATULAUTO,2026-02-11,267867,76070,28.4
AUBANK,2026-02-11,1582054,965449,61.03
AURIONPRO,2026-02-11,124727,40826,32.73
AUROPHARMA,2026-02-11,4070062,1563420,38.41
AURUM,2026-02-11,29235,16032,54.84
AUTOAXLES,2026-02-11,4473,2251,50.32
AUTOBEES,2026-02-11,703352,298101,42.38
AUTOIETF,2026-02-11,1807263,891995,49.36
AUTOIND,2026-02-11,106276,53689,50.52
AVADHSUGAR,2026-02-11,24203,11860,49.0
AVALON,2026-02-11,89594,38178,42.61
AVANTEL,2026-02-11,5098670,1331129,26.11
AVANTIFEED,2026-02-11,3173083,620276,19.55
AVG,2026-02-11,15561,10369,66.63
AVL,2026-02-11,539976,459948,85.18
AVONMORE,2026-02-11,118476,87211,73.61
AVTNPL,2026-02-11,175518,74265,42.31
AWFIS,2026-02-11,110984,47922,43.18
AWHCL,2026-02-11,111771,31172,27.89
AWL,2026-02-11,1280193,912881,71.31
AXISBANK,2026-02-11,3866272,2531937,65.49
AXISBNKETF,2026-02-11,230,128,55.65
AXISBPSETF,2026-02-11,120698,90561,75.03
AXISCADES,2026-02-11,33846,33844,99.99
AXISCETF,2026-02-11,339,233,68.73
AXISGOLD,2026-02-11,2623627,1964574,74.88
AXISHCETF,2026-02-11,3193,2161,67.68
AXISILVER,2026-02-11,934698,359357,38.45
AXISNIFTY,2026-02-11,8818,5204,59.02
AXISTECETF,2026-02-11,5265,4487,85.22
AXISVALUE,2026-02-11,113015,100903,89.28
AXSENSEX,2026-02-11,2240,926,41.34
AYMSYNTEX,2026-02-11,11584,6780,58.53
AZAD,2026-02-11,165831,82834,49.95
BAGFILMS,2026-02-11,62150,43085,69.32
BAIDFIN,2026-02-11,286691,185821,64.82
BAJAJ-AUTO,2026-02-11,324008,149797,46.23
BAJAJCON,2026-02-11,800692,373614,46.66
BAJAJELEC,2026-02-11,731213,485387,66.38
BAJAJFINSV,2026-02-11,538669,258154,47.92
BAJAJHCARE,2026-02-11,45697,23012,50.36
BAJAJHFL,2026-02-11,2884506,1599789,55.46
BAJAJHIND,2026-02-11,4856213,2290302,47.16
BAJAJHLDNG,2026-02-11,28692,14744,51.39
BAJAJINDEF,2026-02-11,59568,36211,60.79
BAJEL,2026-02-11,86043,52824,61.39
BAJFINANCE,2026-02-11,3597342,1974265,54.88
BALAJEE,2026-02-11,133116,116696,87.66
