Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-03-19,100166,53286,53.2
21STCENMGM,2026-03-19,1675,1265,75.52
360ONE,2026-03-19,563719,369496,65.55
3IINFOLTD,2026-03-19,746345,578499,77.51
3MINDIA,2026-03-19,2441,1065,43.63
3PLAND,2026-03-19,4630,4472,96.59
5PAISA,2026-03-19,56273,35735,63.5
63MOONS,2026-03-19,183069,140932,76.98
AAATECH,2026-03-19,16447,10274,62.47
AADHARHFC,2026-03-19,741934,521148,70.24
AAREYDRUGS,2026-03-19,43073,26766,62.14
AARNAV,2026-03-19,624485,423472,67.81
AARON,2026-03-19,5235,3400,64.95
AARTECH,2026-03-19,86546,26565,30.69
AARTIDRUGS,2026-03-19,297599,77145,25.92
AARTIIND,2026-03-19,427752,167224,39.09
AARTIPHARM,2026-03-19,235861,81623,34.61
AARTISURF,2026-03-19,16021,9589,59.85
AARVI,2026-03-19,6913,4072,58.9
AAVAS,2026-03-19,221977,116947,52.68
ABB,2026-03-19,212355,84643,39.86
ABBOTINDIA,2026-03-19,9265,4550,49.11
ABCAPITAL,2026-03-19,2253224,562460,24.96
ABCOTS,2026-03-19,6646,2560,38.52
ABDL,2026-03-19,285954,179376,62.73
ABFRL,2026-03-19,2707556,1496317,55.26
ABGSEC,2026-03-19,218,116,53.21
ABINFRA,2026-03-19,257398,130935,50.87
ABLBL,2026-03-19,1587898,1015807,63.97
ABREL,2026-03-19,409767,192836,47.06
ABSL10BANK,2026-03-19,1601,1404,87.7
ABSLAMC,2026-03-19,200816,73963,36.83
ABSLBANETF,2026-03-19,248330,112146,45.16
ABSLLIQUID,2026-03-19,3121,3119,99.94
ABSLMSCIN,2026-03-19,472,470,99.58
ABSLNN50ET,2026-03-19,29342,26934,91.79
ABSLPSE,2026-03-19,662182,561774,84.84
ACC,2026-03-19,294292,181263,61.59
ACCELYA,2026-03-19,5999,3710,61.84
ACCURACY,2026-03-19,90747,55012,60.62
ACE,2026-03-19,246908,83721,33.91
ACEINTEG,2026-03-19,54380,52571,96.67
ACI,2026-03-19,136336,61699,45.26
ACL,2026-03-19,17345,12423,71.62
ACMESOLAR,2026-03-19,8294669,1293739,15.6
ACUTAAS,2026-03-19,314848,119378,37.92
ADANIENSOL,2026-03-19,719181,200292,27.85
ADANIENT,2026-03-19,1510588,486863,32.23
ADANIGREEN,2026-03-19,2219917,732119,32.98
ADANIPORTS,2026-03-19,2160622,1046911,48.45
ADANIPOWER,2026-03-19,17635762,5924755,33.6
ADFFOODS,2026-03-19,56963,34049,59.77
ADL,2026-03-19,203,102,50.25
ADOR,2026-03-19,11829,5393,45.59
ADROITINFO,2026-03-19,294137,217073,73.8
ADSL,2026-03-19,187360,77472,41.35
ADVAIT,2026-03-19,28183,12792,45.39
ADVANCE,2026-03-19,196915,105188,53.42
ADVANIHOTR,2026-03-19,19607,14155,72.19
ADVENTHTL,2026-03-19,126494,82713,65.39
ADVENZYMES,2026-03-19,93343,52814,56.58
AEGISLOG,2026-03-19,3250042,658493,20.26
AEGISVOPAK,2026-03-19,809721,313310,38.69
AEPL,2026-03-19,10240,5644,55.12
AEQUS,2026-03-19,616082,285740,46.38
AEROENTER,2026-03-19,993465,174096,17.52
AEROFLEX,2026-03-19,1840315,544605,29.59
AERONEU,2026-03-19,31622,11740,37.13
AETHER,2026-03-19,201319,64990,32.28
AFCONS,2026-03-19,207932,122359,58.85
AFFLE,2026-03-19,155879,87068,55.86
AFFORDABLE,2026-03-19,104474,66587,63.74
AFSL,2026-03-19,37589,35181,93.59
AGARIND,2026-03-19,41367,24115,58.3
AGARWALEYE,2026-03-19,170268,85477,50.2
AGI,2026-03-19,114121,65588,57.47
AGIIL,2026-03-19,801125,310780,38.79
AGROPHOS,2026-03-19,8750,6716,76.75
AHCL,2026-03-19,63820,44109,69.11
