Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-29,113613,43698,38.46
21STCENMGM,2026-06-29,2419,2195,90.74
360ONE,2026-06-29,701139,435358,62.09
3BBLACKBIO,2026-06-29,2380,1241,52.14
3IINFOLTD,2026-06-29,165438,128486,77.66
3MINDIA,2026-06-29,10449,4760,45.55
3PLAND,2026-06-29,3518,1841,52.33
5PAISA,2026-06-29,46787,23052,49.27
63MOONS,2026-06-29,87019,46913,53.91
A2ZINFRA,2026-06-29,270776,201666,74.48
AAATECH,2026-06-29,15539,3842,24.72
AADHARHFC,2026-06-29,555461,286829,51.64
AAKASH,2026-06-29,78602,61740,78.55
AARNAV,2026-06-29,180135,73307,40.7
AARON,2026-06-29,8859,5186,58.54
AARTECH,2026-06-29,177629,78427,44.15
AARTIDRUGS,2026-06-29,87100,40533,46.54
AARTIIND,2026-06-29,919953,580090,63.06
AARTIPHARM,2026-06-29,293330,131342,44.78
AARTISURF,2026-06-29,2261,1570,69.44
AARVI,2026-06-29,15061,9168,60.87
AAVAS,2026-06-29,203363,124955,61.44
ABB,2026-06-29,915384,550641,60.15
ABBOTINDIA,2026-06-29,22221,13365,60.15
ABCAPITAL,2026-06-29,11853117,8120471,68.51
ABCOTS,2026-06-29,6402,3239,50.59
ABDL,2026-06-29,1516302,464061,30.6
ABFRL,2026-06-29,3499570,2031223,58.04
ABGSEC,2026-06-29,487,323,66.32
ABINFRA,2026-06-29,11244778,1431813,12.73
ABLBL,2026-06-29,1291227,701922,54.36
ABMINTLLTD,2026-06-29,290,246,84.83
ABMKNO,2026-06-29,538,538,100.0
ABREL,2026-06-29,140969,70028,49.68
ABSL10BANK,2026-06-29,3440,272,7.91
ABSLAMC,2026-06-29,1514171,956580,63.18
ABSLBANETF,2026-06-29,6919317,6872633,99.33
ABSLLIQUID,2026-06-29,1319,1222,92.65
ABSLMSCIN,2026-06-29,25909,22190,85.65
ABSLNN50ET,2026-06-29,12793,5590,43.7
ABSLPSE,2026-06-29,101114,69250,68.49
ACC,2026-06-29,112756,59645,52.9
ACCELYA,2026-06-29,4364,2725,62.44
ACCURACY,2026-06-29,65638,54538,83.09
ACE,2026-06-29,245959,141131,57.38
ACEINTEG,2026-06-29,4865,3206,65.9
ACI,2026-06-29,94248,45820,48.62
ACL,2026-06-29,27971,21130,75.54
ACMESOLAR,2026-06-29,4452000,1974127,44.34
ACSTECH,2026-06-29,2710905,1592820,58.76
ACUTAAS,2026-06-29,2155162,1277441,59.27
ADANIENSOL,2026-06-29,7707203,5180267,67.21
ADANIENT,2026-06-29,1693354,665110,39.28
ADANIGREEN,2026-06-29,5334970,2779729,52.1
ADANIPORTS,2026-06-29,1693498,957690,56.55
ADANIPOWER,2026-06-29,72715673,50755873,69.8
ADFFOODS,2026-06-29,156537,59999,38.33
ADL,2026-06-29,302,193,63.91
ADOR,2026-06-29,24702,15340,62.1
ADROITINFO,2026-06-29,62509,45555,72.88
ADSL,2026-06-29,216578,85318,39.39
ADVAIT,2026-06-29,34575,14955,43.25
ADVANCE,2026-06-29,529627,353048,66.66
ADVANIHOTR,2026-06-29,40441,15382,38.04
ADVENTHTL,2026-06-29,67062,35718,53.26
ADVENZYMES,2026-06-29,1228365,818376,66.62
AEGISLOG,2026-06-29,5169526,857282,16.58
AEGISVOPAK,2026-06-29,423325,130328,30.79
AEPL,2026-06-29,6093,4415,72.46
AEQUS,2026-06-29,6364311,1788408,28.1
AEROENTER,2026-06-29,1900890,738206,38.83
AEROFLEX,2026-06-29,1363185,470708,34.53
AERONEU,2026-06-29,126472,46085,36.44
AETHER,2026-06-29,567800,194642,34.28
AFCONS,2026-06-29,171935,68945,40.1
AFFLE,2026-06-29,365439,193449,52.94
AFSL,2026-06-29,19673,18494,94.01
AGARIND,2026-06-29,41197,20410,49.54
AGARWALEYE,2026-06-29,35425,18656,52.66
AGI,2026-06-29,54497,27183,49.88
AGIIL,2026-06-29,2211994,500939,22.65
AGROPHOS,2026-06-29,14731,9103,61.79
AHCL,2026-06-29,6424267,2960043,46.08
AHLADA,2026-06-29,8854,5306,59.93
AHLEAST,2026-06-29,1782,1149,64.48
AHLUCONT,2026-06-29,47053,29274,62.21
AIAENG,2026-06-29,154754,90962,58.78
AIIL,2026-06-29,317275,129261,40.74
AIRAN,2026-06-29,55428,36520,65.89
AIROLAM,2026-06-29,50300,46370,92.19
AJANTPHARM,2026-06-29,922011,324559,35.2
AJAXENGG,2026-06-29,62892,28961,46.05
AJMERA,2026-06-29,245606,102463,41.72
AJOONI,2026-06-29,220144,157725,71.65
AKASH,2026-06-29,15066,13001,86.29
AKCAPIT,2026-06-29,4315,3774,87.46
AKG,2026-06-29,4863,3381,69.52
AKI,2026-06-29,66595,40833,61.32
AKSHAR,2026-06-29,687676,572344,83.23
AKSHARCHEM,2026-06-29,8165,3983,48.78
AKUMS,2026-06-29,229882,119671,52.06
ALANKIT,2026-06-29,124473,83628,67.19
ALBERTDAVD,2026-06-29,1634,829,50.73
ALEMBICLTD,2026-06-29,225942,108870,48.18
ALGOQUANT,2026-06-29,1254505,163081,13.0
ALICON,2026-06-29,16750,9211,54.99
ALIVUS,2026-06-29,66870,34741,51.95
ALKEM,2026-06-29,193434,105423,54.5
ALKYLAMINE,2026-06-29,114575,53010,46.27
ALLCARGO,2026-06-29,3730282,2021562,54.19
ALLDIGI,2026-06-29,4228,2942,69.58
ALLTIME,2026-06-29,20758,12147,58.52
ALMONDZ,2026-06-29,72841,65443,89.84
ALOKINDS,2026-06-29,3703933,1740327,46.99
ALPA,2026-06-29,8920,6023,67.52
ALPHA,2026-06-29,2445890,714565,29.21
ALPHAETF,2026-06-29,391264,214034,54.7
ALPHAGEO,2026-06-29,2172,1223,56.31
ALPL30IETF,2026-06-29,282733,98723,34.92
AMAGI,2026-06-29,3781686,602070,15.92
AMBALALSA,2026-06-29,38326,28046,73.18
AMBER,2026-06-29,321885,103645,32.2
AMBICAAGAR,2026-06-29,6122,6085,99.4
AMBIKCO,2026-06-29,13982,7044,50.38
AMBUJACEM,2026-06-29,2985056,1367469,45.81
AMDIND,2026-06-29,11093,3512,31.66
AMIRCHAND,2026-06-29,672952,251068,37.31
AMJLAND,2026-06-29,14858,12067,81.22
AMNPLST,2026-06-29,13710,5632,41.08
AMRUTANJAN,2026-06-29,28712,20962,73.01
ANANDRATHI,2026-06-29,2509330,1558476,62.11
ANANTRAJ,2026-06-29,851636,357679,42.0
ANDHRAPAP,2026-06-29,181781,130871,71.99
ANDHRSUGAR,2026-06-29,652215,306734,47.03
ANGELONE,2026-06-29,4882849,2279853,46.69
ANMOL,2026-06-29,32852,29108,88.6
ANTELOPUS,2026-06-29,105290,38230,36.31
ANTGRAPHIC,2026-06-29,244110,184721,75.67
ANTHEM,2026-06-29,609558,434297,71.25
ANUHPHR,2026-06-29,90241,41705,46.22
ANUP,2026-06-29,83188,34244,41.16
ANURAS,2026-06-29,179728,60882,33.87
AONEGOLD,2026-06-29,265601,143033,53.85
AONELIQUID,2026-06-29,18999,17611,92.69
AONENIFTY,2026-06-29,524250,436294,83.22
AONESILVER,2026-06-29,358945,210789,58.72
AONETMMQ50,2026-06-29,47299,26424,55.87
AONETOTAL,2026-06-29,148280,84531,57.01
APARINDS,2026-06-29,320866,172465,53.75
APCL,2026-06-29,10080,8998,89.27
APCOTEXIND,2026-06-29,90850,49163,54.11
APEX,2026-06-29,113413,46030,40.59
APLAPOLLO,2026-06-29,520386,349335,67.13
APLLTD,2026-06-29,139448,57630,41.33
