Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-17,185213,62705,33.86
21STCENMGM,2026-07-17,1512,1268,83.86
360ONE,2026-07-17,5362295,2209546,41.21
3BBLACKBIO,2026-07-17,18231,11989,65.76
3IINFOLTD,2026-07-17,306747,186812,60.9
3MINDIA,2026-07-17,3002,898,29.91
3PLAND,2026-07-17,3135,2491,79.46
5PAISA,2026-07-17,111843,42754,38.23
63MOONS,2026-07-17,507393,173023,34.1
A2ZINFRA,2026-07-17,238054,171854,72.19
AAATECH,2026-07-17,21229,19613,92.39
AADHARHFC,2026-07-17,195329,105077,53.79
AAKASH,2026-07-17,34967,25971,74.27
AARNAV,2026-07-17,1374124,421544,30.68
AARON,2026-07-17,5495,3773,68.66
AARTIDRUGS,2026-07-17,221704,104731,47.24
AARTIIND,2026-07-17,999288,368848,36.91
AARTIPHARM,2026-07-17,102911,46145,44.84
AARTISURF,2026-07-17,16543,8841,53.44
AARVI,2026-07-17,123429,29834,24.17
AAVAS,2026-07-17,26018,11351,43.63
ABB,2026-07-17,366304,104546,28.54
ABBOTINDIA,2026-07-17,11100,6234,56.16
ABCAPITAL,2026-07-17,4757491,3007752,63.22
ABCOTS,2026-07-17,51818,14133,27.27
ABDL,2026-07-17,188379,82194,43.63
ABFRL,2026-07-17,2874674,1665021,57.92
ABGSEC,2026-07-17,3,3,100.0
ABINFRA,2026-07-17,565601,222703,39.37
ABLBL,2026-07-17,452079,255976,56.62
ABMINTLLTD,2026-07-17,200,200,100.0
ABMKNO,2026-07-17,1663,1427,85.81
ABREL,2026-07-17,155791,74241,47.65
ABSL10BANK,2026-07-17,71636,70667,98.65
ABSLAMC,2026-07-17,298822,186033,62.26
ABSLBANETF,2026-07-17,53415,43740,81.89
ABSLLIQUID,2026-07-17,3339,3178,95.18
ABSLMSCIN,2026-07-17,1695,1559,91.98
ABSLNN50ET,2026-07-17,5379,2751,51.14
ABSLPSE,2026-07-17,64222,45933,71.52
ACC,2026-07-17,146288,61952,42.35
ACCELYA,2026-07-17,14860,7637,51.39
ACE,2026-07-17,182020,90630,49.79
ACEINTEG,2026-07-17,7978,6858,85.96
ACI,2026-07-17,354999,187008,52.68
ACL,2026-07-17,9604,9155,95.32
ACMESOLAR,2026-07-17,3080054,1760099,57.15
ACSTECH,2026-07-17,118620,94638,79.78
ACUTAAS,2026-07-17,187911,96485,51.35
ADANIENSOL,2026-07-17,2898703,663320,22.88
ADANIENT,2026-07-17,1021302,468167,45.84
ADANIGREEN,2026-07-17,4912240,2496467,50.82
ADANIPORTS,2026-07-17,962152,411979,42.82
ADANIPOWER,2026-07-17,26561459,11247990,42.35
ADFFOODS,2026-07-17,137151,64402,46.96
ADL,2026-07-17,2542,2418,95.12
ADOR,2026-07-17,70837,23145,32.67
ADROITINFO,2026-07-17,9438,8980,95.15
ADSL,2026-07-17,92274,36434,39.48
ADVAIT,2026-07-17,34575,19107,55.26
ADVANCE,2026-07-17,112292,63379,56.44
ADVANIHOTR,2026-07-17,14995,9337,62.27
ADVENTHTL,2026-07-17,128667,65800,51.14
ADVENZYMES,2026-07-17,238608,130922,54.87
AEGISLOG,2026-07-17,2812560,512110,18.21
AEGISVOPAK,2026-07-17,1932179,676442,35.01
AEPL,2026-07-17,3335,2302,69.03
AEQUS,2026-07-17,2853387,1124602,39.41
AEROENTER,2026-07-17,354476,167099,47.14
AEROFLEX,2026-07-17,859625,365781,42.55
AERONEU,2026-07-17,44763,6720,15.01
AETHER,2026-07-17,190667,99909,52.4
AFCONS,2026-07-17,25052215,3176611,12.68
AFFLE,2026-07-17,179770,77018,42.84
AFSL,2026-07-17,2233,1489,66.68
AGARIND,2026-07-17,77588,35337,45.54
AGARWALEYE,2026-07-17,89927,45849,50.98
AGI,2026-07-17,68425,35849,52.39
AGIIL,2026-07-17,1705099,296759,17.4
AGL,2026-07-17,12690614,9338073,73.58
AGROPHOS,2026-07-17,6379,5609,87.93
AHCL,2026-07-17,2992300,1530738,51.16
AHLADA,2026-07-17,7014,4707,67.11
AHLEAST,2026-07-17,4865,4448,91.43
AHLUCONT,2026-07-17,21406,9131,42.66
AIAENG,2026-07-17,49369,27964,56.64
AIIL,2026-07-17,2640042,523868,19.84
AIRAN,2026-07-17,50525,43515,86.13
AIROLAM,2026-07-17,4060,2529,62.29
AJANTPHARM,2026-07-17,93411,43261,46.31
AJAXENGG,2026-07-17,43538,23984,55.09
AJMERA,2026-07-17,563962,242274,42.96
AJOONI,2026-07-17,193010,155101,80.36
AKASH,2026-07-17,7256,7114,98.04
AKCAPIT,2026-07-17,4669,4401,94.26
AKG,2026-07-17,16115,14908,92.51
AKI,2026-07-17,70167,44623,63.6
AKSHAR,2026-07-17,538396,329571,61.21
AKUMS,2026-07-17,417269,219107,52.51
ALANKIT,2026-07-17,98146,64784,66.01
ALBERTDAVD,2026-07-17,1328,1056,79.52
ALEMBICLTD,2026-07-17,136984,80839,59.01
ALGOQUANT,2026-07-17,2384126,759403,31.85
ALICON,2026-07-17,7842,3880,49.48
ALIVUS,2026-07-17,77913,41263,52.96
ALKEM,2026-07-17,70604,38667,54.77
ALKYLAMINE,2026-07-17,84593,35206,41.62
ALLCARGO,2026-07-17,4158350,2236521,53.78
ALLDIGI,2026-07-17,1279,943,73.73
ALLTIME,2026-07-17,50962,31697,62.2
ALMONDZ,2026-07-17,62750,40520,64.57
ALOKINDS,2026-07-17,6944668,3652049,52.59
ALPA,2026-07-17,14283,9363,65.55
ALPHA,2026-07-17,1012456,560737,55.38
ALPHAETF,2026-07-17,364592,253220,69.45
ALPHAGEO,2026-07-17,5254,4249,80.87
ALPL30IETF,2026-07-17,257963,210410,81.57
AMAGI,2026-07-17,401197,149845,37.35
AMBALALSA,2026-07-17,24264,14933,61.54
AMBER,2026-07-17,310210,95841,30.9
AMBICAAGAR,2026-07-17,706,665,94.19
AMBIKCO,2026-07-17,6732,3823,56.79
AMBUJACEM,2026-07-17,1898550,825681,43.49
AMDIND,2026-07-17,10709,6635,61.96
AMIRCHAND,2026-07-17,1285398,674480,52.47
AMJLAND,2026-07-17,5988,4116,68.74
AMNPLST,2026-07-17,3835,2647,69.02
AMRUTANJAN,2026-07-17,16984,10661,62.77
ANANDRATHI,2026-07-17,148521,76862,51.75
ANANTRAJ,2026-07-17,4283442,1642369,38.34
ANDHRAPAP,2026-07-17,33497,24691,73.71
ANDHRSUGAR,2026-07-17,234874,104949,44.68
ANGELONE,2026-07-17,7923695,2175568,27.46
ANMOL,2026-07-17,17176,12966,75.49
ANTELOPUS,2026-07-17,67717,26929,39.77
ANTGRAPHIC,2026-07-17,97134,55161,56.79
ANTHEM,2026-07-17,2410630,1053904,43.72
ANUHPHR,2026-07-17,22024,14839,67.38
ANUP,2026-07-17,13068,6006,45.96
ANURAS,2026-07-17,123952,61036,49.24
AONEGOLD,2026-07-17,237388,113018,47.61
AONELIQUID,2026-07-17,9230,8063,87.36
AONENIFTY,2026-07-17,193553,177214,91.56
AONESILVER,2026-07-17,753069,429148,56.99
AONETMMQ50,2026-07-17,1770515,1747643,98.71
AONETOTAL,2026-07-17,174807,82413,47.15
APARINDS,2026-07-17,61575,28233,45.85
APCL,2026-07-17,8164,6419,78.63
APCOTEXIND,2026-07-17,60451,33355,55.18
APEX,2026-07-17,127669,47985,37.59
APLAPOLLO,2026-07-17,311231,192210,61.76
APLLTD,2026-07-17,70744,35434,50.09
APOLLO,2026-07-17,4132232,1010509,24.45
APOLLOHOSP,2026-07-17,144563,72123,49.89
APOLLOPIPE,2026-07-17,170673,78869,46.21
APOLLOTYRE,2026-07-17,713234,307564,43.12
APOLSINHOT,2026-07-17,4938,2976,60.27
APTUS,2026-07-17,1598128,847023,53.0
AQYLON,2026-07-17,443116,326858,73.76
ARCHIDPLY,2026-07-17,3804,2354,61.88
ARCHIES,2026-07-17,22842,17795,77.9
ARE&M,2026-07-17,1009649,386298,38.26
ARENTERP,2026-07-17,905,864,95.47
ARFIN,2026-07-17,2090108,193811,9.27
ARIES,2026-07-17,16789,12187,72.59
ARIHANT,2026-07-17,18609,12284,66.01
ARIHANTCAP,2026-07-17,1279868,218187,17.05
ARIHANTSUP,2026-07-17,24635,18289,74.24
ARIS,2026-07-17,290705,119836,41.22
ARKADE,2026-07-17,619743,217594,35.11
ARMANFIN,2026-07-17,30012,10990,36.62
AROGRANITE,2026-07-17,935,764,81.71
ARSSBL,2026-07-17,206159,85722,41.58
ARTEMISMED,2026-07-17,105991,54378,51.3
ARTNIRMAN,2026-07-17,780,779,99.87
ARVEE,2026-07-17,503,199,39.56
ARVIND,2026-07-17,203588,98111,48.19
ARVINDFASN,2026-07-17,90719,57273,63.13
ARVSMART,2026-07-17,17432,10015,57.45
ASAHIINDIA,2026-07-17,91234,53245,58.36
ASAHISONG,2026-07-17,7714,5030,65.21
ASAL,2026-07-17,24188,15369,63.54
ASALCBR,2026-07-17,21232,10590,49.88
ASHAPURMIN,2026-07-17,167595,83282,49.69
ASHIANA,2026-07-17,20071,14024,69.87
ASHIKA,2026-07-17,245414,129672,52.84
ASHIMASYN,2026-07-17,66267,50607,76.37
ASHOKA,2026-07-17,605577,336737,55.61
ASHOKAMET,2026-07-17,10042,7566,75.34
ASHOKLEY,2026-07-17,10055243,4369858,43.46
ASIANENE,2026-07-17,156736,81291,51.86
ASIANHOTNR,2026-07-17,18334,9527,51.96
ASIANPAINT,2026-07-17,452284,228866,50.6
ASIANTILES,2026-07-17,841402,350236,41.63
ASKAUTOLTD,2026-07-17,118821,57452,48.35
ASPINWALL,2026-07-17,4227,3351,79.28
ASTAR,2026-07-17,195,100,51.28
ASTEC,2026-07-17,32594,10496,32.2
ASTERDM,2026-07-17,534608,363152,67.93
ASTRAL,2026-07-17,624569,353396,56.58
ASTRAMICRO,2026-07-17,272683,120421,44.16
ASTRAZEN,2026-07-17,8914,4427,49.66
ATALREAL,2026-07-17,8350286,2638907,31.6
ATAM,2026-07-17,11114,9289,83.58
ATGL,2026-07-17,1178598,320066,27.16
ATHERENERG,2026-07-17,4135957,1449277,35.04
ATL,2026-07-17,72112,43874,60.84
ATLANTAA,2026-07-17,15174,10975,72.33
ATLANTAELE,2026-07-17,98638,45859,46.49
ATLASCYCLE,2026-07-17,1551,957,61.7
ATUL,2026-07-17,49787,32692,65.66
ATULAUTO,2026-07-17,61193,32424,52.99
AUBANK,2026-07-17,748829,383846,51.26
AURIONPRO,2026-07-17,59095,24740,41.86
AUROPHARMA,2026-07-17,518043,260728,50.33
AURUM,2026-07-17,332421,140792,42.35
AURUS,2026-07-17,32534,23507,72.25
AUTOAXLES,2026-07-17,6509,4078,62.65
AUTOBEES,2026-07-17,185792,124198,66.85
AUTOIETF,2026-07-17,650824,418472,64.3
AVALON,2026-07-17,193820,111462,57.51
AVANTEL,2026-07-17,1491411,604569,40.54
AVANTIFEED,2026-07-17,1006891,384118,38.15
AVL,2026-07-17,242523,200368,82.62
AVONMORE,2026-07-17,191237,98227,51.36
AVROIND,2026-07-17,75993,41132,54.13
AVTNPL,2026-07-17,11726,6054,51.63
AWFIS,2026-07-17,143852,68489,47.61
AWHCL,2026-07-17,76393,31276,40.94
AWL,2026-07-17,1980401,932204,47.07
AXISBANK,2026-07-17,11192836,6894193,61.59
AXISCADES,2026-07-17,102989,56530,54.89
AXITA,2026-07-17,339242,156194,46.04
AYE,2026-07-17,488228,222945,45.66
AYMSYNTEX,2026-07-17,34732,18886,54.38
AZAD,2026-07-17,268445,115910,43.18
BAGFILMS,2026-07-17,32874,24030,73.1
BAIDFIN,2026-07-17,27203,22670,83.34
BAJAJ-AUTO,2026-07-17,426656,261772,61.35
BAJAJCON,2026-07-17,1164232,506730,43.52
BAJAJELEC,2026-07-17,62013,28489,45.94
BAJAJFINSV,2026-07-17,705632,355627,50.4
BAJAJHCARE,2026-07-17,297322,110990,37.33
BAJAJHFL,2026-07-17,2094708,1173169,56.01
BAJAJHIND,2026-07-17,6419113,2186813,34.07
BAJAJHLDNG,2026-07-17,68257,41453,60.73
BAJAJINDEF,2026-07-17,17001,11982,70.48
BAJAJST,2026-07-17,4235,2564,60.54
BAJEL,2026-07-17,150112,84035,55.98
BAJFINANCE,2026-07-17,12882360,9101992,70.65
BALAJEE,2026-07-17,98896,95336,96.4
BALAJITELE,2026-07-17,155593,90678,58.28
BALAMINES,2026-07-17,127828,50825,39.76
BALKRISHNA,2026-07-17,7554,6148,81.39
BALKRISIND,2026-07-17,314551,214604,68.23
BALMLAWRIE,2026-07-17,100007,58698,58.69
BALPHARMA,2026-07-17,15050,11456,76.12
BALRAMCHIN,2026-07-17,1140005,293811,25.77
BALUFORGE,2026-07-17,337867,157132,46.51
BANARBEADS,2026-07-17,5040,2681,53.19
BANARISUG,2026-07-17,252,200,79.37
BANCOINDIA,2026-07-17,93591,44278,47.31
BANDHANBNK,2026-07-17,6777972,3004526,44.33
BANG,2026-07-17,11723,9502,81.05
BANK10ADD,2026-07-17,64273,47770,74.32
BANKADD,2026-07-17,41344,35186,85.11
BANKBARODA,2026-07-17,6785854,3407678,50.22
BANKBEES,2026-07-17,969539,703668,72.58
BANKBETA,2026-07-17,107819,100377,93.1
BANKBETF,2026-07-17,12348,11152,90.31
BANKETF,2026-07-17,16372,10520,64.26
BANKIETF,2026-07-17,457280,330490,72.27
BANKINDIA,2026-07-17,4520145,1826790,40.41
BANKNIFTY1,2026-07-17,470986,364295,77.35
BANKPSU,2026-07-17,9340,4882,52.27
BANSALWIRE,2026-07-17,148135,72911,49.22
BANSWRAS,2026-07-17,60762,24469,40.27
BASF,2026-07-17,13458,6150,45.7
BATAINDIA,2026-07-17,812596,204928,25.22
BATLIBOI,2026-07-17,13609,9594,70.5
BAYERCROP,2026-07-17,32404,22535,69.54
BBETF0432,2026-07-17,557,384,68.94
BBL,2026-07-17,16799,9519,56.66
BBNPNBETF,2026-07-17,272,168,61.76
BBNPPGOLD,2026-07-17,9274,4177,45.04
BBOX,2026-07-17,268870,136113,50.62
BBTC,2026-07-17,17526,8072,46.06
BBTCL,2026-07-17,211,182,86.26
BCG,2026-07-17,3204392,1519245,47.41
BCLIND,2026-07-17,791067,264670,33.46
BCONCEPTS,2026-07-17,6252,4699,75.16
BCPL,2026-07-17,4688,3111,66.36
BDL,2026-07-17,484790,161881,33.39
BEARDSELL,2026-07-17,16894,13255,78.46
BECTORFOOD,2026-07-17,43462628,3971254,9.14
BEDMUTHA,2026-07-17,836,836,100.0
BEEKAY,2026-07-17,1548,1495,96.58
BEL,2026-07-17,6678047,3521113,52.73
BELLACASA,2026-07-17,8842,4366,49.38
BELRISE,2026-07-17,5561264,3284375,59.06
BEML,2026-07-17,153710,57693,37.53
BENGALASM,2026-07-17,218,138,63.3
BEPL,2026-07-17,3105406,1683847,54.22
BERGEPAINT,2026-07-17,171501,79762,46.51
BESTAGRO,2026-07-17,287405,142879,49.71
BETA,2026-07-17,42504,12590,29.62
BFINVEST,2026-07-17,62384,26466,42.42
BFSI,2026-07-17,252448,157214,62.28
BFUTILITIE,2026-07-17,89515,32420,36.22
BHAGCHEM,2026-07-17,62066,36917,59.48
BHARATCOAL,2026-07-17,7256542,2486267,34.26
BHARATFORG,2026-07-17,1942065,788286,40.59
BHARATRAS,2026-07-17,4540,2687,59.19
BHARATSE,2026-07-17,360662,154191,42.75
BHARATWIRE,2026-07-17,271810,153185,56.36
BHARTIARTL,2026-07-17,4715613,3246968,68.86
BHARTIHEXA,2026-07-17,62567,30664,49.01
BHEL,2026-07-17,48217882,16334516,33.88
BI,2026-07-17,1065,770,72.3
BIGBLOC,2026-07-17,54880,21783,39.69
BIKAJI,2026-07-17,48137,26807,55.69
BIL,2026-07-17,3901,2520,64.6
BIMETAL,2026-07-17,490,394,80.41
BIOCON,2026-07-17,8811391,5291062,60.05
BIOFILCHEM,2026-07-17,7675,6963,90.72
BIRLACORPN,2026-07-17,65814,35917,54.57
BIRLAMONEY,2026-07-17,103787,42514,40.96
BIRLANU,2026-07-17,8796,4938,56.14
BIRLAPREC,2026-07-17,24714,20927,84.68
BLACKBUCK,2026-07-17,488225,232474,47.62
BLAL,2026-07-17,4968,3979,80.09
BLBLIMITED,2026-07-17,11359,7910,69.64
BLIL,2026-07-17,49469,44923,90.81
BLKASHYAP,2026-07-17,407204,247863,60.87
BLS,2026-07-17,818626,388344,47.44
BLSE,2026-07-17,1085011,262538,24.2
BLUEDART,2026-07-17,4171,1909,45.77
BLUEJET,2026-07-17,401858,161408,40.17
BLUESTARCO,2026-07-17,359288,191386,53.27
BLUESTONE,2026-07-17,443198,195605,44.13
BLUSPRING,2026-07-17,484229,203082,41.94
BMWVENTLTD,2026-07-17,75568,38457,50.89
BNALTD,2026-07-17,50271,8918,17.74
BNKETFAXIS,2026-07-17,625,609,97.44
BOHRAIND,2026-07-17,2894,2213,76.47
BOMDYEING,2026-07-17,439716,188634,42.9
BONLON,2026-07-17,5317,4721,88.79
BORANA,2026-07-17,26020,12105,46.52
BOROLTD,2026-07-17,98896,53600,54.2
BORORENEW,2026-07-17,3031488,806114,26.59
BOROSCI,2026-07-17,66319,40367,60.87
BOSCH-HCIL,2026-07-17,7187,4073,56.67
BOSCHLTD,2026-07-17,13320,4196,31.5
BPCL,2026-07-17,5658733,3190487,56.38
BPL,2026-07-17,45018,27935,62.05
BRIGADE,2026-07-17,444778,173335,38.97
BRIGHOTEL,2026-07-17,44214,32043,72.47
BRITANNIA,2026-07-17,199477,101262,50.76
BRNL,2026-07-17,30429,21042,69.15
BSE,2026-07-17,3660561,1996333,54.54
BSE500IETF,2026-07-17,114997,94669,82.32
BSL,2026-07-17,2118,963,45.47
BSLGOLDETF,2026-07-17,183207,79647,43.47
BSLNIFTY,2026-07-17,595637,432605,72.63
BSLSENETFG,2026-07-17,2879,2175,75.55
BSOFT,2026-07-17,2053258,1229103,59.86
BTML,2026-07-17,211320,144561,68.41
BUILDPRO,2026-07-17,31635,16646,52.62
BUTTERFLY,2026-07-17,39581,22733,57.43
BVCL,2026-07-17,2217,1714,77.31
CAMLINFINE,2026-07-17,463398,210844,45.5
CAMPUS,2026-07-17,52366677,2972657,5.68
CAMS,2026-07-17,1428098,513326,35.94
CANBK,2026-07-17,19266430,10740184,55.75
CANFINHOME,2026-07-17,196616,140613,71.52
CANHLIFE,2026-07-17,443724,177756,40.06
CANTABIL,2026-07-17,488140,238899,48.94
CAPACITE,2026-07-17,295461,129996,44.0
CAPILLARY,2026-07-17,39318,10225,26.01
CAPITALSFB,2026-07-17,187364,133697,71.36
CAPLIPOINT,2026-07-17,71088,38564,54.25
CAPTRUST,2026-07-17,92471,88386,95.58
CARBORUNIV,2026-07-17,112765,62684,55.59
CARERATING,2026-07-17,23240,13074,56.26
CARRARO,2026-07-17,102261,58588,57.29
CARTRADE,2026-07-17,341812,134931,39.48
CARYSIL,2026-07-17,126047,65156,51.69
CASHIETF,2026-07-17,135724,109407,80.61
CASTROLIND,2026-07-17,1296686,902584,69.61
