Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-03-10,38895,20834,53.56
21STCENMGM,2026-03-10,8322,4902,58.9
360ONE,2026-03-10,326555,134987,41.34
3IINFOLTD,2026-03-10,349767,276896,79.17
3MINDIA,2026-03-10,2489,835,33.55
3PLAND,2026-03-10,3949,3439,87.09
5PAISA,2026-03-10,55130,23467,42.57
63MOONS,2026-03-10,490262,160002,32.64
AAATECH,2026-03-10,33690,16191,48.06
AADHARHFC,2026-03-10,500914,171437,34.22
AAKASH,2026-03-10,3103403,1191341,38.39
AAREYDRUGS,2026-03-10,34977,18013,51.5
AARNAV,2026-03-10,19391,17000,87.67
AARON,2026-03-10,22563,18690,82.83
AARTECH,2026-03-10,14202,6975,49.11
AARTIDRUGS,2026-03-10,243571,159534,65.5
AARTIIND,2026-03-10,733989,323697,44.1
AARTIPHARM,2026-03-10,118363,62757,53.02
AARTISURF,2026-03-10,12922,9522,73.69
AARVI,2026-03-10,40534,20874,51.5
AAVAS,2026-03-10,229712,131899,57.42
ABB,2026-03-10,474110,157852,33.29
ABBOTINDIA,2026-03-10,9965,5004,50.22
ABCAPITAL,2026-03-10,2600867,872575,33.55
ABCOTS,2026-03-10,14189,4653,32.79
ABDL,2026-03-10,231127,113598,49.15
ABFRL,2026-03-10,3447613,1474200,42.76
ABINFRA,2026-03-10,1234912,873055,70.7
ABLBL,2026-03-10,7020653,6097813,86.86
ABREL,2026-03-10,204699,113472,55.43
ABSL10BANK,2026-03-10,1728,1012,58.56
ABSLAMC,2026-03-10,5492707,1510158,27.49
ABSLBANETF,2026-03-10,80406,65601,81.59
ABSLLIQUID,2026-03-10,23747,13975,58.85
ABSLMSCIN,2026-03-10,1135,1128,99.38
ABSLNN50ET,2026-03-10,27052,17215,63.64
ABSLPSE,2026-03-10,219706,141174,64.26
ACC,2026-03-10,212739,96012,45.13
ACCELYA,2026-03-10,10771,6420,59.6
ACCURACY,2026-03-10,173984,142077,81.66
ACE,2026-03-10,180753,91127,50.42
ACEINTEG,2026-03-10,17655,6481,36.71
ACI,2026-03-10,109250,34694,31.76
ACL,2026-03-10,10840,5338,49.24
ACMESOLAR,2026-03-10,585230,253748,43.36
ACUTAAS,2026-03-10,333250,156228,46.88
ADANIENSOL,2026-03-10,2120819,1020248,48.11
ADANIENT,2026-03-10,1680405,753222,44.82
ADANIGREEN,2026-03-10,3240047,1383441,42.7
ADANIPORTS,2026-03-10,2706284,1471544,54.38
ADANIPOWER,2026-03-10,15123909,8838687,58.44
ADFFOODS,2026-03-10,83547,44332,53.06
ADL,2026-03-10,2092,1974,94.36
ADOR,2026-03-10,8946,5057,56.53
ADROITINFO,2026-03-10,209696,204097,97.33
ADSL,2026-03-10,209146,92329,44.15
ADVAIT,2026-03-10,27513,13769,50.05
ADVANCE,2026-03-10,258513,179728,69.52
ADVANIHOTR,2026-03-10,15422,9332,60.51
ADVENTHTL,2026-03-10,131690,90962,69.07
ADVENZYMES,2026-03-10,155125,81264,52.39
AEGISLOG,2026-03-10,361681,191802,53.03
AEGISVOPAK,2026-03-10,765034,217806,28.47
AEQUS,2026-03-10,922551,535343,58.03
AEROENTER,2026-03-10,160811,64697,40.23
AEROFLEX,2026-03-10,868105,231449,26.66
AERONEU,2026-03-10,29631,12222,41.25
AETHER,2026-03-10,174453,99649,57.12
AFCONS,2026-03-10,533161,396521,74.37
AFFLE,2026-03-10,124880,50075,40.1
AFFORDABLE,2026-03-10,34361,23682,68.92
AFSL,2026-03-10,23845,17408,73.0
AGARIND,2026-03-10,111960,69790,62.33
AGARWALEYE,2026-03-10,60356,15770,26.13
AGI,2026-03-10,165031,105880,64.16
AGIIL,2026-03-10,2888994,1060259,36.7
AGROPHOS,2026-03-10,22971,11232,48.9
AHCL,2026-03-10,869380,260144,29.92
AHLADA,2026-03-10,9360,8639,92.3
AHLEAST,2026-03-10,5560,4677,84.12
AHLUCONT,2026-03-10,44883,28864,64.31
AIAENG,2026-03-10,75363,49998,66.34
AIIL,2026-03-10,6762223,562524,8.32
AIRAN,2026-03-10,38810,30911,79.65
AIROLAM,2026-03-10,1400,1235,88.21
AJANTPHARM,2026-03-10,123027,90495,73.56
AJAXENGG,2026-03-10,92803,47075,50.73
AJMERA,2026-03-10,342040,236133,69.04
AJOONI,2026-03-10,311073,196172,63.06
AKASH,2026-03-10,10043,4004,39.87
AKG,2026-03-10,24602,18728,76.12
AKI,2026-03-10,40522,33139,81.78
AKSHAR,2026-03-10,2142708,1590585,74.23
AKSHARCHEM,2026-03-10,45712,27660,60.51
AKSHOPTFBR,2026-03-10,340629,239973,70.45
AKUMS,2026-03-10,265575,146222,55.06
AKZOINDIA,2026-03-10,51499,21860,42.45
ALANKIT,2026-03-10,341977,178843,52.3
