Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-03-16,357805,159501,44.58
21STCENMGM,2026-03-16,8718,7928,90.94
360ONE,2026-03-16,331156,156510,47.26
3IINFOLTD,2026-03-16,447673,310953,69.46
3MINDIA,2026-03-16,7966,3465,43.5
3PLAND,2026-03-16,28870,20546,71.17
5PAISA,2026-03-16,57984,24978,43.08
63MOONS,2026-03-16,199227,110658,55.54
AAATECH,2026-03-16,10781,6432,59.66
AADHARHFC,2026-03-16,429398,132333,30.82
AAREYDRUGS,2026-03-16,57730,29548,51.18
AARNAV,2026-03-16,14894,11038,74.11
AARON,2026-03-16,14513,8523,58.73
AARTECH,2026-03-16,33960,21103,62.14
AARTIDRUGS,2026-03-16,143942,73911,51.35
AARTIIND,2026-03-16,1349323,616520,45.69
AARTIPHARM,2026-03-16,246146,126707,51.48
AARTISURF,2026-03-16,19963,12233,61.28
AARVI,2026-03-16,16184,4511,27.87
AAVAS,2026-03-16,321137,184803,57.55
ABB,2026-03-16,371084,119294,32.15
ABBOTINDIA,2026-03-16,9442,5985,63.39
ABCAPITAL,2026-03-16,3069058,1092969,35.61
ABCOTS,2026-03-16,44129,10634,24.1
ABDL,2026-03-16,340551,149344,43.85
ABFRL,2026-03-16,4086273,1645909,40.28
ABGSEC,2026-03-16,100,97,97.0
ABINFRA,2026-03-16,1029152,730408,70.97
ABLBL,2026-03-16,3194505,2069126,64.77
ABREL,2026-03-16,332733,178793,53.73
ABSL10BANK,2026-03-16,6824,3467,50.81
ABSLAMC,2026-03-16,1436167,363016,25.28
ABSLBANETF,2026-03-16,297938,259165,86.99
ABSLLIQUID,2026-03-16,5054,3321,65.71
ABSLMSCIN,2026-03-16,1186,626,52.78
ABSLNN50ET,2026-03-16,69123,21457,31.04
ABSLPSE,2026-03-16,310461,179361,57.77
ACC,2026-03-16,278403,119117,42.79
ACCELYA,2026-03-16,12843,6499,50.6
ACCURACY,2026-03-16,183653,111314,60.61
ACE,2026-03-16,236767,111382,47.04
ACEINTEG,2026-03-16,2950,2316,78.51
ACI,2026-03-16,239808,104070,43.4
ACL,2026-03-16,14602,12095,82.83
ACMESOLAR,2026-03-16,2067998,404836,19.58
ACUTAAS,2026-03-16,548411,287037,52.34
ADANIENSOL,2026-03-16,1628015,700238,43.01
ADANIENT,2026-03-16,1465828,562476,38.37
ADANIGREEN,2026-03-16,2609169,1017605,39.0
ADANIPORTS,2026-03-16,3322087,1683605,50.68
ADANIPOWER,2026-03-16,90227164,25031318,27.74
ADFFOODS,2026-03-16,85272,51706,60.64
ADL,2026-03-16,1209,1057,87.43
ADOR,2026-03-16,7346,4138,56.33
ADROITINFO,2026-03-16,52825,39755,75.26
ADSL,2026-03-16,264132,124029,46.96
ADVAIT,2026-03-16,22485,9948,44.24
ADVANCE,2026-03-16,866286,539067,62.23
ADVANIHOTR,2026-03-16,34099,22263,65.29
ADVENTHTL,2026-03-16,383899,242088,63.06
ADVENZYMES,2026-03-16,172958,80016,46.26
AEGISLOG,2026-03-16,561010,260561,46.44
AEGISVOPAK,2026-03-16,661632,270554,40.89
AEPL,2026-03-16,64940,62618,96.42
AEQUS,2026-03-16,876083,501503,57.24
AEROENTER,2026-03-16,425679,226275,53.16
AEROFLEX,2026-03-16,7266618,1014906,13.97
AERONEU,2026-03-16,14069,1547,11.0
AETHER,2026-03-16,274205,128889,47.0
AFCONS,2026-03-16,461026,228730,49.61
AFFLE,2026-03-16,179718,97221,54.1
AFFORDABLE,2026-03-16,33427,16697,49.95
AFSL,2026-03-16,21485,18543,86.31
AGARIND,2026-03-16,251718,104090,41.35
AGARWALEYE,2026-03-16,169734,75430,44.44
AGI,2026-03-16,211122,139278,65.97
AGIIL,2026-03-16,4988541,2091735,41.93
AGROPHOS,2026-03-16,10336,8544,82.66
AHCL,2026-03-16,133915,45679,34.11
AHLADA,2026-03-16,20567,14509,70.55
AHLEAST,2026-03-16,12662,10743,84.84
AHLUCONT,2026-03-16,101306,53684,52.99
AIAENG,2026-03-16,35375,21065,59.55
AIIL,2026-03-16,1438017,193909,13.48
AIRAN,2026-03-16,59429,45217,76.09
AIROLAM,2026-03-16,11043,10551,95.54
AJANTPHARM,2026-03-16,186235,118754,63.77
AJAXENGG,2026-03-16,147707,51792,35.06
AJMERA,2026-03-16,260346,151548,58.21
AJOONI,2026-03-16,382000,252859,66.19
AKASH,2026-03-16,2896,2316,79.97
AKG,2026-03-16,15245,9538,62.56
AKI,2026-03-16,3366283,1127097,33.48
AKSHAR,2026-03-16,1121781,727211,64.83
AKSHARCHEM,2026-03-16,15259,10059,65.92
AKSHOPTFBR,2026-03-16,372169,325057,87.34
AKUMS,2026-03-16,136133,51841,38.08
AKZOINDIA,2026-03-16,19562,9918,50.7
ALANKIT,2026-03-16,328649,223888,68.12
ALBERTDAVD,2026-03-16,17132,14771,86.22
ALEMBICLTD,2026-03-16,415541,215018,51.74
ALGOQUANT,2026-03-16,1380569,221560,16.05
ALICON,2026-03-16,8933,3731,41.77
ALIVUS,2026-03-16,54611,25994,47.6
ALKALI,2026-03-16,2507,1540,61.43
ALKEM,2026-03-16,204293,131678,64.46
ALKYLAMINE,2026-03-16,41529,21196,51.04
ALLCARGO,2026-03-16,7238125,3398255,46.95
ALLDIGI,2026-03-16,14799,9448,63.84
ALLTIME,2026-03-16,307850,172363,55.99
ALMONDZ,2026-03-16,202266,175557,86.8
ALOKINDS,2026-03-16,6141614,2890368,47.06
ALPA,2026-03-16,18460,14582,78.99
ALPHA,2026-03-16,2789190,1303027,46.72
ALPHAETF,2026-03-16,554349,394066,71.09
ALPHAGEO,2026-03-16,19138,12241,63.96
ALPL30IETF,2026-03-16,7103535,4737753,66.7
AMAGI,2026-03-16,144559,68834,47.62
AMANTA,2026-03-16,131486,77122,58.65
AMBER,2026-03-16,308999,59755,19.34
AMBICAAGAR,2026-03-16,10985,2942,26.78
AMBIKCO,2026-03-16,18599,15000,80.65
AMBUJACEM,2026-03-16,6857558,4089911,59.64
AMDIND,2026-03-16,11800,8140,68.98
AMJLAND,2026-03-16,21872,18239,83.39
AMNPLST,2026-03-16,9672,7690,79.51
AMRUTANJAN,2026-03-16,25992,18747,72.13
ANANDRATHI,2026-03-16,246486,168676,68.43
ANANTRAJ,2026-03-16,2841055,931826,32.8
ANDHRAPAP,2026-03-16,207455,144957,69.87
ANDHRSUGAR,2026-03-16,140347,84022,59.87
ANGELONE,2026-03-16,9982288,3144734,31.5
ANIKINDS,2026-03-16,1913,1299,67.9
ANMOL,2026-03-16,37424,26004,69.48
ANTELOPUS,2026-03-16,176273,42928,24.35
ANTGRAPHIC,2026-03-16,88036,56928,64.66
ANTHEM,2026-03-16,188361,103833,55.12
ANUHPHR,2026-03-16,24320,15297,62.9
ANUP,2026-03-16,33095,15358,46.41
ANURAS,2026-03-16,146263,95107,65.02
AONEGOLD,2026-03-16,777874,481602,61.91
AONELIQUID,2026-03-16,37445,23064,61.59
AONENIFTY,2026-03-16,976471,562064,57.56
AONESILVER,2026-03-16,1490100,673432,45.19
AONETMMQ50,2026-03-16,174371,111444,63.91
AONETOTAL,2026-03-16,719225,355145,49.38
APARINDS,2026-03-16,80272,18287,22.78
APCL,2026-03-16,7406,3817,51.54
APCOTEXIND,2026-03-16,31167,18859,60.51
APEX,2026-03-16,339361,74332,21.9
APLAPOLLO,2026-03-16,667940,375582,56.23
APLLTD,2026-03-16,52315,20563,39.31
APOLLO,2026-03-16,7275327,1999725,27.49
APOLLOHOSP,2026-03-16,481339,302048,62.75
APOLLOPIPE,2026-03-16,1589222,154405,9.72
APOLLOTYRE,2026-03-16,1670759,750234,44.9
APOLSINHOT,2026-03-16,2320,1779,76.68
APTECHT,2026-03-16,252558,105884,41.92
APTUS,2026-03-16,1433580,795374,55.48
AQYLON,2026-03-16,7517,7517,100.0
ARCHIDPLY,2026-03-16,80152,73211,91.34
ARCHIES,2026-03-16,16473,14840,90.09
ARE&M,2026-03-16,351944,165062,46.9
ARENTERP,2026-03-16,604,392,64.9
ARFIN,2026-03-16,1120340,360764,32.2
ARIES,2026-03-16,15939,7327,45.97
ARIHANTCAP,2026-03-16,395042,154608,39.14
ARIHANTSUP,2026-03-16,60821,45412,74.67
ARIS,2026-03-16,1160868,392516,33.81
ARKADE,2026-03-16,399964,175475,43.87
ARMANFIN,2026-03-16,49045,27321,55.71
AROGRANITE,2026-03-16,9889,8884,89.84
ARROWGREEN,2026-03-16,44575,27632,61.99
ARSSBL,2026-03-16,354671,160908,45.37
ARTEMISMED,2026-03-16,197248,75514,38.28
ARTNIRMAN,2026-03-16,263,262,99.62
ARVIND,2026-03-16,334590,125298,37.45
ARVINDFASN,2026-03-16,189492,91151,48.1
ARVSMART,2026-03-16,77094,22061,28.62
ASAHIINDIA,2026-03-16,44055,20190,45.83
ASAHISONG,2026-03-16,38632,26389,68.31
ASAL,2026-03-16,31000,15391,49.65
ASALCBR,2026-03-16,117469,92439,78.69
ASHAPURMIN,2026-03-16,792814,304625,38.42
ASHIANA,2026-03-16,45311,25505,56.29
ASHIMASYN,2026-03-16,182928,123991,67.78
ASHOKA,2026-03-16,1475774,613252,41.55
ASHOKAMET,2026-03-16,28020,23761,84.8
ASHOKLEY,2026-03-16,21338066,9032408,42.33
ASIANENE,2026-03-16,94034,48181,51.24
ASIANHOTNR,2026-03-16,6297,2531,40.19
ASIANPAINT,2026-03-16,1111587,661656,59.52
ASIANTILES,2026-03-16,2676177,819806,30.63
ASKAUTOLTD,2026-03-16,172712,80233,46.45
ASMS,2026-03-16,1285396,690530,53.72
ASPINWALL,2026-03-16,1769,1394,78.8
ASTEC,2026-03-16,141191,53787,38.1
ASTERDM,2026-03-16,2399945,1758461,73.27
ASTRAL,2026-03-16,515058,211018,40.97
ASTRAMICRO,2026-03-16,282824,139491,49.32
ASTRAZEN,2026-03-16,7396,5094,68.88
ASTRON,2026-03-16,53582,41814,78.04
ATALREAL,2026-03-16,3466661,772616,22.29
ATAM,2026-03-16,16287,13379,82.15
ATGL,2026-03-16,18277892,1507888,8.25
ATHERENERG,2026-03-16,1762085,483907,27.46
ATL,2026-03-16,214999,121354,56.44
ATLANTAA,2026-03-16,72824,48241,66.24
ATLANTAELE,2026-03-16,118184,33905,28.69
ATLASCYCLE,2026-03-16,10762,8676,80.62
