Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-02-24,100039,57559,57.54
21STCENMGM,2026-02-24,1226,910,74.23
360ONE,2026-02-24,432011,212826,49.26
3IINFOLTD,2026-02-24,460886,360880,78.3
3MINDIA,2026-02-24,1902,1045,54.94
3PLAND,2026-02-24,1467,1387,94.55
5PAISA,2026-02-24,83352,38936,46.71
63MOONS,2026-02-24,799119,183593,22.97
A2ZINFRA,2026-02-24,1185989,931896,78.58
AAATECH,2026-02-24,45088,30979,68.71
AADHARHFC,2026-02-24,699927,438258,62.61
AAKASH,2026-02-24,116972,66852,57.15
AAREYDRUGS,2026-02-24,459754,245177,53.33
AARON,2026-02-24,5736,2087,36.38
AARTECH,2026-02-24,10924,6632,60.71
AARTIDRUGS,2026-02-24,71369,38630,54.13
AARTIIND,2026-02-24,683693,320241,46.84
AARTIPHARM,2026-02-24,146568,67835,46.28
AARTISURF,2026-02-24,2698,1913,70.9
AARVI,2026-02-24,12569,9382,74.64
AAVAS,2026-02-24,129123,82225,63.68
ABB,2026-02-24,782563,256723,32.81
ABBOTINDIA,2026-02-24,1960,1143,58.32
ABCAPITAL,2026-02-24,10786939,7124611,66.05
ABCOTS,2026-02-24,8052,1496,18.58
ABDL,2026-02-24,173797,75092,43.21
ABFRL,2026-02-24,2176039,962393,44.23
ABINFRA,2026-02-24,1431640,1004671,70.18
ABLBL,2026-02-24,507068,271475,53.54
ABREL,2026-02-24,106499,59753,56.11
ABSLAMC,2026-02-24,431143,237687,55.13
ABSLBANETF,2026-02-24,54248,47584,87.72
ABSLLIQUID,2026-02-24,2568,972,37.85
ABSLMSCIN,2026-02-24,182,180,98.9
ABSLNN50ET,2026-02-24,3469,2293,66.1
ABSLPSE,2026-02-24,695744,353448,50.8
ACC,2026-02-24,87389,34751,39.77
ACCELYA,2026-02-24,15709,9045,57.58
ACCURACY,2026-02-24,82400,68971,83.7
ACE,2026-02-24,82545,37143,45.0
ACEINTEG,2026-02-24,1287,817,63.48
ACI,2026-02-24,126671,57457,45.36
ACL,2026-02-24,13080,7313,55.91
ACMESOLAR,2026-02-24,306449,176563,57.62
ACUTAAS,2026-02-24,358290,181809,50.74
ADANIENSOL,2026-02-24,1356273,620718,45.77
ADANIENT,2026-02-24,1152423,390557,33.89
ADANIGREEN,2026-02-24,1290484,342293,26.52
ADANIPORTS,2026-02-24,1360612,561410,41.26
ADANIPOWER,2026-02-24,8248526,3257848,39.5
ADFFOODS,2026-02-24,435980,225102,51.63
ADL,2026-02-24,92,92,100.0
ADOR,2026-02-24,5208,3259,62.58
ADROITINFO,2026-02-24,23784,18132,76.24
ADSL,2026-02-24,143253,63134,44.07
ADVAIT,2026-02-24,21516,10008,46.51
ADVANCE,2026-02-24,310201,167294,53.93
ADVANIHOTR,2026-02-24,20950,15306,73.06
ADVENTHTL,2026-02-24,128469,80419,62.6
ADVENZYMES,2026-02-24,224739,149568,66.55
AEGISLOG,2026-02-24,11865682,1673824,14.11
AEGISVOPAK,2026-02-24,991076,214406,21.63
AEQUS,2026-02-24,719068,311516,43.32
AEROENTER,2026-02-24,181001,69194,38.23
AEROFLEX,2026-02-24,971195,336093,34.61
AERONEU,2026-02-24,27719,15284,55.14
AETHER,2026-02-24,44120,18797,42.6
AFCONS,2026-02-24,449432,227151,50.54
AFFLE,2026-02-24,608427,285478,46.92
AFFORDABLE,2026-02-24,17542,10292,58.67
AFIL,2026-02-24,8515873,3501902,41.12
AFSL,2026-02-24,41836,9124,21.81
AGARIND,2026-02-24,26578,11506,43.29
AGARWALEYE,2026-02-24,105883,36466,34.44
AGI,2026-02-24,166502,106261,63.82
AGIIL,2026-02-24,5700460,1093043,19.17
AGROPHOS,2026-02-24,11865,7154,60.29
AHCL,2026-02-24,77304,39928,51.65
AHLADA,2026-02-24,13660,9302,68.1
AHLEAST,2026-02-24,1060,884,83.4
AHLUCONT,2026-02-24,68673,39311,57.24
AIAENG,2026-02-24,15108,7901,52.3
AIIL,2026-02-24,273011,165656,60.68
AIRAN,2026-02-24,73587,48130,65.41
AIROLAM,2026-02-24,1219,972,79.74
AJANTPHARM,2026-02-24,55209,37805,68.48
AJAXENGG,2026-02-24,50690,29683,58.56
AJMERA,2026-02-24,273147,147661,54.06
AJOONI,2026-02-24,248521,164751,66.29
AKASH,2026-02-24,31455,19936,63.38
AKG,2026-02-24,27740,23493,84.69
AKI,2026-02-24,1140124,619147,54.31
AKSHAR,2026-02-24,879148,654338,74.43
AKSHARCHEM,2026-02-24,627,302,48.17
AKSHOPTFBR,2026-02-24,220022,144808,65.82
AKUMS,2026-02-24,170992,85377,49.93
AKZOINDIA,2026-02-24,30662,18415,60.06
ALANKIT,2026-02-24,155275,91241,58.76
ALBERTDAVD,2026-02-24,1529,1126,73.64
ALEMBICLTD,2026-02-24,268112,170795,63.7
ALGOQUANT,2026-02-24,1149530,278202,24.2
ALICON,2026-02-24,7860,3852,49.01
ALIVUS,2026-02-24,60419,28111,46.53
ALKALI,2026-02-24,1458,865,59.33
ALKEM,2026-02-24,119453,83503,69.9
ALKYLAMINE,2026-02-24,26113,13648,52.27
ALLCARGO,2026-02-24,4138855,2287606,55.27
ALLDIGI,2026-02-24,2370,1445,60.97
ALLTIME,2026-02-24,25637,17764,69.29
ALMONDZ,2026-02-24,97176,71297,73.37
ALOKINDS,2026-02-24,3374053,1532382,45.42
ALPA,2026-02-24,27158,18996,69.95
ALPHA,2026-02-24,1053317,548832,52.11
ALPHAETF,2026-02-24,425647,274779,64.56
ALPHAGEO,2026-02-24,3205,1824,56.91
ALPL30IETF,2026-02-24,478971,361334,75.44
AMAGI,2026-02-24,507857,337872,66.53
AMANTA,2026-02-24,26010,18176,69.88
AMBER,2026-02-24,190988,63318,33.15
