Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-28,35899,18628,51.89
21STCENMGM,2026-04-28,6703,5951,88.78
360ONE,2026-04-28,645825,209943,32.51
3BBLACKBIO,2026-04-28,2074,1524,73.48
3IINFOLTD,2026-04-28,294382,196552,66.77
3MINDIA,2026-04-28,4763,2572,54.0
3PLAND,2026-04-28,4668,3237,69.34
5PAISA,2026-04-28,83593,32327,38.67
63MOONS,2026-04-28,121322,64558,53.21
AAATECH,2026-04-28,16546,8026,48.51
AADHARHFC,2026-04-28,206862,129561,62.63
AAREYDRUGS,2026-04-28,362477,237567,65.54
AARNAV,2026-04-28,24753,19118,77.24
AARON,2026-04-28,12238,5324,43.5
AARTECH,2026-04-28,70607,29526,41.82
AARTIDRUGS,2026-04-28,119581,56420,47.18
AARTIIND,2026-04-28,2532481,903814,35.69
AARTIPHARM,2026-04-28,271031,129623,47.83
AARTISURF,2026-04-28,18449,10233,55.47
AARVI,2026-04-28,10966,5930,54.08
AAVAS,2026-04-28,56611,26000,45.93
ABANSENT,2026-04-28,65727,36497,55.53
ABB,2026-04-28,296110,130187,43.97
ABBOTINDIA,2026-04-28,8029,5200,64.77
ABCAPITAL,2026-04-28,4701866,2997185,63.74
ABCOTS,2026-04-28,330521,114412,34.62
ABDL,2026-04-28,163779,93160,56.88
ABFRL,2026-04-28,2204195,776385,35.22
ABGSEC,2026-04-28,5,5,100.0
ABINFRA,2026-04-28,308234,117099,37.99
ABLBL,2026-04-28,405975,215237,53.02
ABMKNO,2026-04-28,1381,1278,92.54
ABREL,2026-04-28,210059,96838,46.1
ABSL10BANK,2026-04-28,978,898,91.82
ABSLAMC,2026-04-28,325358,201300,61.87
ABSLBANETF,2026-04-28,628636,503865,80.15
ABSLLIQUID,2026-04-28,3766,3032,80.51
ABSLMSCIN,2026-04-28,322,319,99.07
ABSLNN50ET,2026-04-28,11707,9442,80.65
ABSLPSE,2026-04-28,393527,289008,73.44
ACC,2026-04-28,123384,45543,36.91
ACCELYA,2026-04-28,6863,4080,59.45
ACE,2026-04-28,167451,89869,53.67
ACEINTEG,2026-04-28,6792,5483,80.73
ACI,2026-04-28,145802,59207,40.61
ACL,2026-04-28,14469,8154,56.35
ACMESOLAR,2026-04-28,420903,202077,48.01
ACSTECH,2026-04-28,11902,11902,100.0
ACUTAAS,2026-04-28,509399,303722,59.62
ADANIENSOL,2026-04-28,3082735,1020329,33.1
ADANIENT,2026-04-28,4375556,1138681,26.02
ADANIGREEN,2026-04-28,4303385,995692,23.14
ADANIPORTS,2026-04-28,2500914,1118118,44.71
ADANIPOWER,2026-04-28,46710708,10903789,23.34
ADFFOODS,2026-04-28,235010,117946,50.19
ADL,2026-04-28,998,761,76.25
ADOR,2026-04-28,147123,85593,58.18
ADROITINFO,2026-04-28,31095,15079,48.49
ADSL,2026-04-28,119318,54589,45.75
ADVAIT,2026-04-28,51516,24538,47.63
ADVANCE,2026-04-28,190411,59829,31.42
ADVANIHOTR,2026-04-28,27105,15702,57.93
ADVENTHTL,2026-04-28,89903,50823,56.53
ADVENZYMES,2026-04-28,840945,422812,50.28
AEGISLOG,2026-04-28,312786,168010,53.71
AEGISVOPAK,2026-04-28,1062446,475047,44.71
AEQUS,2026-04-28,3489484,1149123,32.93
AEROENTER,2026-04-28,576687,278987,48.38
AEROFLEX,2026-04-28,2021755,784756,38.82
AERONEU,2026-04-28,44407,4779,10.76
AETHER,2026-04-28,152761,86256,56.46
AFCONS,2026-04-28,1515864,351236,23.17
AFFLE,2026-04-28,93779,51922,55.37
AFSL,2026-04-28,8621,2233,25.9
AGARIND,2026-04-28,38729,17930,46.3
AGARWALEYE,2026-04-28,29132,13408,46.02
AGI,2026-04-28,18047564,1302371,7.22
AGIIL,2026-04-28,1507691,355392,23.57
AGRITECH,2026-04-28,3177,2560,80.58
AGROPHOS,2026-04-28,12554,9666,77.0
AHCL,2026-04-28,6281244,3173544,50.52
AHLADA,2026-04-28,10149,7449,73.4
AHLEAST,2026-04-28,6680,5693,85.22
AHLUCONT,2026-04-28,38756,23892,61.65
AIAENG,2026-04-28,24406,14197,58.17
AIIL,2026-04-28,671871,150558,22.41
AIRAN,2026-04-28,97067,62730,64.63
AIROLAM,2026-04-28,1276,889,69.67
AJANTPHARM,2026-04-28,45413,30173,66.44
AJAXENGG,2026-04-28,196432,132731,67.57
AJMERA,2026-04-28,192923,87421,45.31
AJOONI,2026-04-28,347517,276194,79.48
AKASH,2026-04-28,4402,3305,75.08
AKCAPIT,2026-04-28,463,455,98.27
AKG,2026-04-28,23907,17615,73.68
AKI,2026-04-28,41266,32747,79.36
AKSHAR,2026-04-28,958865,705603,73.59
AKSHARCHEM,2026-04-28,2110,2025,95.97
AKUMS,2026-04-28,84212,50941,60.49
ALANKIT,2026-04-28,148914,123670,83.05
ALBERTDAVD,2026-04-28,3626,2922,80.58
ALEMBICLTD,2026-04-28,115257,56038,48.62
ALGOQUANT,2026-04-28,1041269,115280,11.07
ALICON,2026-04-28,10863,4185,38.53
