Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-10,65258,37480,57.43
21STCENMGM,2026-06-10,1937,1898,97.99
360ONE,2026-06-10,947964,631101,66.57
3BBLACKBIO,2026-06-10,52053,32735,62.89
3IINFOLTD,2026-06-10,123420,76783,62.21
3MINDIA,2026-06-10,1234,641,51.94
3PLAND,2026-06-10,1557,1118,71.8
5PAISA,2026-06-10,50036,30225,60.41
63MOONS,2026-06-10,202331,74475,36.81
A2ZINFRA,2026-06-10,141905,117754,82.98
AAATECH,2026-06-10,8671,6601,76.13
AADHARHFC,2026-06-10,299107,168342,56.28
AARNAV,2026-06-10,14100,10994,77.97
AARON,2026-06-10,6080,4166,68.52
AARTECH,2026-06-10,16473,5831,35.4
AARTIDRUGS,2026-06-10,66283,31457,47.46
AARTIIND,2026-06-10,333323,174680,52.41
AARTIPHARM,2026-06-10,146474,70383,48.05
AARTISURF,2026-06-10,2820,1614,57.23
AARVI,2026-06-10,81120,53100,65.46
AAVAS,2026-06-10,155946,72102,46.24
ABB,2026-06-10,463997,213144,45.94
ABBOTINDIA,2026-06-10,9513,4049,42.56
ABCAPITAL,2026-06-10,1768444,757293,42.82
ABCOTS,2026-06-10,245030,170650,69.64
ABDL,2026-06-10,170415,89714,52.64
ABFRL,2026-06-10,2390910,1120321,46.86
ABGSEC,2026-06-10,862,860,99.77
ABINFRA,2026-06-10,641408,167137,26.06
ABLBL,2026-06-10,373854,204319,54.65
ABMINTLLTD,2026-06-10,1313,737,56.13
ABMKNO,2026-06-10,4280,3689,86.19
ABREL,2026-06-10,120874,62269,51.52
ABSL10BANK,2026-06-10,4518,377,8.34
ABSLAMC,2026-06-10,626477,235865,37.65
ABSLBANETF,2026-06-10,141140,34334,24.33
ABSLLIQUID,2026-06-10,8250,6928,83.98
ABSLMSCIN,2026-06-10,70,70,100.0
ABSLNN50ET,2026-06-10,16888,7727,45.75
ABSLPSE,2026-06-10,400759,291600,72.76
ACC,2026-06-10,253241,137288,54.21
ACCELYA,2026-06-10,5903,3512,59.5
ACCURACY,2026-06-10,65038,57258,88.04
ACE,2026-06-10,398979,202140,50.66
ACEINTEG,2026-06-10,1769,1618,91.46
ACI,2026-06-10,189323,70831,37.41
ACL,2026-06-10,32331,23579,72.93
ACMESOLAR,2026-06-10,1647829,792127,48.07
ACSTECH,2026-06-10,340703,251332,73.77
ACUTAAS,2026-06-10,390988,139630,35.71
ADANIENSOL,2026-06-10,2286852,564485,24.68
ADANIENT,2026-06-10,1475029,301712,20.45
ADANIGREEN,2026-06-10,3132337,1008735,32.2
ADANIPORTS,2026-06-10,2933100,1231358,41.98
ADANIPOWER,2026-06-10,21659105,6802193,31.41
ADFFOODS,2026-06-10,95458,41946,43.94
ADL,2026-06-10,1008,735,72.92
ADOR,2026-06-10,11343,4905,43.24
ADROITINFO,2026-06-10,5914,4903,82.9
ADSL,2026-06-10,85035,37405,43.99
ADVAIT,2026-06-10,67867,29496,43.46
ADVANCE,2026-06-10,273173,239840,87.8
ADVANIHOTR,2026-06-10,41754,26284,62.95
ADVENTHTL,2026-06-10,164283,103057,62.73
ADVENZYMES,2026-06-10,151875,47086,31.0
AEGISLOG,2026-06-10,5001137,746686,14.93
AEGISVOPAK,2026-06-10,1883109,443366,23.54
AEPL,2026-06-10,6434,4640,72.12
AEQUS,2026-06-10,6476181,2777960,42.9
AEROENTER,2026-06-10,1303705,634703,48.68
AEROFLEX,2026-06-10,1235075,385120,31.18
AERONEU,2026-06-10,60238,5052,8.39
AETHER,2026-06-10,234316,88784,37.89
AFCONS,2026-06-10,28248047,1676727,5.94
AFFLE,2026-06-10,120216,48383,40.25
AFSL,2026-06-10,5319,2287,43.0
AGARIND,2026-06-10,61129,25792,42.19
AGARWALEYE,2026-06-10,104736,64798,61.87
AGI,2026-06-10,102591,63563,61.96
AGIIL,2026-06-10,3129418,739055,23.62
AGRITECH,2026-06-10,58517,24600,42.04
AGROPHOS,2026-06-10,16716,9748,58.32
AHCL,2026-06-10,15127377,6294354,41.61
AHLADA,2026-06-10,12199,9769,80.08
AHLEAST,2026-06-10,1433,941,65.67
AHLUCONT,2026-06-10,76286,26519,34.76
AIAENG,2026-06-10,167126,128710,77.01
AIIL,2026-06-10,142747,60700,42.52
AIRAN,2026-06-10,42200,29178,69.14
AIROLAM,2026-06-10,8049,6190,76.9
AJANTPHARM,2026-06-10,182466,92813,50.87
AJAXENGG,2026-06-10,22144,12537,56.62
AJMERA,2026-06-10,309155,163127,52.77
AJOONI,2026-06-10,180820,148294,82.01
AKASH,2026-06-10,5270,3075,58.35
AKCAPIT,2026-06-10,238,199,83.61
AKG,2026-06-10,15475,11557,74.68
AKI,2026-06-10,80285,22044,27.46
AKSHAR,2026-06-10,1534001,985344,64.23
AKSHARCHEM,2026-06-10,4054,1652,40.75
AKUMS,2026-06-10,1389151,494748,35.62
ALANKIT,2026-06-10,150283,112876,75.11
ALBERTDAVD,2026-06-10,784,551,70.28
ALEMBICLTD,2026-06-10,179207,69622,38.85
ALGOQUANT,2026-06-10,1908886,154334,8.09
ALICON,2026-06-10,4920,2779,56.48
ALIVUS,2026-06-10,96314,52013,54.0
ALKEM,2026-06-10,117951,31412,26.63
ALKYLAMINE,2026-06-10,130165,45798,35.18
ALLCARGO,2026-06-10,1802507,1048558,58.17
ALLDIGI,2026-06-10,3518,2209,62.79
ALLTIME,2026-06-10,20578,12270,59.63
ALMONDZ,2026-06-10,102796,72765,70.79
ALOKINDS,2026-06-10,7228828,3168045,43.83
ALPA,2026-06-10,5759,4496,78.07
ALPHA,2026-06-10,1125923,869497,77.23
ALPHAETF,2026-06-10,349455,234417,67.08
ALPHAGEO,2026-06-10,8326,4758,57.15
ALPL30IETF,2026-06-10,671225,338562,50.44
AMAGI,2026-06-10,157072,54271,34.55
AMANTA,2026-06-10,913081,248520,27.22
AMBALALSA,2026-06-10,34126,20969,61.45
AMBER,2026-06-10,270541,120633,44.59
AMBICAAGAR,2026-06-10,3638,3638,100.0
AMBIKCO,2026-06-10,9628,6286,65.29
AMBUJACEM,2026-06-10,2195127,1072285,48.85
AMDIND,2026-06-10,6449,5370,83.27
AMIRCHAND,2026-06-10,101912,66439,65.19
AMJLAND,2026-06-10,11210,7727,68.93
AMNPLST,2026-06-10,8528,4215,49.43
AMRUTANJAN,2026-06-10,37444,26271,70.16
ANANDRATHI,2026-06-10,229752,123774,53.87
ANANTRAJ,2026-06-10,1783778,788913,44.23
ANDHRAPAP,2026-06-10,49329,40835,82.78
ANDHRSUGAR,2026-06-10,854503,305917,35.8
ANGELONE,2026-06-10,4260935,1718723,40.34
ANMOL,2026-06-10,12900,10027,77.73
ANTELOPUS,2026-06-10,144826,69879,48.25
ANTGRAPHIC,2026-06-10,65829,44341,67.36
ANTHEM,2026-06-10,126217,71220,56.43
ANUHPHR,2026-06-10,46199,22977,49.73
ANUP,2026-06-10,24375,10979,45.04
ANURAS,2026-06-10,243340,69045,28.37
AONEGOLD,2026-06-10,686310,545313,79.46
AONELIQUID,2026-06-10,12188,8901,73.03
AONENIFTY,2026-06-10,141157,105681,74.87
AONESILVER,2026-06-10,1662634,1220317,73.4
AONETMMQ50,2026-06-10,30591,25602,83.69
AONETOTAL,2026-06-10,97623,73112,74.89
APARINDS,2026-06-10,192063,51089,26.6
APCL,2026-06-10,5814,4018,69.11
APCOTEXIND,2026-06-10,203313,76105,37.43
APEX,2026-06-10,156265,37310,23.88
APLAPOLLO,2026-06-10,411076,252734,61.48
APLLTD,2026-06-10,223213,154390,69.17
APOLLO,2026-06-10,13662921,3407357,24.94
APOLLOHOSP,2026-06-10,487815,266493,54.63
APOLLOPIPE,2026-06-10,87093,41784,47.98
APOLLOTYRE,2026-06-10,317467,148718,46.85
APOLSINHOT,2026-06-10,3231,2758,85.36
APTECHT,2026-06-10,965825,353826,36.63
APTUS,2026-06-10,1188398,745493,62.73
AQYLON,2026-06-10,6375310,4123016,64.67
ARCHIDPLY,2026-06-10,8304,5890,70.93
ARCHIES,2026-06-10,4395,4191,95.36
ARE&M,2026-06-10,459652,219854,47.83
ARENTERP,2026-06-10,469,294,62.69
ARFIN,2026-06-10,2363234,466305,19.73
ARIES,2026-06-10,41631,20116,48.32
ARIHANT,2026-06-10,34423,4643,13.49
ARIHANTCAP,2026-06-10,81165,46548,57.35
ARIHANTSUP,2026-06-10,15227,8186,53.76
ARIS,2026-06-10,214403,107883,50.32
ARKADE,2026-06-10,255507,61584,24.1
ARMANFIN,2026-06-10,36484,22910,62.79
AROGRANITE,2026-06-10,1860,1748,93.98
ARROWGREEN,2026-06-10,227396,57113,25.12
ARSSBL,2026-06-10,160548,78109,48.65
ARTEMISMED,2026-06-10,93726,56685,60.48
ARTNIRMAN,2026-06-10,2003,1010,50.42
ARVEE,2026-06-10,2986,1064,35.63
ARVIND,2026-06-10,316360,137515,43.47
ARVINDFASN,2026-06-10,124250,66190,53.27
ARVSMART,2026-06-10,16509,8426,51.04
ASAHIINDIA,2026-06-10,46894,13641,29.09
ASAHISONG,2026-06-10,14477,7788,53.8
ASAL,2026-06-10,29146,13266,45.52
ASALCBR,2026-06-10,14629,9420,64.39
ASHAPURMIN,2026-06-10,386528,159973,41.39
ASHIANA,2026-06-10,60469,30286,50.09
ASHIKA,2026-06-10,126417,42601,33.7
ASHIMASYN,2026-06-10,12947,9916,76.59
ASHOKA,2026-06-10,513607,265107,51.62
ASHOKAMET,2026-06-10,4309,3740,86.8
ASHOKLEY,2026-06-10,15750037,7325965,46.51
ASIANENE,2026-06-10,297703,134416,45.15
ASIANHOTNR,2026-06-10,17397,8041,46.22
ASIANPAINT,2026-06-10,1395772,976365,69.95
ASIANTILES,2026-06-10,5131769,1318709,25.7
ASKAUTOLTD,2026-06-10,84448,44607,52.82
ASMS,2026-06-10,183556,138927,75.69
ASPINWALL,2026-06-10,438,395,90.18
ASTAR,2026-06-10,8,8,100.0
ASTEC,2026-06-10,78105,39054,50.0
ASTERDM,2026-06-10,2258113,965522,42.76
ASTRAL,2026-06-10,260088,94048,36.16
ASTRAMICRO,2026-06-10,866021,270907,31.28
ASTRAZEN,2026-06-10,8521,3790,44.48
ATALREAL,2026-06-10,25928984,5314785,20.5
ATAM,2026-06-10,3435,2446,71.21
ATGL,2026-06-10,5348345,1476440,27.61
ATHERENERG,2026-06-10,4651982,1171240,25.18
ATL,2026-06-10,67568,45072,66.71
ATLANTAA,2026-06-10,79217,55253,69.75
