Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-08-13,166840,70607,42.32
21STCENMGM,2026-08-13,9714,8852,91.13
360ONE,2026-08-13,388858,186527,47.97
3BBLACKBIO,2026-08-13,9462,5329,56.32
3IINFOLTD,2026-08-13,1391031,789069,56.73
3MINDIA,2026-08-13,4039,1852,45.85
3PLAND,2026-08-13,3177,3026,95.25
5PAISA,2026-08-13,54890,37271,67.9
63MOONS,2026-08-13,1046113,297526,28.44
A2ZINFRA,2026-08-13,1015660,677694,66.72
AAATECH,2026-08-13,32532,26461,81.34
AADHARHFC,2026-08-13,946444,598047,63.19
AAKASH,2026-08-13,102306,69981,68.4
AARNAV,2026-08-13,35005,22987,65.67
AARON,2026-08-13,12784,9034,70.67
AARTIDRUGS,2026-08-13,137728,61122,44.38
AARTIIND,2026-08-13,2850685,894976,31.4
AARTIPHARM,2026-08-13,605030,134588,22.24
AARTISURF,2026-08-13,118034,56117,47.54
AARVI,2026-08-13,71243,40352,56.64
AASTHA,2026-08-13,314026,158702,50.54
AAVAS,2026-08-13,54640,24893,45.56
ABANSENT,2026-08-13,9242,9240,99.98
ABB,2026-08-13,131083,42580,32.48
ABBOTINDIA,2026-08-13,34092,18811,55.18
ABCAPITAL,2026-08-13,2359758,1001063,42.42
ABCOTS,2026-08-13,4364,3549,81.32
ABDL,2026-08-13,375599,163643,43.57
ABFRL,2026-08-13,3510103,2000156,56.98
ABGSEC,2026-08-13,113,113,100.0
ABINFRA,2026-08-13,4673104,2292560,49.06
ABLBL,2026-08-13,3490104,3077815,88.19
ABMINTLLTD,2026-08-13,16027,12384,77.27
ABMKNO,2026-08-13,861,827,96.05
ABREL,2026-08-13,650510,218274,33.55
ABSL10BANK,2026-08-13,4456,4101,92.03
ABSLAMC,2026-08-13,201753,109045,54.05
ABSLBANETF,2026-08-13,14273,12144,85.08
ABSLLIQUID,2026-08-13,3734,2404,64.38
ABSLMSCIN,2026-08-13,513,511,99.61
ABSLNN50ET,2026-08-13,22892,16582,72.44
ABSLPSE,2026-08-13,86622,67274,77.66
ACC,2026-08-13,100192,59001,58.89
ACCELYA,2026-08-13,4591,3014,65.65
ACE,2026-08-13,267995,107379,40.07
ACEINTEG,2026-08-13,14326,10081,70.37
ACI,2026-08-13,94578,49507,52.35
ACL,2026-08-13,11078,7885,71.18
ACMESOLAR,2026-08-13,680001,353255,51.95
ACSTECH,2026-08-13,488474,241632,49.47
ACUTAAS,2026-08-13,321386,181620,56.51
ADANIENSOL,2026-08-13,3318810,1238234,37.31
ADANIENT,2026-08-13,1302957,515345,39.55
ADANIGREEN,2026-08-13,1662220,778732,46.85
ADANIPORTS,2026-08-13,1992956,1154621,57.94
ADANIPOWER,2026-08-13,13554048,4414991,32.57
ADFFOODS,2026-08-13,95212,55542,58.34
ADL,2026-08-13,209,198,94.74
ADOR,2026-08-13,23923,11853,49.55
ADROITINFO,2026-08-13,81138,52970,65.28
ADSL,2026-08-13,65140,30760,47.22
ADVAIT,2026-08-13,52960,25728,48.58
ADVANCE,2026-08-13,324336,145384,44.83
ADVANIHOTR,2026-08-13,106461,63025,59.2
ADVENTHTL,2026-08-13,57133,36690,64.22
ADVENZYMES,2026-08-13,159628,98953,61.99
AEGISLOG,2026-08-13,662763,337849,50.98
AEGISVOPAK,2026-08-13,401975,150116,37.34
AEPL,2026-08-13,21644,13911,64.27
AEQUS,2026-08-13,4207715,1810638,43.03
AEROENTER,2026-08-13,389143,207788,53.4
AEROFLEX,2026-08-13,1025181,398270,38.85
AERONEU,2026-08-13,58920,6804,11.55
