Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-15,428997,168216,39.21
21STCENMGM,2026-06-15,2430,2420,99.59
360ONE,2026-06-15,2132710,1289346,60.46
3BBLACKBIO,2026-06-15,16880,10629,62.97
3IINFOLTD,2026-06-15,834961,520652,62.36
3MINDIA,2026-06-15,2529,1367,54.05
3PLAND,2026-06-15,5884,3664,62.27
5PAISA,2026-06-15,65641,18179,27.69
63MOONS,2026-06-15,106805,56567,52.96
A2ZINFRA,2026-06-15,75929,47089,62.02
AAATECH,2026-06-15,14964,10141,67.77
AADHARHFC,2026-06-15,664826,425160,63.95
AAKASH,2026-06-15,446041,365535,81.95
AARNAV,2026-06-15,318953,114103,35.77
AARON,2026-06-15,13596,7946,58.44
AARTECH,2026-06-15,33232,21428,64.48
AARTIDRUGS,2026-06-15,235592,102029,43.31
AARTIIND,2026-06-15,18246113,1614199,8.85
AARTIPHARM,2026-06-15,122011,59120,48.45
AARTISURF,2026-06-15,10291,5861,56.95
AARVI,2026-06-15,51363,33893,65.99
AAVAS,2026-06-15,154471,100851,65.29
ABB,2026-06-15,227935,72096,31.63
ABBOTINDIA,2026-06-15,5922,3250,54.88
ABCAPITAL,2026-06-15,4180867,2104001,50.32
ABCOTS,2026-06-15,1365347,239444,17.54
ABDL,2026-06-15,554422,248055,44.74
ABFRL,2026-06-15,3579682,1860300,51.97
ABGSEC,2026-06-15,1069,1047,97.94
ABINFRA,2026-06-15,3488134,751952,21.56
ABLBL,2026-06-15,797085,427251,53.6
ABMKNO,2026-06-15,506,426,84.19
ABREL,2026-06-15,345582,196261,56.79
ABSL10BANK,2026-06-15,3056,2861,93.62
ABSLAMC,2026-06-15,1017809,675469,66.37
ABSLBANETF,2026-06-15,366718,287612,78.43
ABSLLIQUID,2026-06-15,2670,1329,49.78
ABSLNN50ET,2026-06-15,28128,17419,61.93
ABSLPSE,2026-06-15,249361,216859,86.97
ACC,2026-06-15,154002,65482,42.52
ACCELYA,2026-06-15,6929,4018,57.99
ACCURACY,2026-06-15,85109,63915,75.1
ACE,2026-06-15,462423,233969,50.6
ACEINTEG,2026-06-15,2692,1853,68.83
ACI,2026-06-15,203108,116802,57.51
ACL,2026-06-15,27332,20140,73.69
ACMESOLAR,2026-06-15,2101286,914555,43.52
ACSTECH,2026-06-15,227562,106375,46.75
ACUTAAS,2026-06-15,285988,148168,51.81
ADANIENSOL,2026-06-15,1914035,502600,26.26
ADANIENT,2026-06-15,1174229,395605,33.69
ADANIGREEN,2026-06-15,2245384,619630,27.6
