Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-08-11,68836,38375,55.75
21STCENMGM,2026-08-11,1953,1953,100.0
360ONE,2026-08-11,477268,230844,48.37
3BBLACKBIO,2026-08-11,6179,3115,50.41
3IINFOLTD,2026-08-11,1500401,789146,52.6
3MINDIA,2026-08-11,3128,938,29.99
3PLAND,2026-08-11,59969,58143,96.96
5PAISA,2026-08-11,30571,14920,48.8
63MOONS,2026-08-11,169985,72696,42.77
A2ZINFRA,2026-08-11,446560,248939,55.75
AAATECH,2026-08-11,19795,14065,71.05
AADHARHFC,2026-08-11,157842,69596,44.09
AAKASH,2026-08-11,59588,52643,88.34
AARNAV,2026-08-11,45309,28220,62.28
AARON,2026-08-11,17603,8003,45.46
AARTIDRUGS,2026-08-11,1384949,429237,30.99
AARTIIND,2026-08-11,1309229,537699,41.07
AARTIPHARM,2026-08-11,14873286,1446404,9.72
AARTISURF,2026-08-11,168065,74874,44.55
AARVI,2026-08-11,7592,4820,63.49
AASTHA,2026-08-11,916506,284115,31.0
AAVAS,2026-08-11,159507,96332,60.39
ABANSENT,2026-08-11,11681,7129,61.03
ABB,2026-08-11,147983,60408,40.82
ABBOTINDIA,2026-08-11,8470,4385,51.77
ABCAPITAL,2026-08-11,4097499,2394656,58.44
ABCOTS,2026-08-11,11158,8866,79.46
ABDL,2026-08-11,188769,87368,46.28
ABFRL,2026-08-11,15922412,6792860,42.66
ABGSEC,2026-08-11,165,165,100.0
ABINFRA,2026-08-11,2326421,793328,34.1
ABLBL,2026-08-11,498817,313385,62.83
ABMINTLLTD,2026-08-11,17560,13057,74.36
ABMKNO,2026-08-11,1290,1160,89.92
ABREL,2026-08-11,52419,30214,57.64
ABSL10BANK,2026-08-11,93913,93450,99.51
ABSLAMC,2026-08-11,114010,68308,59.91
ABSLBANETF,2026-08-11,59762,53370,89.3
ABSLLIQUID,2026-08-11,817,467,57.16
ABSLMSCIN,2026-08-11,1436,1371,95.47
ABSLNN50ET,2026-08-11,13307,11737,88.2
ABSLPSE,2026-08-11,615509,538514,87.49
ACC,2026-08-11,132670,67640,50.98
ACCELYA,2026-08-11,5032,3344,66.45
ACE,2026-08-11,269214,143064,53.14
ACEINTEG,2026-08-11,6201,4804,77.47
ACI,2026-08-11,83197,47407,56.98
ACL,2026-08-11,8485,6778,79.88
