Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-03-13,107765,59908,55.59
21STCENMGM,2026-03-13,4223,3684,87.24
360ONE,2026-03-13,582449,359007,61.64
3IINFOLTD,2026-03-13,550899,447831,81.29
3MINDIA,2026-03-13,7692,5490,71.37
3PLAND,2026-03-13,1278,1006,78.72
5PAISA,2026-03-13,46736,29680,63.51
63MOONS,2026-03-13,210360,117304,55.76
AAATECH,2026-03-13,17055,13309,78.04
AADHARHFC,2026-03-13,425955,187582,44.04
AAREYDRUGS,2026-03-13,34296,21824,63.63
AARNAV,2026-03-13,3792,3626,95.62
AARON,2026-03-13,19428,14145,72.81
AARTECH,2026-03-13,37535,28245,75.25
AARTIDRUGS,2026-03-13,92297,57365,62.15
AARTIIND,2026-03-13,1148207,612918,53.38
AARTIPHARM,2026-03-13,273323,133605,48.88
AARTISURF,2026-03-13,7468,4677,62.63
AARVI,2026-03-13,5758,3335,57.92
AAVAS,2026-03-13,135775,72626,53.49
ABB,2026-03-13,1070957,450328,42.05
ABBOTINDIA,2026-03-13,7310,3252,44.49
ABCAPITAL,2026-03-13,3871616,1613512,41.68
ABCOTS,2026-03-13,42720,19673,46.05
ABDL,2026-03-13,381216,191366,50.2
ABFRL,2026-03-13,3563960,2069936,58.08
ABGSEC,2026-03-13,776,388,50.0
ABINFRA,2026-03-13,3101613,1664356,53.66
ABLBL,2026-03-13,2645020,1516480,57.33
ABREL,2026-03-13,183377,97512,53.18
ABSL10BANK,2026-03-13,2839,2746,96.72
ABSLAMC,2026-03-13,346365,154653,44.65
ABSLBANETF,2026-03-13,679294,589585,86.79
ABSLLIQUID,2026-03-13,4867,3521,72.34
ABSLMSCIN,2026-03-13,9295,7787,83.78
ABSLNN50ET,2026-03-13,18022,14367,79.72
ABSLPSE,2026-03-13,225866,123324,54.6
ACC,2026-03-13,418777,220562,52.67
ACCELYA,2026-03-13,12061,8506,70.52
ACCURACY,2026-03-13,156132,112372,71.97
ACE,2026-03-13,175706,88159,50.17
ACEINTEG,2026-03-13,4051,2978,73.51
ACI,2026-03-13,310257,115278,37.16
ACL,2026-03-13,27607,22187,80.37
ACMESOLAR,2026-03-13,14627740,1722026,11.77
ACUTAAS,2026-03-13,382981,220242,57.51
ADANIENSOL,2026-03-13,2240508,789320,35.23
ADANIENT,2026-03-13,1195448,362539,30.33
ADANIGREEN,2026-03-13,6756426,4272683,63.24
ADANIPORTS,2026-03-13,2688559,1465183,54.5
ADANIPOWER,2026-03-13,54479845,12057477,22.13
ADFFOODS,2026-03-13,75400,44727,59.32
ADL,2026-03-13,759,676,89.06
ADOR,2026-03-13,7922,4783,60.38
ADROITINFO,2026-03-13,70593,64090,90.79
ADSL,2026-03-13,197339,107522,54.49
ADVAIT,2026-03-13,26791,17379,64.87
ADVANCE,2026-03-13,1332221,694449,52.13
ADVANIHOTR,2026-03-13,31004,20904,67.42
ADVENTHTL,2026-03-13,292918,203154,69.36
ADVENZYMES,2026-03-13,225936,155910,69.01
AEGISLOG,2026-03-13,549417,334447,60.87
AEGISVOPAK,2026-03-13,339721,160175,47.15
AEPL,2026-03-13,66312,62059,93.59
AEQUS,2026-03-13,4094139,2801266,68.42
AEROENTER,2026-03-13,228462,131371,57.5
AEROFLEX,2026-03-13,1526426,541360,35.47
AERONEU,2026-03-13,20088,6230,31.01
AETHER,2026-03-13,121891,55361,45.42
AFCONS,2026-03-13,931638,491049,52.71
AFFLE,2026-03-13,237245,156598,66.01
