Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-05-14,116058,42167,36.33
21STCENMGM,2026-05-14,3973,3741,94.16
360ONE,2026-05-14,403296,152937,37.92
3BBLACKBIO,2026-05-14,35509,28573,80.47
3IINFOLTD,2026-05-14,180089,104941,58.27
3MINDIA,2026-05-14,1100,485,44.09
3PLAND,2026-05-14,2952,2256,76.42
5PAISA,2026-05-14,41177,19380,47.07
63MOONS,2026-05-14,76274,36369,47.68
AAATECH,2026-05-14,25587,16674,65.17
AADHARHFC,2026-05-14,189939,72618,38.23
AARNAV,2026-05-14,11032,7972,72.26
AARON,2026-05-14,9241,6920,74.88
AARTECH,2026-05-14,32405,18543,57.22
AARTIDRUGS,2026-05-14,152139,74635,49.06
AARTIIND,2026-05-14,816432,303157,37.13
AARTIPHARM,2026-05-14,97541,36966,37.9
AARTISURF,2026-05-14,13005,8103,62.31
AARVI,2026-05-14,9499,4682,49.29
AAVAS,2026-05-14,26445,13977,52.85
ABB,2026-05-14,327209,102640,31.37
ABBOTINDIA,2026-05-14,9543,4582,48.01
ABCAPITAL,2026-05-14,4170944,1791302,42.95
ABCOTS,2026-05-14,99335,47278,47.59
ABDL,2026-05-14,318898,155993,48.92
ABFRL,2026-05-14,2008302,913982,45.51
ABGSEC,2026-05-14,105,105,100.0
ABINFRA,2026-05-14,720266,149508,20.76
ABLBL,2026-05-14,704969,280418,39.78
ABMKNO,2026-05-14,3500,3365,96.14
ABREL,2026-05-14,327483,150248,45.88
ABSL10BANK,2026-05-14,183,107,58.47
ABSLAMC,2026-05-14,379748,213957,56.34
ABSLBANETF,2026-05-14,55104,34021,61.74
ABSLLIQUID,2026-05-14,14521,13417,92.4
ABSLMSCIN,2026-05-14,1160,1094,94.31
ABSLNN50ET,2026-05-14,7225,6792,94.01
ABSLPSE,2026-05-14,230636,66737,28.94
ACC,2026-05-14,125220,44577,35.6
ACCELYA,2026-05-14,6361,3316,52.13
ACE,2026-05-14,324505,106453,32.8
ACEINTEG,2026-05-14,18002,14514,80.62
ACI,2026-05-14,340987,122797,36.01
ACL,2026-05-14,55962,30117,53.82
ACMESOLAR,2026-05-14,674839,263103,38.99
ACSTECH,2026-05-14,63440,63439,100.0
ACUTAAS,2026-05-14,658946,334091,50.7
ADANIENSOL,2026-05-14,3931057,1708290,43.46
ADANIENT,2026-05-14,9539233,2192630,22.99
ADANIGREEN,2026-05-14,4875061,1089938,22.36
ADANIPORTS,2026-05-14,3051398,1066628,34.96
ADANIPOWER,2026-05-14,41896940,10341886,24.68
ADFFOODS,2026-05-14,1308844,331398,25.32
ADL,2026-05-14,177,162,91.53
ADOR,2026-05-14,53229,20832,39.14
ADROITINFO,2026-05-14,26239,18993,72.38
ADSL,2026-05-14,225174,92551,41.1
ADVAIT,2026-05-14,27953,14916,53.36
ADVANCE,2026-05-14,103670,35134,33.89
ADVANIHOTR,2026-05-14,19291,13189,68.37
ADVENTHTL,2026-05-14,101012,51694,51.18
ADVENZYMES,2026-05-14,292102,127425,43.62
AEGISLOG,2026-05-14,344224,119504,34.72
AEGISVOPAK,2026-05-14,890960,357742,40.15
AEQUS,2026-05-14,2948524,1128523,38.27
AEROENTER,2026-05-14,439799,142820,32.47
AEROFLEX,2026-05-14,2056562,869611,42.28
AERONEU,2026-05-14,124156,13187,10.62
AETHER,2026-05-14,322897,167733,51.95
AFCONS,2026-05-14,541225,191128,35.31
AFFLE,2026-05-14,339257,137130,40.42
AFSL,2026-05-14,20373,14780,72.55
AGARIND,2026-05-14,48928,21121,43.17
AGARWALEYE,2026-05-14,23156,10877,46.97
AGI,2026-05-14,263460,95887,36.4
AGIIL,2026-05-14,1953982,725914,37.15
AGRITECH,2026-05-14,3926,2427,61.82
AGROPHOS,2026-05-14,11563,7060,61.06
AHCL,2026-05-14,2307422,772777,33.49
AHLADA,2026-05-14,10351,4929,47.62
AHLEAST,2026-05-14,10101,5106,50.55
AHLUCONT,2026-05-14,29881,17048,57.05
AIAENG,2026-05-14,20765,12794,61.61
AIIL,2026-05-14,633860,257186,40.57
AIRAN,2026-05-14,54551,36268,66.48
AIROLAM,2026-05-14,1015,632,62.27
AJANTPHARM,2026-05-14,328089,161553,49.24
AJAXENGG,2026-05-14,40430,24498,60.59
AJMERA,2026-05-14,386723,177196,45.82
AJOONI,2026-05-14,181757,129126,71.04
AKASH,2026-05-14,13656,10979,80.4
AKCAPIT,2026-05-14,96,93,96.88
AKG,2026-05-14,7330,5446,74.3
AKI,2026-05-14,268913,172895,64.29
AKSHAR,2026-05-14,904726,690016,76.27
AKSHARCHEM,2026-05-14,2469,1557,63.06
AKUMS,2026-05-14,1015760,391620,38.55
ALANKIT,2026-05-14,86630,49933,57.64
ALBERTDAVD,2026-05-14,4310,2391,55.48
ALEMBICLTD,2026-05-14,180369,78024,43.26
ALGOQUANT,2026-05-14,1432531,168960,11.79
ALICON,2026-05-14,23037,11931,51.79
ALIVUS,2026-05-14,81151,41786,51.49
ALKALI,2026-05-14,5810,3782,65.09
ALKEM,2026-05-14,75843,26213,34.56
