Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-21,67100,36915,55.01
21STCENMGM,2026-04-21,5334,5334,100.0
360ONE,2026-04-21,1199787,582068,48.51
3BBLACKBIO,2026-04-21,14954,11137,74.48
3IINFOLTD,2026-04-21,430216,312091,72.54
3MINDIA,2026-04-21,4818,3056,63.43
3PLAND,2026-04-21,2825,2162,76.53
5PAISA,2026-04-21,64701,29831,46.11
63MOONS,2026-04-21,1625419,377773,23.24
AAATECH,2026-04-21,75042,39600,52.77
AADHARHFC,2026-04-21,895996,281889,31.46
AAREYDRUGS,2026-04-21,373937,186718,49.93
AARNAV,2026-04-21,45998,33340,72.48
AARON,2026-04-21,10287,5499,53.46
AARTECH,2026-04-21,25201,12300,48.81
AARTIDRUGS,2026-04-21,85037,45419,53.41
AARTIIND,2026-04-21,777552,391496,50.35
AARTIPHARM,2026-04-21,202461,96097,47.46
AARTISURF,2026-04-21,6205,3229,52.04
AARVI,2026-04-21,53431,26838,50.23
AAVAS,2026-04-21,255634,117980,46.15
ABANSENT,2026-04-21,2963,2887,97.44
ABB,2026-04-21,260767,114426,43.88
ABBOTINDIA,2026-04-21,12807,8117,63.38
ABCAPITAL,2026-04-21,3974633,1940656,48.83
ABCOTS,2026-04-21,39073,6688,17.12
ABDL,2026-04-21,234420,130889,55.84
ABFRL,2026-04-21,3445066,1717998,49.87
ABGSEC,2026-04-21,47,47,100.0
ABINFRA,2026-04-21,947375,498568,52.63
ABLBL,2026-04-21,473229,266407,56.3
ABMKNO,2026-04-21,1219,1035,84.91
ABREL,2026-04-21,145197,64653,44.53
ABSL10BANK,2026-04-21,868,663,76.38
ABSLAMC,2026-04-21,427838,225986,52.82
ABSLBANETF,2026-04-21,46971,33477,71.27
ABSLLIQUID,2026-04-21,6300,5400,85.71
ABSLMSCIN,2026-04-21,180,179,99.44
ABSLNN50ET,2026-04-21,8350,6995,83.77
ABSLPSE,2026-04-21,1092754,1023938,93.7
ACC,2026-04-21,116234,64844,55.79
ACCELYA,2026-04-21,12712,6601,51.93
ACE,2026-04-21,203675,93499,45.91
ACEINTEG,2026-04-21,603108,113881,18.88
ACI,2026-04-21,62441,30142,48.27
ACL,2026-04-21,43973,15393,35.01
ACMESOLAR,2026-04-21,957383,444464,46.42
ACSTECH,2026-04-21,44537,39692,89.12
ACUTAAS,2026-04-21,246743,136354,55.26
ADANIENSOL,2026-04-21,1655410,566539,34.22
ADANIENT,2026-04-21,1818221,851198,46.81
ADANIGREEN,2026-04-21,2752849,574336,20.86
ADANIPORTS,2026-04-21,4276868,2777877,64.95
ADANIPOWER,2026-04-21,57973716,14709222,25.37
ADFFOODS,2026-04-21,164807,65672,39.85
ADL,2026-04-21,421,281,66.75
ADOR,2026-04-21,53584,36551,68.21
ADROITINFO,2026-04-21,17924,14371,80.18
ADSL,2026-04-21,78686,37908,48.18
ADVAIT,2026-04-21,95334,49861,52.3
ADVANCE,2026-04-21,638793,209401,32.78
ADVANIHOTR,2026-04-21,39805,21489,53.99
ADVENTHTL,2026-04-21,133840,74502,55.66
ADVENZYMES,2026-04-21,133562,96800,72.48
AEGISLOG,2026-04-21,306444,104934,34.24
AEGISVOPAK,2026-04-21,220535,95801,43.44
AEQUS,2026-04-21,10917234,2250521,20.61
AEROENTER,2026-04-21,316962,97601,30.79
AEROFLEX,2026-04-21,2068637,830810,40.16
AERONEU,2026-04-21,47703,8340,17.48
AETHER,2026-04-21,276707,111904,40.44
AFCONS,2026-04-21,411516,113653,27.62
AFFLE,2026-04-21,373994,199173,53.26
AFSL,2026-04-21,9559,6091,63.72
AGARIND,2026-04-21,58916,25826,43.84
AGARWALEYE,2026-04-21,73711,46052,62.48
AGI,2026-04-21,126821,69560,54.85
AGIIL,2026-04-21,2810517,928139,33.02
AGRITECH,2026-04-21,2223,2151,96.76
AGROPHOS,2026-04-21,40341,23418,58.05
AHCL,2026-04-21,913403,347919,38.09
AHLADA,2026-04-21,10326,3532,34.2
