Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-05-27,293155,142697,48.68
21STCENMGM,2026-05-27,1008,1008,100.0
360ONE,2026-05-27,274760,125760,45.77
3BBLACKBIO,2026-05-27,8633,6080,70.43
3IINFOLTD,2026-05-27,478339,370114,77.37
3MINDIA,2026-05-27,2695,938,34.81
3PLAND,2026-05-27,2228,1466,65.8
5PAISA,2026-05-27,32796,12367,37.71
63MOONS,2026-05-27,207254,125235,60.43
A2ZINFRA,2026-05-27,162016,130374,80.47
AAATECH,2026-05-27,11135,5185,46.56
AADHARHFC,2026-05-27,173436,97932,56.47
AARNAV,2026-05-27,24179,16167,66.86
AARON,2026-05-27,17222,10699,62.12
AARTECH,2026-05-27,63217,23613,37.35
AARTIDRUGS,2026-05-27,99307,56637,57.03
AARTIIND,2026-05-27,736246,385738,52.39
AARTIPHARM,2026-05-27,526788,245020,46.51
AARTISURF,2026-05-27,5934,3354,56.52
AARVI,2026-05-27,35337,22651,64.1
AAVAS,2026-05-27,187307,166746,89.02
ABB,2026-05-27,636096,203188,31.94
ABBOTINDIA,2026-05-27,5170,3026,58.53
ABCAPITAL,2026-05-27,2330771,1089948,46.76
ABCOTS,2026-05-27,75742,30887,40.78
ABDL,2026-05-27,191536,93162,48.64
ABFRL,2026-05-27,4935432,2336381,47.34
ABGSEC,2026-05-27,78,54,69.23
ABINFRA,2026-05-27,1434468,865546,60.34
ABLBL,2026-05-27,319251,174138,54.55
ABMINTLLTD,2026-05-27,54,27,50.0
ABMKNO,2026-05-27,2683,2560,95.42
ABREL,2026-05-27,89183,40345,45.24
ABSL10BANK,2026-05-27,6245,4526,72.47
ABSLAMC,2026-05-27,250892,148642,59.25
ABSLBANETF,2026-05-27,59623,31139,52.23
ABSLLIQUID,2026-05-27,4459,4006,89.84
ABSLMSCIN,2026-05-27,1485,1285,86.53
ABSLNN50ET,2026-05-27,16669,11973,71.83
ABSLPSE,2026-05-27,77806,53713,69.03
ACC,2026-05-27,206555,90270,43.7
ACCELYA,2026-05-27,7683,3778,49.17
ACCURACY,2026-05-27,158886,109601,68.98
ACE,2026-05-27,180016,82088,45.6
ACEINTEG,2026-05-27,4436,3473,78.29
ACI,2026-05-27,94406,39040,41.35
ACL,2026-05-27,18178,12798,70.4
ACMESOLAR,2026-05-27,1292446,618383,47.85
ACSTECH,2026-05-27,436708,425834,97.51
ACUTAAS,2026-05-27,206974,76728,37.07
ADANIENSOL,2026-05-27,7841736,2644871,33.73
ADANIENT,2026-05-27,3826916,879795,22.99
ADANIGREEN,2026-05-27,6509853,1340838,20.6
ADANIPORTS,2026-05-27,2102406,779523,37.08
ADANIPOWER,2026-05-27,85859567,18195235,21.19
ADFFOODS,2026-05-27,186008,74816,40.22
ADL,2026-05-27,1222,679,55.56
ADOR,2026-05-27,98109,42748,43.57
ADROITINFO,2026-05-27,31232,26681,85.43
ADSL,2026-05-27,87583,43666,49.86
ADVAIT,2026-05-27,326898,95056,29.08
ADVANCE,2026-05-27,46714,32093,68.7
ADVANIHOTR,2026-05-27,36285,24412,67.28
ADVENTHTL,2026-05-27,177257,120194,67.81
ADVENZYMES,2026-05-27,178319,89242,50.05
AEGISLOG,2026-05-27,261465,120682,46.16
AEGISVOPAK,2026-05-27,398179,196814,49.43
AEPL,2026-05-27,18757,12308,65.62
AEQUS,2026-05-27,5882661,2084299,35.43
AEROENTER,2026-05-27,233156,65414,28.06
AEROFLEX,2026-05-27,1840679,521098,28.31
AERONEU,2026-05-27,59874,6380,10.66
AETHER,2026-05-27,157409,85964,54.61
AFCONS,2026-05-27,523641,153087,29.24
AFFLE,2026-05-27,195589,84117,43.01
AFSL,2026-05-27,6686,3155,47.19
AGARIND,2026-05-27,20200,11864,58.73
AGARWALEYE,2026-05-27,44122,22567,51.15
AGI,2026-05-27,134079,66963,49.94
AGIIL,2026-05-27,2567867,1338050,52.11
AGRITECH,2026-05-27,4279,2294,53.61
AGROPHOS,2026-05-27,61995,37335,60.22
AHCL,2026-05-27,1541657,932953,60.52
AHLADA,2026-05-27,15969,12479,78.15
AHLEAST,2026-05-27,4816,3235,67.17
AHLUCONT,2026-05-27,41327,25128,60.8
AIAENG,2026-05-27,1149941,374629,32.58
AIIL,2026-05-27,978918,248121,25.35
AIRAN,2026-05-27,78782,58024,73.65
AIROLAM,2026-05-27,426,423,99.3
AJANTPHARM,2026-05-27,154397,86890,56.28
AJAXENGG,2026-05-27,119701,43468,36.31
AJMERA,2026-05-27,641049,306430,47.8
AJOONI,2026-05-27,161088,114024,70.78
AKASH,2026-05-27,5797,3601,62.12
AKCAPIT,2026-05-27,1559,1345,86.27
AKG,2026-05-27,5663,5017,88.59
AKI,2026-05-27,96381,77222,80.12
AKSHAR,2026-05-27,3684785,2378111,64.54
AKSHARCHEM,2026-05-27,1363,952,69.85
AKUMS,2026-05-27,217730,116568,53.54
ALANKIT,2026-05-27,274663,205802,74.93
ALBERTDAVD,2026-05-27,4781,2484,51.96
ALEMBICLTD,2026-05-27,256271,147702,57.64
ALGOQUANT,2026-05-27,1224854,256563,20.95
ALICON,2026-05-27,33462,15709,46.95
ALIVUS,2026-05-27,64789,31960,49.33
