Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-09,101163,38259,37.82
21STCENMGM,2026-06-09,5104,4961,97.2
360ONE,2026-06-09,384782,212586,55.25
3BBLACKBIO,2026-06-09,23670,17511,73.98
3IINFOLTD,2026-06-09,156307,113121,72.37
3MINDIA,2026-06-09,1671,620,37.1
3PLAND,2026-06-09,2247,1419,63.15
5PAISA,2026-06-09,23587,8623,36.56
63MOONS,2026-06-09,180464,81323,45.06
A2ZINFRA,2026-06-09,112917,69436,61.49
AAATECH,2026-06-09,42159,27470,65.16
AADHARHFC,2026-06-09,120500,82043,68.09
AARNAV,2026-06-09,31688,25066,79.1
AARON,2026-06-09,8952,6401,71.5
AARTECH,2026-06-09,29922,13536,45.24
AARTIDRUGS,2026-06-09,158021,71104,45.0
AARTIIND,2026-06-09,449383,198284,44.12
AARTIPHARM,2026-06-09,113051,58697,51.92
AARTISURF,2026-06-09,9837,7528,76.53
AARVI,2026-06-09,28078,10589,37.71
AAVAS,2026-06-09,136094,106777,78.46
ABB,2026-06-09,254364,99446,39.1
ABBOTINDIA,2026-06-09,11204,8492,75.79
ABCAPITAL,2026-06-09,2368143,1235215,52.16
ABCOTS,2026-06-09,40182,21885,54.46
ABDL,2026-06-09,258823,148904,57.53
ABFRL,2026-06-09,3307280,1654123,50.01
ABGSEC,2026-06-09,268,240,89.55
ABINFRA,2026-06-09,669839,203311,30.35
ABLBL,2026-06-09,5011673,3937269,78.56
ABMINTLLTD,2026-06-09,58,40,68.97
ABMKNO,2026-06-09,5588,4511,80.73
ABREL,2026-06-09,68237,29536,43.28
ABSL10BANK,2026-06-09,896,848,94.64
ABSLAMC,2026-06-09,996871,827474,83.01
ABSLBANETF,2026-06-09,120316,83409,69.32
ABSLLIQUID,2026-06-09,272,213,78.31
ABSLMSCIN,2026-06-09,202,202,100.0
ABSLNN50ET,2026-06-09,4383,2793,63.72
ABSLPSE,2026-06-09,119498,95234,79.7
ACC,2026-06-09,150356,88583,58.92
ACCELYA,2026-06-09,6423,4160,64.77
ACCURACY,2026-06-09,144817,111309,76.86
ACE,2026-06-09,388287,145212,37.4
ACEINTEG,2026-06-09,1414,864,61.1
ACI,2026-06-09,2189567,1454980,66.45
ACL,2026-06-09,9390,7004,74.59
ACMESOLAR,2026-06-09,1558201,570107,36.59
ACSTECH,2026-06-09,71558,71542,99.98
ACUTAAS,2026-06-09,378466,175508,46.37
ADANIENSOL,2026-06-09,3013275,1165928,38.69
ADANIENT,2026-06-09,1841620,577178,31.34
ADANIGREEN,2026-06-09,4557152,1326043,29.1
ADANIPORTS,2026-06-09,1776339,783525,44.11
