Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-01-28,133775,47208,35.29
21STCENMGM,2026-01-28,2196,2196,100.0
360ONE,2026-01-28,1596026,1138777,71.35
3IINFOLTD,2026-01-28,494473,256417,51.86
3MINDIA,2026-01-28,1685,768,45.58
3PLAND,2026-01-28,2300,1622,70.52
5PAISA,2026-01-28,101862,34700,34.07
63MOONS,2026-01-28,67490,30743,45.55
A2ZINFRA,2026-01-28,199499,172357,86.39
AADHARHFC,2026-01-28,369079,267682,72.53
AAKASH,2026-01-28,126942,61855,48.73
AAREYDRUGS,2026-01-28,359713,162097,45.06
AARON,2026-01-28,8675,4662,53.74
AARTECH,2026-01-28,34805,13811,39.68
AARTIDRUGS,2026-01-28,155032,64646,41.7
AARTIIND,2026-01-28,510117,206665,40.51
AARTIPHARM,2026-01-28,122082,65043,53.28
AARTISURF,2026-01-28,10401,8264,79.45
AARVI,2026-01-28,20814,15121,72.65
AAVAS,2026-01-28,122548,61421,50.12
ABB,2026-01-28,419235,137472,32.79
ABBOTINDIA,2026-01-28,3515,1777,50.55
ABCAPITAL,2026-01-28,5150983,2769214,53.76
ABCOTS,2026-01-28,2274,1182,51.98
ABDL,2026-01-28,676721,387740,57.3
ABFRL,2026-01-28,8488020,3447147,40.61
ABGSEC,2026-01-28,11851,11850,99.99
ABINFRA,2026-01-28,47942,37776,78.8
ABLBL,2026-01-28,1615806,694256,42.97
ABMINTLLTD,2026-01-28,119,98,82.35
ABREL,2026-01-28,225276,66503,29.52
ABSLAMC,2026-01-28,98052,45397,46.3
ABSLBANETF,2026-01-28,89541,84886,94.8
ABSLLIQUID,2026-01-28,11751,11144,94.83
ABSLNN50ET,2026-01-28,13649,13041,95.55
ABSLPSE,2026-01-28,954050,702014,73.58
ACC,2026-01-28,336420,68141,20.25
ACCELYA,2026-01-28,10585,5512,52.07
ACCURACY,2026-01-28,131141,68319,52.1
ACE,2026-01-28,175747,69764,39.7
ACEINTEG,2026-01-28,1991,1720,86.39
ACI,2026-01-28,147640,65231,44.18
ACL,2026-01-28,48104,34243,71.19
ACMESOLAR,2026-01-28,672977,238305,35.41
ACUTAAS,2026-01-28,1239184,443074,35.76
ADANIENSOL,2026-01-28,1896173,626022,33.02
ADANIENT,2026-01-28,2073198,590554,28.49
ADANIGREEN,2026-01-28,4377377,1333260,30.46
ADANIPORTS,2026-01-28,2938285,1503022,51.15
ADANIPOWER,2026-01-28,14843718,6650999,44.81
ADFFOODS,2026-01-28,56730,31922,56.27
ADL,2026-01-28,5380,3263,60.65
ADOR,2026-01-28,14652,6355,43.37
ADROITINFO,2026-01-28,78384,76348,97.4
ADSL,2026-01-28,193727,56321,29.07
ADVAIT,2026-01-28,30363,16635,54.79
ADVANCE,2026-01-28,682445,301168,44.13
ADVANIHOTR,2026-01-28,98599,51384,52.11
ADVENTHTL,2026-01-28,105479,57591,54.6
ADVENZYMES,2026-01-28,134980,67259,49.83
AEGISLOG,2026-01-28,494190,148075,29.96
AEGISVOPAK,2026-01-28,2128478,993581,46.68
AEQUS,2026-01-28,840476,311505,37.06
AEROENTER,2026-01-28,273083,90320,33.07
AEROFLEX,2026-01-28,576661,198273,34.38
AERONEU,2026-01-28,21830,6634,30.39
AETHER,2026-01-28,108602,69062,63.59
AFCONS,2026-01-28,318910,185102,58.04
AFFLE,2026-01-28,193246,113152,58.55
AFFORDABLE,2026-01-28,29657,15693,52.91
AFIL,2026-01-28,1430875,1195954,83.58
AFSL,2026-01-28,5615,4042,71.99
AGARIND,2026-01-28,24353,10695,43.92
AGARWALEYE,2026-01-28,150226,69355,46.17
AGI,2026-01-28,58179,31455,54.07
AGIIL,2026-01-28,1675865,399189,23.82
AGROPHOS,2026-01-28,26830,17452,65.05
AHCL,2026-01-28,65098,34026,52.27
AHLADA,2026-01-28,30506,24467,80.2
AHLEAST,2026-01-28,2663,2214,83.14
AHLUCONT,2026-01-28,54512,31412,57.62
AIAENG,2026-01-28,30586,14474,47.32
AIIL,2026-01-28,895693,426690,47.64
AIRAN,2026-01-28,186963,100554,53.78
AIROLAM,2026-01-28,1247,1091,87.49
AJANTPHARM,2026-01-28,45960,24912,54.2
