Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-06,95795,43608,45.52
21STCENMGM,2026-04-06,3604,2470,68.53
360ONE,2026-04-06,2743646,1982782,72.27
3IINFOLTD,2026-04-06,639657,303095,47.38
3MINDIA,2026-04-06,6077,3536,58.19
3PLAND,2026-04-06,3936,2823,71.72
5PAISA,2026-04-06,63286,24612,38.89
63MOONS,2026-04-06,223675,99522,44.49
AAATECH,2026-04-06,13409,9029,67.34
AADHARHFC,2026-04-06,206262,97392,47.22
AAREYDRUGS,2026-04-06,115134,90651,78.74
AARNAV,2026-04-06,10371,6095,58.77
AARON,2026-04-06,27210,13090,48.11
AARTECH,2026-04-06,31490,10870,34.52
AARTIDRUGS,2026-04-06,80931,41690,51.51
AARTIIND,2026-04-06,1123512,345492,30.75
AARTIPHARM,2026-04-06,140324,68476,48.8
AARTISURF,2026-04-06,13354,7288,54.58
AARVI,2026-04-06,4700,1994,42.43
AAVAS,2026-04-06,71555,33363,46.63
ABB,2026-04-06,259645,96101,37.01
ABBOTINDIA,2026-04-06,8267,4652,56.27
ABCAPITAL,2026-04-06,4034504,1389554,34.44
ABCOTS,2026-04-06,8848,2942,33.25
ABDL,2026-04-06,356175,126065,35.39
ABFRL,2026-04-06,11042999,6317704,57.21
ABGSEC,2026-04-06,2193,2120,96.67
ABINFRA,2026-04-06,626193,357868,57.15
ABLBL,2026-04-06,1259122,648882,51.53
ABREL,2026-04-06,168445,67456,40.05
ABSL10BANK,2026-04-06,370,145,39.19
ABSLAMC,2026-04-06,411948,148335,36.01
ABSLBANETF,2026-04-06,193528,159491,82.41
ABSLLIQUID,2026-04-06,3442,3309,96.14
ABSLMSCIN,2026-04-06,918,595,64.81
ABSLNN50ET,2026-04-06,12529,9708,77.48
ABSLPSE,2026-04-06,266561,151586,56.87
ACC,2026-04-06,148242,54295,36.63
ACCELYA,2026-04-06,19024,11673,61.36
ACCURACY,2026-04-06,169019,110824,65.57
ACE,2026-04-06,194091,65147,33.57
ACEINTEG,2026-04-06,1744,1421,81.48
ACI,2026-04-06,104986,42633,40.61
ACL,2026-04-06,29187,19816,67.89
ACMESOLAR,2026-04-06,2379961,652942,27.43
ACUTAAS,2026-04-06,1184772,315383,26.62
ADANIENSOL,2026-04-06,2083508,658888,31.62
ADANIENT,2026-04-06,3153437,1170024,37.1
ADANIGREEN,2026-04-06,13113062,5448316,41.55
ADANIPORTS,2026-04-06,2519628,734924,29.17
ADANIPOWER,2026-04-06,127464037,83623385,65.61
ADFFOODS,2026-04-06,69174,31031,44.86
ADL,2026-04-06,960,956,99.58
ADOR,2026-04-06,22993,14821,64.46
ADROITINFO,2026-04-06,28451,14668,51.56
ADSL,2026-04-06,249931,79375,31.76
ADVAIT,2026-04-06,50867,23084,45.38
ADVANCE,2026-04-06,123662,59318,47.97
ADVANIHOTR,2026-04-06,16831,9956,59.15
ADVENTHTL,2026-04-06,212321,127719,60.15
ADVENZYMES,2026-04-06,116706,56974,48.82
AEGISLOG,2026-04-06,1783672,459684,25.77
AEGISVOPAK,2026-04-06,1629025,566135,34.75
AEPL,2026-04-06,13617,9252,67.94
AEQUS,2026-04-06,359820,177667,49.38
AEROENTER,2026-04-06,323349,76552,23.67
AEROFLEX,2026-04-06,1060720,345422,32.56
AERONEU,2026-04-06,37249,8402,22.56
AETHER,2026-04-06,182907,69812,38.17
AFCONS,2026-04-06,251972,102563,40.7
AFFLE,2026-04-06,170091,57674,33.91
AFFORDABLE,2026-04-06,113574,35363,31.14
AFSL,2026-04-06,9021,5708,63.27
AGARIND,2026-04-06,83512,47067,56.36
AGARWALEYE,2026-04-06,115619,47773,41.32
AGI,2026-04-06,240685,137239,57.02
AGIIL,2026-04-06,6698381,2352863,35.13
AGRITECH,2026-04-06,1528,993,64.99
AGROPHOS,2026-04-06,77410,33471,43.24
AHCL,2026-04-06,66582,23639,35.5
AHLADA,2026-04-06,51648,27849,53.92
AHLEAST,2026-04-06,10250,8661,84.5
AHLUCONT,2026-04-06,76340,28117,36.83
AIAENG,2026-04-06,36537,13272,36.32
AIIL,2026-04-06,344749,92189,26.74
AIRAN,2026-04-06,91742,71088,77.49
AIROLAM,2026-04-06,2145,1406,65.55
AJANTPHARM,2026-04-06,87129,45658,52.4
AJAXENGG,2026-04-06,33485,17070,50.98
AJMERA,2026-04-06,677712,339206,50.05
AJOONI,2026-04-06,196447,146645,74.65
AKASH,2026-04-06,5657,4199,74.23
AKG,2026-04-06,10090,6048,59.94
AKI,2026-04-06,271711,168783,62.12
AKSHAR,2026-04-06,5309291,4041294,76.12
AKSHARCHEM,2026-04-06,5988,4784,79.89
AKSHOPTFBR,2026-04-06,500493,358576,71.64
AKUMS,2026-04-06,120418,47612,39.54
AKZOINDIA,2026-04-06,13165,3674,27.91
ALANKIT,2026-04-06,531495,306207,57.61
ALBERTDAVD,2026-04-06,5240,3293,62.84
ALEMBICLTD,2026-04-06,307414,150913,49.09
ALGOQUANT,2026-04-06,1036217,193517,18.68
ALICON,2026-04-06,17697,7126,40.27
ALIVUS,2026-04-06,276665,181689,65.67
ALKALI,2026-04-06,3349,2180,65.09
ALKEM,2026-04-06,81489,37400,45.9
ALKYLAMINE,2026-04-06,55698,17727,31.83
ALLCARGO,2026-04-06,6551712,2450366,37.4
ALLDIGI,2026-04-06,5737,2336,40.72
ALLTIME,2026-04-06,38613,15647,40.52
ALMONDZ,2026-04-06,402780,310231,77.02
ALOKINDS,2026-04-06,7655350,2112541,27.6
ALPA,2026-04-06,75508,45130,59.77
ALPHA,2026-04-06,2072702,1170745,56.48
ALPHAETF,2026-04-06,1674992,1285298,76.73
ALPHAGEO,2026-04-06,7167,3204,44.7
ALPL30IETF,2026-04-06,1687441,925382,54.84
AMAGI,2026-04-06,272125,154787,56.88
AMANTA,2026-04-06,93659,41331,44.13
AMBER,2026-04-06,331960,60407,18.2
AMBICAAGAR,2026-04-06,7585,6647,87.63
AMBIKCO,2026-04-06,13227,5841,44.16
AMBUJACEM,2026-04-06,2653255,1071347,40.38
AMDIND,2026-04-06,1536,1189,77.41
AMIRCHAND,2026-04-06,7662853,4880915,63.7
AMJLAND,2026-04-06,12224,7843,64.16
AMNPLST,2026-04-06,11410,4877,42.74
AMRUTANJAN,2026-04-06,6543,2993,45.74
ANANDRATHI,2026-04-06,326562,155775,47.7
ANANTRAJ,2026-04-06,2040997,423129,20.73
ANDHRAPAP,2026-04-06,450900,274030,60.77
ANDHRSUGAR,2026-04-06,195152,83203,42.63
ANGELONE,2026-04-06,5924466,1420480,23.98
ANIKINDS,2026-04-06,6399,4998,78.11
ANMOL,2026-04-06,128659,88950,69.14
ANTELOPUS,2026-04-06,601977,189800,31.53
ANTGRAPHIC,2026-04-06,253300,210865,83.25
ANTHEM,2026-04-06,117446,60846,51.81
ANUHPHR,2026-04-06,71982,51142,71.05
ANUP,2026-04-06,49827,21732,43.61
ANURAS,2026-04-06,125737,56129,44.64
AONEGOLD,2026-04-06,1053843,573905,54.46
AONELIQUID,2026-04-06,35843,29668,82.77
AONENIFTY,2026-04-06,556536,343455,61.71
AONESILVER,2026-04-06,592708,386759,65.25
AONETMMQ50,2026-04-06,86314,40477,46.9
AONETOTAL,2026-04-06,307767,137129,44.56
APARINDS,2026-04-06,62394,15365,24.63
APCL,2026-04-06,2491,1396,56.04
APCOTEXIND,2026-04-06,47563,36505,76.75
APEX,2026-04-06,757629,147244,19.43
APLAPOLLO,2026-04-06,364128,163388,44.87
APLLTD,2026-04-06,65979,25741,39.01
APOLLO,2026-04-06,5609864,1094662,19.51
APOLLOHOSP,2026-04-06,360086,191094,53.07
APOLLOPIPE,2026-04-06,775377,129907,16.75
APOLLOTYRE,2026-04-06,471337,155333,32.96
APOLSINHOT,2026-04-06,335,256,76.42
APTECHT,2026-04-06,83642,32567,38.94
APTUS,2026-04-06,2234463,1316121,58.9
AQYLON,2026-04-06,26050,26050,100.0
ARCHIDPLY,2026-04-06,39675,17008,42.87
ARCHIES,2026-04-06,16724,8720,52.14
ARE&M,2026-04-06,713548,269958,37.83
ARENTERP,2026-04-06,915,585,63.93
ARFIN,2026-04-06,965568,241802,25.04
ARIES,2026-04-06,42167,22209,52.67
ARIHANTCAP,2026-04-06,170702,89806,52.61
ARIHANTSUP,2026-04-06,39841,12522,31.43
ARIS,2026-04-06,985442,557372,56.56
ARKADE,2026-04-06,212576,84851,39.92
ARMANFIN,2026-04-06,48104,23850,49.58
AROGRANITE,2026-04-06,3452,3211,93.02
ARROWGREEN,2026-04-06,198256,45353,22.88
ARSSBL,2026-04-06,395208,180288,45.62
ARTEMISMED,2026-04-06,109293,55361,50.65
ARTNIRMAN,2026-04-06,3409,2175,63.8
