Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-08,92229,48489,52.57
21STCENMGM,2026-04-08,935,935,100.0
360ONE,2026-04-08,3000755,1729374,57.63
3IINFOLTD,2026-04-08,456317,289764,63.5
3MINDIA,2026-04-08,16254,9001,55.38
3PLAND,2026-04-08,6928,5307,76.6
5PAISA,2026-04-08,53217,18661,35.07
63MOONS,2026-04-08,259739,107004,41.2
AAATECH,2026-04-08,34319,21418,62.41
AADHARHFC,2026-04-08,374174,208992,55.85
AAREYDRUGS,2026-04-08,32375,28748,88.8
AARNAV,2026-04-08,206754,139568,67.5
AARON,2026-04-08,16915,10128,59.88
AARTECH,2026-04-08,59691,25101,42.05
AARTIDRUGS,2026-04-08,160044,76455,47.77
AARTIIND,2026-04-08,649290,311427,47.96
AARTIPHARM,2026-04-08,252916,115019,45.48
AARTISURF,2026-04-08,12291,5789,47.1
AARVI,2026-04-08,22883,13833,60.45
AAVAS,2026-04-08,263889,161746,61.29
ABB,2026-04-08,626418,302859,48.35
ABBOTINDIA,2026-04-08,9402,5581,59.36
ABCAPITAL,2026-04-08,7244230,2431083,33.56
ABCOTS,2026-04-08,60094,19624,32.66
ABDL,2026-04-08,646841,304592,47.09
ABFRL,2026-04-08,7609928,3745685,49.22
ABGSEC,2026-04-08,23022,19164,83.24
ABINFRA,2026-04-08,313939,162708,51.83
ABLBL,2026-04-08,695714,327956,47.14
ABREL,2026-04-08,2619341,300383,11.47
ABSL10BANK,2026-04-08,2219,1369,61.69
ABSLAMC,2026-04-08,437020,191380,43.79
ABSLBANETF,2026-04-08,343141,164309,47.88
ABSLLIQUID,2026-04-08,2241,1727,77.06
ABSLMSCIN,2026-04-08,9104,6659,73.14
ABSLNN50ET,2026-04-08,27458,14461,52.67
ABSLPSE,2026-04-08,1300080,373125,28.7
ACC,2026-04-08,312369,106146,33.98
ACCELYA,2026-04-08,15022,8812,58.66
ACCURACY,2026-04-08,1204145,784488,65.15
ACE,2026-04-08,251691,129061,51.28
ACEINTEG,2026-04-08,12303,6575,53.44
ACI,2026-04-08,263447,68293,25.92
ACL,2026-04-08,6058,6057,99.98
ACMESOLAR,2026-04-08,1333937,544091,40.79
ACUTAAS,2026-04-08,469141,202412,43.15
ADANIENSOL,2026-04-08,4475280,1225959,27.39
ADANIENT,2026-04-08,4197831,821816,19.58
ADANIGREEN,2026-04-08,16043205,4492773,28.0
ADANIPORTS,2026-04-08,7636467,2528356,33.11
ADANIPOWER,2026-04-08,66318120,18641490,28.11
