Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-01-27,209688,91059,43.43
21STCENMGM,2026-01-27,1122,1122,100.0
360ONE,2026-01-27,2585701,1972349,76.28
3IINFOLTD,2026-01-27,279020,166271,59.59
3MINDIA,2026-01-27,4610,3448,74.79
3PLAND,2026-01-27,5332,4369,81.94
5PAISA,2026-01-27,67929,17880,26.32
63MOONS,2026-01-27,207029,54239,26.2
A2ZINFRA,2026-01-27,98623,59097,59.92
AADHARHFC,2026-01-27,346480,218086,62.94
AAKASH,2026-01-27,51772,40130,77.51
AAREYDRUGS,2026-01-27,342624,173750,50.71
AARON,2026-01-27,14490,8538,58.92
AARTECH,2026-01-27,54088,25994,48.06
AARTIDRUGS,2026-01-27,193028,118933,61.61
AARTIIND,2026-01-27,643789,229015,35.57
AARTIPHARM,2026-01-27,184508,66601,36.1
AARTISURF,2026-01-27,24552,15382,62.65
AARVI,2026-01-27,11317,7296,64.47
AAVAS,2026-01-27,178510,108889,61.0
ABB,2026-01-27,178884,91797,51.32
ABBOTINDIA,2026-01-27,4631,2032,43.88
ABCAPITAL,2026-01-27,3391971,1109003,32.69
ABCOTS,2026-01-27,6952,6127,88.13
ABDL,2026-01-27,657821,325966,49.55
ABFRL,2026-01-27,21457251,7175273,33.44
ABGSEC,2026-01-27,8021,8021,100.0
ABINFRA,2026-01-27,149257,102627,68.76
ABLBL,2026-01-27,4633889,2452240,52.92
ABMINTLLTD,2026-01-27,805,508,63.11
ABREL,2026-01-27,204131,109404,53.59
ABSLAMC,2026-01-27,152930,57163,37.38
ABSLBANETF,2026-01-27,68614,63236,92.16
ABSLLIQUID,2026-01-27,5171,5086,98.36
ABSLNN50ET,2026-01-27,7447,5365,72.04
ABSLPSE,2026-01-27,272759,200614,73.55
ACC,2026-01-27,160507,67110,41.81
ACCELYA,2026-01-27,7117,3452,48.5
ACCURACY,2026-01-27,113651,73811,64.95
ACE,2026-01-27,273050,105028,38.46
ACEINTEG,2026-01-27,479,413,86.22
ACI,2026-01-27,209737,81052,38.64
ACL,2026-01-27,91835,34236,37.28
ACMESOLAR,2026-01-27,1128118,417865,37.04
ACUTAAS,2026-01-27,424478,220735,52.0
ADANIENSOL,2026-01-27,3675055,949081,25.82
ADANIENT,2026-01-27,5449633,776179,14.24
ADANIGREEN,2026-01-27,13752483,1931610,14.05
ADANIPORTS,2026-01-27,3838632,1232669,32.11
ADANIPOWER,2026-01-27,24095155,6153360,25.54
ADFFOODS,2026-01-27,38288,18669,48.76
ADL,2026-01-27,1840,1630,88.59
ADOR,2026-01-27,10734,4936,45.98
ADROITINFO,2026-01-27,30560,15188,49.7
