Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-10,97771,42358,43.32
21STCENMGM,2026-04-10,5053,5053,100.0
360ONE,2026-04-10,1139241,624944,54.86
3IINFOLTD,2026-04-10,372688,217190,58.28
3MINDIA,2026-04-10,3579,1684,47.05
3PLAND,2026-04-10,3905,2999,76.8
5PAISA,2026-04-10,36337,21244,58.46
63MOONS,2026-04-10,153639,78242,50.93
AAATECH,2026-04-10,16655,9946,59.72
AADHARHFC,2026-04-10,561142,368537,65.68
AAREYDRUGS,2026-04-10,96948,68764,70.93
AARNAV,2026-04-10,23046,17716,76.87
AARON,2026-04-10,9852,5746,58.32
AARTECH,2026-04-10,612889,221490,36.14
AARTIDRUGS,2026-04-10,240989,149048,61.85
AARTIIND,2026-04-10,723908,467025,64.51
AARTIPHARM,2026-04-10,108049,49582,45.89
AARTISURF,2026-04-10,15996,8876,55.49
AARVI,2026-04-10,22042,9421,42.74
AAVAS,2026-04-10,285659,243905,85.38
ABB,2026-04-10,798909,389451,48.75
ABBOTINDIA,2026-04-10,9771,4281,43.81
ABCAPITAL,2026-04-10,4807226,1966470,40.91
ABCOTS,2026-04-10,15842,8379,52.89
ABDL,2026-04-10,2138634,583022,27.26
ABFRL,2026-04-10,12985011,6809470,52.44
ABGSEC,2026-04-10,509,509,100.0
ABINFRA,2026-04-10,728016,508749,69.88
ABLBL,2026-04-10,408109,180884,44.32
ABREL,2026-04-10,1096732,327709,29.88
ABSL10BANK,2026-04-10,8,6,75.0
ABSLAMC,2026-04-10,663943,336745,50.72
ABSLBANETF,2026-04-10,201676,132203,65.55
ABSLLIQUID,2026-04-10,9630,5812,60.35
ABSLMSCIN,2026-04-10,2619,2615,99.85
ABSLNN50ET,2026-04-10,11177,6255,55.96
ABSLPSE,2026-04-10,695980,497273,71.45
ACC,2026-04-10,186253,78412,42.1
ACCELYA,2026-04-10,12721,8176,64.27
ACCURACY,2026-04-10,415196,219793,52.94
ACE,2026-04-10,1521321,599589,39.41
ACEINTEG,2026-04-10,5018,3689,73.52
ACI,2026-04-10,124819,59590,47.74
ACL,2026-04-10,54725,39101,71.45
ACMESOLAR,2026-04-10,864642,501518,58.0
ACUTAAS,2026-04-10,296389,152701,51.52
ADANIENSOL,2026-04-10,7933292,2897398,36.52
ADANIENT,2026-04-10,1700162,561707,33.04
ADANIGREEN,2026-04-10,7332980,2511223,34.25
ADANIPORTS,2026-04-10,4026881,1654935,41.1
ADANIPOWER,2026-04-10,51959590,14059772,27.06
ADFFOODS,2026-04-10,126461,55309,43.74
ADL,2026-04-10,1187,919,77.42
ADOR,2026-04-10,41246,23520,57.02
ADROITINFO,2026-04-10,46742,29363,62.82
ADSL,2026-04-10,130476,65254,50.01
ADVAIT,2026-04-10,48680,21301,43.76
ADVANCE,2026-04-10,537266,178702,33.26
ADVANIHOTR,2026-04-10,36770,27340,74.35
ADVENTHTL,2026-04-10,149819,78350,52.3
ADVENZYMES,2026-04-10,180280,110300,61.18
AEGISLOG,2026-04-10,3725391,548635,14.73
AEGISVOPAK,2026-04-10,1014095,497305,49.04
AEPL,2026-04-10,36082,25512,70.71
AEQUS,2026-04-10,9175827,1989720,21.68
AEROENTER,2026-04-10,496911,215847,43.44
AEROFLEX,2026-04-10,4519434,982566,21.74
AERONEU,2026-04-10,43352,7336,16.92
AETHER,2026-04-10,398643,188865,47.38
AFCONS,2026-04-10,525721,200495,38.14
AFFLE,2026-04-10,246048,161551,65.66
AFFORDABLE,2026-04-10,66044,38383,58.12
AFSL,2026-04-10,16070,12094,75.26
AGARIND,2026-04-10,118481,59508,50.23
AGARWALEYE,2026-04-10,52595,23203,44.12
AGI,2026-04-10,248056,96786,39.02
AGIIL,2026-04-10,6218145,1151037,18.51
AGRITECH,2026-04-10,17416,6527,37.48
AGROPHOS,2026-04-10,17049,13624,79.91
AHCL,2026-04-10,1383314,404877,29.27
AHLADA,2026-04-10,16298,14725,90.35
AHLEAST,2026-04-10,6525,5232,80.18
AHLUCONT,2026-04-10,36965,16102,43.56
AHLWEST,2026-04-10,302,302,100.0
AIAENG,2026-04-10,73271,34657,47.3
AIIL,2026-04-10,331245,129958,39.23
AIRAN,2026-04-10,141760,97903,69.06
AIROLAM,2026-04-10,1356,987,72.79
AJANTPHARM,2026-04-10,55685,27377,49.16
AJAXENGG,2026-04-10,34106,16164,47.39
AJMERA,2026-04-10,1058779,394343,37.25
AJOONI,2026-04-10,286732,201506,70.28
AKASH,2026-04-10,19893,13395,67.34
AKG,2026-04-10,48032,44241,92.11
AKI,2026-04-10,158431,120274,75.92
AKSHAR,2026-04-10,1590962,1047261,65.83
AKSHARCHEM,2026-04-10,1777,959,53.97
AKSHOPTFBR,2026-04-10,893940,370273,41.42
AKUMS,2026-04-10,261234,132178,50.6
AKZOINDIA,2026-04-10,64364,56821,88.28
ALANKIT,2026-04-10,172594,127162,73.68
ALBERTDAVD,2026-04-10,4877,1940,39.78
ALEMBICLTD,2026-04-10,159157,96931,60.9
ALGOQUANT,2026-04-10,960283,132243,13.77
ALICON,2026-04-10,12950,6517,50.32
ALIVUS,2026-04-10,54170,29352,54.18
ALKALI,2026-04-10,9865,5549,56.25
ALKEM,2026-04-10,80490,47901,59.51
ALKYLAMINE,2026-04-10,45324,20341,44.88
ALLCARGO,2026-04-10,9837459,4853329,49.34
ALLDIGI,2026-04-10,10096,4885,48.39
ALLTIME,2026-04-10,56752,27682,48.78
ALMONDZ,2026-04-10,126722,54889,43.31
ALOKINDS,2026-04-10,7485829,3190117,42.62
ALPA,2026-04-10,11236,8066,71.79
ALPHA,2026-04-10,2600248,1949376,74.97
ALPHAETF,2026-04-10,603672,280591,46.48
ALPHAGEO,2026-04-10,7381,3502,47.45
ALPL30IETF,2026-04-10,1075401,874996,81.36
AMAGI,2026-04-10,444135,323959,72.94
AMANTA,2026-04-10,239886,132669,55.31
AMBER,2026-04-10,456304,89996,19.72
AMBICAAGAR,2026-04-10,13533,13528,99.96
AMBIKCO,2026-04-10,8880,5487,61.79
AMBUJACEM,2026-04-10,3576120,1862036,52.07
AMDIND,2026-04-10,22084,14447,65.42
AMIRCHAND,2026-04-10,13225779,3901339,29.5
AMJLAND,2026-04-10,14825,10002,67.47
AMNPLST,2026-04-10,2204,1510,68.51
AMRUTANJAN,2026-04-10,20123,13347,66.33
ANANDRATHI,2026-04-10,683488,186597,27.3
ANANTRAJ,2026-04-10,1912472,614236,32.12
ANDHRAPAP,2026-04-10,158906,54128,34.06
ANDHRSUGAR,2026-04-10,3008053,467248,15.53
ANGELONE,2026-04-10,14403261,3541996,24.59
ANIKINDS,2026-04-10,9504,5454,57.39
ANMOL,2026-04-10,51116,38330,74.99
ANTELOPUS,2026-04-10,449713,248009,55.15
ANTGRAPHIC,2026-04-10,292734,168012,57.39
ANTHEM,2026-04-10,419527,235376,56.11
ANUHPHR,2026-04-10,75960,47076,61.97
ANUP,2026-04-10,57168,24902,43.56
ANURAS,2026-04-10,220907,163500,74.01
AONEGOLD,2026-04-10,477908,279017,58.38
AONELIQUID,2026-04-10,118898,90585,76.19
AONENIFTY,2026-04-10,343095,256693,74.82
AONESILVER,2026-04-10,761461,418133,54.91
AONETMMQ50,2026-04-10,89857,86580,96.35
AONETOTAL,2026-04-10,248275,140796,56.71
APARINDS,2026-04-10,168276,54718,32.52
APCL,2026-04-10,2795,1753,62.72
APCOTEXIND,2026-04-10,18198,7256,39.87
APEX,2026-04-10,4392022,490541,11.17
APLAPOLLO,2026-04-10,399118,189851,47.57
APLLTD,2026-04-10,35583,15316,43.04
APOLLO,2026-04-10,22157166,3935778,17.76
APOLLOHOSP,2026-04-10,437163,259712,59.41
APOLLOPIPE,2026-04-10,776585,272381,35.07
APOLLOTYRE,2026-04-10,1052640,511632,48.6
APOLSINHOT,2026-04-10,1523,1319,86.61
APTECHT,2026-04-10,165614,85494,51.62
APTUS,2026-04-10,3041628,1932172,63.52
AQYLON,2026-04-10,13528,13528,100.0
ARCHIDPLY,2026-04-10,39460,26546,67.27
ARCHIES,2026-04-10,13810,11929,86.38
ARE&M,2026-04-10,646956,418088,64.62
ARENTERP,2026-04-10,18700,13909,74.38
ARFIN,2026-04-10,2572337,1336262,51.95
ARIES,2026-04-10,47607,29897,62.8
ARIHANTCAP,2026-04-10,349051,151687,43.46
ARIHANTSUP,2026-04-10,493514,108873,22.06
ARIS,2026-04-10,873158,254812,29.18
ARKADE,2026-04-10,2377600,454440,19.11
ARMANFIN,2026-04-10,32807,17344,52.87
AROGRANITE,2026-04-10,4221,2931,69.44
ARROWGREEN,2026-04-10,135858,42962,31.62
ARSSBL,2026-04-10,1027421,393877,38.34
ARTEMISMED,2026-04-10,432629,308698,71.35
ARTNIRMAN,2026-04-10,76319,39842,52.2
ARVEE,2026-04-10,17126,9426,55.04
ARVIND,2026-04-10,219595,129147,58.81
ARVINDFASN,2026-04-10,272995,171702,62.9
ARVSMART,2026-04-10,184679,54338,29.42
ASAHIINDIA,2026-04-10,50111,20035,39.98
ASAHISONG,2026-04-10,6632,4320,65.14
ASAL,2026-04-10,18534,10056,54.26
ASALCBR,2026-04-10,198203,61542,31.05
ASHAPURMIN,2026-04-10,306491,119696,39.05
ASHIANA,2026-04-10,283874,66983,23.6
ASHIMASYN,2026-04-10,325617,226980,69.71
ASHOKA,2026-04-10,1303595,544517,41.77
ASHOKAMET,2026-04-10,111926,67547,60.35
ASHOKLEY,2026-04-10,39293953,18154704,46.2
ASIANENE,2026-04-10,274285,112921,41.17
ASIANHOTNR,2026-04-10,3633,1322,36.39
ASIANPAINT,2026-04-10,3018178,1429892,47.38
ASIANTILES,2026-04-10,7804508,3102616,39.75
ASKAUTOLTD,2026-04-10,154629,72423,46.84
ASMS,2026-04-10,1671469,834269,49.91
ASPINWALL,2026-04-10,2161,1654,76.54
ASTEC,2026-04-10,3451171,181346,5.25
ASTERDM,2026-04-10,442593,209376,47.31
ASTRAL,2026-04-10,1127663,512919,45.49
ASTRAMICRO,2026-04-10,226143,107397,47.49
ASTRAZEN,2026-04-10,20230,5181,25.61
ASTRON,2026-04-10,266664,196346,73.63
ATALREAL,2026-04-10,2462621,538805,21.88
ATAM,2026-04-10,35940,25168,70.03
ATGL,2026-04-10,7676199,1333166,17.37
ATHERENERG,2026-04-10,8455968,1806155,21.36
ATL,2026-04-10,154336,105481,68.35
ATLANTAA,2026-04-10,70845,37744,53.28
ATLANTAELE,2026-04-10,278269,104905,37.7
ATLASCYCLE,2026-04-10,47089,35561,75.52
ATUL,2026-04-10,23083,14030,60.78
ATULAUTO,2026-04-10,102814,48650,47.32
AUBANK,2026-04-10,1870250,874602,46.76
AURIGROW,2026-04-10,65437848,29090650,44.46
AURIONPRO,2026-04-10,440148,118799,26.99
AUROPHARMA,2026-04-10,907020,446102,49.18
AURUM,2026-04-10,25587,13185,51.53
AUTOAXLES,2026-04-10,20895,13033,62.37
AUTOBEES,2026-04-10,580930,245930,42.33
AUTOIETF,2026-04-10,992074,528647,53.29
AUTOIND,2026-04-10,81282,42591,52.4
AVADHSUGAR,2026-04-10,100424,33837,33.69
AVALON,2026-04-10,415291,104529,25.17
AVANTEL,2026-04-10,2084905,733846,35.2
AVANTIFEED,2026-04-10,8726752,741623,8.5
AVG,2026-04-10,29228,14385,49.22
AVL,2026-04-10,394555,227169,57.58
AVONMORE,2026-04-10,145852,74987,51.41
AVROIND,2026-04-10,58811,31010,52.73
AVTNPL,2026-04-10,36502,22736,62.29
AWFIS,2026-04-10,223473,84237,37.69
AWHCL,2026-04-10,1737521,191109,11.0
AWL,2026-04-10,4284850,1717191,40.08
AXISBANK,2026-04-10,6755589,4050573,59.96
AXISBNKETF,2026-04-10,2321,1648,71.0
AXISBPSETF,2026-04-10,81593,74659,91.5
AXISCADES,2026-04-10,129482,66046,51.01
AXISCETF,2026-04-10,614,594,96.74
AXISGOLD,2026-04-10,1400887,801582,57.22
AXISHCETF,2026-04-10,11759,10894,92.64
AXISILVER,2026-04-10,377961,99078,26.21
AXISNIFTY,2026-04-10,38021,33171,87.24
AXISTECETF,2026-04-10,11342,3329,29.35
AXISVALUE,2026-04-10,125558,72448,57.7
AXITA,2026-04-10,160655,124690,77.61
