Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-02-23,61886,33003,53.33
21STCENMGM,2026-02-23,5382,4670,86.77
360ONE,2026-02-23,793296,458925,57.85
3IINFOLTD,2026-02-23,516897,456375,88.29
3MINDIA,2026-02-23,2540,1480,58.27
3PLAND,2026-02-23,1033,774,74.93
5PAISA,2026-02-23,61377,22168,36.12
63MOONS,2026-02-23,391318,250760,64.08
A2ZINFRA,2026-02-23,107011,88003,82.24
AADHARHFC,2026-02-23,462956,408935,88.33
AAKASH,2026-02-23,398933,169587,42.51
AAREYDRUGS,2026-02-23,781999,310790,39.74
AARON,2026-02-23,7396,3104,41.97
AARTECH,2026-02-23,62196,31732,51.02
AARTIDRUGS,2026-02-23,105522,58252,55.2
AARTIIND,2026-02-23,536594,210867,39.3
AARTIPHARM,2026-02-23,208678,108667,52.07
AARTISURF,2026-02-23,5586,3110,55.67
AARVI,2026-02-23,7666,5152,67.21
AAVAS,2026-02-23,181284,114515,63.17
ABB,2026-02-23,831004,168581,20.29
ABBOTINDIA,2026-02-23,4509,3049,67.62
ABCAPITAL,2026-02-23,8310977,5077366,61.09
ABCOTS,2026-02-23,19107,11877,62.16
ABDL,2026-02-23,115769,53424,46.15
ABFRL,2026-02-23,3678544,1594053,43.33
ABGSEC,2026-02-23,82,41,50.0
ABINFRA,2026-02-23,6125700,4182443,68.28
ABLBL,2026-02-23,458882,235843,51.4
ABREL,2026-02-23,70262,32506,46.26
ABSLAMC,2026-02-23,527929,226441,42.89
ABSLBANETF,2026-02-23,30891,23411,75.79
ABSLLIQUID,2026-02-23,2730,1630,59.71
ABSLMSCIN,2026-02-23,646,454,70.28
ABSLNN50ET,2026-02-23,6358,5383,84.66
ABSLPSE,2026-02-23,502082,294647,58.69
ACC,2026-02-23,96024,42811,44.58
ACCELYA,2026-02-23,13669,9164,67.04
ACCURACY,2026-02-23,91739,60105,65.52
ACE,2026-02-23,137746,56085,40.72
ACEINTEG,2026-02-23,1114,1084,97.31
ACI,2026-02-23,60740,20886,34.39
ACL,2026-02-23,31062,23981,77.2
ACMESOLAR,2026-02-23,301566,141150,46.81
ACUTAAS,2026-02-23,337347,191629,56.8
ADANIENSOL,2026-02-23,1266712,631163,49.83
ADANIENT,2026-02-23,1103960,301580,27.32
ADANIGREEN,2026-02-23,1188654,247037,20.78
ADANIPORTS,2026-02-23,3113728,942407,30.27
ADANIPOWER,2026-02-23,9098843,3309648,36.37
ADFFOODS,2026-02-23,145557,45648,31.36
ADL,2026-02-23,218,209,95.87
ADOR,2026-02-23,15337,6999,45.63
ADROITINFO,2026-02-23,22822,13190,57.8
ADSL,2026-02-23,135153,66760,49.4
ADVAIT,2026-02-23,18452,10733,58.17
ADVANCE,2026-02-23,470006,305012,64.9
ADVANIHOTR,2026-02-23,26955,16331,60.59
ADVENTHTL,2026-02-23,58151,29695,51.07
ADVENZYMES,2026-02-23,194729,90530,46.49
AEGISLOG,2026-02-23,241366,150531,62.37
AEGISVOPAK,2026-02-23,5491670,769784,14.02
AEQUS,2026-02-23,736986,369507,50.14
AEROENTER,2026-02-23,173935,59872,34.42
AEROFLEX,2026-02-23,1414201,463657,32.79
AERONEU,2026-02-23,18202,5591,30.72
AETHER,2026-02-23,71520,29610,41.4
AFCONS,2026-02-23,260828,148095,56.78
AFFLE,2026-02-23,217555,133975,61.58
AFFORDABLE,2026-02-23,33509,15135,45.17
AFIL,2026-02-23,14317992,7428150,51.88
AFSL,2026-02-23,40363,23560,58.37
AGARIND,2026-02-23,38668,25001,64.66
AGARWALEYE,2026-02-23,74321,33083,44.51
AGI,2026-02-23,104258,48273,46.3
AGIIL,2026-02-23,2627969,482236,18.35
AGROPHOS,2026-02-23,76952,70613,91.76
AHCL,2026-02-23,121548,65342,53.76
AHLADA,2026-02-23,18100,16160,89.28
AHLEAST,2026-02-23,3608,2716,75.28
AHLUCONT,2026-02-23,59014,27991,47.43
AIAENG,2026-02-23,43481,26017,59.84
AIIL,2026-02-23,192030,99369,51.75
AIRAN,2026-02-23,67990,51222,75.34
AIROLAM,2026-02-23,3272,2159,65.98
AJANTPHARM,2026-02-23,207598,156836,75.55
AJAXENGG,2026-02-23,42881,22389,52.21
AJMERA,2026-02-23,245467,125586,51.16
AJOONI,2026-02-23,321655,182948,56.88
AKASH,2026-02-23,30534,15335,50.22
AKG,2026-02-23,31680,22993,72.58
