Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-02,89169,31131,34.91
21STCENMGM,2026-06-02,762,752,98.69
360ONE,2026-06-02,1196484,677183,56.6
3BBLACKBIO,2026-06-02,19324,15382,79.6
3IINFOLTD,2026-06-02,110102,64880,58.93
3MINDIA,2026-06-02,1573,530,33.69
3PLAND,2026-06-02,4827,4060,84.11
5PAISA,2026-06-02,26330,11209,42.57
63MOONS,2026-06-02,118264,59782,50.55
A2ZINFRA,2026-06-02,289878,204036,70.39
AAATECH,2026-06-02,11129,4753,42.71
AADHARHFC,2026-06-02,632602,265130,41.91
AARNAV,2026-06-02,53155,31743,59.72
AARON,2026-06-02,12198,8407,68.92
AARTECH,2026-06-02,19843,11654,58.73
AARTIDRUGS,2026-06-02,69080,35273,51.06
AARTIIND,2026-06-02,347545,143273,41.22
AARTIPHARM,2026-06-02,172574,78160,45.29
AARTISURF,2026-06-02,4967,3225,64.93
AARVI,2026-06-02,29092,16038,55.13
AAVAS,2026-06-02,52201,28351,54.31
ABB,2026-06-02,511846,241776,47.24
ABBOTINDIA,2026-06-02,6596,3965,60.11
ABCAPITAL,2026-06-02,2198386,1126402,51.24
ABCOTS,2026-06-02,12608,2947,23.37
ABDL,2026-06-02,114829,62784,54.68
ABFRL,2026-06-02,4172479,2017972,48.36
ABGSEC,2026-06-02,1034,930,89.94
ABINFRA,2026-06-02,1477430,518899,35.12
ABLBL,2026-06-02,510922,231113,45.23
ABMINTLLTD,2026-06-02,3447,2345,68.03
ABMKNO,2026-06-02,7912,7592,95.96
ABREL,2026-06-02,119794,60537,50.53
ABSL10BANK,2026-06-02,556,475,85.43
ABSLAMC,2026-06-02,130210,51505,39.56
ABSLBANETF,2026-06-02,66221,50336,76.01
ABSLLIQUID,2026-06-02,2397,1737,72.47
ABSLMSCIN,2026-06-02,130,130,100.0
ABSLNN50ET,2026-06-02,36533,35351,96.76
ABSLPSE,2026-06-02,749348,436483,58.25
ACC,2026-06-02,138561,54994,39.69
ACCELYA,2026-06-02,7706,5868,76.15
ACCURACY,2026-06-02,145481,70202,48.26
ACE,2026-06-02,103370,48812,47.22
ACEINTEG,2026-06-02,28060,12526,44.64
ACI,2026-06-02,83566,30871,36.94
ACL,2026-06-02,12229,8347,68.26
ACMESOLAR,2026-06-02,12451703,4035417,32.41
ACSTECH,2026-06-02,42562,37592,88.32
ACUTAAS,2026-06-02,430122,147039,34.19
ADANIENSOL,2026-06-02,2826067,1102728,39.02
ADANIENT,2026-06-02,2066890,563670,27.27
ADANIGREEN,2026-06-02,4897662,1956079,39.94
ADANIPORTS,2026-06-02,2256569,933676,41.38
ADANIPOWER,2026-06-02,40494771,9285375,22.93
ADFFOODS,2026-06-02,141228,61091,43.26
ADL,2026-06-02,223,223,100.0
ADOR,2026-06-02,18453,5613,30.42
ADROITINFO,2026-06-02,11436,8733,76.36
ADSL,2026-06-02,316173,103767,32.82
ADVAIT,2026-06-02,30139,13198,43.79
ADVANCE,2026-06-02,47539,27776,58.43
ADVANIHOTR,2026-06-02,12036,7593,63.09
ADVENTHTL,2026-06-02,136764,61399,44.89
ADVENZYMES,2026-06-02,369750,193281,52.27
AEGISLOG,2026-06-02,581365,189236,32.55
AEGISVOPAK,2026-06-02,345079,167516,48.54
AEPL,2026-06-02,9977,6719,67.34
AEQUS,2026-06-02,1762481,756174,42.9
AEROENTER,2026-06-02,221563,43975,19.85
AEROFLEX,2026-06-02,2773192,1024518,36.94
AERONEU,2026-06-02,61103,8595,14.07
AETHER,2026-06-02,303077,180431,59.53
AFCONS,2026-06-02,342509,80869,23.61
AFFLE,2026-06-02,175177,66499,37.96
AFSL,2026-06-02,10656,3608,33.86
AGARIND,2026-06-02,19275,10973,56.93
AGARWALEYE,2026-06-02,80796,45847,56.74
AGI,2026-06-02,163046,76308,46.8
AGIIL,2026-06-02,2718493,713953,26.26
AGRITECH,2026-06-02,1194,656,54.94
AGROPHOS,2026-06-02,30348,24663,81.27
AHCL,2026-06-02,1675533,895910,53.47
AHLADA,2026-06-02,21837,16767,76.78
AHLEAST,2026-06-02,8594,3799,44.21
AHLUCONT,2026-06-02,76385,30600,40.06
AIAENG,2026-06-02,74628,41752,55.95
AIIL,2026-06-02,1107593,811101,73.23
AIRAN,2026-06-02,31376,22511,71.75
AIROLAM,2026-06-02,4042,3813,94.33
AJANTPHARM,2026-06-02,78363,35714,45.58
AJAXENGG,2026-06-02,34541,17102,49.51
AJMERA,2026-06-02,3202899,1380877,43.11
AJOONI,2026-06-02,443653,317761,71.62
AKASH,2026-06-02,8794,6711,76.31
AKCAPIT,2026-06-02,260,260,100.0
AKG,2026-06-02,3150,1888,59.94
AKI,2026-06-02,63932,38575,60.34
AKSHAR,2026-06-02,504965,291336,57.69
AKSHARCHEM,2026-06-02,2488,2123,85.33
AKUMS,2026-06-02,88377,41773,47.27
ALANKIT,2026-06-02,174719,126280,72.28
ALBERTDAVD,2026-06-02,2251,1435,63.75
ALEMBICLTD,2026-06-02,183167,91151,49.76
ALGOQUANT,2026-06-02,1341189,118103,8.81
ALICON,2026-06-02,5256,3148,59.89
ALIVUS,2026-06-02,67208,43610,64.89
ALKEM,2026-06-02,216729,93532,43.16
ALKYLAMINE,2026-06-02,1910918,136227,7.13
ALLCARGO,2026-06-02,2711778,1465195,54.03
ALLDIGI,2026-06-02,13570,8775,64.66
ALLTIME,2026-06-02,31543,18696,59.27
ALMONDZ,2026-06-02,69049,49595,71.83
ALOKINDS,2026-06-02,12329529,5869236,47.6
ALPA,2026-06-02,11578,9419,81.35
ALPHA,2026-06-02,2157015,1236848,57.34
ALPHAETF,2026-06-02,307105,206578,67.27
ALPHAGEO,2026-06-02,7221,4622,64.01
ALPL30IETF,2026-06-02,3182721,2919578,91.73
AMAGI,2026-06-02,156110,80592,51.63
AMANTA,2026-06-02,355748,260035,73.1
AMBALALSA,2026-06-02,340255,149362,43.9
AMBER,2026-06-02,325317,110468,33.96
AMBICAAGAR,2026-06-02,4379,3152,71.98
AMBIKCO,2026-06-02,7760,4418,56.93
AMBUJACEM,2026-06-02,4263528,2322650,54.48
AMDIND,2026-06-02,58838,36283,61.67
AMIRCHAND,2026-06-02,430488,300927,69.9
AMJLAND,2026-06-02,17699,12920,73.0
AMNPLST,2026-06-02,52163,15628,29.96
AMRUTANJAN,2026-06-02,21249,15128,71.19
ANANDRATHI,2026-06-02,881607,512147,58.09
ANANTRAJ,2026-06-02,9361239,1317079,14.07
ANDHRAPAP,2026-06-02,74988,52218,69.64
ANDHRSUGAR,2026-06-02,696891,329275,47.25
ANGELONE,2026-06-02,6132413,1906148,31.08
ANMOL,2026-06-02,18459,9976,54.04
ANTELOPUS,2026-06-02,96185,63054,65.55
ANTGRAPHIC,2026-06-02,345868,151947,43.93
ANTHEM,2026-06-02,158573,81791,51.58
ANUHPHR,2026-06-02,38822,25356,65.31
ANUP,2026-06-02,37083,19397,52.31
ANURAS,2026-06-02,218422,82694,37.86
AONEGOLD,2026-06-02,298356,182564,61.19
AONELIQUID,2026-06-02,36044,20124,55.83
AONENIFTY,2026-06-02,218609,154286,70.58
AONESILVER,2026-06-02,614714,153364,24.95
AONETMMQ50,2026-06-02,118483,86721,73.19
AONETOTAL,2026-06-02,268919,143363,53.31
APARINDS,2026-06-02,128084,65247,50.94
APCL,2026-06-02,4509,3812,84.54
APCOTEXIND,2026-06-02,36108,17066,47.26
APEX,2026-06-02,407925,97015,23.78
APLAPOLLO,2026-06-02,1428766,830846,58.15
APLLTD,2026-06-02,41803,17584,42.06
APOLLO,2026-06-02,42775590,6580217,15.38
APOLLOHOSP,2026-06-02,556161,311609,56.03
APOLLOPIPE,2026-06-02,180512,66276,36.72
APOLLOTYRE,2026-06-02,1479954,792838,53.57
APOLSINHOT,2026-06-02,800,679,84.88
APTECHT,2026-06-02,448571,133908,29.85
APTUS,2026-06-02,453587,205468,45.3
AQYLON,2026-06-02,6371404,2580032,40.49
ARCHIDPLY,2026-06-02,7214,3964,54.95
ARCHIES,2026-06-02,4016,1936,48.21
ARE&M,2026-06-02,792458,310326,39.16
ARENTERP,2026-06-02,2488,1267,50.92
ARFIN,2026-06-02,2352938,620066,26.35
ARIES,2026-06-02,26865,12132,45.16
ARIHANT,2026-06-02,14131,4667,33.03
ARIHANTCAP,2026-06-02,73901,33773,45.7
ARIHANTSUP,2026-06-02,76027,39519,51.98
ARIS,2026-06-02,271178,102301,37.72
ARKADE,2026-06-02,123726,50452,40.78
ARMANFIN,2026-06-02,81241,32175,39.6
AROGRANITE,2026-06-02,23860,12538,52.55
ARROWGREEN,2026-06-02,124259,54304,43.7
ARSSBL,2026-06-02,134653,60600,45.0
ARTEMISMED,2026-06-02,141400,75798,53.61
ARTNIRMAN,2026-06-02,558,458,82.08
ARVEE,2026-06-02,111,81,72.97
ARVIND,2026-06-02,1476167,656027,44.44
ARVINDFASN,2026-06-02,188668,94643,50.16
ARVSMART,2026-06-02,36326,19390,53.38
ASAHIINDIA,2026-06-02,72297,21151,29.26
ASAHISONG,2026-06-02,10435,6463,61.94
ASAL,2026-06-02,48854,27954,57.22
ASALCBR,2026-06-02,74266,15824,21.31
ASHAPURMIN,2026-06-02,838678,230952,27.54
ASHIANA,2026-06-02,39773,18363,46.17
ASHIKA,2026-06-02,146370,9927,6.78
ASHIMASYN,2026-06-02,45357,42293,93.24
ASHOKA,2026-06-02,718290,298617,41.57
ASHOKAMET,2026-06-02,8299,7293,87.88
ASHOKLEY,2026-06-02,43162735,23650642,54.79
