Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-05-25,3644363,415738,11.41
21STCENMGM,2026-05-25,210,210,100.0
360ONE,2026-05-25,725309,414611,57.16
3BBLACKBIO,2026-05-25,3584,2222,62.0
3IINFOLTD,2026-05-25,154937,113126,73.01
3MINDIA,2026-05-25,13508,4320,31.98
3PLAND,2026-05-25,21429,18333,85.55
5PAISA,2026-05-25,29575,14051,47.51
63MOONS,2026-05-25,281779,222221,78.86
A2ZINFRA,2026-05-25,490530,332585,67.8
AAATECH,2026-05-25,3793,2582,68.07
AADHARHFC,2026-05-25,417629,247436,59.25
AARNAV,2026-05-25,22986,15534,67.58
AARON,2026-05-25,25112,16542,65.87
AARTECH,2026-05-25,183357,138399,75.48
AARTIDRUGS,2026-05-25,137035,70638,51.55
AARTIIND,2026-05-25,418896,176283,42.08
AARTIPHARM,2026-05-25,160880,70996,44.13
AARTISURF,2026-05-25,9191,5463,59.44
AARVI,2026-05-25,75890,51745,68.18
AAVAS,2026-05-25,37767,18055,47.81
ABB,2026-05-25,263153,101916,38.73
ABBOTINDIA,2026-05-25,11197,6034,53.89
ABCAPITAL,2026-05-25,2791387,1301712,46.63
ABCOTS,2026-05-25,55211,35703,64.67
ABDL,2026-05-25,145903,76109,52.16
ABFRL,2026-05-25,3625639,1496846,41.29
ABGSEC,2026-05-25,310,301,97.1
ABINFRA,2026-05-25,960315,545708,56.83
ABLBL,2026-05-25,391645,222310,56.76
ABMINTLLTD,2026-05-25,205,177,86.34
ABMKNO,2026-05-25,1060,953,89.91
ABREL,2026-05-25,218318,107438,49.21
ABSL10BANK,2026-05-25,141286,137122,97.05
ABSLAMC,2026-05-25,406460,204357,50.28
ABSLBANETF,2026-05-25,90696,38561,42.52
ABSLLIQUID,2026-05-25,2714,2188,80.62
ABSLMSCIN,2026-05-25,637,622,97.65
ABSLNN50ET,2026-05-25,6800,6493,95.49
ABSLPSE,2026-05-25,142275,103525,72.76
ACC,2026-05-25,184811,91002,49.24
ACCELYA,2026-05-25,4418,2970,67.22
ACCURACY,2026-05-25,132941,107252,80.68
ACE,2026-05-25,220584,105618,47.88
ACEINTEG,2026-05-25,2867,1794,62.57
ACI,2026-05-25,164596,60776,36.92
ACL,2026-05-25,17502,8343,47.67
ACMESOLAR,2026-05-25,3592647,1510507,42.04
ACSTECH,2026-05-25,36546,23718,64.9
ACUTAAS,2026-05-25,333972,131550,39.39
ADANIENSOL,2026-05-25,3046325,1275269,41.86
ADANIENT,2026-05-25,3277924,1011681,30.86
ADANIGREEN,2026-05-25,4194567,1122111,26.75
ADANIPORTS,2026-05-25,1516143,707952,46.69
ADANIPOWER,2026-05-25,73847208,24563973,33.26
ADFFOODS,2026-05-25,384800,169119,43.95
ADL,2026-05-25,2048,1810,88.38
ADOR,2026-05-25,8413,4288,50.97
ADROITINFO,2026-05-25,127697,112874,88.39
ADSL,2026-05-25,163859,79687,48.63
ADVAIT,2026-05-25,51104,25419,49.74
ADVANCE,2026-05-25,129976,60579,46.61
ADVANIHOTR,2026-05-25,27648,12672,45.83
ADVENTHTL,2026-05-25,559114,261922,46.85
ADVENZYMES,2026-05-25,134842,51138,37.92
AEGISLOG,2026-05-25,433218,204100,47.11
AEGISVOPAK,2026-05-25,633853,265649,41.91
AEPL,2026-05-25,39649,21218,53.51
AEQUS,2026-05-25,2349820,796050,33.88
AEROENTER,2026-05-25,282839,88450,31.27
AEROFLEX,2026-05-25,1972411,719544,36.48
AERONEU,2026-05-25,56052,6691,11.94
AETHER,2026-05-25,273224,143605,52.56
AFCONS,2026-05-25,250115,104210,41.66
AFFLE,2026-05-25,196288,76550,39.0
AFSL,2026-05-25,70055,65757,93.86
AGARIND,2026-05-25,55423,19530,35.24
AGARWALEYE,2026-05-25,54567,25900,47.46
AGI,2026-05-25,146495,63145,43.1
AGIIL,2026-05-25,1634213,781739,47.84
AGRITECH,2026-05-25,1706,1020,59.79
AGROPHOS,2026-05-25,5571,4404,79.05
AHCL,2026-05-25,869177,463177,53.29
AHLADA,2026-05-25,14467,10689,73.89
AHLEAST,2026-05-25,4318,2305,53.38
AHLUCONT,2026-05-25,27266,15457,56.69
AIAENG,2026-05-25,28184,14687,52.11
AIIL,2026-05-25,359183,123831,34.48
AIRAN,2026-05-25,51352,46984,91.49
AIROLAM,2026-05-25,861,390,45.3
AJANTPHARM,2026-05-25,48670,28516,58.59
AJAXENGG,2026-05-25,37510,19381,51.67
AJMERA,2026-05-25,6852546,1165230,17.0
AJOONI,2026-05-25,230101,151730,65.94
AKASH,2026-05-25,2470,1586,64.21
AKCAPIT,2026-05-25,1018,847,83.2
AKG,2026-05-25,7927,6666,84.09
AKI,2026-05-25,38927,29834,76.64
AKSHAR,2026-05-25,1067157,806440,75.57
AKSHARCHEM,2026-05-25,433,349,80.6
AKUMS,2026-05-25,118872,61801,51.99
ALANKIT,2026-05-25,281203,193287,68.74
ALBERTDAVD,2026-05-25,1143,794,69.47
ALEMBICLTD,2026-05-25,313434,135122,43.11
ALGOQUANT,2026-05-25,1047536,200793,19.17
ALICON,2026-05-25,11947,6406,53.62
ALIVUS,2026-05-25,108258,61271,56.6
ALKALI,2026-05-25,50905,24935,48.98
ALKEM,2026-05-25,41636,19098,45.87
ALKYLAMINE,2026-05-25,119272,38686,32.44
ALLCARGO,2026-05-25,4547062,2671322,58.75
ALLDIGI,2026-05-25,3855,2688,69.73
ALLTIME,2026-05-25,133567,93502,70.0
ALMONDZ,2026-05-25,142035,128557,90.51
ALOKINDS,2026-05-25,10035175,4985505,49.68
ALPA,2026-05-25,14526,10604,73.0
ALPHA,2026-05-25,1860148,1274797,68.53
ALPHAETF,2026-05-25,810801,582202,71.81
ALPHAGEO,2026-05-25,2191,1425,65.04
ALPL30IETF,2026-05-25,253609,135699,53.51
AMAGI,2026-05-25,109376,51112,46.73
AMANTA,2026-05-25,125109,71879,57.45
AMBALALSA,2026-05-25,71948,48028,66.75
AMBER,2026-05-25,383538,119578,31.18
AMBICAAGAR,2026-05-25,4724,4467,94.56
AMBIKCO,2026-05-25,7956,4513,56.72
AMBUJACEM,2026-05-25,3029764,1338577,44.18
AMDIND,2026-05-25,9658,4779,49.48
AMIRCHAND,2026-05-25,362984,228588,62.97
AMJLAND,2026-05-25,9970,9062,90.89
AMNPLST,2026-05-25,5102,3101,60.78
AMRUTANJAN,2026-05-25,24964,13599,54.47
ANANDRATHI,2026-05-25,191835,105718,55.11
ANANTRAJ,2026-05-25,912547,318413,34.89
ANDHRAPAP,2026-05-25,81178,59811,73.68
ANDHRSUGAR,2026-05-25,318847,156075,48.95
ANGELONE,2026-05-25,8423076,3078461,36.55
ANMOL,2026-05-25,44029,35303,80.18
ANTELOPUS,2026-05-25,235861,113956,48.31
ANTGRAPHIC,2026-05-25,196982,161607,82.04
ANTHEM,2026-05-25,393832,224505,57.01
ANUHPHR,2026-05-25,22246,15408,69.26
ANUP,2026-05-25,26720,14817,55.45
ANURAS,2026-05-25,490980,281849,57.41
AONEGOLD,2026-05-25,389500,248323,63.75
AONELIQUID,2026-05-25,23833,16683,70.0
AONENIFTY,2026-05-25,324518,249757,76.96
AONESILVER,2026-05-25,793775,303789,38.27
AONETMMQ50,2026-05-25,175020,44072,25.18
AONETOTAL,2026-05-25,392411,251461,64.08
APARINDS,2026-05-25,93225,45120,48.4
APCL,2026-05-25,10373,8647,83.36
APCOTEXIND,2026-05-25,257005,69317,26.97
APEX,2026-05-25,687793,148443,21.58
APLAPOLLO,2026-05-25,622447,401914,64.57
APLLTD,2026-05-25,91871,58571,63.75
APOLLO,2026-05-25,89965101,11033613,12.26
APOLLOHOSP,2026-05-25,364945,248504,68.09
APOLLOPIPE,2026-05-25,230835,61191,26.51
APOLLOTYRE,2026-05-25,3668821,1394192,38.0
APOLSINHOT,2026-05-25,1980,1136,57.37
APTECHT,2026-05-25,9826900,1310483,13.34
APTUS,2026-05-25,525433,319653,60.84
AQYLON,2026-05-25,3902022,1142279,29.27
ARCHIDPLY,2026-05-25,18256,10524,57.65
ARCHIES,2026-05-25,12237,9055,74.0
ARE&M,2026-05-25,7833748,641598,8.19
ARENTERP,2026-05-25,2837,1432,50.48
ARFIN,2026-05-25,2704600,647601,23.94
ARIES,2026-05-25,25818,13850,53.64
ARIHANT,2026-05-25,3572,1851,51.82
ARIHANTCAP,2026-05-25,124372,57794,46.47
ARIHANTSUP,2026-05-25,49822,9373,18.81
ARIS,2026-05-25,4048384,1593997,39.37
ARKADE,2026-05-25,245517,116050,47.27
ARMANFIN,2026-05-25,53519,27130,50.69
AROGRANITE,2026-05-25,3218,2248,69.86
ARROWGREEN,2026-05-25,166526,85936,51.61
ARSSBL,2026-05-25,202408,88647,43.8
ARTEMISMED,2026-05-25,381123,181079,47.51
ARTNIRMAN,2026-05-25,2195,1789,81.5
ARVEE,2026-05-25,491,300,61.1
ARVIND,2026-05-25,261349,112291,42.97
ARVINDFASN,2026-05-25,311985,177880,57.02
ARVSMART,2026-05-25,42637,22563,52.92
ASAHIINDIA,2026-05-25,43580,22398,51.4
ASAHISONG,2026-05-25,35614,27256,76.53
ASAL,2026-05-25,32011,16814,52.53
ASALCBR,2026-05-25,225256,59702,26.5
ASHAPURMIN,2026-05-25,599500,303586,50.64
ASHIANA,2026-05-25,65561,42473,64.78
ASHIKA,2026-05-25,159922,15663,9.79
ASHIMASYN,2026-05-25,123231,86639,70.31
ASHOKA,2026-05-25,1287223,678539,52.71
ASHOKAMET,2026-05-25,5801,5076,87.5
ASHOKLEY,2026-05-25,30680951,12391710,40.39
ASIANENE,2026-05-25,579887,235183,40.56
ASIANHOTNR,2026-05-25,18299,14855,81.18
ASIANPAINT,2026-05-25,815621,410448,50.32
ASIANTILES,2026-05-25,2921880,1329693,45.51
ASKAUTOLTD,2026-05-25,71626,36922,51.55
ASMS,2026-05-25,382130,236879,61.99
ASPINWALL,2026-05-25,4455,4033,90.53
ASTAR,2026-05-25,164,161,98.17
ASTEC,2026-05-25,37108,14373,38.73
ASTERDM,2026-05-25,414424,254033,61.3
ASTRAL,2026-05-25,434838,159711,36.73
ASTRAMICRO,2026-05-25,1924065,935011,48.6
ASTRAZEN,2026-05-25,9288,5097,54.88
ATALREAL,2026-05-25,6392905,2647360,41.41
ATAM,2026-05-25,20657,13822,66.91
ATGL,2026-05-25,3301936,939938,28.47
ATHERENERG,2026-05-25,3724909,1094322,29.38
ATL,2026-05-25,193351,113784,58.85
ATLANTAA,2026-05-25,45485,25031,55.03
ATLANTAELE,2026-05-25,184888,121698,65.82
ATLASCYCLE,2026-05-25,17615,10599,60.17
ATUL,2026-05-25,14184,7698,54.27
ATULAUTO,2026-05-25,123052,47012,38.2
AUBANK,2026-05-25,1494101,739550,49.5
AURIGROW,2026-05-25,8697076,5632215,64.76
AURIONPRO,2026-05-25,124616,58745,47.14
AUROPHARMA,2026-05-25,2684468,1536810,57.25
AURUM,2026-05-25,123809,75639,61.09
AUTOAXLES,2026-05-25,5824,3710,63.7
AUTOBEES,2026-05-25,277673,137515,49.52
AUTOIETF,2026-05-25,456468,286985,62.87
AVAILFC,2026-05-25,3495,2465,70.53
AVALON,2026-05-25,602731,226978,37.66
AVANTEL,2026-05-25,5340519,2070198,38.76
AVANTIFEED,2026-05-25,563663,101362,17.98
AVG,2026-05-25,33004,15440,46.78
AVL,2026-05-25,463454,360046,77.69
AVONMORE,2026-05-25,187870,97156,51.71
AVROIND,2026-05-25,754455,294665,39.06
