Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-08-10,68386,36394,53.22
21STCENMGM,2026-08-10,10304,7787,75.57
360ONE,2026-08-10,523929,261562,49.92
3BBLACKBIO,2026-08-10,3575,1920,53.71
3IINFOLTD,2026-08-10,3321365,1494900,45.01
3MINDIA,2026-08-10,2056,1084,52.72
3PLAND,2026-08-10,10873,10449,96.1
5PAISA,2026-08-10,116104,61060,52.59
63MOONS,2026-08-10,242853,106072,43.68
A2ZINFRA,2026-08-10,349810,190247,54.39
AAATECH,2026-08-10,91982,61850,67.24
AADHARHFC,2026-08-10,148306,84145,56.74
AAKASH,2026-08-10,103944,87135,83.83
AARNAV,2026-08-10,33097,15349,46.38
AARON,2026-08-10,38647,26527,68.64
AARTIDRUGS,2026-08-10,216857,135470,62.47
AARTIIND,2026-08-10,602597,244859,40.63
AARTIPHARM,2026-08-10,3125635,846384,27.08
AARTISURF,2026-08-10,24458,16497,67.45
AARVI,2026-08-10,26112,20028,76.7
AASTHA,2026-08-10,2615681,717206,27.42
AAVAS,2026-08-10,129631,63685,49.13
ABB,2026-08-10,202217,73185,36.19
ABBOTINDIA,2026-08-10,3817,2182,57.17
ABCAPITAL,2026-08-10,2113855,976775,46.21
ABCOTS,2026-08-10,4083,1915,46.9
ABDL,2026-08-10,461700,246891,53.47
ABFRL,2026-08-10,32152073,11183399,34.78
ABGSEC,2026-08-10,31,21,67.74
ABINFRA,2026-08-10,7899450,1285589,16.27
ABLBL,2026-08-10,1257974,814236,64.73
ABMINTLLTD,2026-08-10,595,408,68.57
ABMKNO,2026-08-10,1242,1207,97.18
ABREL,2026-08-10,70340,27228,38.71
ABSL10BANK,2026-08-10,1793,1299,72.45
ABSLAMC,2026-08-10,352784,234260,66.4
ABSLBANETF,2026-08-10,63203,53162,84.11
ABSLLIQUID,2026-08-10,7028,3503,49.84
ABSLMSCIN,2026-08-10,993,993,100.0
ABSLNN50ET,2026-08-10,21972,16491,75.05
ABSLPSE,2026-08-10,416857,359396,86.22
ACC,2026-08-10,157314,91032,57.87
ACCELYA,2026-08-10,8289,4655,56.16
ACE,2026-08-10,305682,114630,37.5
ACEINTEG,2026-08-10,4870,3159,64.87
ACI,2026-08-10,298707,144202,48.28
ACL,2026-08-10,13859,10959,79.07
