Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-23,333633,119202,35.73
21STCENMGM,2026-07-23,7328,7123,97.2
360ONE,2026-07-23,1503658,564688,37.55
3BBLACKBIO,2026-07-23,6403,4584,71.59
3IINFOLTD,2026-07-23,1639950,928515,56.62
3MINDIA,2026-07-23,4267,1177,27.58
3PLAND,2026-07-23,1075,972,90.42
5PAISA,2026-07-23,29596,15649,52.88
63MOONS,2026-07-23,107655,49868,46.32
A2ZINFRA,2026-07-23,332187,227395,68.45
AAATECH,2026-07-23,10345,3188,30.82
AADHARHFC,2026-07-23,169663,70174,41.36
AAKASH,2026-07-23,95093,37708,39.65
AARNAV,2026-07-23,47784,30288,63.39
AARON,2026-07-23,16464,13271,80.61
AARTIDRUGS,2026-07-23,78060,35648,45.67
AARTIIND,2026-07-23,474167,240211,50.66
AARTIPHARM,2026-07-23,240268,111984,46.61
AARTISURF,2026-07-23,5993,4083,68.13
AARVI,2026-07-23,31699,17771,56.06
AASTHA,2026-07-23,17825215,1799354,10.09
AAVAS,2026-07-23,124946,53482,42.8
ABB,2026-07-23,304111,78719,25.88
ABBOTINDIA,2026-07-23,20311,14256,70.19
ABCAPITAL,2026-07-23,4437360,2354371,53.06
ABCOTS,2026-07-23,16824,10021,59.56
ABDL,2026-07-23,204167,82586,40.45
ABFRL,2026-07-23,2174808,1280510,58.88
ABINFRA,2026-07-23,299044,124543,41.65
ABLBL,2026-07-23,520572,345411,66.35
ABMINTLLTD,2026-07-23,753,604,80.21
ABMKNO,2026-07-23,4614,4230,91.68
ABREL,2026-07-23,153424,72709,47.39
ABSL10BANK,2026-07-23,136875,136327,99.6
ABSLAMC,2026-07-23,480848,257044,53.46
ABSLBANETF,2026-07-23,60958,49933,81.91
ABSLLIQUID,2026-07-23,5516,4299,77.94
ABSLMSCIN,2026-07-23,670,252,37.61
ABSLNN50ET,2026-07-23,8742,6776,77.51
ABSLPSE,2026-07-23,53364,37468,70.21
ACC,2026-07-23,136931,60485,44.17
ACCELYA,2026-07-23,4777,3522,73.73
ACE,2026-07-23,742730,271655,36.58
ACEINTEG,2026-07-23,3502,2619,74.79
ACI,2026-07-23,231849,116401,50.21
ACL,2026-07-23,9790,6182,63.15
ACMESOLAR,2026-07-23,2293479,1363068,59.43
ACSTECH,2026-07-23,492067,325825,66.22
ACUTAAS,2026-07-23,392043,181989,46.42
ADANIENSOL,2026-07-23,3436746,1397714,40.67
ADANIENT,2026-07-23,1580313,435094,27.53
ADANIGREEN,2026-07-23,7893921,2114026,26.78
ADANIPORTS,2026-07-23,2592430,1521968,58.71
ADANIPOWER,2026-07-23,34960049,11955570,34.2
ADFFOODS,2026-07-23,73754,37456,50.79
ADL,2026-07-23,768,618,80.47
ADOR,2026-07-23,55647,26968,48.46
ADROITINFO,2026-07-23,7050,5635,79.93
ADSL,2026-07-23,107764,59576,55.28
ADVAIT,2026-07-23,26083,12981,49.77
ADVANCE,2026-07-23,91867,56911,61.95
ADVANIHOTR,2026-07-23,26042,19444,74.66
ADVENTHTL,2026-07-23,58049,38497,66.32
ADVENZYMES,2026-07-23,282422,166645,59.01
AEGISLOG,2026-07-23,1447486,238804,16.5
AEGISVOPAK,2026-07-23,1817501,538215,29.61
AEPL,2026-07-23,23042,14103,61.21
AEQUS,2026-07-23,2335106,1138907,48.77
AEROENTER,2026-07-23,1351096,340866,25.23
AEROFLEX,2026-07-23,1235076,558099,45.19
AERONEU,2026-07-23,49092,11683,23.8
AEROPLANE,2026-07-23,338727,201505,59.49
AETHER,2026-07-23,249778,112758,45.14
AFCONS,2026-07-23,354462,173795,49.03
AFFLE,2026-07-23,137855,77538,56.25
AFIL,2026-07-23,927030,540354,58.29
AFSL,2026-07-23,3596,2272,63.18
AGARIND,2026-07-23,42186,17736,42.04
AGARWALEYE,2026-07-23,49368,29936,60.64
AGI,2026-07-23,110480,57979,52.48
AGIIL,2026-07-23,6420673,3161387,49.24
AGL,2026-07-23,2473731,1439420,58.19
AGROPHOS,2026-07-23,7450,5401,72.5
AHCL,2026-07-23,2071289,1006846,48.61
AHLADA,2026-07-23,10287,8445,82.09
AHLEAST,2026-07-23,8717,7748,88.88
AHLUCONT,2026-07-23,67987,44941,66.1
AIAENG,2026-07-23,46706,27927,59.79
AIIL,2026-07-23,430026,129720,30.17
AIRAN,2026-07-23,30844,21955,71.18
AIROLAM,2026-07-23,779,623,79.97
AJANTPHARM,2026-07-23,74459,29683,39.86
AJAXENGG,2026-07-23,17204,8195,47.63
AJMERA,2026-07-23,166380,66598,40.03
AJOONI,2026-07-23,335066,258185,77.05
AKASH,2026-07-23,2634,2034,77.22
AKCAPIT,2026-07-23,1531,1231,80.4
AKG,2026-07-23,10770,9876,91.7
AKI,2026-07-23,128713,91781,71.31
AKSHAR,2026-07-23,961186,869678,90.48
AKUMS,2026-07-23,231402,141332,61.08
ALANKIT,2026-07-23,78855,60959,77.31
ALBERTDAVD,2026-07-23,3881,2165,55.78
ALEMBICLTD,2026-07-23,94263,47932,50.85
ALGOQUANT,2026-07-23,1201330,215165,17.91
ALICON,2026-07-23,6890,5041,73.16
ALIVUS,2026-07-23,43332,24476,56.48
ALKEM,2026-07-23,50659,21620,42.68
ALKYLAMINE,2026-07-23,60378,19912,32.98
