Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-22,127438,65458,51.36
21STCENMGM,2026-06-22,1676,1617,96.48
360ONE,2026-06-22,496298,316736,63.82
3BBLACKBIO,2026-06-22,32952,21030,63.82
3IINFOLTD,2026-06-22,311435,170170,54.64
3MINDIA,2026-06-22,1870,906,48.45
3PLAND,2026-06-22,3140,2170,69.11
5PAISA,2026-06-22,72685,44904,61.78
63MOONS,2026-06-22,132137,79785,60.38
A2ZINFRA,2026-06-22,138211,101131,73.17
AAATECH,2026-06-22,36572,12968,35.46
AADHARHFC,2026-06-22,451980,240370,53.18
AAKASH,2026-06-22,123996,95235,76.8
AARNAV,2026-06-22,39526,23691,59.94
AARON,2026-06-22,18738,11323,60.43
AARTECH,2026-06-22,187652,49131,26.18
AARTIDRUGS,2026-06-22,272482,130327,47.83
AARTIIND,2026-06-22,741419,307495,41.47
AARTIPHARM,2026-06-22,138782,73439,52.92
AARTISURF,2026-06-22,35592,24964,70.14
AARVI,2026-06-22,17363,8673,49.95
AAVAS,2026-06-22,815589,320744,39.33
ABB,2026-06-22,150159,70889,47.21
ABBOTINDIA,2026-06-22,6568,4109,62.56
ABCAPITAL,2026-06-22,11010826,5539233,50.31
ABCOTS,2026-06-22,535488,456866,85.32
ABDL,2026-06-22,204549,81909,40.04
ABFRL,2026-06-22,3726376,2038934,54.72
ABGSEC,2026-06-22,425,405,95.29
ABINFRA,2026-06-22,2984278,1073718,35.98
ABLBL,2026-06-22,1422288,812321,57.11
ABMINTLLTD,2026-06-22,2386,1397,58.55
ABMKNO,2026-06-22,4270,3965,92.86
ABREL,2026-06-22,229705,97901,42.62
ABSL10BANK,2026-06-22,584,336,57.53
ABSLAMC,2026-06-22,505517,231192,45.73
ABSLBANETF,2026-06-22,175763,111163,63.25
ABSLLIQUID,2026-06-22,1982,1677,84.61
ABSLMSCIN,2026-06-22,57174,18270,31.96
ABSLNN50ET,2026-06-22,22936,21427,93.42
ABSLPSE,2026-06-22,234330,205526,87.71
ACC,2026-06-22,102582,57829,56.37
ACCELYA,2026-06-22,7246,5182,71.52
ACCURACY,2026-06-22,96244,79137,82.23
ACE,2026-06-22,969080,453562,46.8
ACEINTEG,2026-06-22,6201,3279,52.88
ACI,2026-06-22,175011,75833,43.33
ACL,2026-06-22,24787,17817,71.88
ACMESOLAR,2026-06-22,3378183,1312205,38.84
ACSTECH,2026-06-22,1141976,1070152,93.71
ACUTAAS,2026-06-22,206990,85455,41.28
ADANIENSOL,2026-06-22,1683730,670495,39.82
ADANIENT,2026-06-22,1726452,508916,29.48
ADANIGREEN,2026-06-22,2956240,910709,30.81
ADANIPORTS,2026-06-22,1524494,655692,43.01
ADANIPOWER,2026-06-22,19943922,6443458,32.31
ADFFOODS,2026-06-22,416016,182712,43.92
ADL,2026-06-22,184,146,79.35
ADOR,2026-06-22,43543,23008,52.84
ADROITINFO,2026-06-22,20963,15558,74.22
ADSL,2026-06-22,83825,41707,49.75
ADVAIT,2026-06-22,45076,23586,52.32
ADVANCE,2026-06-22,674529,358772,53.19
ADVANIHOTR,2026-06-22,118165,73849,62.5
ADVENTHTL,2026-06-22,1091383,436337,39.98
ADVENZYMES,2026-06-22,190925,102859,53.87
AEGISLOG,2026-06-22,5487989,529049,9.64
AEGISVOPAK,2026-06-22,1060153,495916,46.78
AEPL,2026-06-22,6632,3921,59.12
AEQUS,2026-06-22,20818375,4078861,19.59
AEROENTER,2026-06-22,7737951,2365986,30.58
AEROFLEX,2026-06-22,1814849,501930,27.66
AERONEU,2026-06-22,60367,10806,17.9
AETHER,2026-06-22,597407,326106,54.59
AFCONS,2026-06-22,525956,263799,50.16
AFFLE,2026-06-22,258842,153176,59.18
AFSL,2026-06-22,3874,2179,56.25
AGARIND,2026-06-22,53847,23405,43.47
AGARWALEYE,2026-06-22,31711,16010,50.49
AGI,2026-06-22,84528,39532,46.77
AGIIL,2026-06-22,831330,294329,35.4
AGROPHOS,2026-06-22,101676,83502,82.13
AHCL,2026-06-22,5626713,2958463,52.58
AHLADA,2026-06-22,12442,9571,76.92
AHLEAST,2026-06-22,3664,3293,89.87
AHLUCONT,2026-06-22,17851,9916,55.55
AIAENG,2026-06-22,245621,148376,60.41
AIIL,2026-06-22,666352,210860,31.64
AIRAN,2026-06-22,56754,36589,64.47
AIROLAM,2026-06-22,858,683,79.6
AJANTPHARM,2026-06-22,140206,60367,43.06
AJAXENGG,2026-06-22,43099,26013,60.36
AJMERA,2026-06-22,668440,370531,55.43
AJOONI,2026-06-22,650316,543740,83.61
AKASH,2026-06-22,3928,3454,87.93
AKCAPIT,2026-06-22,2202,1435,65.17
AKG,2026-06-22,97732,49188,50.33
AKI,2026-06-22,171821,144577,84.14
AKSHAR,2026-06-22,539844,305099,56.52
AKSHARCHEM,2026-06-22,36499,17881,48.99
AKUMS,2026-06-22,186048,97776,52.55
ALANKIT,2026-06-22,266222,171108,64.27
ALBERTDAVD,2026-06-22,840,673,80.12
ALEMBICLTD,2026-06-22,424306,231233,54.5
ALGOQUANT,2026-06-22,1033144,183013,17.71
ALICON,2026-06-22,11967,8444,70.56
ALIVUS,2026-06-22,60768,36433,59.95
ALKEM,2026-06-22,106481,55515,52.14
ALKYLAMINE,2026-06-22,117023,37094,31.7
ALLCARGO,2026-06-22,5561986,3365105,60.5
ALLDIGI,2026-06-22,4187,3201,76.45
ALLTIME,2026-06-22,45075,18467,40.97
ALMONDZ,2026-06-22,121315,89684,73.93
ALOKINDS,2026-06-22,3405817,1770845,51.99
ALPA,2026-06-22,12878,7196,55.88
ALPHA,2026-06-22,1163450,873982,75.12
ALPHAETF,2026-06-22,960645,786354,81.86
ALPHAGEO,2026-06-22,5120,3894,76.05
ALPL30IETF,2026-06-22,1819362,1542207,84.77
AMAGI,2026-06-22,845777,245200,28.99
AMBALALSA,2026-06-22,76984,57491,74.68
AMBER,2026-06-22,712322,188299,26.43
AMBICAAGAR,2026-06-22,13950,12959,92.9
AMBIKCO,2026-06-22,14665,8039,54.82
AMBUJACEM,2026-06-22,3536363,2010494,56.85
AMDIND,2026-06-22,10232,8474,82.82
AMIRCHAND,2026-06-22,1056456,346595,32.81
AMJLAND,2026-06-22,2859,2698,94.37
AMNPLST,2026-06-22,2272,1218,53.61
AMRUTANJAN,2026-06-22,17224,10981,63.75
ANANDRATHI,2026-06-22,1139804,450447,39.52
ANANTRAJ,2026-06-22,1651719,572543,34.66
ANDHRAPAP,2026-06-22,406164,258754,63.71
ANDHRSUGAR,2026-06-22,315140,121724,38.63
ANGELONE,2026-06-22,3096581,1003014,32.39
ANMOL,2026-06-22,36636,26943,73.54
ANTELOPUS,2026-06-22,92191,58123,63.05
ANTGRAPHIC,2026-06-22,90413,68876,76.18
ANTHEM,2026-06-22,565407,331755,58.68
ANUHPHR,2026-06-22,46163,23136,50.12
ANUP,2026-06-22,152295,61335,40.27
ANURAS,2026-06-22,209952,81710,38.92
AONEGOLD,2026-06-22,549986,245734,44.68
AONELIQUID,2026-06-22,4534,2897,63.9
AONENIFTY,2026-06-22,165728,128759,77.69
AONESILVER,2026-06-22,1207759,774512,64.13
AONETMMQ50,2026-06-22,725162,469517,64.75
AONETOTAL,2026-06-22,252726,176658,69.9
APARINDS,2026-06-22,81837,27301,33.36
APCL,2026-06-22,1750,1514,86.51
APCOTEXIND,2026-06-22,277789,101169,36.42
APEX,2026-06-22,142308,64118,45.06
APLAPOLLO,2026-06-22,268023,170024,63.44
APLLTD,2026-06-22,222284,73658,33.14
APOLLO,2026-06-22,9002384,2520438,28.0
APOLLOHOSP,2026-06-22,208982,134786,64.5
APOLLOPIPE,2026-06-22,56546,23769,42.03
APOLLOTYRE,2026-06-22,1120243,320717,28.63
APOLSINHOT,2026-06-22,1425,1004,70.46
APTUS,2026-06-22,326388,177579,54.41
AQYLON,2026-06-22,800244,457830,57.21
ARCHIDPLY,2026-06-22,3064,1748,57.05
ARCHIES,2026-06-22,20039,13476,67.25
ARE&M,2026-06-22,795999,230744,28.99
ARENTERP,2026-06-22,9687,6021,62.16
ARFIN,2026-06-22,2162363,1131924,52.35
ARIES,2026-06-22,17260,11164,64.68
ARIHANT,2026-06-22,3640,2182,59.95
ARIHANTCAP,2026-06-22,148479,82160,55.33
ARIHANTSUP,2026-06-22,13998,8298,59.28
ARIS,2026-06-22,541043,279291,51.62
ARKADE,2026-06-22,593133,264183,44.54
ARMANFIN,2026-06-22,47600,28401,59.67
AROGRANITE,2026-06-22,5285,3687,69.76
ARSSBL,2026-06-22,441017,204647,46.4
ARTEMISMED,2026-06-22,335247,182251,54.36
ARTNIRMAN,2026-06-22,8098,3115,38.47
ARVEE,2026-06-22,4240,2580,60.85
ARVIND,2026-06-22,639308,281616,44.05
ARVINDFASN,2026-06-22,249731,128249,51.35
ARVSMART,2026-06-22,48218,27665,57.37
ASAHIINDIA,2026-06-22,54533,28022,51.39
ASAHISONG,2026-06-22,3188,1989,62.39
ASAL,2026-06-22,109991,42142,38.31
ASALCBR,2026-06-22,46842,28080,59.95
ASHAPURMIN,2026-06-22,260900,117892,45.19
ASHIANA,2026-06-22,58932,30070,51.02
ASHIKA,2026-06-22,124181,29840,24.03
ASHIMASYN,2026-06-22,59269,46382,78.26
ASHOKA,2026-06-22,1102080,482443,43.78
ASHOKAMET,2026-06-22,18003,14386,79.91
ASHOKLEY,2026-06-22,19817368,10022436,50.57
ASIANENE,2026-06-22,688109,216178,31.42
ASIANHOTNR,2026-06-22,15096,10141,67.18
ASIANPAINT,2026-06-22,1033475,634748,61.42
ASIANTILES,2026-06-22,6091656,2176174,35.72
ASKAUTOLTD,2026-06-22,98606,49224,49.92
ASPINWALL,2026-06-22,1538,1297,84.33
ASTAR,2026-06-22,31,26,83.87
ASTEC,2026-06-22,43816,22954,52.39
ASTERDM,2026-06-22,571911,217707,38.07
ASTRAL,2026-06-22,158344,57991,36.62
ASTRAMICRO,2026-06-22,668341,210695,31.53
ASTRAZEN,2026-06-22,6855,4234,61.77
ATALREAL,2026-06-22,3122151,1370821,43.91
ATAM,2026-06-22,6811,4786,70.27
ATGL,2026-06-22,2636613,582723,22.1
ATHERENERG,2026-06-22,2461416,676067,27.47
ATL,2026-06-22,93796,64549,68.82
ATLANTAA,2026-06-22,62914,36974,58.77
ATLANTAELE,2026-06-22,147313,76260,51.77
ATLASCYCLE,2026-06-22,2943,2137,72.61
ATUL,2026-06-22,7822,4905,62.71
