Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-03-09,66311,34372,51.83
21STCENMGM,2026-03-09,1860,1740,93.55
360ONE,2026-03-09,1439537,838854,58.27
3IINFOLTD,2026-03-09,433595,353355,81.49
3MINDIA,2026-03-09,2281,909,39.85
3PLAND,2026-03-09,37067,36003,97.13
5PAISA,2026-03-09,31681,17922,56.57
63MOONS,2026-03-09,79207,50565,63.84
AAATECH,2026-03-09,17443,10920,62.6
AADHARHFC,2026-03-09,1635850,288703,17.65
AAKASH,2026-03-09,7796049,1639693,21.03
AAREYDRUGS,2026-03-09,74156,44991,60.67
AARNAV,2026-03-09,17335,13961,80.54
AARON,2026-03-09,8884,5505,61.97
AARTECH,2026-03-09,26884,20930,77.85
AARTIDRUGS,2026-03-09,140418,72807,51.85
AARTIIND,2026-03-09,719433,331791,46.12
AARTIPHARM,2026-03-09,106712,53403,50.04
AARTISURF,2026-03-09,30994,20669,66.69
AARVI,2026-03-09,18234,11978,65.69
AAVAS,2026-03-09,349580,189308,54.15
ABB,2026-03-09,249926,90878,36.36
ABBOTINDIA,2026-03-09,6395,3526,55.14
ABCAPITAL,2026-03-09,4912005,1739669,35.42
ABCOTS,2026-03-09,9957,3089,31.02
ABDL,2026-03-09,221589,109991,49.64
ABFRL,2026-03-09,5223565,2234882,42.78
ABGSEC,2026-03-09,281,280,99.64
ABINFRA,2026-03-09,752719,397636,52.83
ABLBL,2026-03-09,8011796,7142120,89.15
ABREL,2026-03-09,236676,154540,65.3
ABSL10BANK,2026-03-09,2827,2680,94.8
ABSLAMC,2026-03-09,237852,95293,40.06
ABSLBANETF,2026-03-09,1136748,598529,52.65
ABSLLIQUID,2026-03-09,4098,3986,97.27
ABSLMSCIN,2026-03-09,127,42,33.07
ABSLNN50ET,2026-03-09,23817,18965,79.63
ABSLPSE,2026-03-09,224283,107037,47.72
ACC,2026-03-09,239746,134673,56.17
ACCELYA,2026-03-09,11156,7188,64.43
ACCURACY,2026-03-09,336005,262683,78.18
ACE,2026-03-09,185541,94494,50.93
ACEINTEG,2026-03-09,74,71,95.95
ACI,2026-03-09,70871,25326,35.74
ACL,2026-03-09,10368,7264,70.06
ACMESOLAR,2026-03-09,325202,135756,41.75
ACUTAAS,2026-03-09,308050,170661,55.4
ADANIENSOL,2026-03-09,1176014,499837,42.5
