Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-01-29,83150,45251,54.42
21STCENMGM,2026-01-29,3744,3740,99.89
360ONE,2026-01-29,927491,631898,68.13
3IINFOLTD,2026-01-29,604469,302961,50.12
3MINDIA,2026-01-29,2908,1549,53.27
3PLAND,2026-01-29,2211,1753,79.29
5PAISA,2026-01-29,30793,15343,49.83
63MOONS,2026-01-29,73139,31494,43.06
A2ZINFRA,2026-01-29,512648,453249,88.41
AADHARHFC,2026-01-29,230708,154440,66.94
AAKASH,2026-01-29,60212,50441,83.77
AAREYDRUGS,2026-01-29,430638,281394,65.34
AARON,2026-01-29,9646,6922,71.76
AARTECH,2026-01-29,29010,15406,53.11
AARTIDRUGS,2026-01-29,60645,32740,53.99
AARTIIND,2026-01-29,452707,251842,55.63
AARTIPHARM,2026-01-29,154059,83119,53.95
AARTISURF,2026-01-29,18188,8183,44.99
AARVI,2026-01-29,98582,33569,34.05
AAVAS,2026-01-29,52132,18274,35.05
ABB,2026-01-29,2492153,697084,27.97
ABBOTINDIA,2026-01-29,14774,10784,72.99
ABCAPITAL,2026-01-29,6295760,2794535,44.39
ABCOTS,2026-01-29,4047,2013,49.74
ABDL,2026-01-29,506532,281596,55.59
ABFRL,2026-01-29,3217899,1340338,41.65
ABGSEC,2026-01-29,95,91,95.79
ABINFRA,2026-01-29,670005,332543,49.63
ABLBL,2026-01-29,1207908,602590,49.89
ABMINTLLTD,2026-01-29,104,72,69.23
ABREL,2026-01-29,305662,143791,47.04
ABSLAMC,2026-01-29,435019,286004,65.75
ABSLBANETF,2026-01-29,28538,22644,79.35
ABSLLIQUID,2026-01-29,1244,1178,94.69
ABSLNN50ET,2026-01-29,34878,34066,97.67
ABSLPSE,2026-01-29,2378521,1854635,77.97
ACC,2026-01-29,294451,174645,59.31
ACCELYA,2026-01-29,12211,8469,69.36
ACCURACY,2026-01-29,71108,51145,71.93
ACE,2026-01-29,268424,112279,41.83
ACEINTEG,2026-01-29,3972,2434,61.28
ACI,2026-01-29,100319,40020,39.89
ACL,2026-01-29,77158,52024,67.43
ACMESOLAR,2026-01-29,374607,188668,50.36
ACUTAAS,2026-01-29,1236952,450803,36.44
ADANIENSOL,2026-01-29,2161176,904789,41.87
ADANIENT,2026-01-29,1391239,419847,30.18
ADANIGREEN,2026-01-29,7356835,1775218,24.13
ADANIPORTS,2026-01-29,3918681,2742030,69.97
ADANIPOWER,2026-01-29,26866171,9165972,34.12
ADFFOODS,2026-01-29,84153,48905,58.11
ADL,2026-01-29,710,690,97.18
ADOR,2026-01-29,6609,4160,62.94
ADROITINFO,2026-01-29,105171,99294,94.41
ADSL,2026-01-29,149548,67300,45.0
ADVAIT,2026-01-29,94320,27009,28.64
ADVANCE,2026-01-29,243579,115591,47.46
ADVANIHOTR,2026-01-29,59583,34877,58.54
