Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-05-04,56050,27426,48.93
21STCENMGM,2026-05-04,593,428,72.18
360ONE,2026-05-04,2455293,1226067,49.94
3BBLACKBIO,2026-05-04,3855,2670,69.26
3IINFOLTD,2026-05-04,118138,62840,53.19
3MINDIA,2026-05-04,2157,814,37.74
3PLAND,2026-05-04,1973,1485,75.27
5PAISA,2026-05-04,49643,18669,37.61
63MOONS,2026-05-04,111402,50332,45.18
AAATECH,2026-05-04,47753,29392,61.55
AADHARHFC,2026-05-04,205755,113843,55.33
AARNAV,2026-05-04,217133,13768,6.34
AARON,2026-05-04,9307,5200,55.87
AARTECH,2026-05-04,33461,21857,65.32
AARTIDRUGS,2026-05-04,457004,191538,41.91
AARTIIND,2026-05-04,1790712,743030,41.49
AARTIPHARM,2026-05-04,575775,211892,36.8
AARTISURF,2026-05-04,9848,4872,49.47
AARVI,2026-05-04,22633,14507,64.1
AAVAS,2026-05-04,45448,22694,49.93
ABANSENT,2026-05-04,31101,27538,88.54
ABB,2026-05-04,364239,161400,44.31
ABBOTINDIA,2026-05-04,13700,8248,60.2
ABCAPITAL,2026-05-04,11601297,2790518,24.05
ABCOTS,2026-05-04,56250,31548,56.09
ABDL,2026-05-04,242376,154674,63.82
ABFRL,2026-05-04,13102078,4667566,35.62
ABGSEC,2026-05-04,361,350,96.95
ABINFRA,2026-05-04,979257,576965,58.92
ABLBL,2026-05-04,1251907,877328,70.08
ABMKNO,2026-05-04,2659,2642,99.36
ABREL,2026-05-04,282626,161438,57.12
ABSL10BANK,2026-05-04,1350,1257,93.11
ABSLAMC,2026-05-04,312934,150174,47.99
ABSLBANETF,2026-05-04,90543,72542,80.12
ABSLLIQUID,2026-05-04,10926,6326,57.9
ABSLMSCIN,2026-05-04,131,129,98.47
ABSLNN50ET,2026-05-04,8985,5405,60.16
ABSLPSE,2026-05-04,161930,95188,58.78
ACC,2026-05-04,509584,176334,34.6
ACCELYA,2026-05-04,10388,6698,64.48
ACE,2026-05-04,202449,86847,42.9
ACEINTEG,2026-05-04,26420,14780,55.94
ACI,2026-05-04,232203,102771,44.26
ACL,2026-05-04,7581,4353,57.42
ACMESOLAR,2026-05-04,817513,395883,48.43
ACSTECH,2026-05-04,62762,51022,81.29
ACUTAAS,2026-05-04,1141509,458858,40.2
ADANIENSOL,2026-05-04,3745191,1258259,33.6
ADANIENT,2026-05-04,6039537,1807665,29.93
ADANIGREEN,2026-05-04,6304755,1689267,26.79
ADANIPORTS,2026-05-04,7171346,2216909,30.91
ADANIPOWER,2026-05-04,67200729,14874541,22.13
ADFFOODS,2026-05-04,143098,66996,46.82
ADL,2026-05-04,724,718,99.17
ADOR,2026-05-04,40540,19374,47.79
ADROITINFO,2026-05-04,15546,11222,72.19
ADSL,2026-05-04,105493,49780,47.19
ADVAIT,2026-05-04,30388,15365,50.56
ADVANCE,2026-05-04,340652,150999,44.33
ADVANIHOTR,2026-05-04,48966,36178,73.88
ADVENTHTL,2026-05-04,351918,114954,32.66
ADVENZYMES,2026-05-04,405671,228379,56.3
AEGISLOG,2026-05-04,359956,180257,50.08
AEGISVOPAK,2026-05-04,360793,172664,47.86
AEQUS,2026-05-04,1896041,660883,34.86
AEROENTER,2026-05-04,472400,201541,42.66
AEROFLEX,2026-05-04,1550668,577705,37.26
AERONEU,2026-05-04,90192,8857,9.82
AETHER,2026-05-04,1277520,450586,35.27
AFCONS,2026-05-04,469460,157889,33.63
AFFLE,2026-05-04,201955,113389,56.15
