Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-25,267243,118341,44.28
21STCENMGM,2026-06-25,2935,2857,97.34
360ONE,2026-06-25,708654,452771,63.89
3BBLACKBIO,2026-06-25,8297,3899,46.99
3IINFOLTD,2026-06-25,98640,75234,76.27
3MINDIA,2026-06-25,1511,723,47.85
3PLAND,2026-06-25,3506,2906,82.89
5PAISA,2026-06-25,70508,44886,63.66
63MOONS,2026-06-25,126222,68673,54.41
A2ZINFRA,2026-06-25,158356,126427,79.84
AAATECH,2026-06-25,13640,6353,46.58
AADHARHFC,2026-06-25,2800730,720502,25.73
AAKASH,2026-06-25,292486,257071,87.89
AARNAV,2026-06-25,222258,107065,48.17
AARON,2026-06-25,13154,7695,58.5
AARTECH,2026-06-25,160149,68691,42.89
AARTIDRUGS,2026-06-25,104310,57563,55.18
AARTIIND,2026-06-25,959069,457486,47.7
AARTIPHARM,2026-06-25,212670,94900,44.62
AARTISURF,2026-06-25,5919,3153,53.27
AARVI,2026-06-25,24374,15690,64.37
AAVAS,2026-06-25,86272,47011,54.49
ABB,2026-06-25,231515,105955,45.77
ABBOTINDIA,2026-06-25,13175,9112,69.16
ABCAPITAL,2026-06-25,4003937,1726707,43.13
ABCOTS,2026-06-25,70061,22490,32.1
ABDL,2026-06-25,137456,68559,49.88
ABFRL,2026-06-25,4458924,2292181,51.41
ABGSEC,2026-06-25,276,261,94.57
ABINFRA,2026-06-25,28401396,3940144,13.87
ABLBL,2026-06-25,968527,636335,65.7
ABMINTLLTD,2026-06-25,52,13,25.0
ABMKNO,2026-06-25,10004,9497,94.93
ABREL,2026-06-25,338677,137051,40.47
ABSL10BANK,2026-06-25,2532,1631,64.42
ABSLAMC,2026-06-25,341944,176487,51.61
ABSLBANETF,2026-06-25,574569,522616,90.96
ABSLLIQUID,2026-06-25,1957,1723,88.04
ABSLMSCIN,2026-06-25,16549,12170,73.54
ABSLNN50ET,2026-06-25,6118,4716,77.08
ABSLPSE,2026-06-25,182190,107300,58.89
ACC,2026-06-25,190184,68938,36.25
ACCELYA,2026-06-25,5274,3805,72.15
ACCURACY,2026-06-25,70994,52482,73.92
ACE,2026-06-25,250443,132715,52.99
ACEINTEG,2026-06-25,5825,5164,88.65
ACI,2026-06-25,103688,60533,58.38
ACL,2026-06-25,8939,7670,85.8
ACMESOLAR,2026-06-25,1938997,711614,36.7
ACSTECH,2026-06-25,118919,118919,100.0
ACUTAAS,2026-06-25,218052,114402,52.47
ADANIENSOL,2026-06-25,1235265,441172,35.71
ADANIENT,2026-06-25,1719600,436741,25.4
ADANIGREEN,2026-06-25,2282406,492813,21.59
ADANIPORTS,2026-06-25,1850390,975120,52.7
ADANIPOWER,2026-06-25,18735720,6256885,33.4
ADFFOODS,2026-06-25,131153,60627,46.23
ADL,2026-06-25,97,54,55.67
ADOR,2026-06-25,10605,6731,63.47
ADROITINFO,2026-06-25,32066,25221,78.65
ADSL,2026-06-25,2488877,378184,15.19
ADVAIT,2026-06-25,48855,25361,51.91
ADVANCE,2026-06-25,264846,183506,69.29
ADVANIHOTR,2026-06-25,10134,5832,57.55
ADVENTHTL,2026-06-25,248936,144431,58.02
ADVENZYMES,2026-06-25,373045,236000,63.26
AEGISLOG,2026-06-25,7844762,1328262,16.93
AEGISVOPAK,2026-06-25,441797,182900,41.4
AEPL,2026-06-25,6844,4323,63.16
AEQUS,2026-06-25,9328070,2196741,23.55
AEROENTER,2026-06-25,1792637,773471,43.15
AEROFLEX,2026-06-25,1253310,520695,41.55
AERONEU,2026-06-25,54236,6716,12.38
AETHER,2026-06-25,400272,146764,36.67
AFCONS,2026-06-25,716053,204667,28.58
AFFLE,2026-06-25,214010,144059,67.31
AFSL,2026-06-25,4224,2717,64.32
AGARIND,2026-06-25,48420,26795,55.34
AGARWALEYE,2026-06-25,38500,20654,53.65
AGI,2026-06-25,116641,56166,48.15
AGIIL,2026-06-25,3099083,895078,28.88
AGROPHOS,2026-06-25,22384,18374,82.09
AHCL,2026-06-25,7009180,2716539,38.76
AHLADA,2026-06-25,6514,4843,74.35
AHLEAST,2026-06-25,4798,3101,64.63
AHLUCONT,2026-06-25,21316,12755,59.84
AIAENG,2026-06-25,55341,28582,51.65
AIIL,2026-06-25,343590,136152,39.63
AIRAN,2026-06-25,42541,28010,65.84
AIROLAM,2026-06-25,170847,59972,35.1
AJANTPHARM,2026-06-25,37311,17641,47.28
AJAXENGG,2026-06-25,56379,31869,56.53
AJMERA,2026-06-25,636254,251781,39.57
AJOONI,2026-06-25,233049,183965,78.94
AKASH,2026-06-25,9169,8206,89.5
AKCAPIT,2026-06-25,3516,3047,86.66
AKG,2026-06-25,36152,27314,75.55
AKI,2026-06-25,64454,45598,70.75
AKSHAR,2026-06-25,414473,317444,76.59
AKSHARCHEM,2026-06-25,9043,1366,15.11
AKUMS,2026-06-25,217367,110950,51.04
