Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-04,183378,89966,49.06
21STCENMGM,2026-06-04,1934,1867,96.54
360ONE,2026-06-04,2527568,1858208,73.52
3BBLACKBIO,2026-06-04,4876,3392,69.57
3IINFOLTD,2026-06-04,129116,86729,67.17
3MINDIA,2026-06-04,2629,572,21.76
3PLAND,2026-06-04,1842,1166,63.3
5PAISA,2026-06-04,13197,6606,50.06
63MOONS,2026-06-04,119842,52065,43.44
A2ZINFRA,2026-06-04,322380,267092,82.85
AAATECH,2026-06-04,21299,15670,73.57
AADHARHFC,2026-06-04,231947,154414,66.57
AARNAV,2026-06-04,55990,54574,97.47
AARON,2026-06-04,9130,6967,76.31
AARTECH,2026-06-04,32815,9334,28.44
AARTIDRUGS,2026-06-04,87850,42893,48.83
AARTIIND,2026-06-04,410526,227115,55.32
AARTIPHARM,2026-06-04,228258,109383,47.92
AARTISURF,2026-06-04,35859,25201,70.28
AARVI,2026-06-04,13965,7069,50.62
AAVAS,2026-06-04,130169,97662,75.03
ABB,2026-06-04,298566,98266,32.91
ABBOTINDIA,2026-06-04,8812,5164,58.6
ABCAPITAL,2026-06-04,3074970,1494717,48.61
ABCOTS,2026-06-04,84872,28973,34.14
ABDL,2026-06-04,377233,182279,48.32
ABFRL,2026-06-04,3434957,1546690,45.03
ABGSEC,2026-06-04,500,487,97.4
ABINFRA,2026-06-04,531200,186320,35.08
ABLBL,2026-06-04,862860,417632,48.4
ABMINTLLTD,2026-06-04,796,697,87.56
ABMKNO,2026-06-04,1674,1491,89.07
ABREL,2026-06-04,235974,153118,64.89
ABSL10BANK,2026-06-04,715,639,89.37
ABSLAMC,2026-06-04,338535,198947,58.77
ABSLBANETF,2026-06-04,49341,41537,84.18
ABSLLIQUID,2026-06-04,3901,2545,65.24
ABSLMSCIN,2026-06-04,72,64,88.89
ABSLNN50ET,2026-06-04,6775,4666,68.87
ABSLPSE,2026-06-04,114687,74717,65.15
ACC,2026-06-04,163492,113564,69.46
ACCELYA,2026-06-04,5792,3365,58.1
ACCURACY,2026-06-04,119190,92044,77.22
ACE,2026-06-04,102497,44182,43.11
ACEINTEG,2026-06-04,5902,4759,80.63
ACI,2026-06-04,50198,18743,37.34
ACL,2026-06-04,7510,6130,81.62
ACMESOLAR,2026-06-04,4610275,1683097,36.51
ACSTECH,2026-06-04,69781,41047,58.82
ACUTAAS,2026-06-04,250577,96947,38.69
ADANIENSOL,2026-06-04,2706265,1098282,40.58
ADANIENT,2026-06-04,1722991,550824,31.97
ADANIGREEN,2026-06-04,2248728,563098,25.04
ADANIPORTS,2026-06-04,1369988,551414,40.25
ADANIPOWER,2026-06-04,23485301,7484100,31.87
ADFFOODS,2026-06-04,298991,98939,33.09
ADL,2026-06-04,943,929,98.52
ADOR,2026-06-04,12187,5752,47.2
ADROITINFO,2026-06-04,6472,5536,85.54
ADSL,2026-06-04,116897,64573,55.24
ADVAIT,2026-06-04,219810,76648,34.87
ADVANCE,2026-06-04,59405,36118,60.8
ADVANIHOTR,2026-06-04,38447,10831,28.17
ADVENTHTL,2026-06-04,114116,65937,57.78
ADVENZYMES,2026-06-04,84860,42827,50.47
AEGISLOG,2026-06-04,199411,85610,42.93
AEGISVOPAK,2026-06-04,166721,80767,48.44
AEPL,2026-06-04,22648,14837,65.51
AEQUS,2026-06-04,925363,425135,45.94
AEROENTER,2026-06-04,755189,332005,43.96
AEROFLEX,2026-06-04,1781431,487286,27.35
AERONEU,2026-06-04,53225,7679,14.43
AETHER,2026-06-04,345702,173763,50.26
AFCONS,2026-06-04,165710,44725,26.99
AFFLE,2026-06-04,140125,59230,42.27
AFSL,2026-06-04,10073,7157,71.05
AGARIND,2026-06-04,612566,247025,40.33
AGARWALEYE,2026-06-04,86979,54495,62.65
AGI,2026-06-04,105542,49332,46.74
AGIIL,2026-06-04,625032,177280,28.36
AGRITECH,2026-06-04,3575,2554,71.44
AGROPHOS,2026-06-04,17581,10678,60.74
AHCL,2026-06-04,14970423,5319489,35.53
AHLADA,2026-06-04,15030,10645,70.83
AHLEAST,2026-06-04,934,756,80.94
AHLUCONT,2026-06-04,54963,28380,51.63
AIAENG,2026-06-04,96853,43337,44.75
AIIL,2026-06-04,135068,64379,47.66
AIRAN,2026-06-04,169635,153209,90.32
AIROLAM,2026-06-04,5217,3737,71.63
AJANTPHARM,2026-06-04,67356,36790,54.62
AJAXENGG,2026-06-04,50936,31016,60.89
AJMERA,2026-06-04,1004202,505665,50.35
AJOONI,2026-06-04,356218,321719,90.32
AKASH,2026-06-04,5495,4184,76.14
AKCAPIT,2026-06-04,255,224,87.84
AKG,2026-06-04,25167,21202,84.25
AKI,2026-06-04,59046,47826,81.0
AKSHAR,2026-06-04,357328,244273,68.36
AKSHARCHEM,2026-06-04,123747,30883,24.96
AKUMS,2026-06-04,324949,144342,44.42
ALANKIT,2026-06-04,160894,92756,57.65
ALBERTDAVD,2026-06-04,2052,1494,72.81
ALEMBICLTD,2026-06-04,241079,144986,60.14
ALGOQUANT,2026-06-04,856820,124916,14.58
ALICON,2026-06-04,10212,5061,49.56
ALIVUS,2026-06-04,38307,16717,43.64
ALKEM,2026-06-04,150489,87496,58.14
ALKYLAMINE,2026-06-04,97900,28501,29.11
ALLCARGO,2026-06-04,2154488,1185510,55.03
ALLDIGI,2026-06-04,1858,1100,59.2
ALLTIME,2026-06-04,98200,43861,44.66
ALMONDZ,2026-06-04,139389,102245,73.35
ALOKINDS,2026-06-04,11248164,5816480,51.71
ALPA,2026-06-04,7751,5988,77.25
ALPHA,2026-06-04,1624419,1420883,87.47
ALPHAETF,2026-06-04,179086,106206,59.3
ALPHAGEO,2026-06-04,4722,3305,69.99
ALPL30IETF,2026-06-04,257721,139945,54.3
AMAGI,2026-06-04,200201,129058,64.46
AMANTA,2026-06-04,610940,197514,32.33
AMBALALSA,2026-06-04,86521,53348,61.66
AMBER,2026-06-04,248600,78628,31.63
AMBICAAGAR,2026-06-04,18182,16131,88.72
AMBIKCO,2026-06-04,8511,5460,64.15
AMBUJACEM,2026-06-04,2808700,1665970,59.31
AMDIND,2026-06-04,15004,8923,59.47
AMIRCHAND,2026-06-04,117859,74675,63.36
AMJLAND,2026-06-04,12934,9474,73.25
AMNPLST,2026-06-04,11472,3657,31.88
AMRUTANJAN,2026-06-04,33096,20577,62.17
ANANDRATHI,2026-06-04,289842,133048,45.9
ANANTRAJ,2026-06-04,13503181,3837703,28.42
ANDHRAPAP,2026-06-04,77041,54395,70.61
ANDHRSUGAR,2026-06-04,311408,126156,40.51
ANGELONE,2026-06-04,6699518,1872252,27.95
ANMOL,2026-06-04,22516,14305,63.53
ANTELOPUS,2026-06-04,109511,70416,64.3
ANTGRAPHIC,2026-06-04,158146,147915,93.53
ANTHEM,2026-06-04,141574,84060,59.38
ANUHPHR,2026-06-04,39339,29352,74.61
ANUP,2026-06-04,15220,8539,56.1
ANURAS,2026-06-04,206354,64409,31.21
AONEGOLD,2026-06-04,248255,156063,62.86
AONELIQUID,2026-06-04,43799,28379,64.79
AONENIFTY,2026-06-04,291360,194623,66.8
AONESILVER,2026-06-04,432522,313360,72.45
AONETMMQ50,2026-06-04,20370,18163,89.17
AONETOTAL,2026-06-04,161934,83893,51.81
APARINDS,2026-06-04,159520,77454,48.55
APCL,2026-06-04,912,745,81.69
APCOTEXIND,2026-06-04,655502,241005,36.77
APEX,2026-06-04,295192,111260,37.69
APLAPOLLO,2026-06-04,858119,580373,67.63
APLLTD,2026-06-04,636136,580686,91.28
APOLLO,2026-06-04,30125129,3934738,13.06
APOLLOHOSP,2026-06-04,345278,212978,61.68
APOLLOPIPE,2026-06-04,89848,31884,35.49
APOLLOTYRE,2026-06-04,943323,362749,38.45
APOLSINHOT,2026-06-04,1875,1561,83.25
APTECHT,2026-06-04,339158,109522,32.29
APTUS,2026-06-04,1410551,660235,46.81
AQYLON,2026-06-04,10614116,6095542,57.43
ARCHIDPLY,2026-06-04,20027,17743,88.6
ARCHIES,2026-06-04,8081,7730,95.66
ARE&M,2026-06-04,509886,206426,40.48
ARENTERP,2026-06-04,101,79,78.22
ARFIN,2026-06-04,2180504,141416,6.49
ARIES,2026-06-04,13787,9122,66.16
ARIHANT,2026-06-04,4388,2024,46.13
ARIHANTCAP,2026-06-04,120294,44332,36.85
ARIHANTSUP,2026-06-04,31971,18129,56.7
ARIS,2026-06-04,691687,445535,64.41
ARKADE,2026-06-04,149563,70727,47.29
ARMANFIN,2026-06-04,76409,46660,61.07
AROGRANITE,2026-06-04,5754,3208,55.75
ARROWGREEN,2026-06-04,35866,14981,41.77
ARSSBL,2026-06-04,184421,90196,48.91
ARTEMISMED,2026-06-04,126939,74181,58.44
ARTNIRMAN,2026-06-04,153,151,98.69
ARVEE,2026-06-04,181,177,97.79
ARVIND,2026-06-04,1136947,418165,36.78
ARVINDFASN,2026-06-04,117793,64429,54.7
ARVSMART,2026-06-04,27577,7649,27.74
ASAHIINDIA,2026-06-04,56363,20953,37.18
ASAHISONG,2026-06-04,24138,9558,39.6
ASAL,2026-06-04,19140,9295,48.56
ASALCBR,2026-06-04,19195,10500,54.7
ASHAPURMIN,2026-06-04,865242,293290,33.9
ASHIANA,2026-06-04,22956,11309,49.26
ASHIKA,2026-06-04,86378,5613,6.5
ASHIMASYN,2026-06-04,67733,59519,87.87
ASHOKA,2026-06-04,547811,273918,50.0
ASHOKAMET,2026-06-04,26342,25870,98.21
ASHOKLEY,2026-06-04,23281041,11781611,50.61
ASIANENE,2026-06-04,1091092,389734,35.72
ASIANHOTNR,2026-06-04,26911,25874,96.15
ASIANPAINT,2026-06-04,1840743,1187127,64.49
ASIANTILES,2026-06-04,881312,250896,28.47
ASKAUTOLTD,2026-06-04,42354,18637,44.0
ASMS,2026-06-04,510944,308600,60.4
ASPINWALL,2026-06-04,4917,3990,81.15
ASTEC,2026-06-04,38623,13156,34.06
ASTERDM,2026-06-04,382858,201752,52.7
ASTRAL,2026-06-04,641252,304147,47.43
ASTRAMICRO,2026-06-04,1209521,461407,38.15
ASTRAZEN,2026-06-04,8255,2435,29.5
ATALREAL,2026-06-04,8652857,2440231,28.2
ATAM,2026-06-04,7306,3582,49.03
ATGL,2026-06-04,9657791,1674714,17.34
ATHERENERG,2026-06-04,5992440,1553977,25.93
ATL,2026-06-04,90080,57360,63.68
ATLANTAA,2026-06-04,23741,13790,58.09
ATLASCYCLE,2026-06-04,44691,27555,61.66
ATUL,2026-06-04,16532,10087,61.02
ATULAUTO,2026-06-04,125249,33707,26.91
AUBANK,2026-06-04,1509167,934662,61.93
AURIGROW,2026-06-04,8358559,4322421,51.71
AURIONPRO,2026-06-04,163861,77369,47.22
AUROPHARMA,2026-06-04,931335,363181,39.0
AURUM,2026-06-04,316232,222790,70.45
AUTOAXLES,2026-06-04,3739,1890,50.55
AUTOBEES,2026-06-04,184045,39002,21.19
AUTOIETF,2026-06-04,433409,231376,53.39
AVALON,2026-06-04,781827,267733,34.24
AVANTEL,2026-06-04,1990127,607565,30.53
AVANTIFEED,2026-06-04,786727,309626,39.36
AVG,2026-06-04,48508,22379,46.13
AVL,2026-06-04,71109,28840,40.56
AVONMORE,2026-06-04,123932,109284,88.18
AVROIND,2026-06-04,131587,67439,51.25
AVTNPL,2026-06-04,72853,40450,55.52
AWFIS,2026-06-04,419598,149027,35.52
AWHCL,2026-06-04,162762,78909,48.48
AWL,2026-06-04,1105028,479880,43.43
AXISBANK,2026-06-04,6392593,4173058,65.28
AXISBNKETF,2026-06-04,586,498,84.98
AXISCADES,2026-06-04,252445,133157,52.75
AXISCETF,2026-06-04,368,291,79.08
AXISGOLD,2026-06-04,722610,458778,63.49
AXISHCETF,2026-06-04,2398,1823,76.02
AXISILVER,2026-06-04,188100,86297,45.88
AXISNIFTY,2026-06-04,5725,4355,76.07
AXISTECETF,2026-06-04,4464,2650,59.36
AXISVALUE,2026-06-04,56767,37199,65.53
AXITA,2026-06-04,220963,147288,66.66
