Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-02-26,41724,23771,56.97
21STCENMGM,2026-02-26,681,479,70.34
360ONE,2026-02-26,628620,347988,55.36
3IINFOLTD,2026-02-26,508412,397279,78.14
3MINDIA,2026-02-26,1681,660,39.26
3PLAND,2026-02-26,994,738,74.25
5PAISA,2026-02-26,36301,12807,35.28
63MOONS,2026-02-26,111308,52958,47.58
A2ZINFRA,2026-02-26,2517109,1413441,56.15
AAATECH,2026-02-26,434223,416918,96.01
AADHARHFC,2026-02-26,647332,368894,56.99
AAKASH,2026-02-26,146160,91141,62.36
AAREYDRUGS,2026-02-26,431039,239541,55.57
AARNAV,2026-02-26,29750,15564,52.32
AARON,2026-02-26,4522,2669,59.02
AARTECH,2026-02-26,31868,18854,59.16
AARTIDRUGS,2026-02-26,94116,51891,55.14
AARTIIND,2026-02-26,401307,203035,50.59
AARTIPHARM,2026-02-26,104955,53716,51.18
AARTISURF,2026-02-26,2843,1763,62.01
AARVI,2026-02-26,6861,3367,49.07
AAVAS,2026-02-26,440852,406083,92.11
ABB,2026-02-26,283878,132718,46.75
ABBOTINDIA,2026-02-26,1908,987,51.73
ABCAPITAL,2026-02-26,5866534,2892358,49.3
ABCOTS,2026-02-26,20649,13348,64.64
ABDL,2026-02-26,111585,42972,38.51
ABFRL,2026-02-26,1372447,574685,41.87
ABGSEC,2026-02-26,1810,1809,99.94
ABINFRA,2026-02-26,1825194,1188524,65.12
ABLBL,2026-02-26,516705,248402,48.07
ABREL,2026-02-26,196518,96182,48.94
ABSLAMC,2026-02-26,401512,223732,55.72
ABSLBANETF,2026-02-26,9235,5179,56.08
ABSLLIQUID,2026-02-26,3886,3298,84.87
ABSLMSCIN,2026-02-26,87,85,97.7
ABSLNN50ET,2026-02-26,11687,10747,91.96
ABSLPSE,2026-02-26,515919,317275,61.5
ACC,2026-02-26,104053,61482,59.09
ACCELYA,2026-02-26,14052,7483,53.25
ACCURACY,2026-02-26,80039,49109,61.36
ACE,2026-02-26,516230,107179,20.76
ACEINTEG,2026-02-26,5872,3707,63.13
ACI,2026-02-26,124686,43724,35.07
ACL,2026-02-26,6626,3737,56.4
ACMESOLAR,2026-02-26,250991,126202,50.28
ACUTAAS,2026-02-26,169563,81419,48.02
ADANIENSOL,2026-02-26,1114743,338127,30.33
ADANIENT,2026-02-26,915342,287181,31.37
ADANIGREEN,2026-02-26,911136,178842,19.63
ADANIPORTS,2026-02-26,1353287,510410,37.72
ADANIPOWER,2026-02-26,6526437,2555507,39.16
ADFFOODS,2026-02-26,105977,49314,46.53
ADL,2026-02-26,400,222,55.5
ADOR,2026-02-26,4032,1928,47.82
ADROITINFO,2026-02-26,41635,30598,73.49
ADSL,2026-02-26,138725,42924,30.94
ADVAIT,2026-02-26,28160,11893,42.23
ADVANCE,2026-02-26,147734,61641,41.72
ADVANIHOTR,2026-02-26,15690,10318,65.76
ADVENTHTL,2026-02-26,69312,40111,57.87
ADVENZYMES,2026-02-26,92193,41465,44.98
AEGISLOG,2026-02-26,595637,212329,35.65
AEGISVOPAK,2026-02-26,497775,298871,60.04
AEQUS,2026-02-26,362127,158081,43.65
AEROENTER,2026-02-26,150365,43621,29.01
AEROFLEX,2026-02-26,1442123,376073,26.08
AERONEU,2026-02-26,20059,6433,32.07
AETHER,2026-02-26,136356,104498,76.64
AFCONS,2026-02-26,882400,367368,41.63
AFFLE,2026-02-26,326042,140645,43.14
AFFORDABLE,2026-02-26,75225,44536,59.2
AFIL,2026-02-26,3354488,1754077,52.29
AFSL,2026-02-26,43754,31718,72.49
AGARIND,2026-02-26,18702,11250,60.15
AGARWALEYE,2026-02-26,63393,42874,67.63
AGI,2026-02-26,282713,205418,72.66
AGIIL,2026-02-26,1619620,238587,14.73
AGROPHOS,2026-02-26,14773,11063,74.89
AHCL,2026-02-26,166574,62815,37.71
AHLADA,2026-02-26,16534,14863,89.89
AHLEAST,2026-02-26,3379,2755,81.53
AHLUCONT,2026-02-26,102816,49803,48.44
AIAENG,2026-02-26,19875,9013,45.35
