Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-14,311208,122188,39.26
21STCENMGM,2026-07-14,7035,6806,96.74
360ONE,2026-07-14,1524014,909177,59.66
3BBLACKBIO,2026-07-14,23719,11527,48.6
3IINFOLTD,2026-07-14,232910,148390,63.71
3MINDIA,2026-07-14,6617,2946,44.52
3PLAND,2026-07-14,3870,2976,76.9
5PAISA,2026-07-14,125767,69156,54.99
63MOONS,2026-07-14,348228,106955,30.71
A2ZINFRA,2026-07-14,322842,285717,88.5
AAATECH,2026-07-14,18451,12398,67.19
AADHARHFC,2026-07-14,243257,118951,48.9
AAKASH,2026-07-14,193168,114905,59.48
AARNAV,2026-07-14,25152,19615,77.99
AARON,2026-07-14,8237,6930,84.13
AARTIDRUGS,2026-07-14,553563,244380,44.15
AARTIIND,2026-07-14,520204,204923,39.39
AARTIPHARM,2026-07-14,167804,69810,41.6
AARTISURF,2026-07-14,11209,9590,85.56
AARVI,2026-07-14,17626,12628,71.64
AAVAS,2026-07-14,66824,34169,51.13
ABB,2026-07-14,187662,86931,46.32
ABBOTINDIA,2026-07-14,20023,16233,81.07
ABCAPITAL,2026-07-14,5398809,2740967,50.77
ABCOTS,2026-07-14,13476,6483,48.11
ABDL,2026-07-14,618174,327300,52.95
ABFRL,2026-07-14,2142900,1272570,59.39
ABGSEC,2026-07-14,775,473,61.03
ABINFRA,2026-07-14,853115,256030,30.01
ABLBL,2026-07-14,284336,153248,53.9
ABMKNO,2026-07-14,2728,2632,96.48
ABREL,2026-07-14,104200,48317,46.37
ABSL10BANK,2026-07-14,2934,2861,97.51
ABSLAMC,2026-07-14,212678,120066,56.45
ABSLBANETF,2026-07-14,17975,9972,55.48
ABSLLIQUID,2026-07-14,888,821,92.45
ABSLMSCIN,2026-07-14,327,316,96.64
ABSLNN50ET,2026-07-14,4802,3435,71.53
ABSLPSE,2026-07-14,101255,83402,82.37
ACC,2026-07-14,77359,34487,44.58
ACCELYA,2026-07-14,7533,4702,62.42
ACE,2026-07-14,182754,106397,58.22
ACEINTEG,2026-07-14,978,971,99.28
ACI,2026-07-14,188095,99931,53.13
ACL,2026-07-14,5772,3990,69.13
ACMESOLAR,2026-07-14,4243979,2036417,47.98
ACSTECH,2026-07-14,350590,176670,50.39
ACUTAAS,2026-07-14,173273,91538,52.83
ADANIENSOL,2026-07-14,2237295,554341,24.78
ADANIENT,2026-07-14,1932879,653783,33.82
ADANIGREEN,2026-07-14,4833988,1188021,24.58
ADANIPORTS,2026-07-14,1636778,697921,42.64
ADANIPOWER,2026-07-14,55601636,14818161,26.65
ADFFOODS,2026-07-14,149753,79268,52.93
ADL,2026-07-14,408,352,86.27
ADOR,2026-07-14,33489,17580,52.49
ADROITINFO,2026-07-14,21272,10908,51.28
ADSL,2026-07-14,136475,48688,35.68
ADVAIT,2026-07-14,27117,14349,52.92
ADVANCE,2026-07-14,158678,93390,58.86
ADVANIHOTR,2026-07-14,17507,12153,69.42
ADVENTHTL,2026-07-14,162938,65994,40.5
ADVENZYMES,2026-07-14,182239,112459,61.71
AEGISLOG,2026-07-14,1730718,488831,28.24
AEGISVOPAK,2026-07-14,3344209,1240143,37.08
AEPL,2026-07-14,9965,9371,94.04
AEQUS,2026-07-14,4177338,1379384,33.02
AEROENTER,2026-07-14,818334,368932,45.08
AEROFLEX,2026-07-14,788965,281557,35.69
AERONEU,2026-07-14,51382,7084,13.79
AETHER,2026-07-14,143734,50920,35.43
AFCONS,2026-07-14,365190,209482,57.36
AFFLE,2026-07-14,355832,128204,36.03
