Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-27,47586,29305,61.58
21STCENMGM,2026-04-27,13058,12564,96.22
360ONE,2026-04-27,592351,232114,39.19
3BBLACKBIO,2026-04-27,4597,3573,77.72
3IINFOLTD,2026-04-27,368523,198233,53.79
3MINDIA,2026-04-27,4834,2093,43.3
3PLAND,2026-04-27,2206,1650,74.8
5PAISA,2026-04-27,49937,20359,40.77
63MOONS,2026-04-27,295376,107120,36.27
AAATECH,2026-04-27,15350,9778,63.7
AADHARHFC,2026-04-27,394001,299231,75.95
AAREYDRUGS,2026-04-27,219542,157657,71.81
AARNAV,2026-04-27,85088,68451,80.45
AARON,2026-04-27,9854,5500,55.81
AARTECH,2026-04-27,65548,39081,59.62
AARTIDRUGS,2026-04-27,226106,120824,53.44
AARTIIND,2026-04-27,2652810,1034692,39.0
AARTIPHARM,2026-04-27,205466,112818,54.91
AARTISURF,2026-04-27,12417,6004,48.35
AARVI,2026-04-27,7563,4840,64.0
AAVAS,2026-04-27,70284,28401,40.41
ABANSENT,2026-04-27,5530,4185,75.68
ABB,2026-04-27,267337,90966,34.03
ABBOTINDIA,2026-04-27,50411,39576,78.51
ABCAPITAL,2026-04-27,2500081,959779,38.39
ABCOTS,2026-04-27,1459969,594700,40.73
ABDL,2026-04-27,102883,60882,59.18
ABFRL,2026-04-27,3578792,1788970,49.99
ABGSEC,2026-04-27,595,280,47.06
ABINFRA,2026-04-27,664913,269597,40.55
ABLBL,2026-04-27,349841,185917,53.14
ABMKNO,2026-04-27,806,802,99.5
ABREL,2026-04-27,255014,129951,50.96
ABSL10BANK,2026-04-27,1138,836,73.46
ABSLAMC,2026-04-27,585177,336328,57.47
ABSLBANETF,2026-04-27,458043,424218,92.62
ABSLLIQUID,2026-04-27,8595,5736,66.74
ABSLMSCIN,2026-04-27,63,60,95.24
ABSLNN50ET,2026-04-27,11531,9909,85.93
ABSLPSE,2026-04-27,186114,153431,82.44
ACC,2026-04-27,274971,148058,53.84
ACCELYA,2026-04-27,10023,4349,43.39
ACE,2026-04-27,125754,59801,47.55
ACEINTEG,2026-04-27,13828,12167,87.99
ACI,2026-04-27,138431,89774,64.85
ACL,2026-04-27,13048,7027,53.85
ACMESOLAR,2026-04-27,1116730,523823,46.91
ACSTECH,2026-04-27,38349,37471,97.71
ACUTAAS,2026-04-27,438160,241868,55.2
ADANIENSOL,2026-04-27,5533751,1594731,28.82
ADANIENT,2026-04-27,1500864,487593,32.49
ADANIGREEN,2026-04-27,7118501,1576652,22.15
ADANIPORTS,2026-04-27,3787783,1499709,39.59
ADANIPOWER,2026-04-27,57532309,12784853,22.22
ADFFOODS,2026-04-27,1045482,294761,28.19
ADL,2026-04-27,833,712,85.47
ADOR,2026-04-27,74381,45710,61.45
ADROITINFO,2026-04-27,41680,32398,77.73
ADSL,2026-04-27,192994,118096,61.19
ADVAIT,2026-04-27,64382,29953,46.52
ADVANCE,2026-04-27,656359,132812,20.23
ADVANIHOTR,2026-04-27,50368,25772,51.17
ADVENTHTL,2026-04-27,147385,98354,66.73
ADVENZYMES,2026-04-27,1474879,448000,30.38
AEGISLOG,2026-04-27,362128,118627,32.76
AEGISVOPAK,2026-04-27,424162,197121,46.47
AEQUS,2026-04-27,16340834,2622339,16.05
AEROENTER,2026-04-27,564547,176158,31.2
AEROFLEX,2026-04-27,3333027,1229950,36.9
AERONEU,2026-04-27,40017,6681,16.7
AETHER,2026-04-27,216976,110783,51.06
AFCONS,2026-04-27,533151,282134,52.92
AFFLE,2026-04-27,266260,194724,73.13
AFSL,2026-04-27,10294,4094,39.77
AGARIND,2026-04-27,55107,31634,57.4
AGARWALEYE,2026-04-27,33000,15381,46.61
AGI,2026-04-27,143204,78447,54.78
AGIIL,2026-04-27,2520628,910160,36.11
AGRITECH,2026-04-27,2713,2251,82.97
AGROPHOS,2026-04-27,9220,6621,71.81
AHCL,2026-04-27,3789884,1723449,45.47
AHLADA,2026-04-27,6291,4312,68.54
AHLEAST,2026-04-27,3927,3108,79.14
AHLUCONT,2026-04-27,83781,54822,65.43
AIAENG,2026-04-27,31111,15255,49.03
AIIL,2026-04-27,142659,53395,37.43
AIRAN,2026-04-27,37352,21450,57.43
AIROLAM,2026-04-27,2207,1883,85.32
AJANTPHARM,2026-04-27,63772,44199,69.31
AJAXENGG,2026-04-27,127422,80105,62.87
AJMERA,2026-04-27,205593,128359,62.43
AJOONI,2026-04-27,412075,338432,82.13
AKASH,2026-04-27,14610,12928,88.49
AKCAPIT,2026-04-27,280,265,94.64
AKG,2026-04-27,10007,8458,84.52
AKI,2026-04-27,47747,35298,73.93
AKSHAR,2026-04-27,677638,489827,72.28
AKSHARCHEM,2026-04-27,1117,856,76.63
AKUMS,2026-04-27,158043,82050,51.92
ALANKIT,2026-04-27,140252,103445,73.76
ALBERTDAVD,2026-04-27,2299,1581,68.77
ALEMBICLTD,2026-04-27,168802,70903,42.0
ALGOQUANT,2026-04-27,856450,120780,14.1
ALICON,2026-04-27,8484,5022,59.19
ALIVUS,2026-04-27,57536,27474,47.75
ALKALI,2026-04-27,7820,5392,68.95
ALKEM,2026-04-27,212162,87562,41.27
ALKYLAMINE,2026-04-27,50655,19024,37.56
ALLCARGO,2026-04-27,4006832,1947438,48.6
ALLDIGI,2026-04-27,4388,2880,65.63
ALLTIME,2026-04-27,283164,111601,39.41
ALMONDZ,2026-04-27,87198,61214,70.2
ALOKINDS,2026-04-27,4183308,1942736,46.44
ALPA,2026-04-27,14170,7105,50.14
ALPHA,2026-04-27,2033579,1506315,74.07
ALPHAETF,2026-04-27,357267,234782,65.72
ALPHAGEO,2026-04-27,1195,575,48.12
ALPL30IETF,2026-04-27,1015487,858535,84.54
AMAGI,2026-04-27,216520,153509,70.9
AMANTA,2026-04-27,89219,40437,45.32
AMBALALSA,2026-04-27,96146,63002,65.53
AMBER,2026-04-27,473818,114878,24.25
AMBICAAGAR,2026-04-27,290,260,89.66
