Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-02-27,69944,30920,44.21
21STCENMGM,2026-02-27,3801,2761,72.64
360ONE,2026-02-27,1253674,621417,49.57
3IINFOLTD,2026-02-27,329275,240765,73.12
3MINDIA,2026-02-27,7761,4069,52.43
3PLAND,2026-02-27,6580,5345,81.23
5PAISA,2026-02-27,32891,14956,45.47
63MOONS,2026-02-27,206101,60142,29.18
A2ZINFRA,2026-02-27,793744,478036,60.23
AAATECH,2026-02-27,21182,10551,49.81
AADHARHFC,2026-02-27,697682,414525,59.41
AAKASH,2026-02-27,88670,70306,79.29
AAREYDRUGS,2026-02-27,207466,142357,68.62
AARNAV,2026-02-27,24816,18159,73.17
AARON,2026-02-27,5062,2757,54.46
AARTECH,2026-02-27,9340,6473,69.3
AARTIDRUGS,2026-02-27,83509,50062,59.95
AARTIIND,2026-02-27,517682,183089,35.37
AARTIPHARM,2026-02-27,133601,74802,55.99
AARTISURF,2026-02-27,2557,1419,55.49
AARVI,2026-02-27,5266,3657,69.45
AAVAS,2026-02-27,176841,140313,79.34
ABB,2026-02-27,602254,434382,72.13
ABBOTINDIA,2026-02-27,7169,5042,70.33
ABCAPITAL,2026-02-27,103307555,70504037,68.25
ABCOTS,2026-02-27,47095,13157,27.94
ABDL,2026-02-27,220616,122319,55.44
ABFRL,2026-02-27,1645884,704623,42.81
ABGSEC,2026-02-27,222,186,83.78
ABINFRA,2026-02-27,1182239,671868,56.83
ABLBL,2026-02-27,489273,287725,58.81
ABREL,2026-02-27,348193,163860,47.06
ABSLAMC,2026-02-27,209734,96313,45.92
ABSLBANETF,2026-02-27,24817,20955,84.44
ABSLLIQUID,2026-02-27,1520,928,61.05
ABSLMSCIN,2026-02-27,1282,1166,90.95
ABSLNN50ET,2026-02-27,10721,8148,76.0
ABSLPSE,2026-02-27,381482,241186,63.22
ACC,2026-02-27,173456,98764,56.94
ACCELYA,2026-02-27,5689,2970,52.21
ACCURACY,2026-02-27,47852,38208,79.85
ACE,2026-02-27,96511,54625,56.6
ACEINTEG,2026-02-27,3875,2589,66.81
ACI,2026-02-27,229773,104782,45.6
ACL,2026-02-27,15586,11435,73.37
ACMESOLAR,2026-02-27,550867,324433,58.89
ACUTAAS,2026-02-27,177654,85689,48.23
ADANIENSOL,2026-02-27,702337,271004,38.59
ADANIENT,2026-02-27,1433096,851907,59.45
ADANIGREEN,2026-02-27,1156653,268437,23.21
ADANIPORTS,2026-02-27,1596106,985231,61.73
ADANIPOWER,2026-02-27,8054854,4364312,54.18
ADFFOODS,2026-02-27,81540,40566,49.75
ADL,2026-02-27,111,85,76.58
ADOR,2026-02-27,4545,2416,53.16
ADROITINFO,2026-02-27,182954,171683,93.84
ADSL,2026-02-27,105982,49982,47.16
ADVAIT,2026-02-27,10162,4783,47.07
ADVANCE,2026-02-27,283403,115606,40.79
ADVANIHOTR,2026-02-27,20998,13531,64.44
ADVENTHTL,2026-02-27,50047,29210,58.37
ADVENZYMES,2026-02-27,76614,35876,46.83
AEGISLOG,2026-02-27,257350,114142,44.35
AEGISVOPAK,2026-02-27,436751,242886,55.61
AEQUS,2026-02-27,251492,105156,41.81
AEROENTER,2026-02-27,216178,91216,42.19
AEROFLEX,2026-02-27,4457304,1075633,24.13
AERONEU,2026-02-27,20902,7523,35.99
AETHER,2026-02-27,79698,40031,50.23
AFCONS,2026-02-27,1392385,784444,56.34
AFFLE,2026-02-27,788986,301472,38.21
AFFORDABLE,2026-02-27,33198,15058,45.36
AFIL,2026-02-27,1922075,1301539,67.72
AFSL,2026-02-27,5708,3203,56.11
AGARIND,2026-02-27,13323,5191,38.96
AGARWALEYE,2026-02-27,337081,229566,68.1
AGI,2026-02-27,855819,631305,73.77
AGIIL,2026-02-27,523548,117080,22.36
AGROPHOS,2026-02-27,6069,4540,74.81
AHCL,2026-02-27,116340,36548,31.41
AHLADA,2026-02-27,10915,5787,53.02
AHLEAST,2026-02-27,2376,1292,54.38
AHLUCONT,2026-02-27,100203,59506,59.39
AIAENG,2026-02-27,19252,9789,50.85
AIIL,2026-02-27,991650,779439,78.6
AIRAN,2026-02-27,117555,76502,65.08
AIROLAM,2026-02-27,487,301,61.81
AJANTPHARM,2026-02-27,135776,82299,60.61
AJAXENGG,2026-02-27,42405,27409,64.64
AJMERA,2026-02-27,216339,112474,51.99
AJOONI,2026-02-27,280658,169175,60.28
AKASH,2026-02-27,11901,7673,64.47
AKG,2026-02-27,17310,9083,52.47
AKI,2026-02-27,57923,45629,78.78
AKSHAR,2026-02-27,1415581,972803,68.72
AKSHARCHEM,2026-02-27,2162,1663,76.92
AKSHOPTFBR,2026-02-27,149788,119585,79.84
AKUMS,2026-02-27,139586,73188,52.43
AKZOINDIA,2026-02-27,283562,174225,61.44
ALANKIT,2026-02-27,636035,425586,66.91
ALBERTDAVD,2026-02-27,2004,1418,70.76
ALEMBICLTD,2026-02-27,193348,116661,60.34
ALGOQUANT,2026-02-27,1213648,259258,21.36
ALICON,2026-02-27,8695,4947,56.89
ALIVUS,2026-02-27,100191,75125,74.98
ALKALI,2026-02-27,8165,6749,82.66
ALKEM,2026-02-27,131566,94409,71.76
ALKYLAMINE,2026-02-27,36822,23289,63.25
ALLCARGO,2026-02-27,4155116,2526293,60.8
ALLDIGI,2026-02-27,10476,8184,78.12
ALLTIME,2026-02-27,43452,20799,47.87
ALMONDZ,2026-02-27,71881,53336,74.2
ALOKINDS,2026-02-27,3414914,1877590,54.98
ALPA,2026-02-27,16966,14133,83.3
ALPHA,2026-02-27,1075101,602660,56.06
ALPHAETF,2026-02-27,403337,251916,62.46
ALPHAGEO,2026-02-27,6729,6149,91.38
ALPL30IETF,2026-02-27,1651149,1395475,84.52
AMAGI,2026-02-27,457427,257298,56.25
AMANTA,2026-02-27,11937,7946,66.57
AMBER,2026-02-27,272476,98808,36.26
AMBICAAGAR,2026-02-27,400,299,74.75
AMBIKCO,2026-02-27,2743,1910,69.63
AMBUJACEM,2026-02-27,2428507,1378654,56.77
AMDIND,2026-02-27,12888,6092,47.27
AMJLAND,2026-02-27,10677,5392,50.5
AMNPLST,2026-02-27,11660,5818,49.9
AMRUTANJAN,2026-02-27,5466,4537,83.0
ANANDRATHI,2026-02-27,262040,174444,66.57
ANANTRAJ,2026-02-27,1633800,625801,38.3
ANDHRAPAP,2026-02-27,54466,27317,50.15
ANDHRSUGAR,2026-02-27,165342,68113,41.2
ANGELONE,2026-02-27,8282159,3429129,41.4
ANIKINDS,2026-02-27,8687,8240,94.85
ANMOL,2026-02-27,30915,25257,81.7
ANTELOPUS,2026-02-27,260316,63924,24.56
ANTGRAPHIC,2026-02-27,105326,64289,61.04
ANTHEM,2026-02-27,74151,37767,50.93
ANUHPHR,2026-02-27,27655,18767,67.86
ANUP,2026-02-27,232930,168301,72.25
ANURAS,2026-02-27,151473,106739,70.47
AONEGOLD,2026-02-27,550271,342290,62.2
AONELIQUID,2026-02-27,7207,4822,66.91
AONENIFTY,2026-02-27,384868,285787,74.26
AONETMMQ50,2026-02-27,47123,44108,93.6
AONETOTAL,2026-02-27,246963,185226,75.0
APARINDS,2026-02-27,447170,110385,24.69
APCL,2026-02-27,11453,4815,42.04
APCOTEXIND,2026-02-27,35331,27683,78.35
APEX,2026-02-27,1415089,321463,22.72
APLAPOLLO,2026-02-27,1301696,943086,72.45
APLLTD,2026-02-27,114860,49587,43.17
APOLLO,2026-02-27,3276720,1117699,34.11
APOLLOHOSP,2026-02-27,698131,527510,75.56
APOLLOPIPE,2026-02-27,392832,140095,35.66
APOLLOTYRE,2026-02-27,992981,676729,68.15
APOLSINHOT,2026-02-27,52,40,76.92
APTECHT,2026-02-27,148455,52426,35.31
APTUS,2026-02-27,659563,338415,51.31
AQYLON,2026-02-27,8317,7583,91.17
ARCHIDPLY,2026-02-27,17951,16666,92.84
ARCHIES,2026-02-27,11623,7369,63.4
ARE&M,2026-02-27,213318,106521,49.94
ARENTERP,2026-02-27,402,192,47.76
ARFIN,2026-02-27,805844,47743,5.92
ARIES,2026-02-27,19186,9176,47.83
ARIHANTCAP,2026-02-27,143252,50319,35.13
ARIHANTSUP,2026-02-27,147883,110807,74.93
ARIS,2026-02-27,660211,345234,52.29
ARKADE,2026-02-27,253590,141825,55.93
ARMANFIN,2026-02-27,24177,13088,54.13
AROGRANITE,2026-02-27,14875,8620,57.95
ARROWGREEN,2026-02-27,14897,9472,63.58
ARSSBL,2026-02-27,232498,101110,43.49
ARTEMISMED,2026-02-27,151158,96087,63.57
ARTNIRMAN,2026-02-27,2314,753,32.54
ARVIND,2026-02-27,419502,171372,40.85
ARVINDFASN,2026-02-27,347039,200150,57.67
ARVSMART,2026-02-27,44193,22189,50.21
ASAHIINDIA,2026-02-27,247826,134452,54.25
ASAHISONG,2026-02-27,9488,7210,75.99
ASAL,2026-02-27,55346,13659,24.68
ASALCBR,2026-02-27,16871,8455,50.12
ASHAPURMIN,2026-02-27,2402464,1304306,54.29
ASHIANA,2026-02-27,25429,12702,49.95
ASHIMASYN,2026-02-27,319513,222101,69.51
ASHOKA,2026-02-27,5500464,3792282,68.94
ASHOKAMET,2026-02-27,12279,8977,73.11
ASHOKLEY,2026-02-27,13962660,7407669,53.05
ASIANENE,2026-02-27,79852,41065,51.43
ASIANHOTNR,2026-02-27,15886,6984,43.96
ASIANPAINT,2026-02-27,2531619,1908320,75.38
ASIANTILES,2026-02-27,2614498,565504,21.63
ASKAUTOLTD,2026-02-27,212863,103315,48.54
ASMS,2026-02-27,740634,421228,56.87
ASPINWALL,2026-02-27,2154,1868,86.72
ASTEC,2026-02-27,15686,7272,46.36
ASTERDM,2026-02-27,630633,335991,53.28
ASTRAL,2026-02-27,730263,321586,44.04
ASTRAMICRO,2026-02-27,657109,282101,42.93
ASTRAZEN,2026-02-27,3340,1716,51.38
ASTRON,2026-02-27,27344,26392,96.52
