Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-24,692537,154219,22.27
21STCENMGM,2026-06-24,6010,5487,91.3
360ONE,2026-06-24,561423,320124,57.02
3BBLACKBIO,2026-06-24,10084,5702,56.55
3IINFOLTD,2026-06-24,200473,149946,74.8
3MINDIA,2026-06-24,1711,814,47.57
3PLAND,2026-06-24,2433,1530,62.89
5PAISA,2026-06-24,96033,47343,49.3
63MOONS,2026-06-24,122795,54017,43.99
A2ZINFRA,2026-06-24,270705,221001,81.64
AAATECH,2026-06-24,17165,4851,28.26
AADHARHFC,2026-06-24,403259,194443,48.22
AAKASH,2026-06-24,138772,116621,84.04
AARNAV,2026-06-24,26391,17138,64.94
AARON,2026-06-24,8021,4749,59.21
AARTECH,2026-06-24,57096,31926,55.92
AARTIDRUGS,2026-06-24,166865,89239,53.48
AARTIIND,2026-06-24,970827,488798,50.35
AARTIPHARM,2026-06-24,267633,91529,34.2
AARTISURF,2026-06-24,11826,6747,57.05
AARVI,2026-06-24,74928,47524,63.43
AAVAS,2026-06-24,227838,137922,60.54
ABB,2026-06-24,280561,110584,39.42
ABBOTINDIA,2026-06-24,7176,3728,51.95
ABCAPITAL,2026-06-24,5800974,2681858,46.23
ABCOTS,2026-06-24,624971,380697,60.91
ABDL,2026-06-24,178456,83548,46.82
ABFRL,2026-06-24,12103015,4824838,39.86
ABGSEC,2026-06-24,52,47,90.38
ABINFRA,2026-06-24,34867870,2146418,6.16
ABLBL,2026-06-24,1842812,748192,40.6
ABMINTLLTD,2026-06-24,296,197,66.55
ABMKNO,2026-06-24,4898,4720,96.37
ABREL,2026-06-24,139339,51015,36.61
ABSL10BANK,2026-06-24,1039,1001,96.34
ABSLAMC,2026-06-24,432039,303341,70.21
ABSLBANETF,2026-06-24,109234,68465,62.68
ABSLLIQUID,2026-06-24,1071,770,71.9
ABSLMSCIN,2026-06-24,14281,7928,55.51
ABSLNN50ET,2026-06-24,4194,2826,67.38
ABSLPSE,2026-06-24,149767,102497,68.44
ACC,2026-06-24,266419,123227,46.25
ACCELYA,2026-06-24,7661,5683,74.18
ACCURACY,2026-06-24,61951,48235,77.86
ACE,2026-06-24,191139,84346,44.13
ACEINTEG,2026-06-24,3476,2846,81.88
ACI,2026-06-24,133577,68309,51.14
ACL,2026-06-24,20170,13793,68.38
ACMESOLAR,2026-06-24,2660801,978544,36.78
ACSTECH,2026-06-24,173837,173837,100.0
ACUTAAS,2026-06-24,283229,159114,56.18
ADANIENSOL,2026-06-24,1290346,351013,27.2
ADANIENT,2026-06-24,2527812,494556,19.56
ADANIGREEN,2026-06-24,1932189,517455,26.78
ADANIPORTS,2026-06-24,2141905,969795,45.28
ADANIPOWER,2026-06-24,16821729,5500578,32.7
ADFFOODS,2026-06-24,151207,66722,44.13
ADL,2026-06-24,4082,3759,92.09
ADOR,2026-06-24,10785,6124,56.78
ADROITINFO,2026-06-24,13552,10859,80.13
ADSL,2026-06-24,6105263,389236,6.38
ADVAIT,2026-06-24,25456,12474,49.0
ADVANCE,2026-06-24,489847,184798,37.73
ADVANIHOTR,2026-06-24,43610,25088,57.53
ADVENTHTL,2026-06-24,132888,61682,46.42
ADVENZYMES,2026-06-24,106902,58136,54.38
AEGISLOG,2026-06-24,940383,432932,46.04
AEGISVOPAK,2026-06-24,487282,223994,45.97
AEPL,2026-06-24,14620,9824,67.2
AEQUS,2026-06-24,4344192,1003066,23.09
AEROENTER,2026-06-24,1621998,706700,43.57
AEROFLEX,2026-06-24,1296461,585710,45.18
AERONEU,2026-06-24,51762,6373,12.31
AETHER,2026-06-24,2864635,561010,19.58
AFCONS,2026-06-24,206221,81527,39.53
AFFLE,2026-06-24,149768,66425,44.35
AFSL,2026-06-24,14629,13102,89.56
AGARIND,2026-06-24,52856,19345,36.6
AGARWALEYE,2026-06-24,38085,20351,53.44
