Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-03-06,33908,21945,64.72
21STCENMGM,2026-03-06,8301,6123,73.76
360ONE,2026-03-06,276113,155151,56.19
3IINFOLTD,2026-03-06,210187,125759,59.83
3MINDIA,2026-03-06,2187,1224,55.97
3PLAND,2026-03-06,2938,2888,98.3
5PAISA,2026-03-06,25151,10933,43.47
63MOONS,2026-03-06,132826,86759,65.32
AAATECH,2026-03-06,18860,11111,58.91
AADHARHFC,2026-03-06,443973,330383,74.42
AAKASH,2026-03-06,4725041,1444761,30.58
AAREYDRUGS,2026-03-06,176095,120965,68.69
AARNAV,2026-03-06,12734,9816,77.08
AARON,2026-03-06,21713,10887,50.14
AARTECH,2026-03-06,17021,12156,71.42
AARTIDRUGS,2026-03-06,52509,30612,58.3
AARTIIND,2026-03-06,661199,246188,37.23
AARTIPHARM,2026-03-06,96779,48772,50.4
AARTISURF,2026-03-06,7172,5388,75.13
AARVI,2026-03-06,41652,21571,51.79
AAVAS,2026-03-06,435925,402391,92.31
ABB,2026-03-06,377080,174543,46.29
ABBOTINDIA,2026-03-06,6061,2771,45.72
ABCAPITAL,2026-03-06,5030480,2407479,47.86
ABCOTS,2026-03-06,27757,8736,31.47
ABDL,2026-03-06,1335217,307762,23.05
ABFRL,2026-03-06,2407538,1232353,51.19
ABGSEC,2026-03-06,349,348,99.71
ABINFRA,2026-03-06,322518,169412,52.53
ABLBL,2026-03-06,7019502,6422573,91.5
ABREL,2026-03-06,133024,72675,54.63
ABSL10BANK,2026-03-06,2195,2104,95.85
ABSLAMC,2026-03-06,449733,302677,67.3
ABSLBANETF,2026-03-06,122180,73341,60.03
ABSLLIQUID,2026-03-06,330,174,52.73
ABSLMSCIN,2026-03-06,151,58,38.41
ABSLNN50ET,2026-03-06,14212,13274,93.4
ABSLPSE,2026-03-06,295814,154335,52.17
ACC,2026-03-06,259409,155349,59.89
ACCELYA,2026-03-06,14783,6969,47.14
ACCURACY,2026-03-06,558559,477956,85.57
ACE,2026-03-06,106536,57762,54.22
ACEINTEG,2026-03-06,1170,1054,90.09
ACI,2026-03-06,109768,26440,24.09
ACL,2026-03-06,11031,6193,56.14
ACMESOLAR,2026-03-06,212195,122603,57.78
ACUTAAS,2026-03-06,364329,165049,45.3
ADANIENSOL,2026-03-06,1529030,735853,48.13
ADANIENT,2026-03-06,1696027,920880,54.3
ADANIGREEN,2026-03-06,5784124,3667033,63.4
ADANIPORTS,2026-03-06,2576061,1552516,60.27
ADANIPOWER,2026-03-06,11769177,5666045,48.14
ADFFOODS,2026-03-06,67835,32912,48.52
ADL,2026-03-06,18,11,61.11
ADOR,2026-03-06,5375,2938,54.66
ADROITINFO,2026-03-06,176667,175636,99.42
ADSL,2026-03-06,123919,61213,49.4
ADVAIT,2026-03-06,21140,9975,47.19
ADVANCE,2026-03-06,177086,82224,46.43
ADVANIHOTR,2026-03-06,42484,30550,71.91
ADVENTHTL,2026-03-06,53325,36357,68.18
ADVENZYMES,2026-03-06,108632,70402,64.81
AEGISLOG,2026-03-06,302992,147697,48.75
AEGISVOPAK,2026-03-06,2414363,390172,16.16
AEQUS,2026-03-06,407659,165221,40.53
AEROENTER,2026-03-06,156765,66442,42.38
AEROFLEX,2026-03-06,1080105,391134,36.21
AERONEU,2026-03-06,22811,5509,24.15
AETHER,2026-03-06,808704,534949,66.15
AFCONS,2026-03-06,231931,85021,36.66
AFFLE,2026-03-06,89583,38519,43.0
AFFORDABLE,2026-03-06,23999,13772,57.39
AFSL,2026-03-06,19859,11629,58.56
AGARIND,2026-03-06,118153,66186,56.02
AGARWALEYE,2026-03-06,93803,32735,34.9
AGI,2026-03-06,157984,77760,49.22
AGIIL,2026-03-06,3042431,954697,31.38
AGROPHOS,2026-03-06,6318,4045,64.02
AHCL,2026-03-06,421757,214455,50.85
AHLADA,2026-03-06,13281,9004,67.8
AHLEAST,2026-03-06,8366,7406,88.52
AHLUCONT,2026-03-06,44035,27942,63.45
AIAENG,2026-03-06,43572,30047,68.96
AIIL,2026-03-06,287206,178836,62.27
AIRAN,2026-03-06,42217,25490,60.38
AIROLAM,2026-03-06,359,351,97.77
