Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-23,7153959,655718,9.17
21STCENMGM,2026-06-23,1904,1223,64.23
360ONE,2026-06-23,385961,200234,51.88
3BBLACKBIO,2026-06-23,11299,8204,72.61
3IINFOLTD,2026-06-23,255972,161564,63.12
3MINDIA,2026-06-23,6739,2798,41.52
3PLAND,2026-06-23,1119,943,84.27
5PAISA,2026-06-23,45320,21862,48.24
63MOONS,2026-06-23,142313,60968,42.84
A2ZINFRA,2026-06-23,216798,189358,87.34
AAATECH,2026-06-23,21909,13422,61.26
AADHARHFC,2026-06-23,190864,82318,43.13
AAKASH,2026-06-23,97566,87427,89.61
AARNAV,2026-06-23,40323,25013,62.03
AARON,2026-06-23,10804,6265,57.99
AARTECH,2026-06-23,86980,54747,62.94
AARTIDRUGS,2026-06-23,375301,165750,44.16
AARTIIND,2026-06-23,776441,352227,45.36
AARTIPHARM,2026-06-23,1833296,403048,21.98
AARTISURF,2026-06-23,19058,13538,71.04
AARVI,2026-06-23,199966,99910,49.96
AAVAS,2026-06-23,134176,90342,67.33
ABB,2026-06-23,186185,78933,42.39
ABBOTINDIA,2026-06-23,24911,15599,62.62
ABCAPITAL,2026-06-23,3773833,1520919,40.3
ABCOTS,2026-06-23,457777,418755,91.48
ABDL,2026-06-23,335400,160670,47.9
ABFRL,2026-06-23,3045496,1652651,54.27
ABINFRA,2026-06-23,1848307,1189149,64.34
ABLBL,2026-06-23,610291,363467,59.56
ABMINTLLTD,2026-06-23,434,300,69.12
ABMKNO,2026-06-23,4175,4133,98.99
ABREL,2026-06-23,446813,132027,29.55
ABSL10BANK,2026-06-23,632,560,88.61
ABSLAMC,2026-06-23,682421,444753,65.17
ABSLBANETF,2026-06-23,19180,10926,56.97
ABSLLIQUID,2026-06-23,876,807,92.12
ABSLMSCIN,2026-06-23,230792,135585,58.75
ABSLNN50ET,2026-06-23,4999,4068,81.38
ABSLPSE,2026-06-23,156650,87862,56.09
ACC,2026-06-23,153185,77340,50.49
ACCELYA,2026-06-23,7999,5757,71.97
ACCURACY,2026-06-23,50238,39165,77.96
ACE,2026-06-23,756135,292829,38.73
ACEINTEG,2026-06-23,20014,12305,61.48
ACI,2026-06-23,234130,106412,45.45
ACL,2026-06-23,14556,12121,83.27
ACMESOLAR,2026-06-23,2295783,1007239,43.87
ACSTECH,2026-06-23,448218,404543,90.26
ACUTAAS,2026-06-23,260273,118067,45.36
ADANIENSOL,2026-06-23,1788461,555541,31.06
ADANIENT,2026-06-23,1620658,473035,29.19
ADANIGREEN,2026-06-23,2885195,748457,25.94
ADANIPORTS,2026-06-23,3309685,2068020,62.48
ADANIPOWER,2026-06-23,27392120,8937305,32.63
ADFFOODS,2026-06-23,260239,133295,51.22
ADL,2026-06-23,35,35,100.0
ADOR,2026-06-23,21970,11262,51.26
ADROITINFO,2026-06-23,10948,8421,76.92
ADSL,2026-06-23,105870,50572,47.77
ADVAIT,2026-06-23,46769,25767,55.09
ADVANCE,2026-06-23,269204,139011,51.64
ADVANIHOTR,2026-06-23,25448,20556,80.78
ADVENTHTL,2026-06-23,195197,105683,54.14
ADVENZYMES,2026-06-23,274658,116531,42.43
AEGISLOG,2026-06-23,1333535,498575,37.39
AEGISVOPAK,2026-06-23,1169103,567423,48.53
AEPL,2026-06-23,4386,3682,83.95
AEQUS,2026-06-23,6066083,1576581,25.99
