Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-16,862011,250111,29.01
21STCENMGM,2026-04-16,1675,1605,95.82
360ONE,2026-04-16,796315,346580,43.52
3IINFOLTD,2026-04-16,847964,492409,58.07
3MINDIA,2026-04-16,2982,1250,41.92
3PLAND,2026-04-16,5469,4840,88.5
5PAISA,2026-04-16,55439,15350,27.69
63MOONS,2026-04-16,502048,156910,31.25
AAATECH,2026-04-16,24439,15792,64.62
AADHARHFC,2026-04-16,379546,220689,58.15
AAREYDRUGS,2026-04-16,243212,127148,52.28
AARNAV,2026-04-16,39684,27520,69.35
AARON,2026-04-16,11117,8710,78.35
AARTECH,2026-04-16,505438,230313,45.57
AARTIDRUGS,2026-04-16,151850,79181,52.14
AARTIIND,2026-04-16,893351,347548,38.9
AARTIPHARM,2026-04-16,96467,46718,48.43
AARTISURF,2026-04-16,7249,3138,43.29
AARVI,2026-04-16,8470,3577,42.23
AAVAS,2026-04-16,167972,89750,53.43
ABB,2026-04-16,548523,274106,49.97
ABBOTINDIA,2026-04-16,6973,3865,55.43
ABCAPITAL,2026-04-16,4048617,1758279,43.43
ABCOTS,2026-04-16,58696,15394,26.23
ABDL,2026-04-16,841156,287515,34.18
ABFRL,2026-04-16,5644149,2326644,41.22
ABGSEC,2026-04-16,1478,1477,99.93
ABINFRA,2026-04-16,814534,639741,78.54
ABLBL,2026-04-16,1623804,812326,50.03
ABREL,2026-04-16,279615,92589,33.11
ABSL10BANK,2026-04-16,1100,1034,94.0
ABSLAMC,2026-04-16,336108,150874,44.89
ABSLBANETF,2026-04-16,912473,799773,87.65
ABSLLIQUID,2026-04-16,12265,12087,98.55
ABSLMSCIN,2026-04-16,251,194,77.29
ABSLNN50ET,2026-04-16,9534,7184,75.35
ABSLPSE,2026-04-16,396043,252951,63.87
ACC,2026-04-16,196798,95501,48.53
ACCELYA,2026-04-16,15868,8602,54.21
ACCURACY,2026-04-16,166961,130941,78.43
ACE,2026-04-16,260009,101468,39.02
ACEINTEG,2026-04-16,2810,2183,77.69
ACI,2026-04-16,93638,40132,42.86
ACL,2026-04-16,25518,13702,53.7
ACMESOLAR,2026-04-16,918906,520105,56.6
ACUTAAS,2026-04-16,386985,167606,43.31
ADANIENSOL,2026-04-16,3144521,1216233,38.68
ADANIENT,2026-04-16,2188912,547415,25.01
ADANIGREEN,2026-04-16,2938260,826121,28.12
ADANIPORTS,2026-04-16,7476052,4644137,62.12
ADANIPOWER,2026-04-16,69751834,19766539,28.34
ADFFOODS,2026-04-16,136305,70764,51.92
ADL,2026-04-16,2102,1466,69.74
ADOR,2026-04-16,99704,81628,81.87
ADROITINFO,2026-04-16,36236,30373,83.82
ADSL,2026-04-16,256545,98229,38.29
ADVAIT,2026-04-16,39598,17149,43.31
ADVANCE,2026-04-16,308242,101429,32.91
ADVANIHOTR,2026-04-16,44265,27454,62.02
ADVENTHTL,2026-04-16,138823,69412,50.0
ADVENZYMES,2026-04-16,127676,75380,59.04
AEGISLOG,2026-04-16,1250595,830255,66.39
AEGISVOPAK,2026-04-16,725461,340496,46.94
AEPL,2026-04-16,9010,6502,72.16
AEQUS,2026-04-16,3879561,973486,25.09
AEROENTER,2026-04-16,309909,98785,31.88
AEROFLEX,2026-04-16,1248803,406222,32.53
AERONEU,2026-04-16,56405,8031,14.24
AETHER,2026-04-16,228257,89534,39.23
AFCONS,2026-04-16,7710525,988329,12.82
AFFLE,2026-04-16,628100,397403,63.27
AFFORDABLE,2026-04-16,47118,30798,65.36
AFSL,2026-04-16,25478,10367,40.69
AGARIND,2026-04-16,111943,48556,43.38
AGARWALEYE,2026-04-16,48361,24135,49.91
AGI,2026-04-16,185173,96207,51.96
AGIIL,2026-04-16,3724212,889535,23.89
AGRITECH,2026-04-16,1938,1437,74.15
AGROPHOS,2026-04-16,9941,7190,72.33
AHCL,2026-04-16,431438,179101,41.51
AHLADA,2026-04-16,20641,13906,67.37
AHLEAST,2026-04-16,14123,7273,51.5
AHLUCONT,2026-04-16,85239,44254,51.92
AHLWEST,2026-04-16,131,131,100.0
AIAENG,2026-04-16,50612,29808,58.9
AIIL,2026-04-16,344099,112662,32.74
AIRAN,2026-04-16,133847,90683,67.75
AIROLAM,2026-04-16,5439,3315,60.95
AJANTPHARM,2026-04-16,88098,39409,44.73
AJAXENGG,2026-04-16,239529,154727,64.6
AJMERA,2026-04-16,317886,124058,39.03
AJOONI,2026-04-16,566875,411630,72.61
AKASH,2026-04-16,17970,13203,73.47
AKG,2026-04-16,15395,10050,65.28
AKI,2026-04-16,48554,39687,81.74
AKSHAR,2026-04-16,1623211,1160916,71.52
AKSHARCHEM,2026-04-16,1572,1095,69.66
AKSHOPTFBR,2026-04-16,481239,281174,58.43
AKUMS,2026-04-16,239288,123607,51.66
ALANKIT,2026-04-16,246001,171472,69.7
