Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-05-05,40674,23482,57.73
21STCENMGM,2026-05-05,1776,1720,96.85
360ONE,2026-05-05,1750453,1023490,58.47
3BBLACKBIO,2026-05-05,7486,6109,81.61
3IINFOLTD,2026-05-05,150465,88821,59.03
3MINDIA,2026-05-05,2636,1205,45.71
3PLAND,2026-05-05,2713,2545,93.81
5PAISA,2026-05-05,27259,10965,40.23
63MOONS,2026-05-05,56737,22171,39.08
AAATECH,2026-05-05,24709,16084,65.09
AADHARHFC,2026-05-05,824523,351748,42.66
AARNAV,2026-05-05,5072,3659,72.14
AARON,2026-05-05,5065,3222,63.61
AARTECH,2026-05-05,27265,9982,36.61
AARTIDRUGS,2026-05-05,173185,86036,49.68
AARTIIND,2026-05-05,5630640,1834211,32.58
AARTIPHARM,2026-05-05,443121,225432,50.87
AARTISURF,2026-05-05,10568,4750,44.95
AARVI,2026-05-05,10565,5851,55.38
AAVAS,2026-05-05,220936,113200,51.24
ABB,2026-05-05,324323,171299,52.82
ABBOTINDIA,2026-05-05,9490,6592,69.46
ABCAPITAL,2026-05-05,15428401,4967484,32.2
ABCOTS,2026-05-05,60514,27496,45.44
ABDL,2026-05-05,311070,236946,76.17
ABFRL,2026-05-05,5748983,2643986,45.99
ABGSEC,2026-05-05,9,9,100.0
ABINFRA,2026-05-05,304820,203718,66.83
ABLBL,2026-05-05,1805705,575478,31.87
ABMKNO,2026-05-05,764,760,99.48
ABREL,2026-05-05,141551,70189,49.59
ABSL10BANK,2026-05-05,476,471,98.95
ABSLAMC,2026-05-05,875420,516673,59.02
ABSLBANETF,2026-05-05,20083,9792,48.76
ABSLLIQUID,2026-05-05,7243,4123,56.92
ABSLMSCIN,2026-05-05,295,295,100.0
ABSLNN50ET,2026-05-05,4503,3894,86.48
ABSLPSE,2026-05-05,313151,180070,57.5
ACC,2026-05-05,316020,158390,50.12
ACCELYA,2026-05-05,11106,6818,61.39
ACE,2026-05-05,134926,71985,53.35
ACEINTEG,2026-05-05,13409,5278,39.36
ACI,2026-05-05,209012,149678,71.61
ACL,2026-05-05,15246,7238,47.47
ACMESOLAR,2026-05-05,927035,290853,31.37
ACSTECH,2026-05-05,66225,49692,75.04
ACUTAAS,2026-05-05,558776,264061,47.26
ADANIENSOL,2026-05-05,5440472,3129055,57.51
ADANIENT,2026-05-05,1622580,310994,19.17
ADANIGREEN,2026-05-05,4473238,997615,22.3
ADANIPORTS,2026-05-05,4357699,1664812,38.2
ADANIPOWER,2026-05-05,43045308,10807267,25.11
ADFFOODS,2026-05-05,84659,44136,52.13
ADL,2026-05-05,416,206,49.52
