Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-01,141123,46976,33.29
21STCENMGM,2026-07-01,358,357,99.72
360ONE,2026-07-01,1496165,902618,60.33
3BBLACKBIO,2026-07-01,5577,3148,56.45
3IINFOLTD,2026-07-01,116890,95942,82.08
3MINDIA,2026-07-01,4012,1607,40.05
3PLAND,2026-07-01,4953,3156,63.72
5PAISA,2026-07-01,156474,71749,45.85
63MOONS,2026-07-01,90539,44724,49.4
A2ZINFRA,2026-07-01,109409,90231,82.47
AAATECH,2026-07-01,19941,15709,78.78
AADHARHFC,2026-07-01,646208,387405,59.95
AAKASH,2026-07-01,377759,219658,58.15
AARNAV,2026-07-01,32203,15082,46.83
AARON,2026-07-01,4619,3451,74.71
AARTECH,2026-07-01,30521,21543,70.58
AARTIDRUGS,2026-07-01,122241,58381,47.76
AARTIIND,2026-07-01,577582,224709,38.91
AARTIPHARM,2026-07-01,248573,128395,51.65
AARTISURF,2026-07-01,4776,2868,60.05
AARVI,2026-07-01,9027,5537,61.34
AAVAS,2026-07-01,103288,60591,58.66
ABB,2026-07-01,146578,52028,35.5
ABBOTINDIA,2026-07-01,18752,15524,82.79
ABCAPITAL,2026-07-01,1940958,932000,48.02
ABCOTS,2026-07-01,7848,2973,37.88
ABDL,2026-07-01,448596,245788,54.79
ABFRL,2026-07-01,3363963,1686420,50.13
ABGSEC,2026-07-01,15,15,100.0
ABINFRA,2026-07-01,8161431,1425216,17.46
ABLBL,2026-07-01,794887,358335,45.08
ABMINTLLTD,2026-07-01,317,266,83.91
ABMKNO,2026-07-01,4314,4091,94.83
ABREL,2026-07-01,696452,141074,20.26
ABSL10BANK,2026-07-01,1696,595,35.08
ABSLAMC,2026-07-01,151605,81143,53.52
ABSLBANETF,2026-07-01,69937,39114,55.93
ABSLLIQUID,2026-07-01,5373,4561,84.89
ABSLMSCIN,2026-07-01,10153,8119,79.97
ABSLNN50ET,2026-07-01,7881,6185,78.48
ABSLPSE,2026-07-01,134186,90221,67.24
ACC,2026-07-01,71324,27100,38.0
ACCELYA,2026-07-01,4479,2950,65.86
ACCURACY,2026-07-01,110918,48529,43.75
ACE,2026-07-01,546067,294238,53.88
ACEINTEG,2026-07-01,20008,12700,63.47
ACI,2026-07-01,83118,40119,48.27
ACL,2026-07-01,10972,6889,62.79
ACMESOLAR,2026-07-01,3091827,1459012,47.19
ACSTECH,2026-07-01,565995,329809,58.27
ACUTAAS,2026-07-01,349604,170917,48.89
ADANIENSOL,2026-07-01,2095932,661013,31.54
ADANIENT,2026-07-01,3415655,1585153,46.41
ADANIGREEN,2026-07-01,2563470,751010,29.3
ADANIPORTS,2026-07-01,4123193,1422524,34.5
ADANIPOWER,2026-07-01,39061121,17303438,44.3
ADFFOODS,2026-07-01,240427,110931,46.14
ADL,2026-07-01,880,641,72.84
ADOR,2026-07-01,15718,8456,53.8
ADROITINFO,2026-07-01,19870,18543,93.32
ADSL,2026-07-01,109678,44401,40.48
ADVAIT,2026-07-01,71098,29124,40.96
ADVANCE,2026-07-01,490443,416649,84.95
ADVANIHOTR,2026-07-01,31427,20387,64.87
ADVENTHTL,2026-07-01,119529,68176,57.04
ADVENZYMES,2026-07-01,1000404,713223,71.29
AEGISLOG,2026-07-01,3368189,492019,14.61
AEGISVOPAK,2026-07-01,673015,237149,35.24
AEPL,2026-07-01,8149,4577,56.17
AEQUS,2026-07-01,3952337,1174767,29.72
AEROENTER,2026-07-01,920779,351609,38.19
AEROFLEX,2026-07-01,2138879,652509,30.51
AERONEU,2026-07-01,88588,23183,26.17
AETHER,2026-07-01,208621,91912,44.06
AFCONS,2026-07-01,430337,206260,47.93
AFFLE,2026-07-01,121963,73829,60.53
AFSL,2026-07-01,10247,9332,91.07
AGARIND,2026-07-01,27239,16371,60.1
AGARWALEYE,2026-07-01,28065,12770,45.5
AGI,2026-07-01,108778,64225,59.04
AGIIL,2026-07-01,2426492,518142,21.35
AGROPHOS,2026-07-01,15435,13031,84.43
AHCL,2026-07-01,5919809,2063082,34.85
AHLADA,2026-07-01,13284,8556,64.41
AHLEAST,2026-07-01,1931,957,49.56
AHLUCONT,2026-07-01,23870,14774,61.89
AIAENG,2026-07-01,128786,65309,50.71
AIIL,2026-07-01,264032,135837,51.45
AIRAN,2026-07-01,167011,125974,75.43
AIROLAM,2026-07-01,6238,4618,74.03
AJANTPHARM,2026-07-01,99496,41951,42.16
AJAXENGG,2026-07-01,18927,10445,55.19
AJMERA,2026-07-01,494443,220258,44.55
AJOONI,2026-07-01,307343,234320,76.24
AKASH,2026-07-01,3150,2861,90.83
AKCAPIT,2026-07-01,2636,2403,91.16
AKG,2026-07-01,5207,4553,87.44
AKI,2026-07-01,15928,11356,71.3
AKSHAR,2026-07-01,403558,162871,40.36
AKSHARCHEM,2026-07-01,19130,9677,50.59
AKUMS,2026-07-01,194858,96616,49.58
ALANKIT,2026-07-01,138264,96641,69.9
ALBERTDAVD,2026-07-01,1611,1314,81.56
