Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-13,210941,72039,34.15
21STCENMGM,2026-07-13,3264,3074,94.18
360ONE,2026-07-13,2239860,1582703,70.66
3BBLACKBIO,2026-07-13,18007,11148,61.91
3IINFOLTD,2026-07-13,299618,188169,62.8
3MINDIA,2026-07-13,6108,2739,44.84
3PLAND,2026-07-13,5595,3209,57.35
5PAISA,2026-07-13,30960,19370,62.56
63MOONS,2026-07-13,2952586,465421,15.76
A2ZINFRA,2026-07-13,450598,294146,65.28
AAATECH,2026-07-13,19508,12695,65.08
AADHARHFC,2026-07-13,464023,233852,50.4
AAKASH,2026-07-13,462791,306177,66.16
AARNAV,2026-07-13,9280,8692,93.66
AARON,2026-07-13,8679,4867,56.08
AARTIDRUGS,2026-07-13,109714,47496,43.29
AARTIIND,2026-07-13,476780,200882,42.13
AARTIPHARM,2026-07-13,127669,68247,53.46
AARTISURF,2026-07-13,8802,6040,68.62
AARVI,2026-07-13,60418,25389,42.02
AAVAS,2026-07-13,46777,19198,41.04
ABB,2026-07-13,297882,153848,51.65
ABBOTINDIA,2026-07-13,10100,4845,47.97
ABCAPITAL,2026-07-13,1537573,594692,38.68
ABCOTS,2026-07-13,49382,26589,53.84
ABDL,2026-07-13,545441,302403,55.44
ABFRL,2026-07-13,4875749,2642307,54.19
ABGSEC,2026-07-13,121,120,99.17
ABINFRA,2026-07-13,1105917,344322,31.13
ABLBL,2026-07-13,1777066,1117277,62.87
ABMINTLLTD,2026-07-13,96,96,100.0
ABMKNO,2026-07-13,1329,813,61.17
ABREL,2026-07-13,125427,51686,41.21
ABSL10BANK,2026-07-13,1989,1823,91.65
ABSLAMC,2026-07-13,511637,329597,64.42
ABSLBANETF,2026-07-13,82296,43973,53.43
ABSLLIQUID,2026-07-13,3388,2647,78.13
ABSLMSCIN,2026-07-13,718,611,85.1
ABSLNN50ET,2026-07-13,6220,5595,89.95
ABSLPSE,2026-07-13,218997,142916,65.26
ACC,2026-07-13,70486,31957,45.34
ACCELYA,2026-07-13,12151,5940,48.88
