Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-06-05,626675,166592,26.58
21STCENMGM,2026-06-05,2768,2632,95.09
360ONE,2026-06-05,2432019,1723202,70.85
3BBLACKBIO,2026-06-05,4361,2840,65.12
3IINFOLTD,2026-06-05,188978,136047,71.99
3MINDIA,2026-06-05,2208,942,42.66
3PLAND,2026-06-05,327,272,83.18
5PAISA,2026-06-05,46458,25679,55.27
63MOONS,2026-06-05,159207,72886,45.78
A2ZINFRA,2026-06-05,289935,164374,56.69
AAATECH,2026-06-05,8071,5317,65.88
AADHARHFC,2026-06-05,363041,235004,64.73
AARNAV,2026-06-05,34282,31054,90.58
AARON,2026-06-05,19882,12434,62.54
AARTECH,2026-06-05,17622,5410,30.7
AARTIDRUGS,2026-06-05,106175,45408,42.77
AARTIIND,2026-06-05,639930,273128,42.68
AARTIPHARM,2026-06-05,275469,124777,45.3
AARTISURF,2026-06-05,6817,4438,65.1
AARVI,2026-06-05,15489,9198,59.38
AAVAS,2026-06-05,175656,135374,77.07
ABB,2026-06-05,249982,120725,48.29
ABBOTINDIA,2026-06-05,3619,1522,42.06
ABCAPITAL,2026-06-05,3775258,1225230,32.45
ABCOTS,2026-06-05,21657,9729,44.92
ABDL,2026-06-05,301894,152601,50.55
ABFRL,2026-06-05,3553406,1872421,52.69
ABGSEC,2026-06-05,5,5,100.0
ABINFRA,2026-06-05,3578494,1577956,44.1
ABLBL,2026-06-05,5903115,5129828,86.9
ABMKNO,2026-06-05,348,346,99.43
ABREL,2026-06-05,115914,45842,39.55
ABSL10BANK,2026-06-05,282,191,67.73
ABSLAMC,2026-06-05,176351,88684,50.29
ABSLBANETF,2026-06-05,100536,84661,84.21
ABSLLIQUID,2026-06-05,4695,2890,61.55
ABSLMSCIN,2026-06-05,123,71,57.72
ABSLNN50ET,2026-06-05,10596,9251,87.31
ABSLPSE,2026-06-05,74554,50346,67.53
ACC,2026-06-05,433023,294067,67.91
ACCELYA,2026-06-05,7040,4585,65.13
ACCURACY,2026-06-05,127902,82983,64.88
ACE,2026-06-05,393889,146015,37.07
ACEINTEG,2026-06-05,889,727,81.78
ACI,2026-06-05,146242,59268,40.53
ACL,2026-06-05,15256,12731,83.45
ACMESOLAR,2026-06-05,6661042,2193823,32.94
ACSTECH,2026-06-05,97927,70781,72.28
ACUTAAS,2026-06-05,1067585,355390,33.29
ADANIENSOL,2026-06-05,5528998,1645568,29.76
ADANIENT,2026-06-05,5617327,1561092,27.79
ADANIGREEN,2026-06-05,10448500,2794225,26.74
ADANIPORTS,2026-06-05,1640762,643449,39.22
ADANIPOWER,2026-06-05,30846795,8453832,27.41
ADFFOODS,2026-06-05,164750,72654,44.1
ADL,2026-06-05,60,37,61.67
ADOR,2026-06-05,10906,5800,53.18
ADROITINFO,2026-06-05,33640,31782,94.48
ADSL,2026-06-05,114842,48615,42.33
ADVAIT,2026-06-05,121073,39123,32.31
ADVANCE,2026-06-05,45679,28886,63.24
ADVANIHOTR,2026-06-05,23230,9052,38.97
ADVENTHTL,2026-06-05,67385,36351,53.95
ADVENZYMES,2026-06-05,155728,77729,49.91
AEGISLOG,2026-06-05,758298,233548,30.8
AEGISVOPAK,2026-06-05,325372,135736,41.72
AEPL,2026-06-05,9233,5493,59.49
AEQUS,2026-06-05,4526953,1151329,25.43
AEROENTER,2026-06-05,470133,223074,47.45
AEROFLEX,2026-06-05,1658836,638572,38.5
AERONEU,2026-06-05,49346,6346,12.86
AETHER,2026-06-05,654892,373624,57.05
AFCONS,2026-06-05,219931,102439,46.58
AFFLE,2026-06-05,178011,80042,44.96
AFSL,2026-06-05,2284,1288,56.39
AGARIND,2026-06-05,3013185,264073,8.76
AGARWALEYE,2026-06-05,59326,42360,71.4
AGI,2026-06-05,108916,57442,52.74
AGIIL,2026-06-05,1932938,499667,25.85
AGRITECH,2026-06-05,132520,37192,28.07
AGROPHOS,2026-06-05,19086,10661,55.86
AHCL,2026-06-05,5062948,2148149,42.43
AHLADA,2026-06-05,9137,5517,60.38
AHLEAST,2026-06-05,960,709,73.85
AHLUCONT,2026-06-05,26750,16763,62.67
AIAENG,2026-06-05,206638,86048,41.64
AIIL,2026-06-05,300128,127871,42.61
AIRAN,2026-06-05,120639,81232,67.33
AIROLAM,2026-06-05,1402,1181,84.24
AJANTPHARM,2026-06-05,108169,59342,54.86
AJAXENGG,2026-06-05,41503,23190,55.88
AJMERA,2026-06-05,1159977,476251,41.06
AJOONI,2026-06-05,467472,272278,58.24
AKASH,2026-06-05,4146,3755,90.57
AKCAPIT,2026-06-05,248,221,89.11
AKG,2026-06-05,1333,1160,87.02
AKI,2026-06-05,74103,41348,55.8
AKSHAR,2026-06-05,391334,260957,66.68
AKSHARCHEM,2026-06-05,26277,6783,25.81
AKUMS,2026-06-05,96120,52327,54.44
ALANKIT,2026-06-05,136315,105460,77.36
ALBERTDAVD,2026-06-05,2056,1737,84.48
ALEMBICLTD,2026-06-05,326110,135283,41.48
ALGOQUANT,2026-06-05,2242273,166330,7.42
ALICON,2026-06-05,10612,5884,55.45
