Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-02-12,221335,88540,40.0
21STCENMGM,2026-02-12,1862,1173,63.0
360ONE,2026-02-12,568928,280246,49.26
3IINFOLTD,2026-02-12,282591,179503,63.52
3MINDIA,2026-02-12,21762,10857,49.89
3PLAND,2026-02-12,1821,1100,60.41
5PAISA,2026-02-12,33422,17025,50.94
63MOONS,2026-02-12,59957,25039,41.76
A2ZINFRA,2026-02-12,136584,102760,75.24
AADHARHFC,2026-02-12,174451,122146,70.02
AAKASH,2026-02-12,72243,50612,70.06
AAREYDRUGS,2026-02-12,608739,375327,61.66
AARON,2026-02-12,4795,2747,57.29
AARTECH,2026-02-12,35918,24383,67.89
AARTIDRUGS,2026-02-12,58730,34583,58.88
AARTIIND,2026-02-12,870683,337203,38.73
AARTIPHARM,2026-02-12,640813,247753,38.66
AARTISURF,2026-02-12,5553,3318,59.75
AARVI,2026-02-12,99629,30275,30.39
AAVAS,2026-02-12,246242,169365,68.78
ABB,2026-02-12,169801,99312,58.49
ABBOTINDIA,2026-02-12,14882,5861,39.38
ABCAPITAL,2026-02-12,5135493,2792477,54.38
ABCOTS,2026-02-12,10063,3022,30.03
ABDL,2026-02-12,1107401,441575,39.87
ABFRL,2026-02-12,2416919,807986,33.43
ABGSEC,2026-02-12,5,5,100.0
ABINFRA,2026-02-12,1552701,835922,53.84
ABLBL,2026-02-12,461253,229382,49.73
ABMINTLLTD,2026-02-12,10140,3690,36.39
ABREL,2026-02-12,62366,29541,47.37
ABSLAMC,2026-02-12,578325,352651,60.98
ABSLBANETF,2026-02-12,347078,336251,96.88
ABSLLIQUID,2026-02-12,3165,2624,82.91
ABSLNN50ET,2026-02-12,15685,13331,84.99
ABSLPSE,2026-02-12,420907,334445,79.46
ACC,2026-02-12,117026,57820,49.41
ACCELYA,2026-02-12,22006,12969,58.93
ACCURACY,2026-02-12,30027,22623,75.34
ACE,2026-02-12,131791,44506,33.77
