Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-02,108892,48698,44.72
21STCENMGM,2026-07-02,4582,4269,93.17
360ONE,2026-07-02,905046,485053,53.59
3BBLACKBIO,2026-07-02,2293,1360,59.31
3IINFOLTD,2026-07-02,347711,196387,56.48
3MINDIA,2026-07-02,2869,1413,49.25
3PLAND,2026-07-02,3074,2377,77.33
5PAISA,2026-07-02,327646,107619,32.85
63MOONS,2026-07-02,101251,50076,49.46
A2ZINFRA,2026-07-02,209016,175644,84.03
AAATECH,2026-07-02,61056,25088,41.09
AADHARHFC,2026-07-02,1367797,669550,48.95
AAKASH,2026-07-02,88403,58973,66.71
AARNAV,2026-07-02,38799,16587,42.75
AARON,2026-07-02,3930,2669,67.91
AARTECH,2026-07-02,28559,15994,56.0
AARTIDRUGS,2026-07-02,152506,96910,63.55
AARTIIND,2026-07-02,1032310,373240,36.16
AARTIPHARM,2026-07-02,262220,150296,57.32
AARTISURF,2026-07-02,2428,1867,76.89
AARVI,2026-07-02,6602,4666,70.68
AAVAS,2026-07-02,56476,32644,57.8
ABB,2026-07-02,264804,95206,35.95
ABBOTINDIA,2026-07-02,4925,2850,57.87
ABCAPITAL,2026-07-02,2941678,1327669,45.13
ABCOTS,2026-07-02,28062,15310,54.56
ABDL,2026-07-02,213375,94382,44.23
ABFRL,2026-07-02,30179838,8595604,28.48
ABGSEC,2026-07-02,117,117,100.0
ABINFRA,2026-07-02,2244367,471008,20.99
ABLBL,2026-07-02,1280095,509174,39.78
ABMINTLLTD,2026-07-02,355,273,76.9
ABMKNO,2026-07-02,12380,10486,84.7
ABREL,2026-07-02,289532,135882,46.93
ABSL10BANK,2026-07-02,1014,784,77.32
ABSLAMC,2026-07-02,260053,140175,53.9
ABSLBANETF,2026-07-02,12916,7707,59.67
ABSLLIQUID,2026-07-02,5554,5484,98.74
ABSLMSCIN,2026-07-02,11946,7593,63.56
ABSLNN50ET,2026-07-02,15804,13496,85.4
ABSLPSE,2026-07-02,46294,34874,75.33
ACC,2026-07-02,160173,70784,44.19
ACCELYA,2026-07-02,5002,3577,71.51
ACE,2026-07-02,208900,103442,49.52
ACEINTEG,2026-07-02,8348,5062,60.64
ACI,2026-07-02,125107,62341,49.83
ACL,2026-07-02,17048,13658,80.11
ACMESOLAR,2026-07-02,1452755,528585,36.39
ACSTECH,2026-07-02,118571,70879,59.78
ACUTAAS,2026-07-02,402261,148798,36.99
ADANIENSOL,2026-07-02,2583245,847313,32.8
ADANIENT,2026-07-02,3400034,1223983,36.0
ADANIGREEN,2026-07-02,2378828,595313,25.03
ADANIPORTS,2026-07-02,3089068,1614780,52.27
ADANIPOWER,2026-07-02,20862324,6397856,30.67
ADFFOODS,2026-07-02,15187964,1026158,6.76
ADL,2026-07-02,249,102,40.96
ADOR,2026-07-02,24888,13061,52.48
ADROITINFO,2026-07-02,40390,29827,73.85
ADSL,2026-07-02,123969,48340,38.99
ADVAIT,2026-07-02,27120,14115,52.05
ADVANCE,2026-07-02,826722,341652,41.33
ADVANIHOTR,2026-07-02,27565,20318,73.71
ADVENTHTL,2026-07-02,87514,57463,65.66
ADVENZYMES,2026-07-02,1582589,982794,62.1
AEGISLOG,2026-07-02,4447583,1013114,22.78
AEGISVOPAK,2026-07-02,961446,584686,60.81
AEPL,2026-07-02,10493,8155,77.72
AEQUS,2026-07-02,6735963,2024129,30.05
AEROENTER,2026-07-02,873462,333600,38.19
AEROFLEX,2026-07-02,2036402,695268,34.14
AERONEU,2026-07-02,90207,33407,37.03
AETHER,2026-07-02,456847,214969,47.05
AFCONS,2026-07-02,267103,117682,44.06
AFFLE,2026-07-02,193329,111879,57.87
AFSL,2026-07-02,13059,9394,71.94
AGARIND,2026-07-02,52873,20770,39.28
AGARWALEYE,2026-07-02,66499,37882,56.97
AGI,2026-07-02,112274,50634,45.1
AGIIL,2026-07-02,1198957,279098,23.28
AGROPHOS,2026-07-02,29609,19944,67.36
AHCL,2026-07-02,3450989,1503711,43.57
AHLADA,2026-07-02,12506,8425,67.37
AHLEAST,2026-07-02,4452,3515,78.95
AHLUCONT,2026-07-02,20600,12632,61.32
AIAENG,2026-07-02,131346,75119,57.19
AIIL,2026-07-02,404652,145617,35.99
