Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-07-29,132775,65663,49.45
21STCENMGM,2026-07-29,26243,21397,81.53
360ONE,2026-07-29,1135914,717383,63.15
3BBLACKBIO,2026-07-29,5357,3107,58.0
3IINFOLTD,2026-07-29,1664588,1095786,65.83
3MINDIA,2026-07-29,1650,725,43.94
3PLAND,2026-07-29,1042,975,93.57
5PAISA,2026-07-29,54846,23015,41.96
63MOONS,2026-07-29,375416,179342,47.77
A2ZINFRA,2026-07-29,304867,208771,68.48
AAATECH,2026-07-29,10744,5661,52.69
AADHARHFC,2026-07-29,304806,176843,58.02
AAKASH,2026-07-29,221021,123747,55.99
AARNAV,2026-07-29,132764,95104,71.63
AARON,2026-07-29,39637,17534,44.24
AARTIDRUGS,2026-07-29,128947,65860,51.08
AARTIIND,2026-07-29,265222,127014,47.89
AARTIPHARM,2026-07-29,157246,93040,59.17
AARTISURF,2026-07-29,4670,3342,71.56
AARVI,2026-07-29,31241,11819,37.83
AASTHA,2026-07-29,4227632,935606,22.13
AAVAS,2026-07-29,28681,13703,47.78
ABB,2026-07-29,570622,178642,31.31
ABBOTINDIA,2026-07-29,9930,6098,61.41
ABCAPITAL,2026-07-29,2985489,1473991,49.37
ABCOTS,2026-07-29,15312,13248,86.52
ABDL,2026-07-29,451157,225455,49.97
ABFRL,2026-07-29,3323129,1802664,54.25
ABGSEC,2026-07-29,278,277,99.64
ABINFRA,2026-07-29,221577,115050,51.92
ABLBL,2026-07-29,2839292,2110664,74.34
ABMINTLLTD,2026-07-29,12004,2378,19.81
ABMKNO,2026-07-29,212,201,94.81
ABREL,2026-07-29,56974,30420,53.39
ABSL10BANK,2026-07-29,17485,16655,95.25
ABSLAMC,2026-07-29,187421,90455,48.26
ABSLBANETF,2026-07-29,8552,4274,49.98
ABSLLIQUID,2026-07-29,802,783,97.63
ABSLMSCIN,2026-07-29,455,455,100.0
ABSLNN50ET,2026-07-29,24805,13347,53.81
ABSLPSE,2026-07-29,141404,108517,76.74
ACC,2026-07-29,300540,133959,44.57
ACCELYA,2026-07-29,6856,4720,68.84
ACE,2026-07-29,369050,156145,42.31
ACEINTEG,2026-07-29,2513,2099,83.53
ACI,2026-07-29,116128,66647,57.39
ACL,2026-07-29,7466,5015,67.17
ACMESOLAR,2026-07-29,1880822,723946,38.49
ACSTECH,2026-07-29,63720,34628,54.34
ACUTAAS,2026-07-29,353257,131062,37.1
ADANIENSOL,2026-07-29,2202376,1041114,47.27
ADANIENT,2026-07-29,1547208,323523,20.91
ADANIGREEN,2026-07-29,1700509,414004,24.35
ADANIPORTS,2026-07-29,5088460,1887341,37.09
ADANIPOWER,2026-07-29,12560925,3252687,25.9
ADFFOODS,2026-07-29,99686,45234,45.38
ADL,2026-07-29,156,122,78.21
ADOR,2026-07-29,38110,20395,53.52
ADROITINFO,2026-07-29,10561,6501,61.56
ADSL,2026-07-29,114663,49686,43.33
ADVAIT,2026-07-29,20727,9004,43.44
ADVANCE,2026-07-29,300498,151481,50.41
ADVANIHOTR,2026-07-29,44310,34989,78.96
ADVENTHTL,2026-07-29,252426,120372,47.69
ADVENZYMES,2026-07-29,161050,94066,58.41
AEGISLOG,2026-07-29,434792,136095,31.3
AEGISVOPAK,2026-07-29,1625268,557739,34.32
AEPL,2026-07-29,15862,14409,90.84
AEQUS,2026-07-29,2423015,1195358,49.33
AEROENTER,2026-07-29,393496,188668,47.95
AEROFLEX,2026-07-29,2465863,828801,33.61
AERONEU,2026-07-29,89074,9998,11.22
AEROPLANE,2026-07-29,155723,82366,52.89
AETHER,2026-07-29,296015,169331,57.2
AFCONS,2026-07-29,271344,134110,49.42
AFFLE,2026-07-29,646435,196051,30.33
AFIL,2026-07-29,294638,191160,64.88
AFSL,2026-07-29,32377,31573,97.52
AGARIND,2026-07-29,162437,41613,25.62
AGARWALEYE,2026-07-29,82135,50585,61.59
AGI,2026-07-29,797747,263020,32.97
AGIIL,2026-07-29,859448,122880,14.3
AGL,2026-07-29,912373,693331,75.99
AGROPHOS,2026-07-29,15292,10633,69.53
AHCL,2026-07-29,5560683,2703180,48.61
AHLADA,2026-07-29,5360,4631,86.4
AHLEAST,2026-07-29,1107,480,43.36
AHLUCONT,2026-07-29,27038,17191,63.58
AIAENG,2026-07-29,46596,28906,62.04
AIIL,2026-07-29,119309,45638,38.25
AIRAN,2026-07-29,29078,21194,72.89
AIROLAM,2026-07-29,212,210,99.06
AJANTPHARM,2026-07-29,103607,63134,60.94
AJAXENGG,2026-07-29,19224,10681,55.56
AJMERA,2026-07-29,245702,120363,48.99
AJOONI,2026-07-29,169242,134047,79.2
AKASH,2026-07-29,13228,9963,75.32
AKCAPIT,2026-07-29,3203,2796,87.29
AKG,2026-07-29,7369,4497,61.03
AKI,2026-07-29,72919,47472,65.1
AKSHAR,2026-07-29,363860,244902,67.31
AKUMS,2026-07-29,149573,98155,65.62
ALANKIT,2026-07-29,59111,46740,79.07
ALBERTDAVD,2026-07-29,2407,1675,69.59
ALEMBICLTD,2026-07-29,166165,92552,55.7
ALGOQUANT,2026-07-29,1049387,205829,19.61
ALICON,2026-07-29,22399,15104,67.43
ALIVUS,2026-07-29,24416,12973,53.13
ALKEM,2026-07-29,57547,32061,55.71
ALKYLAMINE,2026-07-29,27385,11441,41.78
ALLCARGO,2026-07-29,2407017,1285454,53.4
ALLDIGI,2026-07-29,35900,30012,83.6
ALLTIME,2026-07-29,32630,21462,65.77
ALMONDZ,2026-07-29,2763547,1036189,37.49
ALOKINDS,2026-07-29,3095678,1844916,59.6
ALPA,2026-07-29,8101,4668,57.62
ALPHA,2026-07-29,860789,450428,52.33
ALPHAETF,2026-07-29,310635,263029,84.67
ALPHAGEO,2026-07-29,1316,1040,79.03
ALPL30IETF,2026-07-29,421651,259774,61.61
AMAGI,2026-07-29,590364,270088,45.75
AMBALALSA,2026-07-29,11166,9332,83.58
AMBER,2026-07-29,241556,54197,22.44
AMBICAAGAR,2026-07-29,744,436,58.6
AMBIKCO,2026-07-29,5888,3584,60.87
AMBUJACEM,2026-07-29,5054536,2012312,39.81
AMDIND,2026-07-29,2812,1456,51.78
AMJLAND,2026-07-29,7341,6320,86.09
AMNPLST,2026-07-29,96793,18438,19.05
AMRUTANJAN,2026-07-29,15537,8479,54.57
ANANDRATHI,2026-07-29,165362,85342,51.61
ANANTRAJ,2026-07-29,1555849,554549,35.64
ANDHRAPAP,2026-07-29,96040,61869,64.42
ANDHRSUGAR,2026-07-29,129487,63376,48.94
ANGELONE,2026-07-29,3944323,1291899,32.75
ANIKINDS,2026-07-29,5123,4324,84.4
ANMOL,2026-07-29,41272,34930,84.63
ANTELOPUS,2026-07-29,215215,115891,53.85
ANTGRAPHIC,2026-07-29,101783,72814,71.54
ANTHEM,2026-07-29,276379,184821,66.87
ANUHPHR,2026-07-29,29903,21123,70.64
ANUP,2026-07-29,18067,9645,53.38
ANURAS,2026-07-29,145573,89968,61.8
AONEGOLD,2026-07-29,206123,132150,64.11
AONELIQUID,2026-07-29,7641,6162,80.64
AONENIFTY,2026-07-29,278321,269180,96.72
AONESILVER,2026-07-29,276981,182675,65.95
AONETMMQ50,2026-07-29,63728,48117,75.5
AONETOTAL,2026-07-29,222610,183016,82.21
