Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-05-12,73672,37969,51.54
21STCENMGM,2026-05-12,5498,4856,88.32
360ONE,2026-05-12,925297,464715,50.22
3BBLACKBIO,2026-05-12,6246,4135,66.2
3IINFOLTD,2026-05-12,897772,761052,84.77
3MINDIA,2026-05-12,2770,1379,49.78
3PLAND,2026-05-12,3448,2993,86.8
5PAISA,2026-05-12,98150,52464,53.45
63MOONS,2026-05-12,109061,57201,52.45
AAATECH,2026-05-12,63327,31638,49.96
AADHARHFC,2026-05-12,336389,208674,62.03
AARNAV,2026-05-12,27631,26031,94.21
AARON,2026-05-12,6989,4680,66.96
AARTECH,2026-05-12,139615,91980,65.88
AARTIDRUGS,2026-05-12,97129,52351,53.9
AARTIIND,2026-05-12,977232,396817,40.61
AARTIPHARM,2026-05-12,146504,65421,44.65
AARTISURF,2026-05-12,21197,13861,65.39
AARVI,2026-05-12,14372,10157,70.67
AAVAS,2026-05-12,45911,27905,60.78
ABB,2026-05-12,976463,364365,37.31
ABBOTINDIA,2026-05-12,18760,8136,43.37
ABCAPITAL,2026-05-12,2271761,934946,41.16
ABCOTS,2026-05-12,66826,27869,41.7
ABDL,2026-05-12,317830,139492,43.89
ABFRL,2026-05-12,2775268,1439592,51.87
ABGSEC,2026-05-12,12,12,100.0
ABINFRA,2026-05-12,440481,162158,36.81
ABLBL,2026-05-12,926421,412947,44.57
ABMKNO,2026-05-12,106,104,98.11
ABREL,2026-05-12,639256,211212,33.04
ABSL10BANK,2026-05-12,1924,702,36.49
ABSLAMC,2026-05-12,287226,173220,60.31
ABSLBANETF,2026-05-12,63811,32104,50.31
ABSLLIQUID,2026-05-12,26979,26390,97.82
ABSLMSCIN,2026-05-12,420,420,100.0
ABSLNN50ET,2026-05-12,45590,35683,78.27
ABSLPSE,2026-05-12,289191,182020,62.94
ACC,2026-05-12,336085,230958,68.72
ACCELYA,2026-05-12,12504,7645,61.14
ACE,2026-05-12,368360,167689,45.52
ACEINTEG,2026-05-12,6907,5725,82.89
ACI,2026-05-12,469785,138417,29.46
ACL,2026-05-12,21067,15070,71.53
ACMESOLAR,2026-05-12,1519744,551803,36.31
ACSTECH,2026-05-12,77971,57835,74.18
ACUTAAS,2026-05-12,458354,218358,47.64
ADANIENSOL,2026-05-12,4849640,1915437,39.5
ADANIENT,2026-05-12,1459022,498271,34.15
ADANIGREEN,2026-05-12,5172722,1510080,29.19
ADANIPORTS,2026-05-12,3441070,1633021,47.46
ADANIPOWER,2026-05-12,46023863,16921818,36.77
ADFFOODS,2026-05-12,377311,207260,54.93
ADL,2026-05-12,2877,1338,46.51
ADOR,2026-05-12,20533,10585,51.55
ADROITINFO,2026-05-12,277026,209252,75.54
ADSL,2026-05-12,337072,165616,49.13
ADVAIT,2026-05-12,49062,25697,52.38
ADVANCE,2026-05-12,187271,120237,64.2
ADVANIHOTR,2026-05-12,37445,19323,51.6
ADVENTHTL,2026-05-12,229705,126900,55.24
ADVENZYMES,2026-05-12,625195,254170,40.65
AEGISLOG,2026-05-12,414810,183612,44.26
AEGISVOPAK,2026-05-12,1712250,905768,52.9
AEQUS,2026-05-12,2071569,1075626,51.92
AEROENTER,2026-05-12,400540,250554,62.55
AEROFLEX,2026-05-12,4060694,1840042,45.31
AERONEU,2026-05-12,93455,8842,9.46
AETHER,2026-05-12,265286,140631,53.01
AFCONS,2026-05-12,11906389,982396,8.25
AFFLE,2026-05-12,684598,200641,29.31
AFSL,2026-05-12,8804,6610,75.08
AGARIND,2026-05-12,56248,27790,49.41
AGARWALEYE,2026-05-12,79974,48822,61.05
AGI,2026-05-12,548526,290122,52.89
AGIIL,2026-05-12,623108,289927,46.53
AGRITECH,2026-05-12,7571,4560,60.23
AGROPHOS,2026-05-12,15556,11428,73.46
AHCL,2026-05-12,2872169,1522103,52.99
AHLADA,2026-05-12,7442,5704,76.65
AHLEAST,2026-05-12,1361,1110,81.56
AHLUCONT,2026-05-12,38772,22987,59.29
AIAENG,2026-05-12,29376,14320,48.75
AIIL,2026-05-12,226706,107902,47.6
AIRAN,2026-05-12,202600,113435,55.99
AIROLAM,2026-05-12,1709,1685,98.6
AJANTPHARM,2026-05-12,237935,115058,48.36
AJAXENGG,2026-05-12,218299,163444,74.87
AJMERA,2026-05-12,560125,235843,42.11
AJOONI,2026-05-12,274555,232879,84.82
AKASH,2026-05-12,4824,3174,65.8
AKCAPIT,2026-05-12,43,42,97.67
AKG,2026-05-12,62316,58265,93.5
AKI,2026-05-12,376300,210954,56.06
AKSHAR,2026-05-12,2081081,1619946,77.84
AKSHARCHEM,2026-05-12,5308,4387,82.65
AKUMS,2026-05-12,411922,236492,57.41
ALANKIT,2026-05-12,194142,134515,69.29
ALBERTDAVD,2026-05-12,3762,2601,69.14
ALEMBICLTD,2026-05-12,219737,119846,54.54
ALGOQUANT,2026-05-12,5807513,1618727,27.87
ALICON,2026-05-12,28082,12220,43.52
ALIVUS,2026-05-12,64605,33664,52.11
ALKALI,2026-05-12,3189,2347,73.6
ALKEM,2026-05-12,46029,21290,46.25
ALKYLAMINE,2026-05-12,55377,24239,43.77
ALLCARGO,2026-05-12,6121952,3387746,55.34
ALLDIGI,2026-05-12,6185,4071,65.82
ALLTIME,2026-05-12,87427,49899,57.08
ALMONDZ,2026-05-12,96862,82036,84.69
ALOKINDS,2026-05-12,5848165,2845919,48.66
ALPA,2026-05-12,10471,8775,83.8
ALPHA,2026-05-12,2933470,2180606,74.34
ALPHAETF,2026-05-12,494763,375380,75.87
ALPHAGEO,2026-05-12,54251,30207,55.68
ALPL30IETF,2026-05-12,450605,282175,62.62
AMAGI,2026-05-12,109545,62595,57.14
AMANTA,2026-05-12,384278,189587,49.34
AMBALALSA,2026-05-12,42850,23372,54.54
AMBER,2026-05-12,295005,106129,35.98
AMBICAAGAR,2026-05-12,5407,3384,62.59
AMBIKCO,2026-05-12,13838,7560,54.63
AMBUJACEM,2026-05-12,3306821,1541058,46.6
AMDIND,2026-05-12,14001,7033,50.23
AMIRCHAND,2026-05-12,772281,445233,57.65
AMJLAND,2026-05-12,14329,9626,67.18
AMNPLST,2026-05-12,2647,2184,82.51
AMRUTANJAN,2026-05-12,155813,67243,43.16
ANANDRATHI,2026-05-12,888020,658909,74.2
ANANTRAJ,2026-05-12,4790746,1487355,31.05
ANDHRAPAP,2026-05-12,42019,27398,65.2
ANDHRSUGAR,2026-05-12,551397,315577,57.23
ANGELONE,2026-05-12,8637203,3403958,39.41
ANMOL,2026-05-12,72672,59738,82.2
ANTELOPUS,2026-05-12,166517,104501,62.76
ANTGRAPHIC,2026-05-12,257309,212200,82.47
ANTHEM,2026-05-12,696432,309812,44.49
ANUHPHR,2026-05-12,46455,35099,75.55
ANUP,2026-05-12,30804,11482,37.27
ANURAS,2026-05-12,401537,128304,31.95
AONEGOLD,2026-05-12,629164,505528,80.35
AONELIQUID,2026-05-12,53906,37040,68.71
AONENIFTY,2026-05-12,354457,320189,90.33
AONESILVER,2026-05-12,2182296,1269792,58.19
AONETMMQ50,2026-05-12,80993,59641,73.64
AONETOTAL,2026-05-12,435572,228923,52.56
APARINDS,2026-05-12,87962,31603,35.93
APCL,2026-05-12,4827,2546,52.74
APCOTEXIND,2026-05-12,77444,32536,42.01
APEX,2026-05-12,942773,282863,30.0
APLAPOLLO,2026-05-12,482177,269732,55.94
APLLTD,2026-05-12,78065,37761,48.37
APOLLO,2026-05-12,10603247,4316777,40.71
APOLLOHOSP,2026-05-12,390002,268612,68.87
APOLLOPIPE,2026-05-12,260294,84865,32.6
APOLLOTYRE,2026-05-12,707677,450835,63.71
APOLSINHOT,2026-05-12,273,225,82.42
APTECHT,2026-05-12,413883,217796,52.62
APTUS,2026-05-12,1851437,794325,42.9
AQYLON,2026-05-12,1961555,460750,23.49
ARCHIDPLY,2026-05-12,14821,8618,58.15
ARCHIES,2026-05-12,69051,46621,67.52
ARE&M,2026-05-12,507080,208188,41.06
ARENTERP,2026-05-12,1286,1168,90.82
ARFIN,2026-05-12,16687847,2012583,12.06
ARIES,2026-05-12,36966,17506,47.36
ARIHANT,2026-05-12,4612,3527,76.47
ARIHANTCAP,2026-05-12,190567,93096,48.85
ARIHANTSUP,2026-05-12,22595,13355,59.11
ARIS,2026-05-12,841791,378249,44.93
ARKADE,2026-05-12,378314,227082,60.02
ARMANFIN,2026-05-12,86865,43072,49.58
AROGRANITE,2026-05-12,12640,10331,81.73
ARROWGREEN,2026-05-12,51334,26439,51.5
ARSSBL,2026-05-12,441790,198243,44.87
ARTEMISMED,2026-05-12,286712,131885,46.0
ARVEE,2026-05-12,154,71,46.1
ARVIND,2026-05-12,1310533,382992,29.22
ARVINDFASN,2026-05-12,174959,83371,47.65
ARVSMART,2026-05-12,48618,26148,53.78
ASAHIINDIA,2026-05-12,77068,45797,59.42
ASAHISONG,2026-05-12,6022,3669,60.93
ASAL,2026-05-12,40909,22198,54.26
ASALCBR,2026-05-12,16144,8294,51.38
ASHAPURMIN,2026-05-12,849976,369099,43.42
ASHIANA,2026-05-12,55420,23364,42.16
ASHIKA,2026-05-12,26461,20394,77.07
ASHIMASYN,2026-05-12,176558,93175,52.77
ASHOKA,2026-05-12,1021937,497820,48.71
ASHOKAMET,2026-05-12,34574,20184,58.38
ASHOKLEY,2026-05-12,15383319,7132543,46.37
ASIANENE,2026-05-12,127012,47359,37.29
ASIANHOTNR,2026-05-12,4715,2179,46.21
ASIANPAINT,2026-05-12,628802,317842,50.55
ASIANTILES,2026-05-12,1347839,540983,40.14
ASKAUTOLTD,2026-05-12,88055,54186,61.54
ASMS,2026-05-12,2180845,1051504,48.22
ASPINWALL,2026-05-12,1692,1448,85.58
ASTAR,2026-05-12,385,138,35.84
ASTEC,2026-05-12,24481,12911,52.74
ASTERDM,2026-05-12,1395667,206330,14.78
ASTRAL,2026-05-12,312623,128873,41.22
ASTRAMICRO,2026-05-12,420897,183400,43.57
ASTRAZEN,2026-05-12,4639,2192,47.25
ATALREAL,2026-05-12,4015609,1356060,33.77
ATAM,2026-05-12,12949,6959,53.74
ATGL,2026-05-12,1419785,414652,29.21
ATHERENERG,2026-05-12,5046798,2141231,42.43
ATL,2026-05-12,327367,192326,58.75
ATLANTAA,2026-05-12,69709,43994,63.11
ATLANTAELE,2026-05-12,436549,243818,55.85
ATLASCYCLE,2026-05-12,7816,6120,78.3
ATUL,2026-05-12,57814,47552,82.25
ATULAUTO,2026-05-12,200615,79120,39.44
AUBANK,2026-05-12,1173051,686660,58.54
AURIGROW,2026-05-12,16966394,7464372,44.0
AURIONPRO,2026-05-12,1099626,427064,38.84
AUROPHARMA,2026-05-12,1343339,691680,51.49
AURUM,2026-05-12,70570,39342,55.75
AUSOMENT,2026-05-12,26529,9675,36.47
AUTOAXLES,2026-05-12,13147,7451,56.67
AUTOBEES,2026-05-12,1127263,969074,85.97
AUTOIETF,2026-05-12,651733,371666,57.03
AUTOIND,2026-05-12,171701,96922,56.45
AVAILFC,2026-05-12,367,360,98.09
AVALON,2026-05-12,373528,178151,47.69
AVANTEL,2026-05-12,3651144,1397114,38.27
AVANTIFEED,2026-05-12,434321,116504,26.82
AVG,2026-05-12,19272,11581,60.09
AVL,2026-05-12,144227,85046,58.97
AVONMORE,2026-05-12,411298,214202,52.08
AVROIND,2026-05-12,337308,224158,66.45
AVTNPL,2026-05-12,44932,24039,53.5
AWFIS,2026-05-12,330501,176835,53.51
AWHCL,2026-05-12,143849,80142,55.71
AWL,2026-05-12,2889393,1761457,60.96
AXISBANK,2026-05-12,5727828,3074780,53.68
AXISBNKETF,2026-05-12,1995,1904,95.44
AXISCADES,2026-05-12,174135,90646,52.06
AXISCETF,2026-05-12,6586,5309,80.61
AXISGOLD,2026-05-12,761042,469980,61.75
AXISHCETF,2026-05-12,23277,22935,98.53
AXISILVER,2026-05-12,2751826,1816493,66.01
AXISNIFTY,2026-05-12,28679,23138,80.68
AXISTECETF,2026-05-12,14804,14194,95.88
AXISVALUE,2026-05-12,120359,79073,65.7
AXITA,2026-05-12,560438,313644,55.96
AXSENSEX,2026-05-12,11012,7727,70.17
AYE,2026-05-12,2059939,911276,44.24
AYMSYNTEX,2026-05-12,38393,19223,50.07
AZAD,2026-05-12,368340,174261,47.31
BAGFILMS,2026-05-12,163037,133386,81.81
BAIDFIN,2026-05-12,110030,85306,77.53
BAJAJ-AUTO,2026-05-12,409439,250920,61.28
BAJAJCON,2026-05-12,1746189,636297,36.44
