Symbol,Date,TotalVolume,DeliveryQty,DeliveryPct
20MICRONS,2026-04-09,108034,46485,43.03
21STCENMGM,2026-04-09,522,522,100.0
360ONE,2026-04-09,3056871,1845661,60.38
3IINFOLTD,2026-04-09,262171,161479,61.59
3MINDIA,2026-04-09,9034,6726,74.45
3PLAND,2026-04-09,2013,1604,79.68
5PAISA,2026-04-09,44597,22465,50.37
63MOONS,2026-04-09,210614,98837,46.93
AAATECH,2026-04-09,22627,16346,72.24
AADHARHFC,2026-04-09,457819,307650,67.2
AAREYDRUGS,2026-04-09,115923,74193,64.0
AARNAV,2026-04-09,26019,17319,66.56
AARON,2026-04-09,18500,9100,49.19
AARTECH,2026-04-09,86411,53220,61.59
AARTIDRUGS,2026-04-09,88052,44494,50.53
AARTIIND,2026-04-09,609290,215285,35.33
AARTIPHARM,2026-04-09,118371,49283,41.63
AARTISURF,2026-04-09,13817,8103,58.65
AARVI,2026-04-09,8121,4944,60.88
AAVAS,2026-04-09,111399,62527,56.13
ABB,2026-04-09,591302,288630,48.81
ABBOTINDIA,2026-04-09,10072,6320,62.75
ABCAPITAL,2026-04-09,7163483,3217848,44.92
ABCOTS,2026-04-09,37645,16386,43.53
ABDL,2026-04-09,619812,246341,39.74
ABFRL,2026-04-09,4864268,2152429,44.25
ABGSEC,2026-04-09,470,466,99.15
ABINFRA,2026-04-09,237945,96265,40.46
ABLBL,2026-04-09,417370,197963,47.43
ABREL,2026-04-09,297654,120508,40.49
ABSL10BANK,2026-04-09,537,503,93.67
ABSLAMC,2026-04-09,191497,79925,41.74
ABSLBANETF,2026-04-09,248804,219501,88.22
ABSLLIQUID,2026-04-09,4572,2262,49.48
ABSLMSCIN,2026-04-09,338,217,64.2
ABSLNN50ET,2026-04-09,14628,8163,55.8
ABSLPSE,2026-04-09,284060,143223,50.42
ACC,2026-04-09,192918,81492,42.24
ACCELYA,2026-04-09,8493,5915,69.65
ACCURACY,2026-04-09,664924,391122,58.82
ACE,2026-04-09,161645,69043,42.71
ACEINTEG,2026-04-09,1780,1394,78.31
ACI,2026-04-09,259460,180257,69.47
ACL,2026-04-09,51870,39999,77.11
ACMESOLAR,2026-04-09,632698,211491,33.43
ACUTAAS,2026-04-09,270176,127070,47.03
ADANIENSOL,2026-04-09,2130340,616784,28.95
ADANIENT,2026-04-09,2481188,993824,40.05
ADANIGREEN,2026-04-09,5921322,1668536,28.18
ADANIPORTS,2026-04-09,3159307,1103689,34.93
ADANIPOWER,2026-04-09,42258124,13190975,31.22
ADFFOODS,2026-04-09,107180,48180,44.95
ADL,2026-04-09,358,226,63.13
ADOR,2026-04-09,102526,49936,48.71
ADROITINFO,2026-04-09,21215,18488,87.15
ADSL,2026-04-09,295855,85588,28.93
ADVAIT,2026-04-09,78639,29535,37.56
ADVANCE,2026-04-09,178464,83897,47.01
ADVANIHOTR,2026-04-09,42298,32927,77.85
ADVENTHTL,2026-04-09,105505,67032,63.53
ADVENZYMES,2026-04-09,207977,120446,57.91
AEGISLOG,2026-04-09,510840,255771,50.07
AEGISVOPAK,2026-04-09,699506,179470,25.66
AEPL,2026-04-09,65506,23060,35.2
AEQUS,2026-04-09,343733,157190,45.73
AEROENTER,2026-04-09,649682,266781,41.06
AEROFLEX,2026-04-09,4175737,914187,21.89
AERONEU,2026-04-09,45478,11465,25.21
AETHER,2026-04-09,272103,114214,41.97
AFCONS,2026-04-09,391663,155480,39.7
AFFLE,2026-04-09,118944,53310,44.82
AFFORDABLE,2026-04-09,81587,43849,53.75
AFSL,2026-04-09,14980,10934,72.99
AGARIND,2026-04-09,54480,27268,50.05
AGARWALEYE,2026-04-09,152942,48973,32.02
AGI,2026-04-09,364352,183261,50.3
AGIIL,2026-04-09,9343105,1433920,15.35
AGRITECH,2026-04-09,14422,8125,56.34
AGROPHOS,2026-04-09,32107,19847,61.82
AHCL,2026-04-09,178293,87536,49.1
AHLADA,2026-04-09,33707,23141,68.65
AHLEAST,2026-04-09,5340,3850,72.1
AHLUCONT,2026-04-09,76164,42438,55.72
AHLWEST,2026-04-09,515,515,100.0
AIAENG,2026-04-09,40068,18666,46.59
AIIL,2026-04-09,316427,140575,44.43
AIRAN,2026-04-09,45450,27408,60.3
AIROLAM,2026-04-09,4444,1255,28.24
AJANTPHARM,2026-04-09,76542,25428,33.22
AJAXENGG,2026-04-09,81977,42769,52.17
AJMERA,2026-04-09,340807,163542,47.99
AJOONI,2026-04-09,502142,266789,53.13
